ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	97,157,129,107,128,142	211,306,268,254,322,272	123,54,103,134,138,69	229,191,203,295,329,99	230	218	1
1	1,2,0,0,1,0	155,287,201,189,291,195	1,1,1,0,2,0	152,138,163,251,237,77	283	391	1
2	58,58,89,77,86,68	13,21,13,22,22,12	62,43,66,68,90,26	10,3,4,8,10,2	262	219	0.559806299641
3	11,14,16,34,17,11	154,303,205,181,299,200	18,12,23,18,18,3	156,148,165,257,251,80	262	539	1
4	11,14,16,34,17,11	155,287,201,189,291,195	18,12,23,18,18,3	152,138,163,251,237,77	262	391	1
5	29,43,32,37,40,68	36,43,48,31,49,48	34,19,38,40,34,15	29,20,67,54,75,22	189	194	1
6	6,21,10,8,17,13	65,123,123,98,160,72	14,11,12,15,18,8	67,58,55,88,117,30	230	230	1
7	41,74,37,47,61,49	25,35,41,37,44,52	32,39,30,59,48,16	49,43,27,32,22,18	210	203	1
8	377,673,431,382,493,445	127,183,123,113,162,160	471,300,321,495,475,146	143,83,122,184,134,53	239	203	1
10	187,183,110,103,178,175	219,268,158,142,256,256	115,65,68,38,91,43	159,92,126,82,182,82	226	272	1
11	227,420,309,312,417,436	125,224,155,177,259,212	300,283,285,432,425,128	160,150,182,223,251,82	255	216	1
12	325,596,279,276,402,299	141,225,113,112,215,156	596,398,503,569,839,253	233,141,211,260,331,120	231	218	1
13	59,88,54,46,85,78	126,182,162,152,180,194	51,30,56,84,68,21	95,95,126,224,191,63	194	257	1
14	34,47,37,31,47,35	33,47,61,47,66,53	58,19,33,38,36,13	48,29,40,51,71,25	197	196	1
15	48,75,53,71,48,82	27,63,72,40,69,56	42,44,43,67,74,30	60,28,46,64,72,23	235	234	1
17	3,9,3,5,6,3	5,14,13,9,19,9	5,2,0,2,7,2	5,8,7,5,13,10	260	253	1
18	508,820,642,477,766,657	13,42,48,19,44,26	593,413,476,569,762,222	22,9,23,31,23,18	216	167	1
19	61,80,68,60,65,57	33,26,37,34,56,47	68,45,51,72,62,34	37,24,30,59,51,23	245	200	1
20	309,457,397,354,568,420	242,436,319,303,433,319	356,300,353,537,476,176	283,228,221,337,463,126	224	197	1
21	141,186,154,127,175,145	122,214,183,151,222,159	152,99,136,169,230,78	209,109,163,243,235,85	249	219	1
22	27,38,49,23,27,29	49,78,71,67,57,68	20,17,11,39,50,16	49,35,55,78,54,25	201	303	1
23	3485,5815,3727,3495,4801,3993	4047,6730,4579,4171,5729,5210	5052,3391,4318,5150,5969,1914	5641,4006,5003,6452,7767,2676	215	227	1
24	3495,5635,4060,3704,4854,4650	2131,3172,2341,1969,2968,2746	4587,3254,4389,5382,6358,2261	2609,1956,2431,3308,3723,1263	254	215	1
26	6,21,19,11,21,9	20,62,30,46,46,39	9,2,7,2,15,0	14,17,25,29,28,14	266	259	1
27	0,1,4,1,0,1	70,130,100,99,120,64	0,0,0,0,0,0	55,56,55,94,82,31	230	230	1
28	52,103,67,73,94,86	69,130,101,99,120,64	41,66,38,69,70,32	55,56,55,94,82,31	230	230	1
29	28,43,46,46,58,40	74,124,84,70,115,73	31,24,29,40,21,14	60,64,52,109,105,30	230	230	1
30	104,162,114,134,162,123	155,244,252,180,249,241	139,109,96,132,177,51	217,166,183,288,316,97	198	264	1
31	5,5,6,4,4,12	136,222,148,118,234,166	7,3,13,10,5,6	138,81,139,129,186,63	256	232	1
32	108,156,114,78,121,109	136,222,148,118,234,166	89,51,71,92,139,57	138,81,139,129,186,63	217	232	1
33	34,38,30,37,29,37	44,62,59,37,73,64	28,32,31,34,44,16	64,36,68,71,51,33	188	206	1
34	129,211,171,144,233,207	47,77,55,65,101,69	151,140,129,209,249,95	77,54,50,97,87,35	611	285	1
35	170,292,169,203,268,192	73,142,69,116,167,129	227,152,176,149,230,72	134,66,87,91,139,48	250	222	1
