ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	97,157,129,107,128,142	211,306,268,254,322,272	123,54,103,134,138,69	229,191,203,295,329,99	230	218	1	1.0	0.303,0.327,0.313,0.285,0.274,0.331	0.337,0.211,0.325,0.301,0.284,0.398	-0.004
1	1,2,0,0,1,0	155,287,201,189,291,195	1,1,1,0,2,0	152,138,163,251,237,77	283	391	1	1.0	0.009,0.01,0.0,0.0,0.005,0.0	0.009,0.01,0.008,0.0,0.012,0.0	-0.002
2	58,58,89,77,86,68	13,21,13,22,22,12	62,43,66,68,90,26	10,3,4,8,10,2	262	219	0.559806299641	1.0	0.789,0.698,0.851,0.745,0.766,0.826	0.838,0.923,0.932,0.877,0.883,0.916	-0.116
3	11,14,16,34,17,11	154,303,205,181,299,200	18,12,23,18,18,3	156,148,165,257,251,80	262	539	1	1.0	0.128,0.087,0.138,0.279,0.105,0.102	0.192,0.143,0.223,0.126,0.129,0.072	-0.008
4	11,14,16,34,17,11	155,287,201,189,291,195	18,12,23,18,18,3	152,138,163,251,237,77	262	391	1	1.0	0.096,0.068,0.106,0.212,0.08,0.078	0.15,0.115,0.174,0.097,0.102,0.055	-0.009
5	29,43,32,37,40,68	36,43,48,31,49,48	34,19,38,40,34,15	29,20,67,54,75,22	189	194	1	1.0	0.453,0.507,0.406,0.551,0.456,0.593	0.546,0.494,0.368,0.432,0.318,0.412	0.066
6	6,21,10,8,17,13	65,123,123,98,160,72	14,11,12,15,18,8	67,58,55,88,117,30	230	230	1	1.0	0.085,0.146,0.075,0.075,0.096,0.153	0.173,0.159,0.179,0.146,0.133,0.211	-0.062
7	41,74,37,47,61,49	25,35,41,37,44,52	32,39,30,59,48,16	49,43,27,32,22,18	210	203	1	1.0	0.613,0.671,0.466,0.551,0.573,0.477	0.387,0.467,0.518,0.641,0.678,0.462	0.033
8	377,673,431,382,493,445	127,183,123,113,162,160	471,300,321,495,475,146	143,83,122,184,134,53	239	203	1	1.0	0.716,0.757,0.749,0.742,0.721,0.703	0.737,0.754,0.691,0.696,0.751,0.701	0.01
10	187,183,110,103,178,175	219,268,158,142,256,256	115,65,68,38,91,43	159,92,126,82,182,82	226	272	1	1.0	0.507,0.451,0.456,0.466,0.456,0.451	0.465,0.46,0.394,0.358,0.376,0.387	0.058
11	227,420,309,312,417,436	125,224,155,177,259,212	300,283,285,432,425,128	160,150,182,223,251,82	255	216	1	1.0	0.606,0.614,0.628,0.599,0.577,0.635	0.614,0.615,0.57,0.621,0.589,0.569	0.014
12	325,596,279,276,402,299	141,225,113,112,215,156	596,398,503,569,839,253	233,141,211,260,331,120	231	218	1	1.0	0.685,0.714,0.7,0.699,0.638,0.644	0.707,0.727,0.692,0.674,0.705,0.666	-0.015
13	59,88,54,46,85,78	126,182,162,152,180,194	51,30,56,84,68,21	95,95,126,224,191,63	194	257	1	1.0	0.383,0.39,0.306,0.286,0.385,0.348	0.416,0.295,0.371,0.332,0.32,0.306	0.01
14	34,47,37,31,47,35	33,47,61,47,66,53	58,19,33,38,36,13	48,29,40,51,71,25	197	196	1	1.0	0.506,0.499,0.376,0.396,0.415,0.397	0.546,0.395,0.451,0.426,0.335,0.341	0.016
15	48,75,53,71,48,82	27,63,72,40,69,56	42,44,43,67,74,30	60,28,46,64,72,23	235	234	1	1.0	0.639,0.542,0.423,0.639,0.409,0.593	0.411,0.61,0.482,0.51,0.506,0.565	0.027
17	3,9,3,5,6,3	5,14,13,9,19,9	5,2,0,2,7,2	5,8,7,5,13,10	260	253	1	1.0	0.369,0.385,0.183,0.351,0.235,0.245	0.493,0.196,0.0,0.28,0.344,0.163	0.049
18	508,820,642,477,766,657	13,42,48,19,44,26	593,413,476,569,762,222	22,9,23,31,23,18	216	167	1	1.0	0.968,0.938,0.912,0.951,0.931,0.951	0.954,0.973,0.941,0.934,0.962,0.905	-0.003
19	61,80,68,60,65,57	33,26,37,34,56,47	68,45,51,72,62,34	37,24,30,59,51,23	245	200	1	1.0	0.601,0.715,0.6,0.59,0.487,0.497	0.6,0.605,0.581,0.499,0.498,0.547	0.027
20	309,457,397,354,568,420	242,436,319,303,433,319	356,300,353,537,476,176	283,228,221,337,463,126	224	197	1	1.0	0.529,0.48,0.523,0.507,0.536,0.537	0.525,0.536,0.584,0.584,0.475,0.551	-0.024
21	141,186,154,127,175,145	122,214,183,151,222,159	152,99,136,169,230,78	209,109,163,243,235,85	249	219	1	1.0	0.504,0.433,0.425,0.425,0.409,0.445	0.39,0.444,0.423,0.38,0.463,0.447	0.016
22	27,38,49,23,27,29	49,78,71,67,57,68	20,17,11,39,50,16	49,35,55,78,54,25	201	303	1	1.0	0.454,0.423,0.51,0.341,0.417,0.391	0.381,0.423,0.232,0.43,0.583,0.491	-0.001
23	3485,5815,3727,3495,4801,3993	4047,6730,4579,4171,5729,5210	5052,3391,4318,5150,5969,1914	5641,4006,5003,6452,7767,2676	215	227	1	1.0	0.476,0.477,0.462,0.469,0.469,0.447	0.486,0.472,0.477,0.457,0.448,0.43	0.005
24	3495,5635,4060,3704,4854,4650	2131,3172,2341,1969,2968,2746	4587,3254,4389,5382,6358,2261	2609,1956,2431,3308,3723,1263	254	215	1	1.0	0.581,0.601,0.595,0.614,0.581,0.589	0.598,0.585,0.604,0.579,0.591,0.602	0.0
26	6,21,19,11,21,9	20,62,30,46,46,39	9,2,7,2,15,0	14,17,25,29,28,14	266	259	1	1.0	0.226,0.248,0.381,0.189,0.308,0.183	0.385,0.103,0.214,0.063,0.343,0.0	0.071
27	0,1,4,1,0,1	70,130,100,99,120,64	0,0,0,0,0,0	55,56,55,94,82,31	230	230	1	1.0	0.0,0.008,0.038,0.01,0.0,0.015	0.0,0.0,0.0,0.0,0.0,0.0	0.012
28	52,103,67,73,94,86	69,130,101,99,120,64	41,66,38,69,70,32	55,56,55,94,82,31	230	230	1	1.0	0.43,0.442,0.399,0.424,0.439,0.573	0.427,0.541,0.409,0.423,0.461,0.508	-0.01
29	28,43,46,46,58,40	74,124,84,70,115,73	31,24,29,40,21,14	60,64,52,109,105,30	230	230	1	1.0	0.275,0.257,0.354,0.397,0.335,0.354	0.341,0.273,0.358,0.268,0.167,0.318	0.041
30	104,162,114,134,162,123	155,244,252,180,249,241	139,109,96,132,177,51	217,166,183,288,316,97	198	264	1	1.0	0.472,0.47,0.376,0.498,0.465,0.405	0.461,0.467,0.412,0.379,0.428,0.412	0.021
31	5,5,6,4,4,12	136,222,148,118,234,166	7,3,13,10,5,6	138,81,139,129,186,63	256	232	1	1.0	0.032,0.02,0.035,0.03,0.015,0.061	0.044,0.032,0.078,0.066,0.024,0.079	-0.022
32	108,156,114,78,121,109	136,222,148,118,234,166	89,51,71,92,139,57	138,81,139,129,186,63	217	232	1	1.0	0.459,0.429,0.452,0.414,0.356,0.412	0.408,0.402,0.353,0.433,0.444,0.492	-0.002
33	34,38,30,37,29,37	44,62,59,37,73,64	28,32,31,34,44,16	64,36,68,71,51,33	188	206	1	1.0	0.458,0.402,0.358,0.523,0.303,0.388	0.324,0.493,0.333,0.344,0.486,0.347	0.018
34	129,211,171,144,233,207	47,77,55,65,101,69	151,140,129,209,249,95	77,54,50,97,87,35	611	285	1	1.0	0.561,0.561,0.592,0.508,0.518,0.583	0.478,0.547,0.546,0.501,0.572,0.559	0.02
35	170,292,169,203,268,192	73,142,69,116,167,129	227,152,176,149,230,72	134,66,87,91,139,48	250	222	1	1.0	0.674,0.646,0.685,0.608,0.588,0.569	0.601,0.672,0.642,0.592,0.595,0.571	0.016
36	90,130,74,93,145,115	130,250,154,177,270,213	115,67,75,77,121,45	169,110,155,174,233,62	227	220	1	1.0	0.402,0.335,0.318,0.337,0.342,0.344	0.397,0.371,0.319,0.3,0.335,0.413	-0.009
37	392,455,394,375,555,480	107,153,96,107,144,159	133,222,261,468,384,143	28,46,54,129,86,45	439	234	1	1.0	0.661,0.613,0.686,0.651,0.673,0.617	0.717,0.72,0.72,0.659,0.704,0.629	-0.041
38	1594,2462,1303,1399,1984,1451	504,633,397,401,588,463	1463,1619,1830,2369,2535,1035	422,529,516,735,786,338	1227	482	1	1.0	0.554,0.604,0.563,0.578,0.57,0.552	0.577,0.546,0.582,0.559,0.559,0.546	0.009
39	30,54,46,39,43,57	85,126,103,99,148,113	44,43,49,68,59,27	104,71,103,168,185,54	201	271	1	1.0	0.322,0.366,0.376,0.347,0.281,0.405	0.363,0.45,0.391,0.353,0.301,0.403	-0.027
40	130,170,187,117,210,129	37,38,48,48,47,48	143,95,75,133,160,54	47,40,36,51,92,26	219	177	1	1.0	0.74,0.783,0.759,0.663,0.783,0.685	0.711,0.657,0.627,0.678,0.584,0.627	0.088
41	57,58,57,51,95,62	31,34,43,27,54,39	61,51,41,62,79,23	36,21,19,58,55,24	215	202	1	1.0	0.633,0.616,0.555,0.64,0.623,0.599	0.614,0.695,0.67,0.501,0.574,0.474	0.023
44	180,303,287,225,324,253	81,117,86,115,124,116	195,163,190,342,347,104	85,85,79,170,146,50	341	218	1	1.0	0.587,0.623,0.681,0.556,0.626,0.582	0.595,0.551,0.606,0.563,0.603,0.571	0.028
45	259,440,337,295,440,300	119,263,239,171,245,204	425,313,286,333,423,150	214,168,147,167,232,74	251	215	1	1.0	0.651,0.589,0.547,0.596,0.606,0.557	0.63,0.615,0.625,0.631,0.61,0.635	-0.033
46	85,163,111,78,135,126	23,50,33,24,60,49	65,21,35,43,92,26	20,9,17,28,25,6	248	202	1	1.0	0.751,0.726,0.733,0.726,0.647,0.677	0.726,0.655,0.626,0.556,0.75,0.779	0.028
47	32,68,57,37,79,72	45,93,76,59,104,79	21,8,16,14,36,16	39,11,29,31,43,10	202	223	1	1.0	0.44,0.447,0.453,0.409,0.456,0.502	0.373,0.445,0.379,0.333,0.48,0.639	0.01
48	31,56,42,46,73,66	23,65,22,20,32,50	76,41,61,91,100,37	11,4,5,12,36,8	251	260	0.000102278531454	0.011966588180118	0.583,0.472,0.664,0.704,0.703,0.578	0.877,0.914,0.927,0.887,0.742,0.827	-0.245
49	975,1394,1190,1107,1527,1360	253,348,289,260,343,383	998,740,967,1509,1418,535	240,167,219,338,407,140	566	234	1	1.0	0.614,0.624,0.63,0.638,0.648,0.595	0.632,0.647,0.646,0.649,0.59,0.612	-0.005
50	49,79,65,50,97,99	69,133,82,64,92,70	95,69,66,86,101,36	85,56,76,84,147,47	197	218	1	1.0	0.44,0.397,0.467,0.464,0.538,0.61	0.553,0.577,0.49,0.531,0.432,0.459	-0.021
51	38,51,40,33,74,32	82,133,97,66,135,90	60,35,34,55,57,13	141,115,91,125,169,61	169	202	1	1.0	0.356,0.314,0.33,0.374,0.396,0.298	0.337,0.267,0.309,0.345,0.287,0.203	0.053
52	17,59,45,40,54,70	322,591,447,380,563,590	64,27,35,40,78,28	457,327,394,459,626,194	244	234	1	1.0	0.048,0.087,0.088,0.092,0.084,0.102	0.118,0.073,0.079,0.077,0.107,0.122	-0.013
53	158,209,158,141,211,189	125,260,142,129,181,141	131,100,88,181,176,63	163,92,120,208,164,61	247	225	1	1.0	0.535,0.423,0.503,0.499,0.515,0.55	0.423,0.498,0.4,0.442,0.494,0.485	0.047
54	84,102,75,77,123,123	233,294,228,189,327,232	89,82,94,152,168,51	250,196,231,336,417,122	220	290	1	1.0	0.322,0.314,0.302,0.349,0.331,0.411	0.319,0.355,0.349,0.374,0.347,0.355	-0.012
55	42,72,88,69,81,67	41,104,94,73,98,95	49,54,58,89,101,43	60,84,80,153,144,51	193	201	1	1.0	0.516,0.419,0.494,0.496,0.463,0.423	0.46,0.401,0.43,0.377,0.422,0.468	0.042
56	34,62,42,50,45,40	57,124,79,100,94,95	39,33,32,73,49,18	81,90,76,89,111,36	208	263	1	1.0	0.43,0.387,0.402,0.387,0.377,0.347	0.378,0.317,0.347,0.509,0.358,0.387	0.006
58	107,183,138,124,180,128	90,127,114,95,148,123	79,62,80,132,157,54	65,60,68,101,89,37	208	216	1	1.0	0.552,0.599,0.557,0.575,0.558,0.519	0.558,0.518,0.55,0.576,0.647,0.602	-0.015
59	54,49,42,41,47,38	71,81,91,70,128,90	37,31,47,61,77,21	88,80,86,110,133,56	198	264	1	1.0	0.503,0.446,0.381,0.439,0.329,0.36	0.359,0.341,0.422,0.425,0.436,0.333	0.024
60	21,17,34,23,18,36	28,40,25,33,37,29	16,10,25,38,18,4	31,12,41,46,39,11	204	256	1	1.0	0.485,0.348,0.631,0.467,0.379,0.609	0.393,0.511,0.433,0.509,0.367,0.313	0.065
61	1074,1655,1323,1285,1894,1487	1026,1682,1395,1341,1959,1681	1349,921,1095,1323,1736,562	1326,952,1154,1413,1799,628	223	209	1	1.0	0.495,0.48,0.471,0.473,0.475,0.453	0.488,0.476,0.471,0.467,0.475,0.456	0.002
62	45,69,75,61,97,61	131,185,177,187,243,205	61,53,53,77,58,29	125,105,136,164,192,58	183	259	1	1.0	0.327,0.345,0.375,0.316,0.361,0.296	0.409,0.417,0.355,0.399,0.299,0.414	-0.046
63	39,51,52,27,34,44	48,65,72,40,74,52	43,27,23,55,46,11	51,22,43,55,64,10	248	271	1	1.0	0.47,0.462,0.441,0.424,0.334,0.48	0.48,0.573,0.369,0.522,0.44,0.546	-0.053
64	750,1040,1189,1186,1744,1349	891,1549,1514,1641,2304,1673	1717,1383,1641,2665,2257,807	2444,1918,2363,3680,3217,1356	575	575	1	1.0	0.457,0.402,0.44,0.42,0.431,0.446	0.413,0.419,0.41,0.42,0.412,0.373	0.025
65	96,174,191,123,209,170	39,93,80,48,83,53	143,97,138,200,222,42	50,48,33,53,67,15	274	441	1	1.0	0.798,0.751,0.794,0.805,0.802,0.838	0.822,0.765,0.871,0.859,0.842,0.818	-0.031
