IncLevel1	IncLevel2	IncLevelDifference
1.0,0.827,0.917,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.043
1.0,1.0,1.0,0.943,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
0.034,0.01,0.0,0.0,0.015,0.0	0.0,0.022,0.019,0.014,0.008,0.035	-0.007
0.0,0.811,0.0,0.417,0.152,1.0	1.0,1.0,0.417,0.323,0.617,1.0	-0.329
0.0,0.0,0.089,0.18,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.045
0.0,0.0,0.147,0.0,0.09,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.04
0.821,0.864,0.822,0.743,0.879,0.688	0.789,0.962,0.819,0.886,0.854,0.812	-0.051
1.0,0.968,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.913	0.009
0.0,0.004,0.009,0.005,0.004,0.003	0.0,0.009,0.029,0.031,0.018,0.022	-0.014
0.003,0.004,0.003,0.006,0.01,0.003	0.002,0.0,0.0,0.0,0.002,0.0	0.004
NA,NA,NA,0.0,NA,NA	NA,NA,1.0,NA,NA,NA	-1.0
1.0,0.965,1.0,1.0,0.971,0.987	1.0,1.0,1.0,1.0,0.963,1.0	-0.007
1.0,0.667,1.0,1.0,1.0,1.0	NA,1.0,NA,1.0,1.0,1.0	-0.055
0.381,0.081,0.235,0.33,0.381,0.11	0.0,0.381,0.0,0.381,0.606,0.0	0.025
0.0,0.28,0.0,0.154,0.25,0.176	0.0,0.333,0.286,0.167,0.412,0.0	-0.056
0.2,1.0,NA,1.0,1.0,1.0	NA,1.0,1.0,NA,1.0,NA	-0.16
0.168,0.0,0.0,0.128,0.213,0.0	0.0,0.245,0.139,0.245,0.327,0.0	-0.074
1.0,1.0,1.0,1.0,1.0,1.0	0.951,1.0,1.0,1.0,0.966,1.0	0.014
0.043,0.014,0.0,0.098,0.013,0.0	0.045,0.043,0.036,0.011,0.01,0.0	0.004
0.876,0.874,0.867,0.875,0.924,0.885	0.849,0.716,0.821,0.801,0.792,0.796	0.088
0.387,0.474,0.336,0.457,0.518,0.311	0.29,0.269,0.262,0.284,0.314,0.296	0.128
0.037,0.015,0.026,0.032,0.0,0.018	0.0,0.024,0.026,0.01,0.036,0.037	-0.001
0.929,1.0,0.867,0.806,1.0,0.922	0.923,0.9,1.0,0.964,0.926,1.0	-0.032
1.0,1.0,0.773,1.0,0.745,1.0	0.422,1.0,1.0,0.745,1.0,1.0	0.058
0.028,0.0,0.0,0.022,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.008
0.99,0.99,0.995,0.994,0.991,0.976	0.997,1.0,1.0,1.0,1.0,1.0	-0.01
0.114,0.441,0.106,0.454,0.333,0.26	0.2,0.172,0.172,0.217,0.091,0.2	0.109
0.0,0.006,0.012,0.014,0.019,0.0	0.005,0.01,0.0,0.0,0.003,0.0	0.006
0.078,0.066,0.051,0.046,0.069,0.005	0.129,0.119,0.104,0.177,0.066,0.032	-0.052
0.0,0.011,0.045,0.026,0.023,0.072	0.0,0.152,0.037,0.054,0.0,0.067	-0.022
0.034,0.004,0.0,0.0,0.0,0.0	0.0,0.011,0.0,0.019,0.017,0.024	-0.006
0.0,0.252,0.042,0.0,0.0,0.0	0.0,0.0,0.0,0.171,0.0,0.0	0.02
0.855,0.857,0.91,0.789,0.917,0.89	0.767,0.588,0.917,0.788,0.752,0.826	0.097
0.005,0.007,0.008,0.005,0.006,0.005	0.005,0.0,0.01,0.023,0.007,0.013	-0.004
0.807,0.904,0.873,0.917,1.0,0.636	1.0,1.0,1.0,1.0,0.754,1.0	-0.103
0.79,0.911,0.962,0.961,0.968,0.957	0.961,1.0,0.976,0.979,0.951,1.0	-0.053
1.0,1.0,1.0,1.0,0.939,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.99,1.0,1.0	0.002
0.047,0.057,0.047,0.048,0.047,0.069	0.052,0.04,0.027,0.047,0.037,0.021	0.015
0.018,0.042,0.032,0.018,0.018,0.039	0.092,0.023,0.062,0.066,0.028,0.051	-0.026
0.109,0.125,0.11,0.11,0.202,0.15	0.184,0.222,0.194,0.155,0.169,0.31	-0.071
0.045,0.013,0.0,0.019,0.015,0.0	0.009,0.05,0.0,0.023,0.026,0.0	-0.003
1.0,0.667,0.5,1.0,NA,0.4	1.0,1.0,1.0,1.0,1.0,1.0	-0.287
1.0,1.0,1.0,1.0,1.0,1.0	0.97,1.0,1.0,1.0,1.0,1.0	0.005
1.0,1.0,0.978,1.0,0.968,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0	-1.0
1.0,1.0,1.0,1.0,1.0,1.0	0.98,1.0,0.942,1.0,0.974,1.0	0.017
1.0,0.975,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
1.0,1.0,1.0,1.0,0.96,0.977	1.0,1.0,1.0,1.0,0.974,0.935	0.005
0.072,0.163,0.152,0.096,0.125,0.141	0.12,0.143,0.07,0.079,0.21,0.122	0.001
0.939,0.975,0.967,0.94,0.961,1.0	0.797,0.712,0.93,0.917,0.906,0.882	0.106
0.023,0.008,0.018,0.007,0.022,0.006	0.02,0.006,0.008,0.013,0.0,0.0	0.006
1.0,1.0,1.0,1.0,0.995,1.0	1.0,1.0,1.0,1.0,0.989,1.0	0.001
0.037,0.024,0.007,0.0,0.0,0.015	0.009,0.066,0.01,0.017,0.012,0.066	-0.016
0.094,0.214,0.13,0.16,0.196,0.119	0.056,0.173,0.021,0.064,0.1,0.196	0.051
0.422,0.539,0.226,0.422,0.249,0.127	0.226,0.422,NA,0.313,0.378,0.268	0.009
0.004,0.0,0.0,0.004,0.0,0.0	0.0,0.0,0.0,0.003,0.0,0.0	0.001
1.0,1.0,0.799,1.0,0.793,1.0	0.595,0.779,0.876,0.673,0.469,0.726	0.246
1.0,0.745,0.814,0.773,1.0,0.796	0.886,1.0,1.0,1.0,1.0,NA	-0.123
0.481,0.481,0.507,0.526,0.618,0.398	0.0,0.258,0.0,0.163,0.291,0.382	0.32
0.876,0.855,1.0,0.718,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.758	-0.051
0.187,0.178,0.15,0.165,0.154,0.181	0.059,0.04,0.018,0.044,0.04,0.054	0.127
0.013,0.016,0.019,0.014,0.04,0.019	0.012,0.019,0.017,0.018,0.01,0.016	0.005
0.06,0.115,0.096,0.107,0.033,0.105	0.065,0.091,0.041,0.024,0.082,0.07	0.024
0.272,0.0,0.055,0.242,0.444,0.299	0.055,0.39,0.299,0.0,0.096,NA	0.051
0.5,0.355,0.571,0.529,0.412,0.273	1.0,0.571,0.455,0.667,1.0,0.286	-0.223
1.0,0.806,0.818,1.0,0.714,0.9	0.6,0.429,1.0,0.905,0.929,1.0	0.062
1.0,0.867,0.895,1.0,0.85,0.935	0.765,0.692,1.0,0.943,0.95,1.0	0.033
0.889,0.75,0.806,0.615,0.796,1.0	0.707,0.6,0.727,0.676,0.5,0.5	0.191
0.022,0.016,0.033,0.033,0.016,0.019	0.021,0.034,0.037,0.046,0.034,0.027	-0.01
0.057,0.0,0.066,0.296,0.066,0.039	0.047,0.0,0.0,0.068,0.099,0.0	0.052
0.484,0.373,0.446,0.101,0.456,0.464	0.491,0.453,0.496,0.638,0.549,0.663	-0.161
0.0,0.0,0.0,0.0,0.115,0.144	0.0,0.0,0.0,0.325,0.095,0.0	-0.027
1.0,1.0,0.992,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
0.523,0.622,1.0,1.0,NA,1.0	0.0,0.292,0.0,0.622,0.171,0.0	0.648
0.004,0.013,0.006,0.004,0.007,0.013	0.014,0.016,0.009,0.013,0.008,0.008	-0.004
1.0,0.953,0.976,0.963,0.966,0.987	1.0,1.0,0.99,1.0,1.0,1.0	-0.024
0.021,0.006,0.015,0.012,0.018,0.029	0.038,0.033,0.017,0.033,0.034,0.054	-0.018
0.051,0.05,0.037,0.023,0.046,0.044	0.017,0.028,0.005,0.053,0.061,0.022	0.011
1.0,0.0,0.472,0.543,0.229,0.308	1.0,0.0,0.308,0.641,NA,NA	-0.062
1.0,0.416,0.704,0.655,0.487,0.641	1.0,0.781,0.681,0.928,1.0,1.0	-0.248
1.0,1.0,1.0,0.796,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.034
1.0,1.0,1.0,1.0,0.973,1.0	0.988,1.0,1.0,1.0,1.0,1.0	-0.002
0.9,0.955,1.0,0.977,0.983,0.957	1.0,0.956,1.0,1.0,0.971,1.0	-0.026
0.049,0.0,0.0,0.0,0.0,0.108	0.0,0.0,0.0,0.0,0.0,NA	0.026
0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.069,0.0	-0.012
NA,1.0,0.0,1.0,1.0,0.667	NA,0.0,NA,0.714,NA,NA	0.376
0.299,0.143,0.093,0.147,0.157,0.063	0.0,0.0,0.0,0.0,0.0,0.0	0.15
0.0,0.0,0.0,0.0,0.415,0.0	0.254,0.0,0.0,0.0,0.066,0.0	0.016
1.0,0.981,0.978,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.007
0.098,0.07,0.071,0.06,0.097,0.069	0.071,0.039,0.199,0.039,0.055,0.035	0.005
0.0,0.0,0.017,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.011,0.0	0.001
1.0,1.0,0.974,1.0,0.964,0.981	0.923,1.0,1.0,1.0,0.914,0.896	0.031
1.0,1.0,1.0,1.0,1.0,0.971	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
0.846,0.943,0.921,0.885,0.943,0.938	0.976,1.0,1.0,0.984,1.0,0.887	-0.062
0.009,0.015,0.009,0.014,0.021,0.014	0.013,0.016,0.015,0.014,0.016,0.055	-0.008
0.918,0.868,0.86,0.935,0.954,0.879	0.84,0.953,0.911,0.89,0.94,1.0	-0.02
0.0,0.15,0.157,0.227,0.133,0.306	0.071,0.0,0.025,0.0,0.086,0.0	0.132
0.992,0.995,0.991,0.988,0.997,0.996	0.993,1.0,1.0,1.0,0.995,1.0	-0.005
0.0,0.777,0.0,1.0,0.0,0.635	0.098,0.0,0.148,0.052,0.098,0.303	0.285
1.0,1.0,1.0,0.867,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.022
0.0,0.019,0.087,0.024,0.019,0.086	0.061,0.106,0.056,0.12,0.11,0.081	-0.05
1.0,1.0,0.974,1.0,1.0,1.0	0.966,1.0,0.948,1.0,0.968,1.0	0.015
0.017,0.011,0.002,0.003,0.006,0.007	0.008,0.01,0.005,0.004,0.001,0.004	0.002
1.0,0.84,1.0,1.0,0.895,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.044
0.279,0.244,0.311,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.101,0.0	0.122
0.0,0.131,0.11,0.392,0.53,0.167	0.89,0.76,1.0,0.73,0.546,0.153	-0.458
0.0,0.114,0.041,0.0,0.0,0.037	0.0,0.0,0.0,0.244,0.0,0.0	-0.009
0.005,0.0,0.003,0.008,0.0,0.006	0.004,0.011,0.0,0.007,0.008,0.007	-0.003
0.016,0.008,0.004,0.011,0.007,0.004	0.004,0.0,0.009,0.005,0.011,0.005	0.003
0.912,0.934,1.0,1.0,0.918,1.0	0.959,0.981,0.98,0.973,0.984,0.951	-0.011
0.73,1.0,1.0,0.889,0.786,0.943	0.571,0.636,1.0,0.789,0.778,0.529	0.174
0.524,0.739,0.548,0.642,0.378,0.646	0.562,0.788,0.72,0.738,0.939,0.736	-0.168
0.993,0.997,0.998,1.0,0.999,0.998	0.993,0.993,0.978,0.997,0.996,1.0	0.005
1.0,1.0,1.0,1.0,0.955,1.0	1.0,1.0,1.0,0.981,1.0,1.0	-0.004
1.0,1.0,1.0,0.865,0.96,1.0	1.0,1.0,1.0,0.82,0.82,0.478	0.118
1.0,1.0,1.0,NA,1.0,0.785	NA,1.0,1.0,1.0,1.0,NA	-0.043
0.206,0.101,0.164,0.411,0.197,0.094	0.104,0.157,0.237,0.094,0.094,0.0	0.081
0.729,0.831,0.595,0.662,1.0,0.71	0.746,1.0,0.88,0.898,0.961,1.0	-0.16
0.312,0.31,0.422,0.5,0.469,0.407	0.27,0.321,0.247,0.372,0.244,0.448	0.086
0.012,0.005,0.003,0.0,0.008,0.0	0.01,0.005,0.0,0.008,0.003,0.0	0.0
0.0,0.091,0.087,0.053,0.046,0.119	0.037,0.032,0.053,0.024,0.037,0.05	0.027
0.983,0.973,1.0,0.971,0.99,0.953	1.0,0.974,0.973,0.942,0.986,0.96	0.006
0.0,0.0,0.0,0.0,0.0,0.063	0.0,0.0,0.0,0.0,0.048,0.0	0.003
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.986,1.0,1.0	0.002
0.021,0.014,0.023,0.014,0.009,0.0	0.0,0.021,0.0,0.013,0.046,0.037	-0.006
0.762,0.741,0.726,0.556,0.651,0.663	0.166,0.246,0.343,0.253,0.352,0.582	0.36
0.0,0.016,0.012,0.0,0.024,0.042	0.167,0.0,0.111,0.059,0.07,0.0	-0.052
0.012,0.141,0.08,0.062,0.072,0.095	0.183,0.22,0.075,0.116,0.088,0.23	-0.075
0.138,0.257,0.143,0.193,0.16,0.216	0.025,0.01,0.0,0.014,0.025,0.0	0.172
0.0,0.067,0.0,0.0,0.0,0.0	0.0,0.143,1.0,0.029,0.0,NA	-0.223
0.778,0.367,0.583,0.538,0.583,0.4	0.5,0.697,0.515,0.468,0.507,0.375	0.031
0.034,0.02,0.007,0.01,0.008,0.011	0.0,0.006,0.0,0.005,0.003,0.0	0.013
0.008,0.0,0.014,0.007,0.01,0.0	0.006,0.013,0.0,0.003,0.009,0.0	0.001
0.0,0.0,0.0,0.0,0.021,0.011	0.0,0.0,0.0,0.0,0.013,0.0	0.003
0.132,0.104,0.127,0.152,0.117,0.186	0.025,0.03,0.0,0.045,0.024,0.071	0.104
0.333,0.429,1.0,0.167,0.429,0.231	0.2,0.0,1.0,0.5,0.143,NA	0.063
0.0,0.763,1.0,0.547,1.0,0.919	1.0,0.879,1.0,0.707,1.0,1.0	-0.226
0.669,0.703,0.76,0.705,0.668,0.649	0.535,0.392,0.295,0.547,0.382,0.552	0.242
0.001,0.001,0.001,0.0,0.003,0.002	0.001,0.002,0.001,0.002,0.001,0.003	-0.0
0.988,0.998,0.991,1.0,0.991,0.989	0.996,1.0,1.0,1.0,1.0,1.0	-0.007
0.471,0.0,0.7,0.531,0.564,0.206	0.808,0.722,1.0,0.627,0.683,1.0	-0.395
1.0,0.8,1.0,1.0,1.0,1.0	0.875,1.0,1.0,1.0,1.0,1.0	-0.012
0.734,0.615,0.544,0.56,0.641,0.609	0.7,0.792,0.81,0.577,0.75,0.55	-0.079
1.0,NA,1.0,1.0,1.0,0.492	NA,1.0,1.0,NA,1.0,1.0	-0.102
0.551,1.0,0.551,1.0,1.0,1.0	0.479,NA,0.551,0.754,1.0,NA	0.154
0.002,0.0,0.006,0.0,0.007,0.004	0.006,0.0,0.007,0.0,0.001,0.0	0.001
0.005,0.0,0.006,0.0,0.007,0.004	0.007,0.0,0.009,0.002,0.001,0.0	0.0
0.5,1.0,0.364,0.5,0.2,0.294	0.111,0.4,0.286,0.429,0.8,0.0	0.139
NA,0.609,1.0,1.0,1.0,NA	NA,NA,1.0,0.0,0.281,1.0	0.332
0.858,0.936,0.819,0.847,0.78,0.784	0.756,0.833,0.886,0.874,0.741,0.888	0.008
0.732,0.617,0.723,0.62,0.673,0.491	0.552,0.449,0.58,0.642,0.606,0.582	0.074
1.0,1.0,0.943,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.969,1.0	-0.004
0.749,0.69,0.895,0.779,0.787,0.688	0.942,0.866,0.902,0.916,0.978,0.902	-0.153
0.907,0.894,0.916,0.873,0.914,0.925	0.861,0.961,0.848,0.845,0.928,0.92	0.011
1.0,1.0,0.941,0.99,1.0,1.0	0.981,1.0,1.0,1.0,0.996,0.991	-0.006
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.994	0.001
0.541,1.0,1.0,1.0,0.0,0.371	1.0,NA,1.0,1.0,0.841,1.0	-0.316
0.27,0.481,0.165,0.346,0.167,0.346	0.284,0.481,0.236,0.382,0.581,0.481	-0.112
0.634,1.0,1.0,1.0,1.0,0.0	1.0,0.0,NA,0.464,NA,NA	0.284
0.0,0.795,0.326,NA,0.326,1.0	0.492,0.492,1.0,0.853,0.659,0.326	-0.148
0.4,0.516,0.397,0.622,0.42,0.39	0.574,0.786,0.366,0.418,0.441,0.347	-0.031
0.415,0.508,0.415,0.622,0.467,0.39	0.583,0.793,0.366,0.429,0.457,0.373	-0.031
0.0,0.0,0.006,0.0,0.0,0.0	0.0,0.0,0.011,0.005,0.012,0.0	-0.004
0.897,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.017
0.81,0.623,0.779,0.635,0.816,0.827	0.963,0.899,1.0,0.983,0.879,0.916	-0.192
0.965,0.957,0.971,0.969,0.967,0.961	0.969,0.969,0.97,0.96,0.966,0.959	-0.0
0.048,0.079,0.024,0.03,0.043,0.047	0.023,0.053,0.126,0.086,0.117,0.136	-0.045
0.121,0.228,0.136,0.044,0.214,0.138	0.063,0.152,0.195,0.114,0.171,0.249	-0.011
0.622,0.668,0.741,0.595,0.749,0.67	0.535,0.578,0.508,0.508,0.573,0.63	0.119
0.289,0.478,0.528,0.372,0.326,0.186	1.0,0.88,0.922,0.407,0.715,1.0	-0.457
0.177,0.07,0.038,0.085,0.112,0.091	0.069,0.086,0.074,0.101,0.01,0.062	0.028
0.003,0.026,0.022,0.02,0.017,0.02	0.035,0.013,0.015,0.02,0.02,0.006	-0.0
0.04,0.026,0.03,0.038,0.037,0.039	0.014,0.016,0.022,0.011,0.016,0.015	0.019
0.583,0.579,0.5,0.385,0.478,0.8	0.333,0.524,0.312,0.375,0.389,0.2	0.199
0.004,0.003,0.002,0.002,0.001,0.002	0.001,0.002,0.003,0.002,0.002,0.002	0.0
0.828,0.793,0.794,0.663,0.765,0.835	0.849,0.918,0.752,0.821,0.775,0.879	-0.053
0.879,0.828,0.859,0.842,0.867,0.927	0.891,0.94,0.851,0.884,0.848,0.896	-0.018
0.746,0.734,0.845,0.923,0.852,0.972	0.776,0.869,0.924,0.873,0.849,0.701	0.013
0.714,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.048
0.388,0.553,0.572,0.325,0.507,0.397	0.332,0.202,0.436,0.176,0.319,0.579	0.116
0.798,0.876,0.83,0.772,0.899,0.838	0.825,0.765,0.794,0.917,0.841,0.759	0.019
0.818,0.879,0.833,0.799,0.905,0.856	0.849,0.833,0.813,0.936,0.868,0.763	0.005
0.931,1.0,0.972,1.0,1.0,0.924	0.972,0.884,0.974,0.973,1.0,1.0	0.004
0.232,0.633,0.312,0.232,0.518,0.312	0.602,0.645,0.614,0.614,0.438,0.522	-0.199
0.333,1.0,1.0,0.818,1.0,0.25	0.333,1.0,1.0,1.0,1.0,NA	-0.133
0.612,0.487,0.51,0.545,0.524,0.527	0.494,0.433,0.481,0.46,0.457,0.654	0.038
0.299,0.326,0.25,0.236,0.293,0.314	0.135,0.107,0.108,0.151,0.126,0.097	0.166
1.0,1.0,NA,NA,1.0,1.0	0.0,0.0,0.579,0.673,0.256,0.0	0.749
0.195,0.0,0.102,0.0,0.069,0.0	0.092,0.0,0.0,0.0,0.0,0.0	0.046
0.109,0.135,0.254,0.223,0.279,0.172	0.16,0.454,0.26,0.339,0.204,0.065	-0.052
0.064,0.107,0.075,0.031,0.123,0.178	0.034,0.071,0.111,0.039,0.053,0.194	0.013
0.168,0.182,0.176,0.089,0.169,0.164	0.089,0.055,0.015,0.07,0.03,0.021	0.111
0.12,0.171,0.096,0.068,0.106,0.116	0.061,0.011,0.028,0.049,0.024,0.014	0.082
0.918,0.868,0.915,0.904,0.96,0.931	0.919,0.927,0.904,0.891,0.918,0.887	0.008
0.02,0.054,0.024,0.008,0.033,0.005	0.006,0.0,0.012,0.0,0.017,0.025	0.014
