UniqueCount	AmbigCount
821	1
0	551
4	425
8	444
8	359
14	387
1	138
20	85
0	85
215	2774
8	2774
1091	1060
1	1060
1	511
0	498
0	433
11	482
0	385
0	381
13	502
0	422
61	243
5	243
18	1842
0	1540
89	1497
13323	6
3	3652
1103	5553
30	3212
1	3656
1	203
28	203
2506	3
28	0
1	2562
0	2290
0	2321
0	1
0	1
0	1
305	991
6	991
1139	1213
24	1211
1472	0
4	38
15	38
50	1
14	385
0	306
22	254
0	1224
1	1186
0	1204
4	1201
0	1183
0	1197
2	1178
0	1165
95	0
1362	1
161	1353
6	1375
31	1420
0	1359
0	1424
23	0
83	840
25	811
45	840
0	0
34	347
59	347
2487	1
0	0
1	0
0	12807
3	12753
0	13236
0	0
0	518
92	518
1251	4
1	4
1	3
0	4
607	1
0	62
10	62
0	34
1	62
15	17
1	17
0	14
0	41
0	41
0	0
0	0
0	355
28	355
4965	4
1327	0
4	0
47	119
1	119
1	0
2276	1
21	79
0	79
540	5351
41	5391
107	4830
4	4831
1296	0
2957	2
0	3
0	4
0	3
0	4
0	2
0	0
25	5058
733	5058
868	6081
108	6081
0	17
1	19
0	17
0	19
0	90
36	90
0	3273
14	3273
0	0
375	0
3940	1
9642	19776
0	19775
2761	0
53	170
1	170
131	1430
2	1323
9	1324
0	1432
0	116
40	116
5	52
0	52
0	34
4	0
1	147
9	143
6	143
7	0
0	21
0	18
0	14
0	20
0	17
1601	0
13	54
0	54
3542	2
349	1
1420	0
0	188
1	213
7	205
1	178
11	152
348	264
4	264
4	228
20	220
0	239
0	225
2801	19
970	20
148	3949
4	3949
635	2898
2	2898
11	0
4110	2
1	530
31	558
2	558
23	0
137	323
0	276
0	265
0	313
1	188
0	101
0	83
0	101
0	88
202	1
16	2666
0	3112
0	2725
15	2693
0	1986
3	561
0	788
24	719
7	725
7	703
1252	0
386	0
1	1096
0	970
0	1010
0	980
7454	2
975	0
0	0
1428	0
678	0
0	488
0	353
18	445
2	452
0	469
0	398
16	758
2	680
3	632
30	0
4	0
598	7
814	7
32	166
18	167
1	0
32	0
7	7406
24	7721
40	7553
222	976
62	943
74	928
277	2038
1	1990
68	2275
1780	0
628	5302
95	5327
5	5087
1800	1
3717	0
1	930
0	512
19	993
1	939
6229	3
291	385
45	385
2184	0
90	0
0	5
0	5
1	1257
0	1338
1	1132
8	1222
7	1117
0	0
693	0
111	0
8	0
31	1184
38	1184
94	755
0	755
759	3447
123	3447
421	1
1145	0
7711	2
7	56
0	56
0	0
1604	2
482	0
75	404
1	404
29	0
7	2118
0	2122
0	2116
307	2
91	0
28	0
61	469
1	469
11	0
68	608
19	609
0	607
224	0
4	10
0	10
0	1
0	1
2	0
31	0
19	20
0	20
1257	2
1	0
2930	19063
221	19063
0	0
31	1617
0	1617
0	1611
5	12
0	12
0	0
0	0
8394	7
126	0
12	0
12	37
0	37
0	0
3	1238
33	1137
12	450
361	0
3	2
0	2
8206	0
13	127
0	127
4830	3
0	54
0	85
0	85
0	51
0	91
0	91
0	60
493	0
60	499
0	499
13	0
44	0
0	0
122	308
2	308
1193	0
416	0
330	359
0	359
63	0
19798	5
0	0
11	0
783	0
2	0
1387	0
89	0
0	0
638	6391
28	7254
253	6094
0	7556
166	6636
198	3941
68	4136
127	4015
31	3932
0	4517
308	1365
7	1365
2	913
523	1
3	658
0	686
9	754
9	686
19	644
7	642
966	6809
0	6809
3055	0
250	1964
11	1964
2614	6
492	2077
0	2077
0	15
2	16
0	16
0	14
0	226
1	170
0	177
0	128
5	226
14	1038
13	1107
1	1039
12	1047
8	1111
2	1044
0	0
102	0
2	4
0	4
3	1171
0	1252
0	1254
0	1324
11	1275
2	1254
1679	0
19	100
2	100
1	100
9	0
98	760
27	760
25	1725
13	1468
14	1532
0	0
5	15
0	15
0	5870
2	6027
0	5907
0	5804
8	23
1	23
1	23
97	7832
36	7801
32	7826
66	35289
4350	35289
117	0
0	0
11	0
386	0
1	10
0	10
15361	7
5086	0
759	0
1	2236
1	2050
13	2006
1	2033
8	0
25	0
0	88
0	79
1	73
1	75
1	83
1	72
45	508
0	508
125	18
197	1118
86	1118
20878	9
2096	3
6	4
3	934
2	777
3	689
8	726
590	0
115	0
102	2348
20	2349
5	2349
62	2270
3	2331
11	2290
7	2283
3	1978
6	1876
275	3
21	735
27	735
2	0
0	0
1022	1
64	0
2316	0
362	0
46	1171
15	1171
130	2301
44	2301
5323	2
1	0
0	0
131	1073
20	1073
345	171
0	171
114	439
28	439
334	0
3	9
0	9
47	971
44	920
1	740
14	839
33	814
19	852
0	845
7162	3
0	0
15	0
86	0
334	516
4	516
898	0
108	0
138	532
0	367
0	415
0	345
0	314
0	271
0	222
861	2
2849	1
13128	4
275	3401
31	3401
0	109
0	106
0	106
1	85
0	100
0	96
0	93
0	95
0	100
1	99
0	113
2	106
2	107
247	1413
15	1413
207	0
6	43
22	43
2	0
6576	5
131	405
12	405
134	0
1	4
0	4
0	0
0	0
340	0
316	4599
36	4599
643	0
699	1
11	406
0	312
0	395
0	371
1	379
0	317
1	162
21	315
0	302
68	0
40	0
0	0
180	0
0	607
90	607
16	90
0	90
13	1556
861	1510
26	1213
121	2643
13	2348
12	2292
10683	1
1	0
0	0
6071	2
31	222
1	262
5	258
3	242
337	3600
0	3600
4	256
6	258
1	267
1572	0
2	0
788	0
0	561
17	562
0	551
5	562
6	505
0	519
3	395
1191	0
0	11
1	11
0	13
0	10
0	0
9	0
299	1
395	0
18	201
0	201
85	307
0	307
5409	2
4	145
8	145
0	136
173	1
0	5011
126	3547
147	4727
0	4717
7	3534
29	0
256	0
0	0
149	0
0	4527
0	4272
1	4215
81	134
0	134
484	6030
77	6030
6	0
23	621
8	621
262	3672
5	3672
147	0
1010	0
135	1101
31	999
0	1039
2872	3
910	0
131	550
11	550
0	1073
2	1073
2109	2
761	0
2925	5634
0	5633
176	4567
45	4567
387	108
0	106
32	8186
32	7792
2	7944
0	7702
0	8009
75	6064
43	932
5	932
29	0
655	0
608	0
433	0
0	0
0	7
0	7
745	0
604	8815
26	8815
55448	33
5037	0
693	7492
4	7494
0	7494
4418	2
2	19
0	19
0	0
0	0
4	0
5161	3
0	26
0	22
2	26
0	23
0	29
0	30
0	29
0	31
0	27
0	16
0	13
0	12
0	15
62	2540
0	2540
259	0
1369	1
1	0
17	401
249	401
225	0
1	0
1	22
0	22
1	0
165	564
1	564
18	0
83	0
1749	0
0	0
1299	1
71	0
767	885
11	884
0	0
22	70
0	70
92	0
0	0
1622	2
3516	1
0	428
0	411
0	287
524	0
7	255
0	247
0	215
0	239
1550	2329
0	2321
1	2333
0	2319
1	48
0	48
432	1
23	0
4211	2
1373	2
4161	3
5330	1
11440	59
7	1159
0	1031
14	857
77	0
1530	4949
10	4949
2548	1
0	1057
151	1057
6	0
0	0
0	0
387	0
1419	0
52	0
2	213
0	180
1	189
667	935
0	238
0	295
5	1204
14	235
5	1546
106	1527
18	1547
254	1345
17	1345
254	2417
24	2431
43	2416
510	0
566	1570
91	1570
0	1217
0	1119
1	1163
0	902
0	954
0	1142
271	1014
31	1022
112	830
0	0
37779	18
345	0
65	774
79	774
0	0
0	0
0	0
517	2
617	0
18	0
681	1
0	0
0	0
9	478
3	407
28	1127
11	0
0	1673
7	1673
0	0
1238	4
1975	1
44	582
7	582
0	254
29	254
488	1638
0	1638
2	1467
14597	6
0	1263
0	1305
0	954
0	782
5	768
0	1148
0	911
761	0
155	1
58	0
0	834
0	720
0	707
0	596
0	853
15	738
0	866
0	715
0	735
0	719
0	706
0	726
0	4396
0	4396
4923	5
2289	0
2	15
0	15
0	0
0	0
224	368
8	368
277	0
39	1850
11	1831
0	1874
3	1850
0	1691
0	1704
2	1840
0	1821
15	1830
5	0
1210	0
1235	2
34	429
3	401
1	449
42	0
4	4142
107	4157
11	4156
212	355
4	355
14	44
0	44
231	1065
1	1065
0	27
2	27
1220	0
41	0
0	4
8	4
152	466
0	465
51	463
9	463
60	0
560	1873
0	1873
0	0
2826	1
82	0
1	9
1	9
0	0
0	0
0	0
0	0
0	3272
10	3272
3	11406
0	10929
11	11108
5	11110
191	0
6	0
0	0
0	0
0	462
6	462
27	458
52	482
0	472
0	483
3	13
1	13
0	0
186	615
1	615
12	699
1	745
0	685
80	0
37	0
115	0
9	331
7	330
1	330
52	0
863	0
154	0
23	385
1	385
0	259
2	241
0	259
2	264
0	183
0	196
1	306
2	328
0	197
0	273
3	284
0	245
1	251
0	265
928	1
30	17
0	17
0	0
30	356
13	356
0	85
0	85
32	0
225	0
15	0
5	256
2	206
6	168
9	188
8	203
4	198
0	95
0	1337
20	1752
1	1830
1	1664
0	0
2772	7
0	1104
871	1107
1	161
2	143
12	150
1	116
87	3018
4	2930
21	2889
6	2972
147	0
3163	3
3362	23471
2	23468
51	368
63	368
0	169
2	615
2	609
0	591
2	524
11	631
0	453
0	458
0	606
0	590
0	612
18	552
0	625
0	0
0	0
0	0
701	7252
28	7252
21	0
3	353
66	353
1229	1
0	0
0	0
0	1614
46	1530
16	1463
52	1399
6	198
0	184
0	188
0	194
0	190
30	5717
0	5450
1	5615
0	5610
46	280
71	280
71	0
464	0
367	0
11	0
4	0
579	2660
10	2660
0	0
268	0
258	904
23	904
846	1
16	173
1	173
637	6
50	0
115	2456
20	2261
0	1903
295	6
143	992
9	991
0	0
0	0
80	0
116	0
0	2
0	2
68	1484
38	1484
107	0
1	13
1	13
267	0
4	2911
0	1729
6	2721
0	2677
12	2703
0	2825
4	2825
134	844
6	844
108	3707
27	3725
0	3687
0	0
19	4262
97	4266
28	4265
0	4083
347	0
2	2
0	2
1	0
80	0
0	0
4143	133
21	0
1	0
1	0
0	0
154	0
0	1120
0	1120
360	0
616	3430
78	3430
3546	3
0	11015
43	10486
49	10675
9	42
0	42
234	6199
4	6200
2	6185
111	0
162	0
5688	2
46	972
16	1008
11	875
2	856
71	0
0	279
14	279
71	293
5	286
24	293
5	229
823	1
21	405
213	405
172	0
3888	3
103	1
2096	1
865	0
1616	9023
2981	9024
13	149
4	149
2	149
503	1
105	533
12	533
199	743
0	890
1	812
0	836
0	816
6	828
6	762
0	762
16	819
243	5125
18	4425
0	4930
511	0
130	1833
443	1833
91	0
288	2983
0	2983
18275	68214
11	68211
1857	1
581	4891
196	4905
10	4890
0	372
0	411
0	389
0	403
0	377
0	416
0	395
0	404
0	397
0	392
0	389
0	420
0	416
0	399
0	410
0	394
0	410
1	387
0	397
0	2170
3	2471
0	1703
727	0
200	15
0	19
0	3
0	4
11576	6
0	516
17	463
3	447
40	863
0	863
44	146
18	146
344	1015
14	1015
0	0
1	1497
16	1332
9	1295
6	1381
85	0
2870	1
291	116
7	116
941	0
28	3520
1	2703
25	3040
18	3037
4127	0
171	0
0	0
76	0
1	0
22	0
10862	4
11	461
1	492
0	328
3	242
0	381
5	363
2	0
151	0
1	0
1469	0
86	601
0	601
0	536
754	0
0	0
1202	0
6651	1
75	419
57	419
0	1
1	0
0	0
0	1
422	0
3148	4
699	0
10714	6
5	9
0	9
262	0
490	2
7674	7
0	339
0	339
23	0
321	627
6	385
0	635
0	387
0	387
3	387
0	0
1	0
1420	0
0	0
61	1777
1217	1777
1375	0
359	0
2798	1
2396	3
2098	1
481	0
3	33
0	33
252	2658
0	2648
5	2658
19	2038
119	0
20	97
13	111
15	112
3603	3
4086	14860
94	14720
148	13153
0	14844
0	1
2	1
1	0
37	810
67	848
0	911
0	926
0	911
0	923
2003	0
299	0
0	937
90	937
0	408
2	382
0	391
0	448
1	408
