IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3,1	20,15	1,0	10,6	225	149
151,106	349,332	57,34	285,162	252	149
58,36	481,473	37,14	316,195	251	149
7,10	65,23	7,4	20,14	227	149
53,53	209,174	24,9	114,85	273	149
27,20	228,181	7,12	104,46	246	149
18,38	10,17	16,18	5,7	296	149
37,41	2,3	21,19	1,3	241	149
690,469	132,115	316,163	87,58	238	149
18,2	0,0	14,3	0,2	242	149
240,237	647,640	87,113	458,284	228	149
274,245	5326,4599	240,187	4020,2518	212	149
62,44	97,119	39,39	56,31	255	149
154,94	525,433	78,28	338,164	225	149
7,6	72,67	5,1	39,20	232	149
31,26	64,82	10,8	31,26	246	149
5,13	96,69	7,4	48,28	247	149
235,185	29,42	104,52	28,13	272	149
1,1	97,123	0,1	55,43	251	149
61,48	123,163	39,26	77,48	232	149
4,15	85,76	5,7	56,29	335	149
1,1	50,37	1,2	14,12	225	149
40,40	323,241	14,17	150,76	457	149
7,0	25,11	3,2	6,4	244	149
5,10	15,13	5,1	9,3	215	149
118,81	121,104	69,48	53,38	287	149
6,9	576,545	13,2	372,193	231	149
13,18	0,0	25,12	0,1	241	149
72,68	3993,3762	36,23	1973,1329	224	149
98,102	3175,3075	49,28	1581,1060	240	149
9,12	268,228	4,8	174,75	237	149
185,131	8,5	93,122	2,4	259	149
256,173	1,1	152,161	0,2	294	149
6,12	43,22	43,67	20,5	319	149
81,68	629,564	61,56	382,230	230	149
13,20	100,86	11,4	42,27	277	149
7,4	117,108	1,0	56,40	221	149
35,41	364,310	15,7	218,131	220	149
270,255	21,29	109,72	6,12	227	149
12,12	14,16	8,5	10,5	246	149
14,14	19,19	13,5	26,2	222	149
8,1	5,3	0,0	1,2	227	149
26,7	24,13	0,2	5,1	416	149
31,7	6,0	0,2	1,0	562	149
10,2	23,11	0,0	5,1	253	149
132,113	761,715	32,16	398,218	251	149
348,272	3,5	230,107	4,5	240	149
17,6	0,2	8,4	0,0	267	149
31,7	11,11	14,6	6,5	483	149
9,2	1,3	2,1	2,1	253	149
177,148	1,1	96,88	0,0	245	149
35,17	41,37	18,7	22,11	247	149
77,69	571,536	81,47	258,172	277	149
57,41	358,265	49,36	130,119	247	149
123,80	43,41	120,238	47,14	1192	149
46,26	57,49	15,31	45,10	293	149
25,21	106,76	44,31	49,20	241	149
11,9	71,39	17,5	35,16	254	149
15,2	24,13	2,2	7,2	215	149
23,8	105,72	5,5	62,24	227	149
62,64	68,114	28,19	27,26	259	149
51,59	44,32	33,14	20,9	478	149
4,6	1,0	2,1	0,0	417	149
75,62	32,34	59,19	31,13	370	149
42,38	217,249	45,10	130,85	349	149
38,34	1,0	37,9	0,0	283	149
19,24	174,180	15,8	119,62	516	149
19,9	212,120	26,13	67,41	244	149
34,40	157,168	9,6	64,50	228	149
0,1	220,175	0,0	49,39	230	149
101,61	53,58	36,32	24,15	622	149
72,55	232,206	30,27	154,99	247	149
169,68	0,2	56,15	0,0	339	149
67,55	335,347	39,46	139,134	235	149
644,606	238,254	344,220	180,91	228	149
26,18	110,72	21,19	31,44	649	149
0,2	5,16	0,0	2,1	281	149
15,9	82,64	10,15	80,34	244	149
18,17	123,98	15,11	119,53	392	149
63,50	99,68	20,8	42,25	651	149
24,30	7,1	16,2	0,0	223	149
18,8	270,282	21,4	192,129	227	149
0,0	0,3	0,1	3,0	279	149
0,1	0,0	4,4	2,0	277	149
182,87	316,260	104,48	183,97	301	149
10,9	183,146	11,2	39,23	304	149
9,18	306,217	10,1	106,62	295	149
28,46	32,33	31,9	1,4	455	149
458,307	7788,5757	261,147	4346,2409	226	149
750,644	29,14	463,305	8,5	234	149
176,156	127,80	169,135	108,62	1757	149
3118,1973	5,3	2267,1127	6,0	202	149
1536,1157	198,185	858,402	125,61	239	149
51,34	296,296	40,23	173,84	474	149
37,32	15,10	31,19	16,5	435	149
1,0	23,18	1,0	14,11	229	149
31,19	12,17	21,8	8,2	238	149
260,140	183,132	64,42	143,64	258	149
2,1	9,17	2,0	6,8	253	149
15,27	56,57	10,12	26,19	228	149
22,22	36,57	21,13	35,23	1109	149
46,42	14,16	19,24	11,7	246	149
6,11	69,88	7,3	46,29	240	149
13,13	346,331	8,5	179,111	282	149
11,2	124,80	7,0	43,29	222	149
88,81	153,123	57,53	62,19	272	149
127,115	145,116	63,39	30,47	372	149
182,154	15,9	81,56	7,6	597	149
78,57	107,119	26,25	29,38	288	149
62,49	5,0	25,18	0,1	247	149
325,279	76,65	207,126	35,20	228	149
11,7	77,64	5,9	30,21	369	149
99,60	41,34	67,41	23,7	1013	149
2,0	9,25	0,0	4,6	231	149
107,88	114,107	124,31	141,67	305	149
31,42	136,108	71,56	130,57	271	149
196,88	21,25	68,51	4,3	498	149
94,82	441,486	45,36	204,141	244	149
22,12	54,39	12,6	19,17	301	149
21,12	40,46	12,6	22,11	298	149
62,41	333,346	46,18	214,141	275	149
29,22	17,8	11,24	2,1	834	149
57,39	5,6	24,20	0,2	503	149
97,76	0,1	38,51	1,0	1432	149
66,52	2,0	27,26	2,0	597	149
8,4	26,36	13,4	18,22	233	149
38,42	17,12	19,13	15,5	252	149
49,53	36,42	26,38	28,13	1519	149
65,64	49,67	35,40	31,23	1667	149
25,15	35,25	14,5	13,8	227	149
4,6	36,25	1,3	20,20	227	149
17,13	46,34	10,0	14,18	218	149
1,1	30,14	10,15	18,6	283	149
1,2	64,29	13,5	51,27	267	149
16,10	198,195	11,3	161,105	224	149
14,7	9,18	0,0	5,6	1384	149
8,4	15,17	0,0	8,6	262	149
18,19	11,8	3,5	5,2	358	149
194,182	427,444	106,72	206,143	346	149
6,0	3,1	1,2	0,0	215	149
23,16	313,202	8,10	156,109	231	149
130,101	486,353	94,50	244,127	402	149
24,22	2,2	8,9	0,2	520	149
36,34	2,1	12,13	0,0	582	149
44,26	4,5	24,1	8,2	231	149
83,81	426,356	90,48	411,275	283	149
124,96	2,4	103,82	5,0	343	149
42,38	102,115	59,19	55,34	316	149
71,57	0,0	97,37	1,1	506	149
43,33	134,160	56,28	63,39	299	149
110,93	4,11	73,46	0,1	415	149
1086,803	16,11	886,481	15,6	252	149
1140,848	13,20	937,501	8,15	273	149
52,43	120,87	32,13	76,47	441	149
26,26	12,12	19,6	5,1	322	149
32,41	105,104	3,16	35,22	228	149
193,151	265,221	246,130	155,85	659	149
34,41	263,195	80,51	134,80	242	149
2,3	211,166	3,0	91,62	245	149
6,6	6,7	1,2	8,9	239	149
7,8	85,42	2,8	17,32	246	149
72,55	256,171	42,29	85,74	232	149
70,73	27,32	65,24	23,11	418	149
42,57	205,284	15,13	142,121	254	149
9,12	270,116	41,31	285,207	235	149
5,7	99,110	6,0	61,34	236	149
18,14	130,110	5,6	64,54	237	149
23,23	1,0	13,6	1,3	245	149
11,17	117,132	14,5	95,60	335	149
37,42	95,58	38,27	39,10	239	149
27,26	46,54	24,30	42,17	241	149
3,3	24,27	4,8	56,20	242	149
66,77	72,46	51,45	41,12	1237	149
58,43	7,23	14,14	7,6	239	149
14,10	147,136	2,6	79,60	222	149
139,150	1,8	49,59	9,5	233	149
0,2	3,3	1,1	0,0	240	149
2,5	3,4	6,6	3,3	381	149
3,5	4,8	0,7	7,5	224	149
12,14	182,176	0,0	43,41	221	149
9,14	219,159	7,7	138,67	251	149
0,2	13,207	0,0	6,2	279	149
6,5	79,96	5,3	29,15	236	149
29,28	79,65	5,10	42,15	247	149
4,4	10,22	0,2	11,3	239	149
22,11	17,19	12,6	1,2	218	149
22,13	12,13	13,4	6,5	283	149
67,27	641,475	21,20	394,161	340	149
