ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	1,0	78,95	0,0	76,40	198	198	1
1	59,76	13,12	69,23	13,5	198	169	1
2	45,54	76,89	43,13	75,39	198	198	1
3	45,54	78,95	43,13	76,40	198	198	1
4	4,14	49,62	10,9	60,26	180	180	1
5	34,31	49,64	27,12	50,16	160	153	1
8	5,4	2,9	3,3	6,6	198	198	0.775547735816
9	427,538	44,38	480,177	42,21	166	117	1
10	15,32	28,52	14,15	26,21	151	198	1
11	175,202	69,134	224,79	124,54	198	172	1
12	132,165	108,160	43,45	33,38	198	184	1
13	30,52	50,59	24,22	50,30	151	198	1
14	138,156	29,46	153,51	25,16	169	127	1
15	19,21	55,57	14,4	95,50	119	152	0.110061400475
16	135,180	142,144	122,70	161,62	197	175	1
17	89,128	171,174	82,53	173,91	170	198	1
18	27,31	50,72	39,10	73,29	158	198	1
20	55,51	74,89	35,18	83,46	148	198	0.793435989047
21	145,304	221,379	333,146	581,265	198	198	1
22	22,39	52,71	25,12	74,19	143	198	1
23	375,441	190,284	403,215	235,127	180	143	1
24	243,379	248,408	450,213	459,214	198	198	1
25	41,50	39,69	61,21	57,44	159	159	1
26	151,186	7,12	168,125	16,7	198	198	1
27	7,5	6,9	1,4	2,6	192	192	1
28	202,295	91,145	241,106	136,68	198	150	1
29	16,24	151,198	46,14	147,76	198	162	1
30	10,13	246,307	43,26	265,128	133	162	0.206338543722
31	111,132	103,138	104,76	129,68	162	152	1
32	92,89	191,203	60,29	114,61	198	197	1
33	14,27	520,933	20,4	547,291	137	198	1
34	85,112	85,123	126,73	133,77	198	184	1
35	110,131	88,114	174,72	97,59	198	198	1
36	112,131	189,250	134,38	258,125	162	159	1
37	42,44	70,85	30,26	71,39	165	198	1
38	1143,1666	1900,2370	1329,581	2186,836	159	192	1
39	27,42	6,19	11,8	8,3	198	107	0.840527887986
40	33,36	6,19	23,15	8,3	198	107	1
41	41,53	6,19	33,16	8,3	198	107	1
42	15,11	12,12	7,3	2,3	198	174	0.598431283218
43	291,458	581,897	258,119	569,272	121	156	1
45	246,274	443,646	292,112	597,246	156	183	1
46	129,168	156,203	175,48	202,93	167	198	1
47	8,12	234,289	8,2	156,46	198	197	1
48	14,15	31,18	8,7	24,18	198	181	0.892730375488
49	36,42	76,60	28,11	51,37	135	183	1
50	3,1	76,60	0,1	51,37	150	183	1
51	45,74	45,43	52,25	22,9	180	138	0.421788970651
52	34,41	51,46	47,21	60,23	140	164	1
54	2,10	1,4	4,3	0,0	198	198	0.281615746708
55	1126,1590	1223,1868	1140,489	1188,617	183	198	1
56	538,784	957,1495	923,424	1650,840	137	198	1
59	39,41	32,42	15,13	18,21	178	198	0.935090630191
60	62,83	131,140	66,33	147,34	141	161	1
61	49,61	50,65	34,15	14,6	198	198	0.0615521890291
63	12,19	91,138	5,6	120,42	198	192	1
64	10,14	0,5	0,0	1,0	164	152	1
65	562,889	534,908	832,290	797,347	147	147	1
66	283,529	553,833	362,194	821,293	147	147	1
67	674,1114	567,968	892,349	795,348	165	162	1
68	283,527	359,660	362,194	536,225	147	147	1
69	447,798	549,889	664,275	720,320	165	165	1
71	1,3	82,129	4,4	113,55	107	198	1
72	34,71	8,12	28,14	15,4	133	107	0.48037494375
73	17,25	56,82	16,11	61,38	160	162	1
74	1,7	56,82	1,2	61,38	198	162	1
75	1,3	13,44	0,0	28,13	158	198	1
