IncLevel1	IncLevel2	IncLevelDifference
0.013,0.0	0.0,0.0	0.006
0.795,0.844	0.819,0.797	0.011
0.372,0.378	0.364,0.25	0.068
0.366,0.362	0.361,0.245	0.061
0.075,0.184	0.143,0.257	-0.071
0.399,0.317	0.341,0.418	-0.022
0.714,0.308	0.333,0.333	0.178
0.872,0.909	0.89,0.856	0.018
0.413,0.447	0.414,0.484	-0.019
0.688,0.567	0.611,0.56	0.042
0.532,0.489	0.548,0.524	-0.026
0.44,0.536	0.386,0.49	0.05
0.781,0.718	0.821,0.705	-0.013
0.306,0.32	0.158,0.093	0.188
0.458,0.526	0.402,0.501	0.04
0.377,0.461	0.356,0.404	0.039
0.404,0.35	0.401,0.302	0.025
0.499,0.434	0.361,0.344	0.114
0.396,0.445	0.364,0.355	0.061
0.369,0.432	0.319,0.467	0.007
0.611,0.552	0.577,0.574	0.006
0.495,0.482	0.495,0.499	-0.009
0.512,0.42	0.517,0.323	0.046
0.956,0.939	0.913,0.947	0.018
0.538,0.357	0.333,0.4	0.081
0.627,0.606	0.573,0.541	0.06
0.08,0.09	0.204,0.131	-0.082
0.047,0.049	0.165,0.198	-0.134
0.503,0.473	0.431,0.512	0.016
0.324,0.304	0.344,0.321	-0.019
0.037,0.04	0.05,0.019	0.004
0.482,0.458	0.468,0.468	0.002
0.556,0.535	0.642,0.55	-0.05
0.368,0.34	0.338,0.23	0.07
0.419,0.383	0.336,0.444	0.011
0.421,0.459	0.423,0.456	0.001
0.709,0.544	0.426,0.59	0.119
0.748,0.506	0.608,0.73	-0.042
0.787,0.601	0.69,0.742	-0.022
0.523,0.446	0.755,0.468	-0.127
0.392,0.397	0.369,0.361	0.03
0.394,0.332	0.365,0.348	0.007
0.495,0.495	0.507,0.38	0.051
0.033,0.04	0.049,0.041	-0.008
0.292,0.432	0.234,0.262	0.114
0.391,0.487	0.427,0.287	0.082
0.046,0.02	0.0,0.032	0.017
0.434,0.569	0.644,0.68	-0.161
0.439,0.511	0.479,0.517	-0.023
0.667,0.714	1.0,1.0	-0.309
0.499,0.479	0.509,0.462	0.003
0.448,0.431	0.447,0.422	0.005
0.575,0.521	0.481,0.408	0.104
0.351,0.404	0.339,0.526	-0.055
0.495,0.484	0.708,0.714	-0.221
0.113,0.118	0.039,0.122	0.035
1.0,0.722	0.0,NA	0.861
0.513,0.495	0.511,0.455	0.021
0.339,0.388	0.306,0.398	0.012
0.539,0.53	0.524,0.496	0.024
0.441,0.444	0.403,0.463	0.009
0.449,0.473	0.48,0.462	-0.01
0.022,0.041	0.061,0.119	-0.058
0.774,0.826	0.6,0.738	0.131
0.235,0.236	0.21,0.227	0.017
0.014,0.065	0.013,0.041	0.013
0.088,0.079	0.0,0.0	0.083
