IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
54,57	41,50	12,50	35,40	182	99
11,14	185,178	6,20	119,187	128	99
614,642	51,50	323,557	29,45	108	99
926,964	40,62	447,834	32,40	105	99
204,192	3,0	87,189	1,0	109	99
65,85	2,0	35,64	0,0	108	99
176,184	50,37	95,173	4,11	524	99
1526,1330	0,1	498,1093	1,6	103	99
81,77	13,9	21,60	8,19	132	99
75,105	3,0	39,79	0,0	150	99
29,26	263,276	17,31	144,303	110	99
7,19	385,372	14,24	152,277	260	99
544,523	3,3	369,565	1,1	104	99
1081,1164	6,21	625,1157	3,14	106	99
28,23	92,96	3,13	33,98	102	99
60,70	16,13	41,44	11,13	107	99
2384,2142	0,1	1352,2456	0,0	130	99
365,375	5,11	163,310	3,9	117	99
207,266	6,5	156,223	3,6	102	99
8,5	15,11	2,0	0,3	111	99
34,25	6,1	5,5	1,0	245	99
4238,4711	667,641	2998,5387	641,1130	105	99
20,10	20,30	6,9	12,16	108	99
26,31	87,64	9,19	63,86	111	99
31,36	158,149	17,56	65,150	120	99
99,117	14,26	64,103	30,62	297	99
106,119	179,159	68,108	69,162	309	99
21,28	179,159	34,67	69,162	111	99
1,0	8,2	0,0	0,4	102	99
14,17	189,169	9,10	112,203	282	99
69,88	63,75	19,33	31,56	106	99
482,498	1,0	308,439	1,0	282	99
198,199	17,8	100,182	9,17	102	99
24,20	111,137	23,51	123,160	136	99
208,229	6,10	83,209	3,4	102	99
40,44	27,23	12,24	7,12	119	99
111,110	466,419	62,133	212,407	186	99
226,279	20,20	69,137	12,16	130	99
2,2	10,10	2,7	11,7	109	99
9,12	44,51	6,20	20,36	114	99
1,2	62,58	1,1	30,48	116	99
13,19	31,29	11,24	19,39	117	99
277,306	15,19	115,232	13,17	408	99
180,202	15,19	79,110	13,17	449	99
22,26	114,126	8,8	44,129	140	99
87,120	1,0	39,86	0,0	102	99
49,30	63,60	26,43	18,57	102	99
123,73	1,0	46,126	0,1	697	99
26,21	0,3	2,24	5,6	193	99
44,36	2,2	20,31	0,1	177	99
6,6	38,44	9,15	9,22	102	99
0,0	55,69	1,0	49,62	147	99
45,71	58,44	39,45	24,39	102	99
1712,1793	1,0	1304,1951	1,0	104	99
44,42	27,45	25,40	23,50	247	99
157,164	2,3	97,211	2,0	114	99
335,386	56,62	205,327	24,53	102	99
47,48	5,9	26,38	1,1	160	99
4,1	8,6	5,0	2,7	108	99
6,1	8,1	0,1	1,3	108	99
25,22	2,8	13,20	6,2	102	99
14,23	4,5	9,33	0,3	161	99
61,52	18,22	38,74	13,24	184	99
153,221	0,5	116,244	2,1	306	99
120,151	17,31	121,165	11,33	120	99
297,324	10,7	216,387	25,22	248	99
11,11	86,93	17,37	37,61	102	99
13,9	195,194	10,13	73,175	115	99
461,402	125,116	207,397	49,107	102	99
490,465	169,167	289,471	63,106	102	99
248,256	29,40	136,257	26,59	114	99
3,5	115,125	2,0	75,140	267	99
4,11	9,9	6,8	5,15	132	99
13,26	347,398	15,32	211,406	108	99
12,11	104,114	7,16	88,108	117	99
2358,2450	4,4	1299,2141	0,1	103	99
286,272	1101,1006	91,214	419,876	182	99
217,219	57,43	81,126	3,28	180	99
9,4	80,89	1,9	55,119	113	99
104,150	156,172	81,168	57,146	106	99
394,451	1,0	192,286	1,0	238	99
2,7	336,458	3,2	240,390	132	99
891,894	25,29	506,872	8,30	111	99
1397,1509	0,0	886,1525	4,1	117	99
251,264	2,3	120,243	0,4	122	99
88,102	4508,5392	76,163	3275,5654	108	99
15,20	1,2	4,21	5,3	114	99
3,0	14,25	0,0	5,11	115	99
875,973	5,3	590,943	1,3	660	99
19,8	16,17	2,7	8,25	102	99
11,23	0,1	10,19	0,1	134	99
0,0	5,4	3,0	2,1	102	99
40,34	13,11	11,19	16,23	108	99
101,118	2,1	47,73	2,0	134	99
169,143	7,1	81,107	2,3	278	99
13,8	1,0	6,9	0,0	131	99
239,215	2,4	106,223	0,1	172	99
12,21	66,73	8,14	31,62	120	99
6,4	569,446	5,14	342,675	135	99
93640,71570	1198,757	54400,107914	778,1249	120	99
53,100	1,3	40,49	1,4	156	99
36,34	45,56	14,60	26,45	708	99
98,130	45,56	49,118	26,45	751	99
64,97	0,1	36,65	0,0	142	99
145,122	25,26	70,168	23,60	303	99
