IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1,3	7,11	1,0	13,1	175	99
166,147	357,378	75,55	272,184	202	99
83,56	377,436	67,27	258,176	201	99
16,14	28,20	19,4	16,7	177	99
53,55	165,168	27,12	132,76	223	99
19,26	142,183	18,17	100,58	196	99
47,52	16,22	50,18	12,9	246	99
40,45	12,8	31,20	2,5	191	99
764,614	174,162	486,201	106,75	188	99
22,3	0,1	10,4	0,2	192	99
195,286	710,725	119,120	556,339	178	99
236,287	4344,4792	237,161	4158,2524	162	99
66,57	110,135	32,31	69,33	205	99
117,100	545,546	78,33	467,222	175	99
2,5	43,80	7,1	35,17	182	99
31,37	80,87	21,15	45,23	196	99
14,19	111,75	9,6	61,26	197	99
222,229	16,29	127,65	14,10	222	99
2,3	106,127	1,1	50,37	201	99
69,54	161,156	46,28	86,43	182	99
13,15	112,83	6,10	72,39	285	99
2,0	37,31	0,3	21,15	175	99
50,39	248,219	42,18	147,79	407	99
1,0	19,15	3,3	5,5	194	99
3,10	21,14	5,1	6,2	165	99
122,117	95,118	95,64	93,50	237	99
23,16	382,444	12,7	325,154	181	99
16,22	0,0	35,15	0,1	191	99
83,78	2886,3295	43,25	2197,1189	174	99
36,41	2969,3448	25,15	2143,1185	190	99
7,21	230,205	13,8	219,92	187	99
139,160	4,5	150,118	2,5	209	99
253,231	0,0	257,174	1,0	244	99
17,13	44,26	97,75	14,7	269	99
76,96	529,655	81,69	494,250	180	99
25,22	79,75	10,1	56,26	227	99
10,3	113,123	1,1	89,40	171	99
1,0	0,0	1,2	1,0	188	99
45,54	351,332	24,9	261,138	170	99
195,315	27,33	221,88	35,12	177	99
16,11	23,18	17,10	6,8	196	99
11,15	20,13	16,7	6,5	172	99
8,2	5,5	0,0	2,2	177	99
5,7	10,9	0,4	0,1	366	99
0,2	16,9	0,0	0,1	203	99
86,110	579,665	27,19	438,212	201	99
378,382	1,6	344,149	3,4	190	99
11,9	0,3	13,5	0,0	217	99
26,13	14,12	24,7	16,5	433	99
2,3	4,0	8,4	2,0	203	99
205,190	2,1	175,110	0,0	195	99
24,24	29,35	25,6	29,15	197	99
94,79	484,596	62,55	393,186	227	99
57,60	279,295	71,49	178,119	197	99
208,112	59,55	120,374	43,22	1142	99
39,44	43,67	26,30	60,20	243	99
37,19	96,98	77,44	53,15	191	99
10,11	75,43	10,6	39,17	204	99
15,4	12,15	4,2	7,5	165	99
21,13	70,70	12,5	62,30	177	99
52,82	43,83	49,25	32,29	209	99
68,61	47,46	54,18	25,10	428	99
8,12	0,0	6,1	1,0	367	99
81,99	31,38	81,33	37,14	320	99
42,62	224,314	38,16	183,95	299	99
30,28	195,192	20,14	146,70	466	99
19,10	128,131	20,11	83,31	194	99
22,46	168,177	20,8	88,41	178	99
0,1	173,189	0,0	110,58	180	99
125,105	38,60	52,39	32,15	572	99
67,72	197,202	59,25	149,105	197	99
197,88	0,2	77,25	0,0	289	99
83,71	316,370	73,56	243,143	185	99
681,715	256,249	483,243	240,97	178	99
16,16	79,58	19,26	37,29	599	99
1,5	22,10	0,0	6,2	231	99
13,12	57,59	17,12	67,36	194	99
24,13	75,79	30,21	106,47	342	99
49,61	116,58	35,18	52,25	601	99
19,31	12,4	14,2	0,0	173	99
23,13	203,266	22,10	249,116	177	99
1,0	6,3	0,0	7,0	229	99
2,1	0,0	0,4	0,1	227	99
155,129	176,169	110,56	149,78	251	99
22,12	146,133	6,1	35,18	254	99
9,14	217,226	5,1	133,75	245	99
47,83	39,48	29,21	26,7	405	99
270,266	5045,5643	317,165	4535,2399	176	99
718,764	35,16	658,384	5,5	184	99
274,268	118,94	273,192	79,58	1707	99
4217,2511	50,18	2682,1335	32,10	152	99
1580,1434	332,311	1129,499	210,91	189	99
43,42	147,187	51,36	113,64	424	99
36,38	7,13	44,31	10,1	385	99
0,1	23,16	0,0	6,9	179	99
33,15	8,16	18,9	15,3	188	99
201,195	241,169	149,57	182,89	208	99
2,1	10,22	4,0	11,8	203	99
28,30	34,54	28,13	39,25	178	99
24,27	39,73	30,16	36,26	1059	99
67,59	20,14	43,29	13,8	196	99
9,13	46,88	6,4	36,28	190	99
24,13	339,357	6,7	232,110	232	99
7,4	94,101	2,1	56,33	172	99
84,99	131,121	68,56	68,22	222	99
179,148	121,105	74,45	75,57	322	99
245,204	7,7	124,75	6,7	547	99
77,65	78,120	52,31	60,50	238	99
58,53	1,0	42,28	0,0	197	99
259,310	51,54	256,128	24,15	178	99
10,9	38,47	6,14	37,23	319	99
59,96	34,22	79,59	25,13	963	99
2,1	23,21	0,0	18,8	181	99
109,96	63,73	89,41	113,53	255	99
300,261	1,0	320,170	0,0	521	99
34,47	177,123	73,65	156,64	221	99
220,239	31,34	220,146	13,6	448	99
109,116	501,579	78,55	350,185	194	99
17,15	34,48	8,11	33,19	251	99
16,15	32,51	8,11	54,15	248	99
102,58	231,322	56,30	233,117	225	99
47,29	9,10	17,30	5,1	784	99
45,56	8,5	26,24	0,1	453	99
124,112	2,3	55,72	0,0	1382	99
61,72	4,0	33,30	4,0	547	99
8,4	21,24	0,2	18,16	183	99
18,55	16,15	11,13	6,5	202	99
60,69	27,37	48,52	18,6	1469	99
72,90	41,43	64,58	38,14	1617	99
18,24	32,25	19,9	14,8	177	99
4,6	49,27	3,1	36,16	177	99
5,17	42,32	11,2	33,17	168	99
6,2	15,12	32,15	15,8	233	99
3,3	46,36	10,5	55,24	217	99
16,13	189,229	15,8	164,103	174	99
57,42	1,0	22,15	0,0	209	99
10,12	10,16	5,0	8,5	1334	99
0,7	22,13	9,1	16,5	212	99
42,22	13,7	19,9	12,1	308	99
280,258	360,389	149,91	260,145	296	99
1,0	2,1	3,1	1,0	165	99
36,24	132,162	11,11	154,76	181	99
153,149	342,418	162,62	277,141	352	99
7,27	3,2	19,12	1,0	470	99
21,44	3,1	29,16	1,0	532	99
24,32	4,7	27,4	9,4	181	99
82,100	330,361	105,60	504,241	233	99
140,132	1,2	151,116	3,1	293	99
67,52	93,113	49,33	66,45	266	99
97,80	1,0	87,55	0,1	456	99
43,41	101,135	49,26	90,43	249	99
158,150	4,8	136,70	6,5	365	99
940,1027	14,10	1192,601	27,7	202	99
1045,1097	22,27	1281,644	16,18	223	99
46,43	82,93	40,15	48,37	391	99
16,23	12,11	24,6	9,2	272	99
40,50	78,130	24,23	40,23	178	99
249,259	238,242	348,192	198,93	609	99
56,58	229,211	120,60	167,93	192	99
4,1	144,137	6,1	98,45	195	99
2,6	4,5	6,1	4,8	189	99
5,6	93,56	5,8	44,32	196	99
55,66	183,195	46,34	117,87	182	99
97,91	47,52	91,34	44,16	368	99
44,56	124,177	30,26	109,71	204	99
16,8	132,143	40,28	363,217	185	99
2,13	80,88	2,2	46,24	186	99
11,12	103,133	2,3	98,64	187	99
12,30	0,1	9,10	1,3	195	99
17,27	129,111	31,6	90,60	285	99
41,47	75,49	59,34	28,15	189	99
21,27	66,62	34,35	44,16	191	99
2,3	16,29	6,9	57,24	192	99
158,129	56,49	59,79	22,15	1187	99
92,63	26,26	30,18	6,6	189	99
7,7	79,129	8,2	85,53	172	99
128,205	8,9	99,78	3,5	183	99
3,0	1,0	1,0	0,0	165	99
0,2	0,3	0,0	1,0	190	99
7,9	7,6	17,11	6,3	331	99
2,2	9,8	7,8	6,4	174	99
16,17	153,184	4,0	74,44	171	99
11,13	159,163	3,11	159,60	201	99
1,2	126,211	0,0	1,4	229	99
5,6	46,104	1,2	31,15	186	99
27,45	73,78	12,10	38,14	197	99
3,7	16,26	6,3	13,3	189	99
7,14	13,27	10,10	2,1	168	99
26,14	11,21	11,7	11,7	233	99
45,47	436,408	52,17	351,167	290	99
14,15	179,188	8,3	110,50	283	99
31,26	319,375	31,6	263,95	196	99
546,585	128,114	443,187	89,48	168	99
56,44	1112,1163	28,18	872,498	203	99
44,70	36,43	21,9	18,4	284	99
21,13	88,107	4,6	47,30	224	99
129,191	5838,6523	113,60	5195,2768	292	99
15,8	1,2	9,6	3,1	230	99
15,25	9,3	7,4	5,0	306	99
8,13	124,140	5,1	78,46	173	99
11,11	82,96	7,2	57,43	214	99
10,11	78,87	5,4	42,21	187	99
16,23	38,79	17,9	59,28	361	99
37,27	30,43	20,19	40,19	187	99
104,110	5,9	75,53	5,2	360	99
934,980	1,4	806,425	0,1	921	99
191,222	19,26	203,106	32,19	195	99
386,373	22,18	362,205	12,3	168	99
114,103	1136,1136	76,40	891,453	226	99
1,1	31,19	0,1	13,9	186	99
2,7	8,5	6,12	6,2	185	99
20,19	656,634	120,51	361,185	428	99
19,10	75,49	14,6	49,27	209	99
31,29	63,67	46,31	51,25	168	99
8,6	25,38	15,10	29,10	185	99
13,6	50,43	11,8	22,19	186	99
40,27	0,1	37,22	2,0	221	99
15,12	84,86	9,3	50,24	195	99
5,4	86,125	3,3	67,32	192	99
44,46	1,0	43,32	0,3	230	99
12,8	50,29	3,2	15,16	194	99
3,2	4,3	0,0	3,4	165	99
8,7	14,33	14,6	17,7	175	99
105,116	8,3	90,30	5,3	568	99
74,99	2,0	63,23	0,0	204	99
134,139	225,260	119,61	180,113	345	99
44,38	37,46	26,12	21,15	179	99
44,81	2,0	29,15	4,2	680	99
48,84	31,25	29,12	38,19	708	99
18,17	47,42	3,7	45,26	185	99
46,54	23,21	17,10	26,18	218	99
311,339	237,267	228,169	111,68	948	99
167,178	42,61	119,95	57,34	513	99
