ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	6,7	11,20	0,2	5,6	175	99	0.234342588788
1	180,162	411,354	78,151	330,457	198	99	1
2	77,78	440,445	42,109	273,461	198	99	1
3	9,8	47,27	12,7	14,39	177	99	1
4	78,62	204,202	37,40	119,216	198	99	1
5	25,20	230,184	10,29	115,149	196	99	1
6	20,31	10,11	24,31	9,18	198	99	1
7	54,39	4,10	26,49	2,10	191	99	1
8	965,941	190,182	442,661	127,185	188	99	1
9	26,16	0,0	22,24	2,0	192	99	1
10	260,293	726,816	114,217	521,822	178	99	1
11	322,353	5409,6046	275,443	4030,6664	162	99	1
12	71,69	85,119	40,65	67,91	198	99	1
13	176,142	678,611	87,161	425,758	175	99	1
14	6,7	75,53	8,5	37,68	182	99	1
15	39,31	76,97	19,53	37,71	196	99	1
16	5,15	92,85	6,25	46,96	197	99	1
17	219,213	13,40	77,175	23,20	198	99	1
18	0,0	103,115	0,2	69,97	198	99	1
19	70,87	140,160	36,81	74,136	182	99	1
20	4,10	108,108	3,28	69,113	198	99	1
21	5,4	37,28	5,4	18,26	175	99	1
22	28,15	266,242	11,25	145,260	198	99	1
23	6,11	26,13	2,2	9,8	194	99	1
24	7,18	18,13	7,12	11,15	165	99	1
26	131,136	126,145	102,183	61,112	198	99	0.564795322527
27	15,12	425,447	15,31	288,466	181	99	1
28	12,23	0,0	33,38	0,1	191	99	1
29	88,107	3639,4008	55,85	1829,3822	174	99	1
30	53,67	3560,4114	13,46	1833,3767	190	99	1
31	9,16	284,360	4,23	176,287	187	99	1
32	185,223	7,0	108,219	1,0	198	99	1
33	304,367	1,0	188,343	0,0	198	99	1
34	9,18	47,35	60,75	20,25	198	99	1.60959512385e-09
35	105,119	756,784	91,157	401,751	180	99	1
36	20,16	88,68	11,8	36,85	198	99	1
37	10,10	122,141	3,1	60,113	171	99	1
40	33,60	403,393	22,33	238,355	170	99	1
41	312,290	30,30	133,316	9,36	177	99	1
43	24,14	21,13	9,32	15,15	196	99	1
44	22,10	22,12	19,17	30,20	172	99	1
45	11,2	7,5	0,2	2,0	177	99	0.300357816952
46	12,2	15,11	0,2	0,3	189	99	1
47	17,6	26,14	0,1	5,1	198	99	0.01983684939
48	15,14	6,1	0,4	1,0	198	99	0.917882083949
49	12,14	36,20	0,4	5,5	198	99	0.867881818409
50	143,153	683,653	43,88	358,629	198	99	1
51	452,483	2,4	288,460	6,7	190	99	1
52	25,16	1,4	11,33	0,0	198	99	0.634310693837
53	18,15	14,15	10,21	7,21	198	99	1
54	11,8	2,4	5,12	3,7	198	99	0.57801160163
59	45,22	50,41	24,48	27,35	197	99	1
60	82,107	631,645	85,134	310,590	198	99	1
61	78,59	390,306	67,128	164,260	197	99	1
62	23,30	59,76	10,22	58,54	198	99	1
64	34,50	62,115	17,38	52,88	198	99	1
65	23,34	121,153	73,129	45,70	191	99	4.32986979604e-15
66	9,14	91,54	25,14	35,48	198	99	0.732429423768
67	24,10	14,20	3,10	8,14	165	99	0.838064034168
68	36,21	87,64	4,15	63,86	177	99	0.710770883627
69	75,72	53,96	28,66	22,61	198	99	1
70	31,42	50,48	14,28	21,32	198	99	1
73	2,0	2,0	0,2	0,0	175	99	1
74	86,87	49,24	52,108	45,71	198	99	0.496332454883
75	47,35	262,279	36,59	159,233	198	99	1
76	55,39	3,0	32,66	0,0	198	99	1
77	10,17	170,154	3,15	107,196	198	99	1
78	20,34	186,141	26,27	61,122	194	99	1
79	44,39	166,233	18,25	74,151	178	99	1
80	0,2	234,240	0,1	63,167	180	99	1
81	52,56	63,75	21,18	31,56	198	99	1
82	91,65	214,260	35,96	133,238	197	99	1
84	99,97	357,431	56,167	152,382	185	99	1
85	757,800	277,377	415,859	190,355	178	99	1
86	7,10	69,61	5,11	18,80	198	99	1
89	0,0	4,8	0,3	2,11	198	99	1
90	16,14	77,91	14,48	76,156	194	99	1
91	29,14	111,137	24,41	123,160	198	99	1
92	32,26	100,87	12,10	36,81	198	99	1
93	27,26	4,4	20,22	0,2	173	99	0.232126715403
94	32,32	290,381	21,32	182,374	177	99	1
96	0,1	0,0	5,7	1,1	198	99	1
97	217,199	171,214	115,127	119,161	198	99	1
98	9,4	138,197	4,21	27,24	198	99	0.269481253411
99	8,14	282,263	2,4	99,229	198	99	1
100	30,43	31,48	25,31	1,36	198	99	0.238065926696
101	460,485	6872,8011	284,433	3703,6340	176	99	1
102	914,889	23,41	510,952	7,19	184	99	1
104	24,50	125,152	30,76	80,159	198	99	1
105	3810,3143	35,41	2829,3967	22,30	152	99	1
106	1870,2010	419,408	1086,1845	247,420	189	99	1
107	34,39	168,260	26,28	98,204	198	99	1
108	29,27	18,7	19,25	17,18	198	99	0.544362855728
109	2,4	32,15	0,2	8,13	179	99	1
110	45,39	10,21	24,32	8,22	188	99	1
112	349,252	247,256	80,232	167,308	198	99	0.312671021856
113	3,1	14,14	2,0	2,15	198	99	1
114	22,35	56,63	13,36	34,82	178	99	1
115	6,6	44,85	6,11	41,45	198	99	1
116	57,44	15,21	27,69	6,15	196	99	0.855169994197
117	18,11	77,76	17,6	52,73	190	99	1
118	17,11	365,307	8,10	153,347	198	99	1
119	14,18	129,125	7,13	47,123	172	99	1
120	102,110	144,113	75,132	71,107	198	99	1
121	86,109	140,158	33,64	29,141	198	99	1
122	84,90	15,19	36,64	13,17	198	99	0.978044710547
123	77,68	114,126	35,54	44,129	198	99	1
124	72,59	3,2	33,63	1,1	197	99	1
125	406,359	72,82	248,359	28,44	178	99	1
126	12,7	76,64	2,12	43,47	198	99	1
127	32,18	43,45	28,22	18,29	198	99	0.674885067813
128	1,0	9,3	0,0	6,12	181	99	1
129	92,115	72,91	66,104	85,128	198	99	0.915292384163
130	40,48	132,149	96,122	138,174	198	99	0.36324636333
132	255,231	40,71	116,244	4,15	198	99	0.00574328701366
133	121,154	580,635	74,157	239,539	194	99	1
134	28,28	63,60	15,27	18,57	198	99	1
135	29,28	49,28	15,27	26,43	198	99	1
136	59,83	343,397	43,125	202,347	198	99	1
137	3,3	16,6	4,6	0,18	198	99	0.246508939147
138	43,16	5,4	21,37	0,3	198	99	0.324228030992
139	21,21	1,0	2,21	0,1	198	99	1
140	42,26	0,3	11,39	5,6	198	99	0.0658923643593
141	11,4	17,22	15,11	17,12	183	99	0.424979683886
144	50,53	15,19	21,27	14,21	198	99	0.18310257572
145	14,6	17,21	6,12	12,22	198	99	1
146	29,12	27,45	11,20	23,50	198	99	1
147	32,23	34,49	19,24	7,31	177	99	0.613603289212
148	4,12	41,28	0,2	25,60	177	99	1
149	25,30	49,45	4,17	19,44	168	99	0.879618495964
150	0,15	26,32	16,34	23,14	198	99	0.0254406273772
151	3,16	53,60	12,5	49,93	198	99	1
156	18,20	225,284	14,18	156,255	174	99	1
158	8,2	9,19	0,5	6,16	198	99	1
159	10,5	18,27	0,3	10,23	198	99	0.898096035928
160	14,17	12,10	7,9	5,16	198	99	0.678003189789
162	191,196	480,381	108,214	216,449	198	99	1
163	6,0	2,5	1,1	0,3	165	99	0.662625750338
164	28,21	282,251	10,32	138,256	181	99	1
165	86,108	467,421	85,99	279,512	198	99	1
167	19,29	2,3	7,25	1,0	198	99	0.759115897799
168	25,33	4,5	14,47	0,3	198	99	0.343745150293
169	44,30	3,8	27,33	5,4	181	99	1
170	93,129	416,458	85,139	417,648	198	99	1
171	116,99	2,6	72,134	5,13	198	99	1
172	48,49	80,132	42,87	52,113	198	99	1
173	48,68	0,5	55,87	2,1	198	99	1
174	48,57	111,148	49,78	56,135	198	99	1
175	152,146	6,10	109,220	1,15	198	99	1
176	1371,1398	18,19	1080,1734	17,16	198	99	1
177	1384,1436	17,31	1128,1753	11,33	198	99	1
178	39,16	109,97	27,46	66,111	198	99	1
179	26,14	11,12	18,20	7,24	198	99	1
180	44,38	111,119	14,35	31,80	178	99	1
181	86,56	270,285	93,185	145,277	198	99	0.127270999803
182	43,51	298,250	93,168	149,287	192	99	0.00773561991562
183	3,2	197,182	3,4	90,149	195	99	1
184	6,0	7,6	1,4	9,15	189	99	1
185	16,18	61,86	2,6	15,75	196	99	1
186	61,96	260,245	33,91	111,226	182	99	1
187	71,87	35,52	59,88	36,62	198	99	1
188	47,65	141,175	16,50	98,163	198	99	1
189	13,32	288,300	45,98	313,626	185	99	1
190	7,15	110,99	7,1	47,70	186	99	1
191	24,11	131,135	4,14	88,166	187	99	1
192	24,10	1,0	17,22	0,3	195	99	1
193	20,27	119,116	23,32	77,143	198	99	1
196	45,35	97,76	45,72	45,63	189	99	0.108539102693
197	34,46	50,66	33,79	41,52	191	99	0.858116566977
198	5,8	33,21	9,8	51,85	192	99	1
199	21,25	59,52	7,19	46,60	198	99	1
200	64,74	7,16	20,65	10,26	189	99	0.112971740758
201	20,7	126,149	1,15	91,142	172	99	1
202	165,186	5,9	78,181	7,4	183	99	1
203	0,1	0,3	1,0	0,0	165	99	1
204	0,2	1,4	1,0	0,3	190	99	1
205	2,9	4,6	5,18	4,11	198	99	0.958900255058
206	2,7	2,5	0,14	10,17	174	99	0.320260510578
208	9,0	191,204	0,2	42,98	171	99	1
209	9,29	195,225	7,15	111,234	198	99	1
211	6,3	79,82	7,9	38,62	186	99	1
212	35,50	83,92	9,48	52,85	197	99	1
213	5,8	12,23	2,6	11,11	189	99	1
214	17,14	20,16	9,14	7,18	168	99	1
216	21,22	23,15	10,24	7,15	198	99	1
217	64,34	558,597	26,41	317,457	198	99	1
218	3,8	169,178	1,6	75,147	198	99	1
219	21,33	415,433	18,52	206,298	196	99	1
220	549,562	151,145	359,519	121,179	168	99	1
221	152,174	0,0	110,179	4,1	198	99	1
222	54,41	1299,1375	44,71	820,1409	198	99	1
223	28,27	56,49	4,17	9,24	198	99	1
224	15,17	146,148	3,6	44,56	198	99	1
225	182,166	5980,7485	85,255	4216,8025	198	99	1
226	22,12	3,1	10,10	2,4	198	99	0.5506927985
227	12,15	13,13	7,13	9,18	198	99	1
228	13,10	183,201	4,9	77,114	173	99	1
229	18,12	139,141	7,8	84,94	198	99	1
230	35,18	91,109	8,5	40,84	187	99	1
231	22,30	65,85	7,20	30,61	198	99	1
232	47,36	46,59	8,34	23,59	187	99	1
233	60,81	12,3	42,88	9,6	198	99	1
234	152,207	5,3	95,213	1,3	198	99	1
236	187,247	38,35	132,249	19,21	195	99	1
237	338,389	8,25	251,436	4,14	168	99	1
238	163,123	1636,1260	83,109	734,1384	198	99	1
239	3,0	36,44	3,2	10,31	186	99	1
240	20,11	20,17	10,18	4,1	185	99	0.00872771834165
241	13,17	849,750	28,46	286,521	198	99	1
242	26,23	62,68	10,16	36,59	198	99	1
243	25,36	80,90	71,87	44,69	168	99	2.34539005117e-05
244	20,7	50,28	15,29	7,27	185	99	0.0242245013074
245	5,8	49,46	3,7	18,49	186	99	1
246	57,79	2,1	31,30	2,0	198	99	1
247	12,16	131,98	3,8	34,64	195	99	1
248	5,6	151,156	2,3	58,116	192	99	1
249	46,54	2,1	24,58	1,2	198	99	1
250	21,13	66,42	1,5	19,25	194	99	1
251	0,1	8,1	0,1	2,5	185	99	1
252	4,3	10,8	3,1	4,3	165	99	1
253	3,14	38,31	7,5	15,14	175	99	1
254	26,37	5,10	16,34	15,15	198	99	0.151281969859
255	127,126	0,1	65,108	1,1	198	99	1
259	106,149	315,301	67,108	166,220	198	99	1
260	43,52	39,43	29,62	17,43	179	99	1
261	1,1	0,0	0,0	0,4	171	99	1
262	14,14	6,1	2,26	1,11	198	99	0.565265567784
263	11,13	39,58	2,25	22,24	198	99	1
264	18,16	62,95	9,15	35,58	185	99	1
265	55,43	24,31	11,26	16,26	198	99	0.325393698678
266	92,83	224,280	58,112	105,205	198	99	1
267	91,92	49,51	46,85	43,56	198	99	1
268	65,69	26,28	34,59	22,15	198	99	1
269	503,450	57,66	199,482	40,65	193	99	1
270	6,14	272,279	11,9	144,289	188	99	1
271	4,3	48,60	3,0	25,54	198	99	1
274	2,1	37,21	0,0	12,29	180	99	1
275	26,22	94,132	12,24	58,120	185	99	1
276	2,23	109,137	5,10	62,132	179	99	1
277	6,12	60,66	7,7	33,69	198	99	1
278	23,21	79,86	22,18	19,33	198	99	0.276863687673
279	128,155	206,209	71,164	63,172	173	99	1
280	51,49	258,287	18,58	84,162	198	99	1
281	0,8	10,22	1,4	6,27	188	99	1
282	30,26	30,40	33,44	20,24	193	99	0.195324471452
283	45,54	1,8	19,54	5,4	198	99	1
285	52,43	5,2	28,52	1,2	198	99	1
286	123,112	148,182	49,79	130,267	183	99	0.283845815469
287	1,0	15,15	0,0	5,11	198	99	1
289	0,0	0,6	4,0	0,0	196	99	1
290	5,9	221,220	4,5	164,221	190	99	1
291	88,90	164,163	43,87	108,154	198	99	1
292	56,61	20,26	26,41	2,7	198	99	0.0661412916019
293	56,69	58,82	41,78	24,71	175	99	1
294	75,49	133,134	54,87	69,108	183	99	0.979818304931
295	68,61	115,108	67,87	53,74	193	99	0.164810265334
296	11,5	7,8	12,8	3,0	198	99	0.0139565944287
298	8,5	5,3	11,3	19,13	198	99	0.142360280557
299	66,108	63,87	33,62	53,91	183	99	0.578466845842
300	219,201	7,0	131,208	2,6	198	99	1
301	16,23	49,76	14,18	32,51	198	99	1
302	63,58	199,165	18,48	106,166	187	99	1
303	9,2	160,153	2,0	116,167	190	99	1
304	6,8	129,169	8,16	84,171	168	99	1
305	28,53	122,166	28,54	92,138	198	99	1
306	4,1	23,18	1,4	11,19	183	99	1
307	14,7	51,52	0,8	11,39	198	99	1
308	59,51	31,27	13,37	4,18	198	99	1
309	33,21	171,193	5,16	66,131	198	99	1
310	6,6	31,25	1,0	34,33	183	99	1
313	53,54	6,9	22,33	3,16	198	99	0.572446015206
314	80,87	0,4	55,88	0,2	198	99	1
315	57,57	0,0	34,63	0,1	198	99	1
316	4,7	0,2	3,8	6,3	198	99	0.0361388489604
317	4,5	1,3	9,6	0,0	198	99	0.0521404238255
319	209,217	474,459	133,256	233,407	164	99	1
320	55,40	187,268	19,38	150,291	198	99	1
321	113,98	118,117	60,112	48,91	198	99	1
322	144,172	11,11	134,207	2,1	198	99	1
323	5,7	4,5	0,3	0,4	198	99	1
324	1,2	28,34	2,0	25,56	174	99	1
325	92,58	5,0	60,116	0,2	184	99	1
326	96,62	0,0	68,114	2,0	198	99	1
327	6,6	3,1	0,2	0,3	197	99	1
328	36,57	120,106	40,42	52,90	198	99	1
330	6,9	101,103	8,4	38,103	182	99	1
332	16,22	156,169	9,16	101,151	198	99	1
333	7,13	117,167	9,8	52,129	183	99	1
334	21,17	334,381	13,19	213,465	183	99	1
335	0,1	7,5	1,1	8,9	179	99	1
336	17,22	17,27	5,15	13,32	167	99	0.540979744361
337	33,28	114,87	6,29	65,108	184	99	1
338	15,19	93,83	10,25	72,99	191	99	1
339	14,13	238,212	14,15	160,270	198	99	1
340	29,19	1,2	26,34	2,9	198	99	0.352231736596
341	118,73	6,10	75,109	6,13	198	99	1
342	0,0	78,92	0,2	65,97	192	99	1
343	2,1	69,63	2,10	41,69	198	99	1
344	1,3	0,2	3,0	0,8	198	99	0.21975049274
345	2,2	2,3	3,6	5,8	198	99	1
346	620,723	12,14	317,625	16,7	197	99	1
347	15,7	77,66	16,5	33,56	189	99	1
348	10,7	325,273	7,15	157,241	198	99	1
349	10,10	222,148	7,6	108,191	193	99	1
350	30,30	170,228	20,22	107,228	198	99	1
351	78,63	1377,897	67,100	1204,2094	178	99	1
352	75,109	646,789	41,95	266,563	174	99	1
353	23,24	412,413	61,106	204,412	198	99	1
355	270,293	38,31	145,275	36,28	198	99	1
356	39,19	124,118	13,25	79,142	192	99	1
357	17,28	95,92	15,28	67,84	198	99	1
358	115,103	3,10	47,89	4,8	198	99	1
359	111,102	10,6	56,87	3,1	198	99	1
360	25,10	48,60	9,12	25,44	198	99	1
363	3,4	256,237	4,12	186,358	198	99	1
365	41,42	566,551	36,56	249,555	198	99	1
366	22,13	205,244	10,23	83,156	198	99	1
367	432,484	595,666	391,603	311,624	198	99	1
369	15,10	2,3	5,11	0,3	198	99	0.832387117222
370	1,1	16,25	0,1	13,23	198	99	1
371	10,21	4,0	10,8	1,0	185	99	1
372	12,22	5,1	16,9	2,10	198	99	0.508873996745
373	28,58	6,6	19,48	0,2	198	99	0.145645887391
374	18,20	49,68	4,12	35,55	198	99	1
375	54,38	14,19	14,42	4,15	129	99	1
376	19,21	6,11	7,20	12,13	197	99	0.316454277446
377	515,607	6811,8438	312,555	3801,7191	192	99	1
378	2272,2610	9254,10953	1542,2656	5324,10212	198	99	1
379	32,33	270,348	25,28	166,256	171	99	1
380	18,28	55,79	15,28	27,45	187	99	1
381	23,39	593,595	13,22	298,636	195	99	1
382	34,25	196,187	8,16	77,148	198	99	1
384	22,22	489,452	9,20	350,653	198	99	1
385	187,167	100,100	129,175	38,109	198	99	1
386	49,40	18,3	6,19	0,3	198	99	0.502550967576
387	1,0	17,25	1,2	12,7	184	99	1
388	18,18	0,0	12,28	0,3	196	99	1
389	13,40	1,0	20,17	0,2	193	99	1
390	4,23	1,3	8,1	0,1	186	99	0.0188778540899
391	95,131	31,46	47,113	28,49	198	99	1
392	42,55	223,233	21,58	164,232	198	99	1
393	65,92	672,647	74,96	472,791	198	99	1
394	1,10	86,87	5,8	39,105	179	99	1
395	16,26	60,65	14,31	20,37	198	99	0.435654289456
396	7,13	94,98	6,17	59,103	198	99	1
397	409,482	651,756	190,530	308,656	198	99	1
398	2214,2705	503,476	1189,2806	269,586	183	99	1
399	117,145	687,559	72,91	272,472	168	99	1
400	45,37	170,167	11,29	70,74	198	99	1
401	0,4	21,16	0,1	11,25	186	99	1
402	19,7	155,122	5,9	152,232	185	99	1
403	8,19	6,20	11,16	16,19	178	99	1
404	20,20	113,90	14,7	56,138	198	99	1
405	9,14	74,105	3,15	48,105	190	99	1
406	7,8	13,15	1,15	7,25	185	99	1
407	217,205	680,715	118,172	378,729	198	99	1
408	112,115	199,181	28,99	83,141	198	99	1
409	215,198	1,0	79,187	0,0	198	99	1
410	2,3	14,14	0,3	1,2	198	99	1
411	15,17	122,88	9,10	42,89	170	99	1
412	6,3	18,27	2,3	9,14	172	99	1
413	2,2	14,11	5,2	7,28	198	99	1
414	30,38	210,242	24,41	107,181	190	99	1
415	791,735	0,0	672,1220	0,2	198	99	1
416	744,712	5,20	664,1153	6,9	187	99	1
417	8,23	52,58	5,7	18,51	198	99	1
