UniqueCount	AmbigCount
296	0
0	204
0	180
0	188
1	193
0	208
0	145
6	108
0	108
29	1206
0	1206
369	1011
0	1011
0	38
0	37
0	34
3	37
0	36
0	34
0	38
0	34
28	224
1	224
0	2694
0	2393
43	2287
4657	0
26	15332
20	17209
25	9483
8	15321
0	251
7	251
1770	0
31	0
1	1467
0	1372
0	1388
0	9
0	9
0	8
63	1026
2	1026
225	948
7	948
526	0
14	208
2	208
107	0
0	304
0	240
35	278
0	1514
0	1504
0	1499
0	1498
0	1502
0	1517
0	1467
0	1454
113	0
571	0
11	275
0	277
1	281
0	277
0	281
137	0
10	485
5	479
3	485
0	0
36	241
18	241
2431	0
0	0
1	0
0	16039
0	15945
0	16284
0	0
0	233
11	233
752	21
0	2
1	2
0	2
316	0
0	175
4	174
11	135
0	173
15	18
2	18
0	17
0	279
0	279
0	0
0	0
0	437
6	437
1192	0
508	0
120	0
0	9
0	9
0	0
1913	0
3	24
0	24
30	2496
1	2496
8	2436
2	2429
742	0
1324	0
0	8
0	8
0	8
0	8
0	8
0	0
11	2596
138	2596
68	2488
10	2488
0	23
0	29
0	24
0	28
0	62
2	62
0	219
2	219
11	0
442	0
1450	0
1490	12008
0	12007
1495	0
21	96
0	96
21	720
0	682
3	684
0	722
0	56
17	56
2	46
0	46
0	31
8	0
0	260
4	257
9	253
4	0
0	54
0	55
0	44
4	51
0	50
568	0
4	21
0	21
2321	0
78	0
545	0
0	161
0	172
0	173
3	161
4	147
73	160
6	160
2	94
6	85
0	93
0	92
590	0
357	0
73	5242
19	5242
193	1828
0	1828
15	0
1703	0
0	885
14	891
1	891
84	54
100	335
0	252
0	239
0	268
0	202
0	77
0	70
0	73
0	63
681	0
7	1434
0	1589
0	1449
7	1451
0	1298
4	472
0	566
2	521
0	546
8	476
501	0
537	0
0	895
0	848
0	862
2	833
2399	0
1634	0
6	0
539	0
444	0
0	310
0	256
9	290
1	308
1	292
0	262
0	394
6	374
2	341
53	0
0	0
244	0
195	0
9	91
3	91
1	9
6	0
0	2535
0	2557
4	2543
245	1120
70	1081
58	1120
69	623
0	602
0	691
1207	0
196	2756
10	2785
1	2693
916	0
3207	0
0	617
0	437
10	633
0	601
5808	0
110	249
17	249
893	0
123	0
1	59
0	59
0	1260
1	1316
0	1184
5	1272
10	1204
0	0
110	0
46	0
1	0
7	565
2	565
20	519
0	519
117	2614
11	2614
266	0
315	3
2329	3
0	26
2	26
0	0
1038	0
531	0
12	122
0	122
24	0
0	434
0	434
0	434
297	0
74	0
44	0
19	181
0	181
