ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	20,25,21,18,21,25	25,37,23,16,31,50	21,15,8,30,23,5	27,6,12,18,16,3	210	238	0.474277426048	1.0
1	35,59,47,47,61,52	29,41,36,26,26,38	50,37,56,71,57,19	19,28,40,28,52,22	217	196	1	1.0
2	0,2,0,0,1,0	77,137,103,91,142,103	0,0,1,0,2,0	72,66,78,124,108,36	283	391	1	1.0
3	3,5,8,15,9,6	77,137,103,91,142,103	10,10,16,4,9,1	72,66,78,124,108,36	262	391	1	1.0
4	3,11,4,0,10,7	36,63,48,41,57,38	8,5,7,7,10,3	33,31,31,60,65,18	230	230	1	1.0
5	0,2,0,1,0,2	0,2,6,2,2,1	0,0,0,0,2,0	0,2,0,2,4,1	263	342	1	1.0
6	186,348,224,186,246,228	59,94,52,64,70,89	224,167,168,262,264,70	63,41,47,90,64,18	239	203	1	1.0
8	126,187,155,154,185,215	82,122,88,88,113,101	161,147,135,217,209,73	73,71,80,92,133,47	255	216	1	1.0
9	72,126,74,103,81,113	267,414,205,293,325,200	79,87,98,134,127,58	329,271,307,289,332,123	216	229	1	1.0
10	19,23,20,17,35,19	17,34,33,23,36,30	35,10,19,22,21,8	21,15,16,23,32,15	197	196	1	1.0
11	30,40,21,34,24,50	18,35,41,25,32,32	17,15,25,28,40,10	28,18,24,32,33,11	235	234	1	1.0
13	260,415,292,238,387,360	7,16,21,6,26,15	255,202,237,303,418,100	16,5,12,13,11,5	216	167	1	1.0
14	146,241,201,152,271,218	110,215,146,159,207,147	169,152,164,268,233,95	133,96,109,171,221,62	224	197	1	1.0
15	11,17,31,9,11,14	25,45,27,36,30,42	8,8,3,19,29,12	14,14,28,33,23,15	201	303	1	1.0
16	102,161,136,142,199,176	68,71,96,71,102,103	118,85,108,136,176,49	73,36,65,109,110,28	259	206	1	1.0
17	4,16,4,5,12,7	13,29,25,17,25,19	4,0,4,0,5,0	5,9,13,8,11,9	266	259	0.602294457028	1.0
18	130,228,166,147,220,214	66,107,78,81,113,108	141,119,124,171,222,79	84,68,78,82,101,46	199	183	1	1.0
19	10,26,16,21,19,18	34,40,29,15,33,39	10,14,16,9,26,4	36,20,32,29,26,17	188	206	1	1.0
20	212,250,202,186,280,245	54,80,52,46,83,72	61,107,129,227,204,78	14,26,40,65,40,17	439	234	1	1.0
21	777,1201,633,669,1052,724	284,323,193,180,305,220	715,750,946,1118,1342,532	227,272,289,363,417,167	1227	482	1	1.0
22	26,37,29,30,46,56	28,71,37,27,48,37	52,32,32,45,55,21	63,20,49,49,83,28	197	218	1	1.0
23	17,26,17,16,36,16	46,61,53,38,66,44	17,28,30,29,26,4	63,54,56,59,75,26	169	202	1	1.0
