IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,2	123,217	0,0	112,183	198	198
65,100	123,217	62,85	112,183	198	198
14,19	143,190	18,17	74,148	180	180
1,2	3,2	2,0	0,11	198	198
116,184	195,302	72,154	138,222	176	198
355,464	297,403	344,477	318,422	198	166
97,126	213,257	78,100	163,254	144	198
90,122	70,82	68,96	55,64	147	146
4,3	19,13	1,12	13,12	198	198
775,1024	86,87	593,964	52,91	166	117
700,909	305,382	519,833	253,357	149	133
96,108	136,195	47,93	83,131	180	180
94,125	125,192	43,78	84,127	180	180
57,67	98,99	38,76	72,83	138	156
18,25	72,128	17,23	60,114	198	198
1669,2201	1678,2148	1523,2341	1444,2259	177	198
51,68	91,130	62,73	92,171	151	198
503,709	315,397	483,680	228,394	198	165
75,91	31,41	88,145	12,28	198	198
92,92	143,192	82,149	157,238	147	168
24,44	112,138	23,60	134,189	119	152
116,172	247,396	158,241	278,496	170	198
394,555	479,841	502,691	802,1014	198	198
179,219	219,253	176,216	207,300	153	165
174,169	8,15	138,209	2,4	198	198
40,69	100,131	38,70	80,108	143	198
1104,1452	646,844	939,1503	526,917	170	180
613,745	337,443	573,795	314,467	180	143
41,61	39,73	31,67	24,47	198	171
90,122	92,123	65,119	85,127	159	159
255,338	8,12	372,476	10,38	198	198
6,0	8,2	6,12	4,7	192	192
1,0	89,130	1,1	54,99	125	198
142,138	175,230	78,100	87,162	179	198
63,71	90,82	32,49	36,82	159	168
25,19	19,38	11,15	17,18	165	160
75,39	74,63	26,66	34,67	198	197
43,77	80,93	55,59	53,112	198	176
218,307	515,635	200,318	403,659	131	198
57,63	274,366	46,112	230,335	198	162
27,33	371,530	57,79	351,618	133	162
160,193	265,410	85,147	143,272	198	197
0,2	20,24	8,6	16,28	198	198
684,834	415,469	632,971	336,517	198	154
144,286	118,199	254,391	169,270	198	198
303,320	104,116	233,310	61,83	184	143
202,312	124,147	201,374	88,100	143	162
229,239	367,504	120,173	361,569	162	159
76,104	37,60	76,72	40,45	198	198
4,3	8,11	3,5	5,20	159	159
65,70	115,183	53,57	78,161	165	198
2088,3234	3324,4918	1707,2514	2791,3948	159	192
41,57	18,20	21,35	10,15	198	107
52,80	18,20	43,48	10,15	198	107
68,89	18,20	42,61	10,15	198	107
4,9	1255,1695	6,7	991,1666	198	198
1657,2641	1255,1695	1414,1852	991,1666	198	198
220,242	243,242	203,270	185,325	181	177
218,235	172,227	108,215	135,219	174	177
311,399	168,238	217,340	117,167	151	138
202,360	291,398	187,341	258,378	167	198
1296,1679	781,941	950,1573	782,1225	198	148
56,87	128,196	30,57	67,119	135	183
1,0	128,196	1,1	67,119	150	183
101,127	69,56	73,92	35,44	180	138
75,48	111,66	55,87	76,129	140	164
15,21	1,5	7,7	3,1	198	198
322,413	302,394	224,375	226,342	198	198
128,177	203,238	128,176	207,291	168	198
3955,4762	3180,4081	2936,4155	2317,3536	198	198
2270,2805	2351,2972	1506,2420	1647,2688	183	198
227,232	112,136	170,277	88,110	198	160
70,98	136,129	52,83	121,204	198	198
121,170	118,144	153,303	61,100	139	146
126,148	619,879	102,148	534,782	147	198
65,99	107,80	53,103	49,85	198	198
107,138	97,104	79,103	59,80	198	188
45,40	166,210	10,13	146,229	198	192
13,14	0,0	5,17	2,0	164	152
219,307	125,172	166,297	121,188	198	165
17,23	72,62	15,26	28,45	198	178
1113,1654	1149,1466	1118,1570	1033,1584	147	147
1378,2054	1446,1804	1239,1796	1290,1951	165	168
1081,1629	782,1154	960,1566	659,1092	147	147
669,930	1,2	566,742	1,3	147	147
670,927	1042,1575	566,741	1014,1502	147	147
667,921	943,1384	564,743	839,1262	147	147
1041,1356	1067,1583	850,1233	1002,1431	165	165
27,26	73,112	10,20	56,52	197	148
631,1039	244,413	717,943	257,399	198	156
342,460	258,299	245,369	174,265	189	165
32,40	123,181	14,13	92,141	160	162
9,17	123,181	6,3	92,141	198	162
2,5	42,69	0,0	31,43	158	198
