IncLevel1	IncLevel2	IncLevelDifference
0.0,0.009	0.0,0.0	0.004
0.346,0.315	0.356,0.317	-0.006
0.089,0.091	0.196,0.103	-0.059
0.25,0.5	1.0,0.0	-0.125
0.401,0.407	0.37,0.438	0.0
0.501,0.491	0.476,0.487	0.015
0.385,0.403	0.397,0.351	0.02
0.561,0.596	0.551,0.598	0.004
0.174,0.188	0.071,0.5	-0.104
0.864,0.892	0.889,0.882	-0.007
0.672,0.68	0.647,0.676	0.015
0.414,0.356	0.362,0.415	-0.003
0.429,0.394	0.339,0.38	0.052
0.397,0.433	0.374,0.509	-0.026
0.2,0.163	0.221,0.168	-0.013
0.527,0.534	0.541,0.537	-0.009
0.424,0.407	0.469,0.359	0.002
0.571,0.598	0.638,0.59	-0.029
0.708,0.689	0.88,0.838	-0.161
0.424,0.354	0.374,0.417	-0.006
0.215,0.289	0.18,0.289	0.018
0.354,0.336	0.398,0.361	-0.035
0.451,0.398	0.385,0.405	0.029
0.468,0.483	0.478,0.437	0.018
0.956,0.918	0.986,0.981	-0.046
0.356,0.422	0.397,0.473	-0.046
0.644,0.646	0.654,0.634	0.001
0.591,0.572	0.592,0.575	-0.002
0.476,0.419	0.527,0.552	-0.092
0.495,0.498	0.433,0.484	0.038
0.97,0.966	0.974,0.926	0.018
0.429,0.0	0.6,0.632	-0.401
0.017,0.0	0.028,0.016	-0.013
0.473,0.399	0.498,0.406	-0.016
0.425,0.478	0.484,0.387	0.016
0.561,0.327	0.386,0.447	0.028
0.502,0.381	0.432,0.495	-0.022
0.323,0.424	0.48,0.319	-0.026
0.39,0.422	0.429,0.422	-0.019
0.145,0.123	0.141,0.215	-0.044
0.081,0.07	0.165,0.135	-0.075
0.375,0.319	0.372,0.35	-0.014
0.0,0.077	0.333,0.176	-0.216
0.562,0.58	0.594,0.594	-0.023
0.55,0.59	0.6,0.592	-0.026
0.694,0.682	0.748,0.744	-0.058
0.649,0.706	0.721,0.809	-0.088
0.38,0.318	0.246,0.23	0.111
0.673,0.634	0.655,0.615	0.018
0.333,0.214	0.375,0.2	-0.014
0.404,0.315	0.449,0.298	-0.014
0.431,0.443	0.425,0.435	0.007
0.552,0.606	0.532,0.558	0.034
0.61,0.684	0.699,0.634	-0.019
0.671,0.706	0.694,0.687	-0.002
0.003,0.005	0.006,0.004	-0.001
0.569,0.609	0.588,0.526	0.032
0.47,0.494	0.518,0.448	-0.001
0.563,0.513	0.449,0.5	0.064
0.629,0.605	0.629,0.65	-0.022
0.451,0.517	0.462,0.517	-0.006
0.554,0.571	0.476,0.49	0.08
0.372,0.376	0.378,0.394	-0.012
0.009,0.0	0.018,0.01	-0.009
0.529,0.635	0.615,0.616	-0.033
0.442,0.46	0.459,0.441	0.001
0.938,0.808	0.7,0.875	0.086
0.516,0.512	0.498,0.523	0.004
0.426,0.467	0.422,0.416	0.028
0.554,0.539	0.559,0.54	-0.003
0.511,0.505	0.497,0.493	0.013
0.621,0.58	0.61,0.67	-0.039
0.34,0.432	0.301,0.289	0.091
0.519,0.554	0.725,0.761	-0.207
0.215,0.185	0.205,0.203	-0.004
0.378,0.553	0.52,0.548	-0.069
0.512,0.558	0.56,0.55	-0.02
0.208,0.156	0.062,0.052	0.125
1.0,1.0	0.699,1.0	0.151
0.593,0.598	0.533,0.568	0.045
0.175,0.25	0.325,0.342	-0.121
0.492,0.53	0.52,0.498	0.002
0.492,0.537	0.494,0.484	0.025
0.58,0.585	0.593,0.589	-0.008
0.999,0.998	0.998,0.996	0.001
0.391,0.371	0.358,0.33	0.037
0.414,0.4	0.402,0.371	0.021
0.494,0.461	0.459,0.463	0.017
0.217,0.149	0.118,0.224	0.012
0.671,0.665	0.687,0.651	-0.001
0.536,0.573	0.551,0.549	0.004
0.208,0.183	0.134,0.085	0.086
0.056,0.071	0.051,0.017	0.029
0.056,0.083	0.0,0.0	0.07
