UniqueCount	AmbigCount
235	0
0	153
3	120
2	137
8	128
2	148
0	70
10	22
0	22
70	886
5	886
370	360
0	359
2	384
0	364
0	346
7	348
0	299
0	297
13	371
0	325
10	84
0	85
5	592
0	493
22	486
5266	1
6	1306
397	2120
6	1263
0	1309
0	57
7	57
806	0
1	0
4	962
1	851
0	879
0	1
0	1
0	1
95	381
5	381
446	452
9	452
429	0
0	5
0	5
9	0
2	88
0	63
4	61
0	559
0	552
0	554
0	550
0	548
0	555
1	544
0	540
16	0
422	1
44	492
2	497
5	520
0	490
0	518
7	0
41	311
4	302
4	311
0	0
15	88
19	88
967	0
0	0
0	0
0	5059
3	5055
0	5225
0	0
1	182
32	182
346	1
0	3
0	3
0	3
142	0
0	14
2	14
0	7
2	13
8	7
0	7
0	2
0	12
0	12
1	0
0	0
0	177
6	177
2389	2
433	0
0	0
12	52
1	52
0	0
459	0
7	38
0	38
170	1459
13	1482
23	1290
1	1300
480	0
726	2
0	7
0	5
0	6
0	5
0	5
0	0
14	1822
299	1822
292	2066
49	2066
0	3
0	5
0	3
0	5
0	33
4	33
0	847
2	847
0	0
157	0
1411	3
2053	5601
0	5601
797	3
25	50
0	50
34	449
1	420
3	420
0	451
0	50
9	50
8	21
0	21
0	17
2	0
0	48
1	47
1	45
0	0
0	6
0	2
0	4
0	5
0	2
351	0
1	14
0	14
1095	0
92	0
474	0
0	60
0	64
2	62
0	58
6	53
89	91
2	91
5	98
2	89
0	102
0	98
1297	12
418	12
55	1504
1	1504
229	993
0	993
5	0
1280	3
0	201
16	210
0	210
7	0
58	138
0	126
0	128
0	140
0	77
0	16
0	14
0	15
0	12
72	0
9	790
0	941
0	819
7	802
0	609
0	206
0	266
9	232
3	246
6	225
376	0
118	0
0	250
0	229
0	237
1	222
2670	4
343	0
0	0
564	0
246	0
0	124
0	91
3	113
0	118
0	114
0	98
6	385
1	362
0	335
5	0
0	0
257	1
322	1
10	86
16	86
1	0
17	0
13	2458
1	2542
2	2489
56	303
14	296
24	286
54	626
0	652
19	712
593	0
208	1890
37	1896
2	1791
693	0
1265	0
1	360
0	228
4	407
0	390
2666	0
51	71
9	71
649	0
22	0
1	1
0	1
0	624
0	684
0	549
11	639
7	555
0	0
123	0
29	0
5	0
10	218
2	218
23	249
0	249
263	1342
45	1341
112	1
529	1
2458	5
1	5
1	5
0	0
394	0
63	0
36	110
2	110
17	0
0	324
0	324
0	323
133	0
51	0
15	0
23	105
0	105
0	0
26	168
8	168
1	168
60	0
2	1
0	1
0	0
1	0
1	0
10	0
3	10
0	10
518	1
0	0
1255	8021
45	8020
0	0
7	446
0	445
0	445
1	3
1	3
0	0
0	0
2806	1
25	0
4	0
6	4
0	4
0	0
2	414
35	371
2	174
144	0
1	0
0	0
4047	5
6	63
0	63
1717	0
0	31
0	45
0	51
0	28
0	47
0	53
0	40
176	0
12	130
0	130
3	0
7	0
0	0
21	94
0	94
204	0
139	0
96	113
0	113
46	1
6193	4
0	0
4	0
143	0
1	0
465	0
55	0
0	0
199	2065
17	2631
147	2133
0	2782
52	2443
153	1706
20	1792
65	1777
8	1725
0	1990
104	495
0	495
1	345
183	0
0	148
0	157
0	175
4	170
5	149
3	146
334	2257
0	2256
688	2
79	663
4	663
1072	3
178	865
0	865
0	1
0	1
0	1
0	1
0	46
0	31
0	36
0	23
0	46
5	302
2	315
0	296
1	294
2	305
1	304
0	0
8	0
1	1
0	1
2	414
0	447
0	454
0	469
2	446
0	454
747	0
4	32
0	32
0	32
7	0
36	232
8	232
2	556
4	480
9	486
0	0
1	9
0	9
0	1757
0	1801
0	1768
0	1736
1	10
0	10
0	10
34	2634
4	2626
7	2631
5	11677
1426	11679
32	0
0	0
3	0
140	0
0	4
0	4
7449	3
1472	0
244	0
0	472
0	434
