ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	54,79	83,107	38,20	51,26	160	188	1	1.0	0.433,0.465	0.467,0.475	-0.022
1	404,532	228,281	461,215	266,122	180	168	1	1.0	0.623,0.639	0.618,0.622	0.011
2	114,135	98,117	134,65	131,41	167	146	1	1.0	0.504,0.502	0.472,0.581	-0.023
3	11,12	232,297	3,5	224,96	233	341	1	1.0	0.065,0.056	0.019,0.071	0.015
4	103,141	22,16	110,38	17,7	212	169	1	1.0	0.789,0.875	0.838,0.812	0.007
5	75,98	230,309	65,24	228,101	212	489	1	1.0	0.429,0.422	0.397,0.354	0.05
6	75,98	232,297	65,24	224,96	212	341	1	1.0	0.342,0.347	0.318,0.287	0.042
7	5,19	74,92	17,10	92,36	180	180	1	1.0	0.063,0.171	0.156,0.217	-0.069
8	58,54	79,95	37,20	78,30	160	153	1	1.0	0.412,0.352	0.312,0.389	0.031
11	6,7	4,11	3,3	10,7	210	203	0.375422950075	1.0	0.592,0.381	0.225,0.293	0.227
12	635,817	68,59	683,265	58,31	166	117	1	1.0	0.868,0.907	0.892,0.858	0.012
13	28,48	66,115	18,22	56,41	151	253	1	1.0	0.415,0.412	0.35,0.473	0.002
15	146,181	176,217	95,42	113,50	181	163	1	1.0	0.428,0.429	0.431,0.431	-0.003
16	249,295	113,215	317,132	177,85	200	172	1	1.0	0.655,0.541	0.606,0.572	0.009
17	597,718	159,254	187,228	52,47	389	184	1	1.0	0.64,0.572	0.63,0.696	-0.057
18	40,63	123,177	36,32	172,95	151	221	1	1.0	0.322,0.343	0.234,0.33	0.05
19	194,245	40,68	227,80	39,24	169	127	1	1.0	0.785,0.73	0.814,0.715	-0.007
20	2290,2222	2536,2333	3146,1516	3446,1895	126	123	1	1.0	0.469,0.482	0.471,0.439	0.021
21	78,107	136,171	154,62	192,103	147	168	1	1.0	0.396,0.417	0.478,0.408	-0.036
22	28,26	83,88	19,8	137,78	119	152	0.221878474201	1.0	0.301,0.274	0.15,0.116	0.154
