IncLevel1	IncLevel2	IncLevelDifference
0.356,0.42,0.448,0.304,0.489,0.433	0.46,0.52,0.388,0.493,0.409,0.431	-0.042
0.0,0.011,0.0,0.0,0.01,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.003
0.798,0.655,0.779,0.851,0.857,0.799	0.864,0.93,0.888,0.941,0.909,1.0	-0.132
0.052,0.077,0.171,0.216,0.094,0.108	0.17,0.157,0.279,0.089,0.146,0.09	-0.036
0.049,0.077,0.171,0.202,0.09,0.106	0.162,0.157,0.267,0.083,0.146,0.087	-0.035
0.143,0.169,0.098,0.0,0.092,0.13	0.184,0.05,0.194,0.222,0.149,0.267	-0.072
0.51,0.487,0.44,0.534,0.468,0.458	0.458,0.483,0.352,0.405,0.394,0.472	0.056
0.576,0.671,0.687,0.547,0.537,0.684	0.544,0.515,0.551,0.67,0.696,0.549	0.029
0.0,0.357,0.0,0.493,0.0,0.0	0.0,0.0,0.0,0.393,0.294,0.218	-0.009
0.969,0.943,0.943,0.955,0.954,0.965	0.946,0.957,0.922,0.921,0.955,0.859	0.028
0.14,0.045,0.079,0.038,0.01,0.027	0.023,0.0,0.021,0.026,0.064,0.0	0.034
0.495,0.449,0.509,0.5,0.552,0.548	0.547,0.545,0.545,0.595,0.516,0.522	-0.036
0.405,0.433,0.589,0.207,0.324,0.41	0.464,0.447,0.244,0.349,0.543,0.578	-0.043
0.576,0.601,0.597,0.614,0.573,0.594	0.589,0.594,0.609,0.588,0.597,0.586	-0.001
0.0,0.0,0.0,0.02,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.003
0.393,0.444,0.468,0.467,0.402,0.397	0.566,0.468,0.593,0.452,0.426,0.441	-0.063
0.48,0.442,0.454,0.511,0.272,0.408	0.362,0.413,0.354,0.435,0.563,0.354	0.014
0.692,0.64,0.628,0.58,0.654,0.514	0.585,0.658,0.713,0.607,0.584,0.616	-0.009
0.538,0.66,0.667,0.667,0.559,0.651	0.529,0.611,0.615,0.613,0.549,0.51	0.052
0.644,0.65,0.722,0.672,0.67,0.679	0.644,0.656,0.657,0.635,0.677,0.66	0.018
0.689,0.688,0.71,0.678,0.608,0.675	0.704,0.671,0.585,0.609,0.782,0.803	-0.018
0.441,0.506,0.458,0.477,0.539,0.47	0.345,0.424,0.28,0.392,0.438,0.306	0.118
0.466,0.432,0.443,0.36,0.39,0.377	0.471,0.433,0.332,0.529,0.417,0.435	-0.025
0.421,0.488,0.402,0.456,0.48,0.576	0.46,0.566,0.548,0.593,0.411,0.525	-0.047
0.44,0.237,0.25,0.392,0.354,0.308	0.309,0.312,0.304,0.327,0.299,0.243	0.031
0.505,0.425,0.499,0.517,0.585,0.491	0.352,0.38,0.438,0.462,0.459,0.548	0.064
0.33,0.305,0.317,0.376,0.334,0.399	0.332,0.314,0.365,0.374,0.38,0.316	-0.003
0.38,0.381,0.414,0.424,0.489,0.387	0.333,0.419,0.415,0.503,0.382,0.427	-0.001
0.406,0.38,0.417,0.382,0.298,0.39	0.471,0.36,0.367,0.43,0.365,0.308	-0.005
0.557,0.326,0.614,0.274,0.418,0.448	0.448,0.44,0.411,0.345,0.386,0.35	0.043
0.507,0.498,0.5,0.384,0.514,0.51	0.473,0.528,0.462,0.425,0.524,0.322	0.03
