IncLevel1	IncLevel2	IncLevelDifference
0.09,0.042	0.062,0.0	0.035
0.204,0.159	0.106,0.11	0.073
0.067,0.043	0.065,0.041	0.002
0.066,0.222	0.187,0.158	-0.028
0.122,0.143	0.103,0.055	0.054
0.067,0.063	0.039,0.136	-0.023
0.475,0.529	0.617,0.564	-0.089
0.92,0.894	0.928,0.797	0.044
0.766,0.719	0.695,0.638	0.076
1.0,1.0	1.0,0.48	0.26
0.195,0.195	0.109,0.206	0.038
0.035,0.036	0.04,0.05	-0.009
0.272,0.178	0.289,0.424	-0.131
0.163,0.126	0.133,0.102	0.027
0.059,0.054	0.076,0.031	0.003
0.227,0.161	0.163,0.157	0.034
0.03,0.102	0.081,0.079	-0.014
0.816,0.707	0.664,0.687	0.086
0.006,0.005	0.0,0.014	-0.002
0.242,0.159	0.245,0.258	-0.051
0.012,0.084	0.034,0.108	-0.023
0.013,0.018	0.045,0.099	-0.057
0.042,0.06	0.023,0.079	0.0
0.146,0.0	0.234,0.234	-0.161
0.188,0.348	0.278,0.188	0.035
0.334,0.285	0.403,0.396	-0.09
0.007,0.011	0.022,0.007	-0.005
1.0,1.0	1.0,0.881	0.059
0.012,0.012	0.012,0.011	0.001
0.019,0.02	0.019,0.016	0.002
0.021,0.032	0.014,0.063	-0.012
0.929,0.936	0.964,0.945	-0.022
0.992,0.989	1.0,0.976	0.002
0.065,0.2	0.5,0.867	-0.551
0.077,0.072	0.094,0.136	-0.041
0.065,0.101	0.123,0.074	-0.015
0.039,0.024	0.012,0.0	0.026
0.061,0.082	0.045,0.035	0.032
0.894,0.852	0.923,0.798	0.012
0.342,0.312	0.326,0.377	-0.025
0.331,0.331	0.251,0.627	-0.108
0.512,0.18	0.0,0.0	0.346
0.226,0.161	0.0,0.0	0.194
0.571,1.0	0.0,NA	0.785
0.204,0.097	0.0,0.0	0.15
0.093,0.086	0.046,0.042	0.045
0.986,0.971	0.973,0.93	0.027
1.0,0.626	1.0,1.0	-0.187
0.421,0.043	0.368,0.167	-0.036
0.841,0.282	0.371,0.371	0.191
0.991,0.989	1.0,1.0	-0.01
0.34,0.217	0.33,0.277	-0.025
0.067,0.065	0.141,0.128	-0.069
0.088,0.085	0.185,0.154	-0.083
0.252,0.089	0.13,0.3	-0.045
0.286,0.212	0.145,0.612	-0.13
0.127,0.146	0.357,0.489	-0.286
0.083,0.119	0.222,0.155	-0.087
0.302,0.096	0.165,0.409	-0.088
0.126,0.068	0.05,0.12	0.012
0.344,0.244	0.374,0.296	-0.041
0.328,0.413	0.412,0.379	-0.025
0.333,1.0	1.0,1.0	-0.334
0.484,0.447	0.431,0.381	0.059
0.079,0.062	0.128,0.045	-0.016
0.952,1.0	1.0,1.0	-0.024
0.028,0.032	0.021,0.031	0.004
0.052,0.044	0.192,0.162	-0.129
0.124,0.135	0.084,0.073	0.051
0.0,0.004	0.0,0.0	0.002
0.312,0.205	0.294,0.25	-0.014
0.158,0.139	0.105,0.141	0.026
1.0,0.944	1.0,1.0	-0.028
0.113,0.091	0.151,0.179	-0.063
0.638,0.609	0.555,0.611	0.04
0.076,0.077	0.173,0.054	-0.037
0.0,0.062	0.0,0.0	0.031
0.1,0.079	0.071,0.212	-0.052
0.065,0.08	0.044,0.078	0.012
0.108,0.139	0.125,0.074	0.024
0.696,0.952	1.0,1.0	-0.176
0.042,0.018	0.067,0.02	-0.014
NA,0.0	0.0,1.0	-0.5
NA,1.0	0.518,1.0	0.241
0.222,0.14	0.221,0.178	-0.019
0.027,0.03	0.124,0.042	-0.055
0.015,0.04	0.045,0.008	0.001
0.229,0.347	0.929,0.333	-0.343
0.037,0.034	0.038,0.039	-0.003
0.943,0.967	0.974,0.975	-0.019
0.08,0.184	0.129,0.195	-0.03
0.998,0.998	0.996,1.0	0.0
0.829,0.796	0.81,0.803	0.006
0.065,0.031	0.08,0.045	-0.014
0.474,0.487	0.429,0.375	0.078
0.028,0.0	0.044,0.0	-0.008
0.618,0.412	0.622,0.715	-0.153
0.451,0.38	0.205,0.275	0.175
0.116,0.033	0.164,0.0	-0.007
0.149,0.236	0.201,0.292	-0.054
0.077,0.05	0.091,0.132	-0.048
0.666,0.614	0.511,0.675	0.047
0.051,0.072	0.086,0.06	-0.011
0.019,0.02	0.023,0.023	-0.003
0.056,0.017	0.098,0.0	-0.012
0.24,0.263	0.335,0.604	-0.218
0.235,0.266	0.412,0.236	-0.073
0.754,0.814	0.72,0.739	0.054
0.269,0.199	0.317,0.254	-0.051
0.882,1.0	1.0,0.916	-0.017
0.736,0.737	0.794,0.805	-0.063
0.061,0.052	0.077,0.106	-0.035
0.274,0.15	0.395,0.481	-0.226
0.125,0.0	0.0,0.0	0.062
0.319,0.287	0.295,0.183	0.064
0.108,0.176	0.231,0.351	-0.149
0.763,0.554	0.857,0.864	-0.202
0.115,0.093	0.119,0.135	-0.023
0.169,0.133	0.24,0.128	-0.033
0.208,0.115	0.214,0.214	-0.052
0.092,0.06	0.104,0.065	-0.008
0.081,0.429	0.5,0.75	-0.37
0.821,0.684	1.0,0.714	-0.105
1.0,0.923	0.714,1.0	0.105
0.915,1.0	0.778,1.0	0.069
0.164,0.066	0.316,0.104	-0.095
0.569,0.674	0.428,0.606	0.104
0.217,0.067	0.097,0.161	0.013
0.24,0.095	0.162,0.115	0.029
0.319,0.283	0.414,0.291	-0.051
0.068,0.136	0.032,0.09	0.041
0.202,0.207	0.328,0.0	0.041
0.017,0.036	0.226,0.568	-0.37
0.009,0.037	0.125,0.094	-0.086
0.051,0.033	0.043,0.019	0.011
0.25,0.1	0.0,0.0	0.175
0.233,0.118	0.0,0.0	0.175
0.436,0.529	0.167,0.556	0.121
0.168,0.159	0.178,0.181	-0.016
0.581,0.0	1.0,1.0	-0.71
0.045,0.049	0.032,0.056	0.003
0.075,0.087	0.125,0.106	-0.035
0.81,0.692	1.0,0.556	-0.027
0.871,0.913	1.0,1.0	-0.108
0.876,0.77	0.659,0.244	0.371
0.093,0.102	0.103,0.083	0.005
0.965,0.917	0.892,1.0	-0.005
0.157,0.135	0.333,0.209	-0.125
1.0,1.0	0.969,0.92	0.055
0.133,0.093	0.308,0.264	-0.173
0.932,0.809	1.0,0.958	-0.108
0.976,0.977	0.972,0.979	0.001
0.979,0.958	0.985,0.948	0.002
0.158,0.159	0.126,0.087	0.052
0.52,0.52	0.655,0.75	-0.182
0.166,0.205	0.053,0.322	-0.002
0.118,0.109	0.215,0.234	-0.111
0.074,0.115	0.269,0.282	-0.181
0.006,0.011	0.02,0.0	-0.001
0.384,0.348	0.072,0.122	0.269
0.048,0.103	0.067,0.132	-0.024
0.153,0.171	0.241,0.201	-0.059
0.518,0.492	0.526,0.45	0.017
0.107,0.105	0.058,0.059	0.048
0.021,0.062	0.084,0.087	-0.044
0.031,0.039	0.058,0.0	0.006
0.08,0.074	0.047,0.065	0.021
0.933,1.0	0.888,0.549	0.248
0.041,0.05	0.069,0.04	-0.009
0.195,0.306	0.378,0.627	-0.252
0.259,0.229	0.261,0.522	-0.148
0.071,0.064	0.042,0.198	-0.053
0.127,0.246	0.099,0.143	0.066
0.838,0.538	0.555,0.593	0.114
0.06,0.047	0.017,0.063	0.013
0.989,0.923	0.777,0.883	0.126
0.0,0.293	1.0,1.0	-0.854
0.143,0.385	0.455,0.4	-0.163
0.333,0.294	0.0,0.482	0.073
0.043,0.051	0.0,0.0	0.047
0.021,0.05	0.029,0.058	-0.008
0.0,0.005	0.0,0.0	0.003
0.046,0.032	0.098,0.112	-0.066
0.181,0.206	0.067,0.287	0.017
0.2,0.102	0.0,0.294	0.004
0.469,0.284	0.891,0.672	-0.405
0.491,0.345	0.533,0.296	0.004
0.043,0.024	0.025,0.056	-0.007
0.032,0.026	0.025,0.041	-0.004
0.034,0.065	0.047,0.088	-0.018
0.733,0.804	0.703,0.722	0.056
1.0,1.0	0.987,1.0	0.006
0.02,0.021	0.025,0.01	0.003
0.362,0.389	0.6,1.0	-0.425
0.042,0.051	0.026,0.053	0.007
0.006,0.004	0.002,0.004	0.002
0.927,0.705	0.842,0.516	0.137
0.263,0.579	0.29,0.333	0.109
0.033,0.046	0.035,0.0	0.022
0.067,0.053	0.017,0.023	0.04
0.177,0.06	0.086,0.04	0.055
0.083,0.07	0.094,0.179	-0.06
0.375,0.305	0.082,0.373	0.112
0.806,0.786	0.552,0.87	0.085
0.931,0.978	0.973,1.0	-0.032
0.754,0.849	0.781,0.783	0.019
0.955,0.925	0.968,0.991	-0.04
0.043,0.047	0.049,0.039	0.001
0.046,0.05	0.0,0.0	0.048
0.47,0.487	0.613,0.747	-0.201
0.014,0.011	0.108,0.124	-0.103
0.144,0.111	0.057,0.02	0.089
0.155,0.244	0.485,0.468	-0.277
0.163,0.068	0.487,0.279	-0.268
0.031,0.093	0.076,0.205	-0.078
0.913,0.895	0.858,1.0	-0.025
0.068,0.103	0.111,0.176	-0.058
0.017,0.016	0.0,0.06	-0.013
0.945,1.0	0.905,0.914	0.063
0.126,0.069	0.03,0.047	0.059
0.217,0.122	0.581,0.0	-0.121
0.039,0.02	0.249,0.498	-0.344
0.778,0.657	0.333,0.5	0.301
1.0,1.0	0.965,1.0	0.018
0.128,0.139	0.169,0.14	-0.021
0.441,0.388	0.421,0.429	-0.011
0.474,1.0	0.778,0.667	0.014
0.069,0.191	0.138,0.111	0.006
0.142,0.133	0.105,0.182	-0.006
0.577,0.516	0.576,0.208	0.155
0.118,0.157	0.213,0.248	-0.093
0.393,0.422	0.353,0.339	0.061
0.534,0.577	0.529,0.628	-0.023
0.788,0.753	0.702,0.634	0.103
0.022,0.023	0.034,0.016	-0.003
0.053,0.033	0.086,0.0	0.0
0.138,0.127	0.086,0.141	0.019
0.031,0.015	0.021,0.0	0.012
