ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	3,1	20,15	1,0	10,6	225	149	1	1.0
1	151,106	349,332	57,34	285,162	252	149	1	1.0
2	58,36	481,473	37,14	316,195	251	149	1	1.0
3	7,10	65,23	7,4	20,14	227	149	1	1.0
4	53,53	209,174	24,9	114,85	273	149	1	1.0
5	27,20	228,181	7,12	104,46	246	149	1	1.0
6	18,38	10,17	16,18	5,7	296	149	1	1.0
7	37,41	2,3	21,19	1,3	241	149	1	1.0
8	690,469	132,115	316,163	87,58	238	149	1	1.0
9	18,2	0,0	14,3	0,2	242	149	1	1.0
10	240,237	647,640	86,113	458,284	228	149	1	1.0
11	274,245	5326,4599	240,187	4020,2518	212	149	1	1.0
12	62,44	97,119	39,39	56,31	255	149	0.654218827931	1.0
13	154,94	525,433	78,28	338,164	225	149	1	1.0
14	7,6	72,67	5,1	39,20	232	149	1	1.0
15	31,26	64,82	10,8	31,26	246	149	1	1.0
16	5,13	96,69	7,4	48,28	247	149	1	1.0
17	235,185	29,42	101,52	28,13	272	149	1	1.0
18	1,1	97,123	0,1	55,43	251	149	1	1.0
19	61,48	123,163	39,26	77,48	232	149	1	1.0
20	2,14	85,76	4,7	56,29	298	149	1	1.0
21	1,1	50,37	1,2	14,12	225	149	1	1.0
22	28,31	323,241	7,13	150,76	298	149	1	1.0
23	7,0	25,11	3,2	6,4	244	149	0.635922404414	1.0
24	5,10	15,13	5,1	9,3	215	149	1	1.0
26	117,80	121,104	69,48	53,38	287	149	1	1.0
27	6,9	576,545	13,2	372,193	231	149	1	1.0
28	13,18	0,0	25,12	0,1	241	149	1	1.0
29	72,68	3993,3762	36,23	1973,1329	224	149	1	1.0
30	98,102	3175,3075	49,28	1581,1060	240	149	1	1.0
31	9,12	268,228	4,8	174,75	237	149	1	1.0
32	183,128	8,5	92,119	2,4	259	149	1	1.0
33	249,170	1,1	151,158	0,2	294	149	1	1.0
34	6,11	43,22	40,65	20,5	298	149	1.52843749709e-05	0.0017773544609018
35	81,68	629,564	61,56	382,230	230	149	1	1.0
36	13,18	100,86	11,4	42,27	277	149	1	1.0
37	7,4	117,108	1,0	56,40	221	149	1	1.0
40	35,41	364,310	15,7	218,131	220	149	1	1.0
41	270,255	21,29	109,72	6,12	227	149	1	1.0
43	12,12	14,16	8,5	10,5	246	149	1	1.0
44	14,14	19,19	13,5	26,2	222	149	1	1.0
45	8,1	5,3	0,0	1,2	227	149	0.0339112653199	0.6732626822048439
47	14,5	24,13	0,0	5,1	298	149	0.0476700988194	0.8528233063514638
48	16,3	6,0	0,0	1,0	298	149	1	1.0
49	10,2	23,11	0,0	5,1	253	149	0.401085185978	1.0
50	132,113	761,715	32,16	398,218	251	149	1	1.0
51	348,271	3,5	230,107	4,5	240	149	1	1.0
52	17,6	0,2	8,4	0,0	267	149	1	1.0
53	16,1	11,11	7,2	6,5	298	149	1	1.0
54	9,2	1,3	2,1	2,1	253	149	0.518261130739	1.0
56	177,148	1,1	96,88	0,0	245	149	1	1.0
59	35,17	41,37	18,7	22,11	247	149	1	1.0
60	76,69	571,536	79,47	258,172	277	149	1	1.0
61	57,41	358,265	49,36	130,119	247	149	1	1.0
62	29,8	43,41	14,12	47,14	298	149	1	1.0
64	45,26	57,49	15,31	45,10	293	149	1	1.0
65	25,21	106,76	44,31	49,20	241	149	0.0012558669242	0.06815171175325332
66	11,9	71,39	17,5	35,16	254	149	1	1.0
67	15,2	24,13	2,2	7,2	215	149	1	1.0
68	23,8	105,72	5,5	62,24	227	149	1	1.0
69	62,64	68,114	28,19	27,26	259	149	1	1.0
70	43,45	44,32	28,11	20,9	298	149	1	1.0
71	1,5	1,0	2,1	0,0	298	149	1	1.0
74	60,55	32,34	47,16	31,13	298	149	1	1.0
75	37,33	217,249	38,8	130,85	298	149	1	1.0
76	38,34	1,0	37,9	0,0	283	149	1	1.0
77	10,12	174,180	5,4	119,62	298	149	1	1.0
78	19,9	212,120	26,13	67,41	244	149	0.345235875918	1.0
79	34,40	157,168	9,6	64,50	228	149	1	1.0
80	0,1	220,175	0,0	49,39	230	149	1	1.0
81	48,30	53,58	20,10	24,15	298	149	1	1.0
82	72,55	232,206	30,27	154,99	247	149	1	1.0
83	169,67	0,2	56,15	0,0	298	149	1	1.0
84	67,55	335,347	39,46	139,134	235	149	1	1.0
85	643,606	238,254	344,219	180,91	228	149	1	1.0
86	18,12	110,72	13,5	31,44	298	149	1	1.0
89	0,2	5,16	0,0	2,1	281	149	1	1.0
90	15,9	82,64	10,15	80,34	244	149	1	1.0
91	17,17	123,98	11,9	119,53	298	149	1	1.0
92	24,22	99,68	12,4	42,25	298	149	1	1.0
93	24,30	7,1	16,2	0,0	223	149	0.572281353635	1.0
94	18,8	270,282	21,4	192,129	227	149	1	1.0
95	0,0	0,3	0,1	3,0	279	149	1	1.0
96	0,1	0,0	4,4	2,0	277	149	1	1.0
97	180,85	316,260	104,42	183,97	298	149	1	1.0
98	10,9	183,146	11,2	39,23	298	149	1	1.0
99	9,18	306,217	10,1	106,62	295	149	1	1.0
100	19,35	32,33	26,4	1,4	298	149	0.0941891379524	1.0
101	458,307	7788,5757	261,147	4346,2409	226	149	1	1.0
102	749,644	29,14	463,305	8,5	234	149	1	1.0
104	22,36	127,80	32,30	108,62	298	149	1	1.0
105	3117,1973	5,3	2267,1127	6,0	202	149	1	1.0
106	1535,1155	198,185	856,400	125,61	239	149	1	1.0
107	41,19	296,296	30,8	173,84	298	149	1	1.0
108	27,19	15,10	24,6	16,5	298	149	1	1.0
109	1,0	23,18	1,0	14,11	229	149	1	1.0
110	31,19	12,17	21,8	8,2	238	149	0.650548148084	1.0
112	260,140	183,132	64,42	143,64	258	149	0.0172063555756	0.4331744362434557
113	2,1	9,17	2,0	6,8	253	149	1	1.0
114	15,27	56,57	10,12	26,19	228	149	1	1.0
115	6,6	36,57	7,7	35,23	298	149	1	1.0
116	46,42	14,16	19,24	11,7	246	149	1	1.0
117	6,11	69,88	7,3	46,29	240	149	1	1.0
118	13,13	346,331	8,5	179,111	282	149	1	1.0
119	11,2	124,80	7,0	43,29	222	149	1	1.0
120	88,80	153,123	57,53	62,19	272	149	0.203191157859	1.0
121	89,84	145,116	42,29	30,47	298	149	1	1.0
122	92,79	15,9	36,34	7,6	298	149	1	1.0
123	76,57	107,119	26,25	29,38	288	149	1	1.0
124	62,49	5,0	25,18	0,1	247	149	1	1.0
125	324,279	76,65	207,126	35,20	228	149	1	1.0
126	10,7	77,64	5,5	30,21	298	149	1	1.0
127	31,12	41,34	30,13	23,7	298	149	0.166823363224	1.0
128	2,0	9,25	0,0	4,6	231	149	1	1.0
129	107,86	114,107	118,30	141,67	298	149	1	1.0
130	30,42	136,108	71,56	130,57	271	149	0.290507486202	1.0
132	135,62	21,25	48,38	4,3	298	149	0.142446998406	1.0
133	94,82	441,486	45,36	204,141	244	149	1	1.0
