ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
3	7,1	157,244	0,1	95,49	230	149	1
4	1,5	2,2	6,2	0,1	208	149	0.0523726708984
5	0,0	7,20	2,0	8,3	170	149	1
7	0,1	15,18	0,0	15,19	200	149	1
8	55,53	6,17	64,54	15,12	184	149	1
9	48,47	0,1	55,43	0,2	184	149	1
10	3,2	151,282	6,1	190,84	359	149	1
13	225,357	0,1	240,100	0,2	283	149	1
14	15,16	4,0	1,3	0,0	458	149	0.638684626039
15	2,3	6,9	0,2	4,2	242	149	0.0740452497347
16	3,3	11,11	0,2	6,5	365	149	1
17	3,3	1,0	0,2	0,0	330	149	1
18	1,0	11,11	0,0	6,5	184	149	1
19	29,46	0,0	49,11	1,0	155	149	1
20	8,11	43,65	9,15	45,24	734	149	1
21	179,273	22,34	225,93	38,13	170	149	1
22	22,28	22,34	18,10	38,13	236	149	0.899925340861
23	7,4	164,249	1,2	208,85	215	149	1
24	90,107	1,0	55,53	2,0	736	149	1
25	2,9	0,0	11,7	2,1	153	149	0.573014145883
27	1,2	82,112	0,0	62,18	293	149	1
29	131,151	1,0	85,34	0,0	421	149	1
30	677,798	2,6	695,319	1,0	161	149	1
31	12,18	32,40	4,2	28,18	179	149	0.200660824358
32	4,3	200,313	3,0	239,89	359	149	1
33	27,12	202,296	25,9	248,84	188	149	1
34	2,5	52,73	1,2	53,28	308	149	1
35	8,5	124,248	5,2	106,94	395	149	1
36	0,4	19,16	0,0	14,8	161	149	1
37	135,160	11,9	105,64	13,6	374	149	1
38	2,0	309,332	4,1	349,114	188	149	1
39	27,41	6,9	24,11	2,2	268	149	0.536227297267
40	106,223	13,9	144,73	3,1	161	149	1
42	26,29	197,254	24,12	249,109	316	149	1
43	7,13	215,258	13,10	165,76	177	149	1
44	53,77	133,186	66,39	153,66	359	149	1
45	3,2	164,296	2,2	232,107	157	149	1
46	25,24	0,1	12,25	0,0	984	149	1
48	186,254	1,0	179,101	1,0	1909	149	1
49	69,123	0,2	62,48	0,0	167	149	1
52	45,103	0,1	110,42	3,0	170	149	1
