IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
7,1	157,244	0,1	95,49	230	149
1,5	2,2	6,2	0,1	208	149
0,0	7,20	2,0	8,3	170	149
0,1	15,18	0,0	15,19	200	149
55,53	6,17	64,54	15,12	184	149
48,47	0,1	55,43	0,2	184	149
3,2	151,282	6,1	190,84	359	149
225,357	0,1	240,100	0,2	283	149
15,16	4,0	1,3	0,0	458	149
2,3	6,9	0,2	4,2	242	149
3,3	11,11	0,2	6,5	365	149
3,3	1,0	0,2	0,0	330	149
1,0	11,11	0,0	6,5	184	149
29,46	0,0	49,11	1,0	155	149
8,11	43,65	9,15	45,24	734	149
179,273	22,34	225,93	38,13	170	149
22,28	22,34	18,10	38,13	236	149
7,4	164,249	1,2	208,85	215	149
90,107	1,0	55,53	2,0	736	149
2,9	0,0	11,7	2,1	153	149
1,2	82,112	0,0	62,18	293	149
131,151	1,0	85,34	0,0	421	149
677,798	2,6	695,319	1,0	161	149
12,18	32,40	4,2	28,18	179	149
4,3	200,313	3,0	239,89	359	149
27,12	202,296	25,9	248,84	188	149
2,5	52,73	1,2	53,28	308	149
8,5	124,248	5,2	106,94	395	149
0,4	19,16	0,0	14,8	161	149
135,160	11,9	105,64	13,6	374	149
2,0	309,332	4,1	349,114	188	149
27,41	6,9	24,11	2,2	268	149
106,223	13,9	144,73	3,1	161	149
26,29	197,254	24,12	249,109	316	149
7,13	215,258	13,10	165,76	177	149
53,77	133,186	66,39	153,66	359	149
3,2	164,296	2,2	232,107	157	149
25,24	0,1	12,25	0,0	984	149
186,254	1,0	179,101	1,0	1909	149
69,123	0,2	62,48	0,0	167	149
45,103	0,1	110,42	3,0	170	149
92,138	0,0	111,52	1,1	339	149
17,29	80,87	27,8	97,47	268	149
297,322	12,3	430,188	28,9	715	149
6,6	229,318	4,1	106,97	311	149
231,312	0,0	351,130	3,0	157	149
10,3	151,272	4,4	251,145	151	149
7,17	44,46	4,4	70,31	204	149
9,13	9,17	4,4	9,8	204	149
2,3	243,308	2,0	292,123	373	149
16,26	1,0	10,7	7,0	169	149
9,7	0,1	16,9	1,0	153	149
4,20	1,0	12,2	3,0	153	149
7,13	10,13	2,6	25,9	161	149
19,24	4,0	41,16	0,2	190	149
52,61	171,260	18,6	222,138	167	149
5,5	275,403	5,2	294,113	157	149
18,29	101,109	10,4	66,51	525	149
13,18	16,21	2,2	16,2	233	149
8,9	0,10	10,3	3,5	343	149
128,174	0,1	120,49	0,0	277	149
132,157	1,0	102,50	0,0	325	149
363,449	0,2	278,203	0,0	847	149
404,496	0,2	315,231	0,0	875	149
60,105	4,6	79,20	13,5	542	149
14,29	723,1055	27,9	717,361	153	149
2,2	34,36	1,3	36,24	177	149
34,38	23,20	37,24	13,8	278	149
2,3	8,11	1,1	20,4	177	149
2,4	2,0	1,0	5,1	181	149
12,22	1297,1911	19,3	1902,773	153	149
466,735	2,4	660,422	0,0	406	149
16,23	806,1129	36,25	1004,429	152	149
