IncLevel1	IncLevel2	IncLevelDifference
0.936,1.0	1.0,1.0	-0.032
0.0,0.01	0.004,0.0	0.003
0.485,0.264	0.32,0.385	0.022
0.131,0.0	0.0,0.0	0.066
0.0,0.0	0.034,0.0	-0.017
0.867,0.9	0.839,0.883	0.022
0.005,0.01	0.043,0.035	-0.032
1.0,0.964	0.987,0.992	-0.008
1.0,0.848	1.0,1.0	-0.076
0.537,0.279	0.223,0.265	0.164
0.201,0.278	0.056,0.239	0.092
0.069,0.141	0.066,0.039	0.052
1.0,1.0	1.0,0.968	0.016
0.035,0.017	0.016,0.026	0.005
0.874,0.925	0.795,0.789	0.107
0.516,0.587	0.29,0.384	0.215
0.031,0.003	0.021,0.046	-0.017
0.867,0.858	0.893,0.915	-0.041
0.658,0.743	0.523,1.0	-0.061
0.024,0.0	0.0,0.0	0.012
NA,0.178	0.0,0.0	0.178
1.0,0.976	1.0,1.0	-0.012
0.998,0.995	1.0,1.0	-0.004
0.204,0.157	0.204,0.116	0.02
0.011,0.02	0.006,0.009	0.008
0.052,0.05	0.135,0.076	-0.055
0.059,0.029	0.049,0.047	-0.004
0.003,0.015	0.02,0.028	-0.015
0.0,0.09	0.123,0.075	-0.054
0.809,0.804	0.824,0.758	0.016
0.013,0.007	0.014,0.006	0.0
0.814,1.0	0.905,0.755	0.077
0.967,0.969	0.9,0.949	0.043
1.0,0.966	1.0,1.0	-0.017
0.073,0.048	0.123,0.058	-0.03
0.076,0.029	0.056,0.073	-0.012
0.09,0.127	0.112,0.126	-0.01
0.014,0.018	0.018,0.023	-0.004
1.0,1.0	0.866,0.823	0.155
1.0,0.947	1.0,1.0	-0.026
1.0,0.985	1.0,1.0	-0.008
0.984,1.0	1.0,1.0	-0.008
1.0,0.956	1.0,0.979	-0.012
0.12,0.138	0.167,0.194	-0.051
0.891,0.896	0.848,0.868	0.035
0.002,0.023	0.01,0.0	0.008
1.0,0.99	1.0,1.0	-0.005
0.023,0.014	0.026,0.013	-0.001
0.095,0.133	0.053,0.125	0.025
0.491,0.333	0.106,0.243	0.238
0.0,0.003	0.01,0.001	-0.004
1.0,0.876	0.25,0.294	0.666
0.862,0.968	0.942,0.935	-0.023
0.354,0.678	0.189,0.235	0.304
0.908,0.883	1.0,1.0	-0.105
0.189,0.288	0.09,0.074	0.157
0.013,0.008	0.013,0.0	0.004
0.113,0.074	0.077,0.094	0.008
0.213,0.283	0.107,0.256	0.067
0.73,0.372	0.603,0.65	-0.076
0.961,0.985	1.0,0.956	-0.005
0.964,0.986	1.0,0.957	-0.003
1.0,0.658	NA,1.0	-0.171
0.854,0.827	0.689,0.68	0.156
0.034,0.016	0.045,0.039	-0.017
0.28,0.037	0.025,0.254	0.019
0.215,0.323	0.45,0.242	-0.077
0.0,0.053	0.1,0.089	-0.068
1.0,1.0	0.0,0.086	0.957
1.0,0.991	1.0,1.0	-0.004
0.004,0.005	0.0,0.004	0.003
0.979,0.99	1.0,1.0	-0.016
0.02,0.028	0.028,0.05	-0.015
0.047,0.077	0.076,0.058	-0.005
0.856,0.0	1.0,1.0	-0.572
0.926,0.272	1.0,1.0	-0.401
1.0,1.0	1.0,0.979	0.01
0.064,0.0	0.137,0.0	-0.037
