ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	33,14	9,10	12,18	20,8	232	149	0.507456351786
2	1,4	75,76	0,5	91,82	178	149	1
3	179,143	0,6	151,178	11,10	158	149	1
4	259,309	13,12	280,385	11,9	155	149	1
8	107,72	2,0	129,122	0,2	159	149	1
10	150,158	2,0	175,193	0,2	153	149	1
11	8,17	8,3	10,10	0,7	182	149	0.803320263225
13	16,4	31,21	4,16	42,44	160	149	1
14	0,0	35,27	0,5	54,55	310	149	1
15	407,400	4,4	639,648	0,0	154	149	1
16	85,88	0,0	183,115	2,0	156	149	1
17	21,2	67,53	0,16	75,59	152	149	1
18	30,52	12,8	31,26	10,16	157	149	0.806960453336
20	34,54	0,2	41,86	0,10	167	149	1
22	1,4	0,2	8,6	0,4	161	149	1
23	6,2	4,2	29,8	2,5	295	149	0.198070975076
24	4048,4265	634,593	4786,4792	1003,1007	155	149	1
25	21,24	12,21	35,18	5,8	158	149	0.129321318957
26	4,4	31,43	2,3	20,28	161	149	1
27	2,4	25,31	8,12	28,17	170	149	0.139879574746
28	8,6	6,8	4,6	21,10	347	149	0.409294757033
29	8,6	50,29	4,6	44,59	359	149	1
30	6,8	50,29	21,10	44,59	161	149	1
32	0,2	21,38	2,2	33,48	332	149	1
33	61,69	41,26	68,52	68,45	156	149	0.411844751328
35	81,60	0,10	88,85	7,6	152	149	1
36	18,2	30,38	0,14	26,51	186	149	1
37	33,41	6,0	26,33	2,0	152	149	1
38	0,8	6,2	4,2	8,10	169	149	1
42	10,10	89,120	26,15	139,127	236	149	1
43	21,42	4,2	60,52	0,0	180	149	1
44	2,0	8,2	0,6	12,6	159	149	0.721804844446
45	8,0	10,14	6,6	7,2	164	149	0.0802464816008
46	4,0	10,12	4,0	16,12	166	149	1
47	10,6	0,10	4,6	4,12	167	149	0.172528572209
48	21,31	2,0	43,51	8,14	458	149	0.00372206395301
49	11,20	2,0	14,33	8,14	499	149	0.00496838550659
50	4,2	13,13	2,8	31,22	190	149	1
53	8,9	14,18	16,50	15,12	152	149	0.0302180822698
54	10,10	0,0	1,18	2,0	243	149	1
55	18,11	0,4	17,39	0,0	227	149	1
56	10,16	16,34	10,27	16,24	152	149	0.728749658264
58	0,0	0,2	0,2	0,0	175	149	1
59	18,10	8,2	12,8	6,4	152	149	0.93052803889
60	847,817	0,2	915,1003	0,0	154	149	1
61	4,5	0,6	8,7	0,1	297	149	0.270487253626
62	6,13	10,8	14,9	4,3	297	149	0.128172934059
66	36,60	0,0	56,60	6,6	164	149	1
68	39,35	0,0	57,45	6,4	152	149	1
69	10,10	0,0	14,28	2,0	210	149	1
72	12,8	14,17	4,15	21,4	158	149	1
74	9,16	0,0	13,13	0,5	152	149	1
75	0,0	0,2	4,0	2,0	211	149	1
76	4,14	0,2	0,4	0,0	170	149	1
77	5,2	8,0	20,0	0,4	234	149	1
78	35,51	0,0	59,93	0,4	356	149	1
79	16,12	0,0	24,27	5,0	170	149	1
81	138,125	4,0	152,140	12,1	298	149	1
82	20,0	26,28	15,18	21,24	152	149	0.176608187812
83	0,10	71,45	0,8	69,58	165	149	1
84	218,157	41,60	144,161	33,22	152	149	1
85	167,145	53,122	144,177	58,58	152	149	1
87	52,57	2,4	67,71	12,4	164	149	1
88	10,0	19,29	14,26	32,22	317	149	0.198367273229
89	4,0	1,4	14,8	6,0	182	149	0.106064581018
90	0,6	20,22	0,0	36,41	158	149	1
91	0,0	14,19	4,10	22,32	167	149	0.15315638923
92	509,500	0,0	593,709	0,4	153	149	1
93	40,76	246,278	59,68	190,291	232	149	1
96	14,4	43,53	14,11	67,86	163	149	1
97	17,8	0,0	35,26	4,0	164	149	1
98	39,35	27,16	54,73	19,42	156	149	1
99	114,88	8,2	143,102	1,0	288	149	1
100	2,3	82,120	5,0	88,112	182	149	1
101	282,240	4,13	277,320	2,20	161	149	1
104	3,8	1104,1115	12,5	1416,1565	158	149	1
105	8,16	0,0	5,6	2,0	164	149	1
106	2,0	6,6	0,0	14,14	165	149	1
107	0,3	16,5	14,4	21,10	152	149	0.0971318939718
109	0,0	4,16	0,8	4,2	152	149	0.36054859281
110	27,23	4,12	8,20	9,24	158	149	0.0291352291081
112	44,24	0,2	52,40	0,0	328	149	1
114	0,6	0,0	2,4	0,4	181	149	1
115	31,37	0,0	48,40	4,0	222	149	1
116	6,2	65,59	6,26	68,54	170	149	0.635827126752
117	8,2	776,760	18,13	1143,1122	185	149	1
118	57531,56081	866,847	73030,82758	1031,1110	170	149	1
121	22,14	6,0	8,17	2,2	758	149	0.918961550878
122	26,21	6,0	10,33	2,2	801	149	1
124	22,28	8,10	33,17	6,10	353	149	1
125	31,39	2,0	46,32	6,10	411	149	0.00400223630461
126	6,14	2,0	4,11	2,0	166	149	1
127	4,4	291,261	2,8	361,311	330	149	1
129	18,11	2,0	41,44	6,2	484	149	0.364063225739
130	22,44	482,512	51,65	718,743	168	149	1
131	52,41	8,24	59,55	20,57	154	149	0.672597338313
132	7,2	54,85	6,7	97,111	318	149	1
136	8,11	2,0	4,14	4,0	154	149	1
137	0,0	10,8	4,0	28,18	161	149	1
138	4,16	78,39	15,2	66,124	321	149	1
141	0,1	125,77	1,1	137,218	197	149	1
142	19,14	13,7	21,34	18,10	209	149	1
143	571,595	0,2	878,1030	0,0	218	149	1
144	28,56	6,6	85,69	8,6	171	149	1
145	18,4	2,8	6,19	2,0	158	149	0.0986644699852
146	36,31	13,9	30,60	26,31	157	149	0.418130178554
148	22,26	9,0	33,51	2,0	437	149	0.292817665968
