IncLevel1	IncLevel2	IncLevelDifference
0.702,0.473	0.278,0.591	0.153
0.011,0.042	0.0,0.049	0.002
1.0,0.957	0.928,0.944	0.042
0.95,0.961	0.961,0.976	-0.013
0.98,1.0	1.0,0.983	-0.002
0.986,1.0	1.0,0.989	-0.001
0.45,0.823	1.0,0.539	-0.133
0.325,0.151	0.081,0.253	0.071
0.0,0.0	0.0,0.042	-0.021
0.99,0.99	1.0,1.0	-0.01
1.0,1.0	0.989,1.0	0.006
0.235,0.036	0.0,0.21	0.03
0.703,0.861	0.746,0.607	0.106
1.0,0.96	1.0,0.885	0.037
1.0,0.649	1.0,0.581	0.034
0.431,0.336	0.88,0.447	-0.28
0.86,0.874	0.821,0.821	0.046
0.623,0.519	0.868,0.68	-0.203
0.107,0.079	0.085,0.09	0.006
0.066,0.102	0.2,0.382	-0.207
0.364,0.244	0.076,0.205	0.164
0.062,0.079	0.036,0.04	0.033
0.1,0.203	0.306,0.136	-0.069
0.0,0.023	0.026,0.018	-0.01
0.587,0.717	0.489,0.525	0.145
1.0,0.855	0.925,0.933	-0.002
0.325,0.04	0.0,0.18	0.092
0.844,1.0	0.927,1.0	-0.042
0.0,0.779	0.306,0.15	0.162
0.066,0.05	0.106,0.069	-0.029
0.813,0.946	1.0,1.0	-0.121
0.19,0.0	0.0,0.484	-0.147
0.421,0.0	0.438,0.732	-0.374
0.264,0.0	0.183,0.0	0.041
1.0,0.349	0.472,0.308	0.284
0.774,1.0	0.636,0.542	0.298
0.622,1.0	0.343,0.413	0.433
0.194,0.108	0.048,0.222	0.016
0.359,0.329	0.511,0.803	-0.313
1.0,1.0	0.235,1.0	0.383
1.0,0.644	1.0,1.0	-0.178
0.38,0.316	0.38,0.524	-0.104
NA,0.0	NA,1.0	-1.0
0.688,0.831	0.662,0.662	0.097
1.0,0.997	1.0,1.0	-0.002
1.0,0.295	1.0,0.778	-0.242
0.231,0.449	0.637,0.601	-0.279
1.0,1.0	0.895,0.901	0.102
1.0,1.0	0.903,0.917	0.09
1.0,1.0	0.832,1.0	0.084
0.447,0.307	0.152,0.78	-0.089
1.0,1.0	1.0,0.718	0.141
NA,0.0	0.585,NA	-0.585
1.0,0.86	NA,1.0	-0.07
0.285,1.0	1.0,0.0	0.142
1.0,1.0	1.0,0.907	0.046
1.0,1.0	0.808,1.0	0.096
