IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
33,14	9,10	12,18	20,8	232	149
1,4	75,76	0,5	91,82	178	149
179,143	0,6	151,178	11,10	158	149
259,309	13,12	280,385	11,9	155	149
107,72	2,0	129,122	0,2	159	149
150,158	2,0	175,193	0,2	153	149
8,17	8,3	10,10	0,7	182	149
16,4	31,21	4,16	42,44	160	149
0,0	35,27	0,5	54,55	310	149
407,400	4,4	639,648	0,0	154	149
85,88	0,0	183,115	2,0	156	149
21,2	67,53	0,16	75,59	152	149
30,52	12,8	31,26	10,16	157	149
34,54	0,2	41,86	0,10	167	149
1,4	0,2	8,6	0,4	161	149
6,2	4,2	29,8	2,5	295	149
4048,4265	634,593	4786,4792	1003,1007	155	149
21,24	12,21	35,18	5,8	158	149
4,4	31,43	2,3	20,28	161	149
2,4	25,31	8,12	28,17	170	149
8,6	6,8	4,6	21,10	347	149
8,6	50,29	4,6	44,59	359	149
6,8	50,29	21,10	44,59	161	149
0,2	21,38	2,2	33,48	332	149
61,69	41,26	68,52	68,45	156	149
81,60	0,10	88,85	7,6	152	149
18,2	30,38	0,14	26,51	186	149
33,41	6,0	26,33	2,0	152	149
0,8	6,2	4,2	8,10	169	149
10,10	89,120	26,15	139,127	236	149
21,42	4,2	60,52	0,0	180	149
2,0	8,2	0,6	12,6	159	149
8,0	10,14	6,6	7,2	164	149
4,0	10,12	4,0	16,12	166	149
10,6	0,10	4,6	4,12	167	149
21,31	2,0	43,51	8,14	458	149
11,20	2,0	14,33	8,14	499	149
4,2	13,13	2,8	31,22	190	149
8,9	14,18	16,50	15,12	152	149
10,10	0,0	1,18	2,0	243	149
18,11	0,4	17,39	0,0	227	149
10,16	16,34	10,27	16,24	152	149
0,0	0,2	0,2	0,0	175	149
18,10	8,2	12,8	6,4	152	149
847,817	0,2	915,1003	0,0	154	149
4,5	0,6	8,7	0,1	297	149
6,13	10,8	14,9	4,3	297	149
36,60	0,0	56,60	6,6	164	149
39,35	0,0	57,45	6,4	152	149
10,10	0,0	14,28	2,0	210	149
12,8	14,17	4,15	21,4	158	149
9,16	0,0	13,13	0,5	152	149
0,0	0,2	4,0	2,0	211	149
4,14	0,2	0,4	0,0	170	149
5,2	8,0	20,0	0,4	234	149
35,51	0,0	59,93	0,4	356	149
16,12	0,0	24,27	5,0	170	149
138,125	4,0	152,140	12,1	298	149
20,0	26,28	15,18	21,24	152	149
0,10	71,45	0,8	69,58	165	149
218,157	41,60	144,161	33,22	152	149
167,145	53,122	144,177	58,58	152	149
52,57	2,4	67,71	12,4	164	149
10,0	19,29	14,26	32,22	317	149
4,0	1,4	14,8	6,0	182	149
0,6	20,22	0,0	36,41	158	149
0,0	14,19	4,10	22,32	167	149
509,500	0,0	593,709	0,4	153	149
40,76	246,278	59,68	190,291	232	149
14,4	43,53	14,11	67,86	163	149
17,8	0,0	35,26	4,0	164	149
39,35	27,16	54,73	19,42	156	149
114,88	8,2	143,102	1,0	288	149
2,3	82,120	5,0	88,112	182	149
282,240	4,13	277,320	2,20	161	149
3,8	1104,1115	12,5	1416,1565	158	149
8,16	0,0	5,6	2,0	164	149
2,0	6,6	0,0	14,14	165	149
0,3	16,5	14,4	21,10	152	149
0,0	4,16	0,8	4,2	152	149
27,23	4,12	8,20	9,24	158	149
44,24	0,2	52,40	0,0	328	149
0,6	0,0	2,4	0,4	181	149
31,37	0,0	48,40	4,0	222	149
6,2	65,59	6,26	68,54	170	149
8,2	776,760	18,13	1143,1122	185	149
57531,56081	866,847	73030,82758	1031,1110	170	149
22,14	6,0	8,17	2,2	758	149
26,21	6,0	10,33	2,2	801	149
22,28	8,10	33,17	6,10	353	149
31,39	2,0	46,32	6,10	411	149
6,14	2,0	4,11	2,0	166	149
4,4	291,261	2,8	361,311	330	149
18,11	2,0	41,44	6,2	484	149
22,44	482,512	51,65	718,743	168	149
52,41	8,24	59,55	20,57	154	149
7,2	54,85	6,7	97,111	318	149
8,11	2,0	4,14	4,0	154	149
0,0	10,8	4,0	28,18	161	149
4,16	78,39	15,2	66,124	321	149
0,1	125,77	1,1	137,218	197	149
19,14	13,7	21,34	18,10	209	149
571,595	0,2	878,1030	0,0	218	149
28,56	6,6	85,69	8,6	171	149
18,4	2,8	6,19	2,0	158	149
36,31	13,9	30,60	26,31	157	149
22,26	9,0	33,51	2,0	437	149
4,4	0,0	10,6	2,2	161	149
65,110	42,35	131,136	34,50	582	149
1,4	36,50	1,6	60,28	179	149
21,12	2,0	30,20	2,0	158	149
2,4	47,77	6,4	69,51	415	149
7,2	4,6	3,0	3,2	164	149
2,0	42,27	2,2	40,73	161	149
21,25	0,8	22,44	2,3	210	149
101,120	20,5	157,243	0,2	188	149
4,6	20,39	7,6	27,55	166	149
27,6	72,86	13,23	71,127	152	149
0,2	18,21	0,0	42,36	298	149
21,19	2,0	17,14	0,0	156	149
137,123	14,6	88,136	13,22	283	149
53,51	4,6	78,74	4,2	152	149
0,9	24,33	2,9	16,54	190	149
6,12	2,0	27,28	2,0	152	149
18,27	0,0	14,29	5,0	161	149
32,41	0,0	54,69	2,8	343	149
942,946	11,24	908,1083	8,15	152	149
69,67	18,10	140,126	11,15	164	149
1,2	31,11	14,8	40,4	209	149
4,10	0,0	0,10	6,0	155	149
2,0	0,2	0,0	0,8	178	149
85,60	0,0	76,56	12,0	155	149
0,0	46,31	0,6	27,28	176	149
8,3	8,24	6,12	7,39	159	149
2,0	49,9	2,0	17,44	182	149
248,239	24,8	271,263	16,6	161	149
55,77	7,22	102,68	8,16	163	149
4,6	61,63	12,10	97,102	168	149
10,6	81,75	10,24	58,83	340	149
42,18	6,1	41,31	11,11	202	149
2,2	567,448	1,6	496,615	303	149
36,18	4,4	4,4	13,9	163	149
3,8	19,16	2,14	26,22	152	149
2,9	196,224	10,4	314,340	152	149
2,2	6,14	8,9	6,6	170	149
14,10	18,19	6,5	21,22	152	149
114,71	0,2	93,124	2,0	160	149
33,31	142,107	50,35	109,136	152	149
8,17	264,223	26,20	223,284	173	149
37,27	4,4	19,53	0,4	161	149
16,10	2,4	10,12	6,6	152	149
3,0	105,95	14,14	168,196	299	149
50,35	170,126	100,79	256,236	152	149
62,87	51,39	59,110	68,104	152	149
4,6	95,152	8,4	138,170	152	149
9,5	219,237	0,2	261,286	180	149
2,4	8,4	5,2	15,12	152	149
4,4	31,33	4,4	18,34	203	149
9,7	31,33	4,6	18,34	224	149
13,20	15,20	15,28	2,6	152	149
25,17	41,14	17,0	28,26	158	149
20,6	3,0	22,14	0,4	176	149
45,40	10,19	43,38	38,25	152	149
72,30	1,0	30,30	0,0	336	149
15,8	0,0	2,1	2,0	177	149
13,10	0,0	5,6	2,0	210	149
2,2	4,0	3,5	0,0	182	149
0,2	4,16	2,2	5,38	152	149
3326,3249	18,19	4381,4675	62,54	155	149
147,106	18,19	204,157	62,54	254	149
31,14	3210,3157	42,34	4219,4552	248	149
3,2	34,66	2,5	40,46	203	149
19,18	10,16	24,56	0,1	182	149
2,4	0,2	20,34	0,0	194	149
33,37	53,30	43,56	27,44	152	149
0,8	0,10	18,3	0,0	167	149
6,15	0,10	18,20	0,0	189	149
6,7	0,0	2,18	2,1	171	149
30,7	111,102	28,17	152,171	189	149
15,13	397,302	41,28	682,693	341	149
18,18	25,29	4,12	34,40	266	149
108,142	12,11	142,113	7,8	152	149
10,33	2,0	21,8	2,0	165	149
48,49	31,22	61,67	35,37	152	149
241,204	12,6	317,296	14,24	161	149
79,103	2,6	84,123	4,0	186	149
12,46	2,6	31,43	4,0	198	149
10,21	77,78	13,10	66,90	161	149
0,2	23,17	0,0	24,37	155	149
63,54	4,0	85,88	2,0	337	149
105,86	0,0	192,219	0,4	290	149
6,2	0,0	3,0	12,16	161	149
32,6	0,0	17,27	12,16	180	149
0,4	4,0	2,0	0,7	158	149
2,0	0,0	4,6	2,0	152	149
0,6	0,0	6,2	0,4	152	149
27,38	2,21	26,18	1,0	165	149
0,0	47,27	8,2	23,49	160	149
6,0	2,0	14,19	0,2	160	149
34,30	2,0	46,30	0,0	156	149
6,12	36,34	13,4	73,80	163	149
32,14	7,34	20,36	43,60	152	149
10,0	15,6	14,0	26,26	154	149
26,21	2,3	20,19	3,6	168	149
12,4	6,0	20,6	6,0	162	149
275,291	252,209	318,349	214,260	1691	149
269,287	252,209	304,343	214,260	1678	149
91,55	0,4	121,83	4,4	158	149
10,13	3,13	18,12	2,4	152	149
25,9	0,0	13,19	6,6	168	149
222,214	337,367	297,332	455,512	212	149
12,9	4,0	11,2	8,0	154	149
18,10	6,0	12,30	0,0	155	149
4,6	14,25	22,4	10,30	152	149
7,14	3,8	24,12	18,6	212	149
13,11	14,12	10,14	7,24	278	149
41,52	517,457	24,41	563,746	503	149
0,2	24,21	0,0	40,30	168	149
6,7	0,0	16,19	3,0	155	149
6,6	33,56	6,10	62,91	326	149
342,293	0,13	401,389	5,10	170	149
7,2	108,121	13,5	161,191	194	149
12,16	6,12	26,8	6,12	152	149
20,24	0,2	36,43	0,0	226	149
42,36	8,5	55,75	2,11	226	149
220,193	54,83	280,290	53,48	169	149
14,10	352,315	44,18	358,390	158	149
16,5	32,23	8,2	28,21	159	149
30,10	8,3	17,21	9,2	222	149
2,2	2,20	4,6	11,8	174	149
69,58	0,0	59,53	2,4	170	149
72,61	4,2	55,57	4,5	387	149
3,5	4,2	10,8	4,5	366	149
0,2	0,6	0,0	4,2	168	149
2,4	0,4	6,0	2,0	154	149
289,177	16,6	294,352	12,10	191	149
131,109	12,3	188,195	7,2	152	149
118,159	194,139	165,244	225,260	322	149
428,400	2,2	413,483	0,0	152	149
0,0	288,358	2,0	478,399	305	149
2,10	8,4	19,26	10,4	154	149
119,97	162,113	130,145	162,152	447	149
0,7	175,211	0,6	257,220	194	149
6,2	4,14	4,2	18,9	152	149
5,0	0,4	0,0	10,15	159	149
158,191	4,0	250,202	0,0	160	149
34,27	38,21	60,74	34,24	225	149
44,41	44,50	94,90	30,39	545	149
0,0	1229,1110	4,6	1448,1644	414	149
26,26	2,2	24,30	0,0	224	149
1,0	274,270	0,2	360,352	160	149
220,279	4,2	266,259	0,3	164	149
4,0	6,10	4,2	8,6	166	149
12,10	0,0	13,10	2,2	209	149
14,20	0,0	17,14	2,2	192	149
2,1	297,274	4,10	415,499	163	149
41,20	6,0	54,48	2,0	400	149
23,6	1,0	10,25	4,4	185	149
157,183	0,4	245,240	0,0	195	149
2,6	268,225	20,20	281,321	428	149
2,8	6,10	6,2	8,22	152	149
5,25	141,171	38,36	148,203	270	149
108,97	46,28	140,121	25,35	185	149
59,114	0,8	71,85	0,0	158	149
50,55	0,2	66,70	1,0	155	149
18,48	4,2	6,34	10,8	242	149
152,109	20,15	70,157	37,49	152	149
8,11	0,0	10,24	0,2	275	149
78,100	2,9	116,106	4,2	152	149
10,12	340,322	18,11	353,406	162	149
0,0	0,2	0,2	2,19	164	149
10,12	2,0	10,7	0,0	323	149
3,10	115,140	7,5	127,127	627	149
0,0	81,62	0,5	59,96	152	149
26,23	64,36	5,2	39,66	152	149
0,1	83,86	7,0	125,86	251	149
6,0	45,20	0,6	37,33	170	149
53,51	38,49	90,97	51,56	185	149
6,4	0,0	4,0	0,6	158	149
60,90	11,5	95,137	2,3	160	149
77,67	94,40	54,79	46,55	152	149
4,10	0,0	16,10	0,2	298	149
44,71	4,0	71,97	0,4	158	149
54,89	11,3	75,103	0,2	158	149
47,36	2,2	52,73	0,0	154	149
39,51	1,0	74,32	6,4	173	149
2,2	2,0	0,8	0,6	158	149
13,6	6,6	1,10	8,2	172	149
0,0	2,0	0,1	0,0	179	149
339,294	0,2	394,389	2,0	223	149
64,72	161,123	106,101	156,160	152	149
10,0	123,78	6,4	150,175	161	149
21,11	0,2	36,39	0,0	153	149
72,83	50,52	142,82	22,34	153	149
19,15	0,2	38,37	2,0	153	149
12,18	0,7	8,10	0,0	499	149
118,90	170,179	171,129	220,218	605	149
430,337	151,213	413,470	194,219	192	149
14,33	4,4	25,11	9,19	158	149
2,4	86,67	2,4	97,92	170	149
6,2	39,29	10,2	26,49	152	149
0,8	19,26	0,4	22,28	191	149
0,5	38,18	0,8	14,27	152	149
0,8	36,23	10,2	34,34	161	149
9,2	23,55	18,13	46,55	164	149
37,56	302,271	47,82	340,352	157	149
586,538	17,20	518,702	14,20	152	149
0,10	29,11	0,0	19,16	152	149
4,16	8,19	13,23	24,14	152	149
1,4	162,211	2,6	212,228	167	149
2,2	12,8	0,2	14,47	183	149
22,22	2,0	24,63	4,0	644	149
0,0	2,4	2,0	0,0	384	149
14,11	11,9	14,32	20,16	210	149
6,12	0,0	6,4	0,2	166	149
8,0	60,70	0,0	76,67	161	149
12,6	12,15	2,2	8,22	152	149
14,20	6,8	23,29	8,0	152	149
16,4	0,0	9,2	5,6	158	149
94,115	4,0	207,169	2,2	191	149
0,8	9,10	0,2	14,25	152	149
0,12	17,27	0,4	26,36	152	149
0,0	17,13	0,12	4,18	167	149
84,58	263,240	175,155	285,340	431	149
278,217	0,8	284,304	4,0	167	149
30,10	2,0	34,51	4,4	155	149
6,0	4,0	2,0	0,4	204	149
6,0	23,31	2,0	50,22	207	149
6,0	16,6	3,0	11,12	210	149
4,0	23,31	0,4	50,22	152	149
4,0	16,6	1,4	11,12	155	149
23,31	16,6	51,22	11,12	152	149
2,4	6,5	0,0	6,10	165	149
2,4	2,0	0,0	0,11	187	149
6,5	2,0	6,10	0,11	171	149
18,19	0,2	22,24	0,6	168	149
558,470	2,0	726,770	6,0	168	149
594,521	0,2	776,840	0,4	178	149
38,51	0,2	56,70	0,4	159	149
13,13	1791,1603	6,12	2178,2497	152	149
82,94	0,0	127,145	6,4	189	149
0,0	4,8	2,0	16,26	171	149
24,15	37,76	21,19	90,91	159	149
31,24	0,0	48,61	2,0	208	149
24,10	4,2	15,21	8,2	154	149
52,38	4,2	75,109	8,2	213	149
52,38	24,10	69,105	9,17	208	149
8,9	286,222	26,40	291,370	301	149
0,0	16,50	2,0	49,56	166	149
2,10	42,46	0,6	63,47	188	149
111,167	345,342	166,196	292,348	158	149
2,2	13,6	6,6	5,5	190	149
177,170	29,10	205,238	32,40	164	149
0,3	0,0	0,0	2,0	325	149
17,13	16,16	39,30	18,12	152	149
5,4	12,2	6,12	2,2	152	149
0,0	527,464	2,14	496,551	286	149
20,12	4,6	4,16	29,10	160	149
116,174	108,141	106,192	111,93	152	149
35,52	157,151	40,48	150,217	164	149
2,8	4,4	40,28	2,18	162	149
0,0	2,2	6,4	4,4	180	149
8,0	102,109	0,0	95,105	168	149
24,61	2,0	14,30	0,2	195	149
119,94	14,0	105,138	7,18	163	149
242,261	15,17	256,318	32,22	159	149
28,19	2,16	23,34	2,2	171	149
1,0	0,2	2,0	1,0	173	149
8,8	0,9	13,20	2,10	152	149
8,2	0,0	4,14	10,0	411	149
8,2	20,4	10,18	9,52	667	149
77,136	0,0	127,125	2,0	164	149
83,83	10,0	63,79	2,0	155	149
0,1	6,4	0,0	0,1	152	149
92,126	2,4	142,170	4,14	263	149
725,651	2,0	803,847	0,0	185	149
2,14	128,162	4,13	171,202	353	149
36,21	458,549	49,43	786,935	417	149
0,0	68,56	0,1	98,107	155	149
6,16	6,6	12,33	30,13	537	149
0,0	29,5	2,12	32,14	168	149
768,696	0,0	940,1117	2,0	155	149
559,504	39,34	709,757	112,125	158	149
177,175	12,4	299,298	12,8	232	149
129,139	47,85	217,213	94,91	1216	149
0,4	2,0	0,1	0,0	158	149
78,74	0,0	104,87	0,2	845	149
32,28	2,2	39,35	0,0	255	149
100,83	21,22	121,136	29,48	275	149
33,43	1,7	60,41	0,0	155	149
4,29	0,2	11,14	2,0	155	149
16,25	0,2	12,20	2,0	158	149
16,17	4,21	12,18	11,12	152	149
0,1	6,0	4,2	4,16	171	149
0,10	0,0	2,0	4,0	170	149
149,89	6,0	177,116	0,0	348	149
0,2	0,4	2,0	0,1	161	149
83,70	0,2	127,112	0,4	564	149
117,140	2,0	148,141	0,0	164	149
31,16	4,2	24,41	4,9	282	149
6,5	100,92	4,4	82,109	342	149
59,49	0,0	24,59	2,2	212	149
0,2	20,22	1,0	32,18	155	149
113,106	274,305	188,157	320,456	674	149
17,26	30,19	56,62	17,49	160	149
31,41	55,36	26,39	92,57	152	149
62,59	4,0	97,88	10,0	152	149
6,14	4,0	10,10	0,4	169	149
22,34	8,2	40,69	2,19	184	149
103,99	33,35	112,79	16,33	152	149
2,0	0,6	2,2	0,0	224	149
18,7	6,4	38,28	2,0	160	149
4,6	2,0	29,22	0,0	162	149
19,36	4,8	52,39	3,13	321	149
2,2	0,4	2,4	0,0	171	149
6,4	47,30	16,0	52,50	163	149
40,52	8,8	36,56	4,5	152	149
2,2	49,34	0,3	61,62	160	149
0,0	2,0	0,2	0,0	180	149
33,19	4,6	16,45	14,4	429	149
6,0	50,93	0,0	84,89	221	149
57,120	0,0	135,143	0,2	449	149
26,24	4,0	34,54	2,0	161	149
16,4	0,10	4,2	0,4	152	149
2,0	6,3	0,2	8,26	161	149
6,1	13,24	2,0	28,44	165	149
2,0	0,0	5,0	0,6	200	149
2,4	0,2	5,8	0,0	466	149
0,4	0,2	0,14	0,0	415	149
0,0	41,33	4,2	60,38	173	149
2,1	4,16	3,8	6,0	195	149
65,69	29,26	144,117	46,45	152	149
4802,4652	31,40	6071,5830	40,17	152	149
4,3	6,6	8,33	12,7	160	149
12,24	0,0	21,26	4,6	155	149
24,22	32,58	42,32	43,64	152	149
4,18	54,64	7,33	71,83	222	149
93,100	25,45	98,106	19,37	179	149
201,176	0,0	226,258	4,0	155	149
0,2	2,0	4,2	0,2	188	149
114,128	13,2	114,120	11,6	152	149
20,16	38,37	19,21	33,47	152	149
6,0	31,41	19,1	69,81	160	149
34,43	12,33	34,46	14,20	364	149
15,0	23,36	0,0	47,63	250	149
4,6	10,6	6,6	2,5	154	149
45,60	12,12	72,95	4,13	152	149
79,38	2,2	76,48	6,12	160	149
70,83	4,4	127,121	2,6	175	149
2630,2506	4,2	3258,3191	0,0	159	149
13,2	2,2	10,16	8,8	155	149
48,60	4,2	66,63	2,6	161	149
6,12	24,14	11,12	22,31	152	149
16,14	10,13	24,48	8,29	173	149
4,2	36,50	12,14	72,40	162	149
18,17	9,8	14,28	30,20	165	149
4738,4845	6,0	5749,6182	6,8	152	149
22,8	21,13	35,41	27,28	164	149
2,6	403,412	3,9	462,532	169	149
9,3	0,0	15,10	0,2	152	149
18,17	71,73	23,30	100,64	155	149
135,77	10,6	102,98	4,0	155	149
126,154	0,2	154,203	4,0	182	149
0,13	2,0	6,4	0,12	160	149
0,0	4,0	0,2	1,0	152	149
8,2	56,57	10,2	59,61	197	149
20,26	16,26	32,18	16,12	214	149
22,30	4,10	74,64	10,12	157	149
16,13	0,0	34,22	2,2	159	149
2,16	0,8	6,2	6,10	152	149
148,176	9,12	127,215	4,4	232	149
88,91	15,8	116,147	4,0	194	149
12,7	56,41	4,2	81,85	182	149
59,86	12,0	121,94	4,0	184	149
4,14	33,30	1,0	21,42	152	149
10,6	4,4	20,12	3,6	155	149
6,1	8,18	4,8	13,51	181	149
10,10	0,0	9,12	2,0	157	149
59,72	0,0	87,151	2,0	179	149
51,66	2,4	85,147	7,8	171	149
0,2	123,144	1,4	199,195	310	149
6,12	25,41	10,10	26,47	930	149
6,0	4,0	4,23	0,0	168	149
231,264	14,44	299,319	21,48	886	149
20,4	14,44	34,29	21,48	163	149
66,91	14,44	118,118	21,48	412	149
52,91	6,4	90,103	6,14	398	149
217,264	6,4	271,304	6,14	872	149
191,223	26,50	240,264	59,63	623	149
