IncLevel1	IncLevel2	IncLevelDifference
1.0,0.998	0.997,0.997	0.002
1.0,0.967	1.0,0.98	-0.006
1.0,0.995	1.0,1.0	-0.002
0.99,1.0	0.978,1.0	0.006
0.987,1.0	0.971,1.0	0.008
1.0,1.0	1.0,0.997	0.002
0.995,0.997	1.0,1.0	-0.004
0.993,1.0	1.0,1.0	-0.004
0.081,0.079	0.0,0.093	0.034
1.0,0.999	1.0,1.0	-0.0
0.578,0.54	0.332,0.362	0.212
0.935,1.0	1.0,1.0	-0.032
0.99,0.99	0.983,0.981	0.008
0.517,0.444	0.333,0.568	0.03
1.0,1.0	1.0,0.969	0.016
0.99,1.0	1.0,1.0	-0.005
0.982,0.99	0.989,0.976	0.004
1.0,1.0	1.0,0.995	0.002
1.0,1.0	0.976,1.0	0.012
1.0,1.0	0.986,1.0	0.007
0.0,0.0	0.333,0.0	-0.167
0.964,0.949	0.986,1.0	-0.037
0.919,0.914	1.0,0.979	-0.073
0.921,0.922	1.0,0.98	-0.069
1.0,0.451	1.0,1.0	-0.274
0.705,0.928	0.0,1.0	0.317
0.859,0.923	1.0,1.0	-0.109
0.333,1.0	NA,0.0	0.666
0.843,1.0	1.0,0.881	-0.019
0.996,1.0	1.0,1.0	-0.002
1.0,0.961	1.0,1.0	-0.02
0.998,1.0	1.0,1.0	-0.001
1.0,1.0	1.0,0.998	0.001
0.988,0.998	1.0,1.0	-0.007
1.0,0.987	1.0,1.0	-0.006
1.0,0.966	0.962,0.982	0.011
0.989,0.992	0.978,0.988	0.007
1.0,1.0	0.999,1.0	0.0
0.009,0.055	0.13,0.056	-0.061
0.115,0.102	0.239,0.14	-0.081
0.98,0.994	1.0,1.0	-0.013
0.961,0.989	1.0,1.0	-0.025
0.994,0.998	1.0,1.0	-0.004
0.997,1.0	1.0,1.0	-0.002
1.0,0.996	1.0,0.996	0.0
1.0,0.995	1.0,1.0	-0.002
1.0,0.992	1.0,1.0	-0.004
0.999,0.997	0.994,0.995	0.004
0.993,0.995	0.995,0.993	0.0
0.011,0.014	0.016,0.012	-0.001
1.0,0.995	1.0,1.0	-0.002
1.0,1.0	0.957,1.0	0.022
1.0,0.984	1.0,1.0	-0.008
0.003,0.001	0.003,0.001	0.0
1.0,1.0	1.0,0.996	0.002
0.998,1.0	1.0,1.0	-0.001
1.0,1.0	1.0,0.998	0.001
1.0,0.995	1.0,1.0	-0.002
0.987,1.0	1.0,1.0	-0.006
1.0,1.0	1.0,0.992	0.004
0.541,0.451	0.415,0.517	0.03
0.221,0.222	0.156,0.204	0.042
0.192,0.187	0.191,0.197	-0.005
0.995,1.0	0.99,1.0	0.003
0.619,1.0	0.0,0.52	0.549
1.0,1.0	1.0,0.882	0.059
1.0,0.949	1.0,1.0	-0.026
1.0,0.978	0.955,1.0	0.011
1.0,0.818	1.0,0.959	-0.071
0.54,0.418	0.369,0.305	0.142
1.0,0.986	1.0,1.0	-0.007
1.0,0.988	1.0,1.0	-0.006
0.996,1.0	1.0,0.996	0.0
1.0,0.99	1.0,1.0	-0.005
0.994,1.0	1.0,1.0	-0.003
1.0,1.0	1.0,0.964	0.018
1.0,1.0	0.936,0.989	0.037
0.678,0.752	0.784,0.78	-0.067
0.993,0.966	0.967,0.972	0.01
0.978,1.0	0.989,0.988	0.001
1.0,0.981	1.0,1.0	-0.01
0.987,1.0	1.0,1.0	-0.006
0.971,1.0	1.0,1.0	-0.014
0.979,1.0	1.0,1.0	-0.01
0.96,1.0	1.0,1.0	-0.02
1.0,0.978	0.944,0.988	0.023
1.0,0.974	1.0,0.977	-0.001
0.967,0.971	0.842,0.935	0.08
1.0,0.97	1.0,1.0	-0.015
0.99,1.0	1.0,1.0	-0.005
