ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	20,25,21,18,21,25	25,37,23,16,31,50	21,15,8,30,23,5	27,6,12,18,16,3	210	238	0.474277426048	1.0	0.476,0.434,0.509,0.56,0.434,0.362	0.469,0.739,0.43,0.654,0.62,0.654	-0.132
1	35,59,47,47,61,52	29,41,36,26,26,38	50,37,56,71,57,19	19,28,40,28,52,22	217	196	1	1.0	0.522,0.565,0.541,0.62,0.679,0.553	0.704,0.544,0.558,0.696,0.498,0.438	0.007
2	0,1,0,0,1,0	56,91,61,67,101,64	0,0,0,0,0,0	47,46,47,68,75,24	283	298	1	1.0	0.0,0.011,0.0,0.0,0.01,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.003
3	3,4,8,15,9,6	56,91,61,67,101,64	10,10,15,4,9,1	47,46,47,68,75,24	262	298	1	1.0	0.057,0.048,0.13,0.203,0.092,0.096	0.195,0.198,0.266,0.063,0.12,0.045	-0.044
4	3,11,4,0,10,7	36,63,48,41,57,38	8,5,7,7,10,3	33,31,31,60,65,18	230	230	1	1.0	0.077,0.149,0.077,0.0,0.149,0.156	0.195,0.139,0.184,0.104,0.133,0.143	-0.048
5	0,2,0,1,0,2	0,2,6,1,1,0	0,0,0,0,2,0	0,1,0,2,4,1	263	298	1	1.0	NA,0.531,0.0,0.531,0.0,1.0	NA,0.0,NA,0.0,0.362,0.0	0.322
6	186,348,224,184,246,228	59,94,52,64,70,89	224,167,168,262,262,70	63,41,47,90,64,18	239	203	1	1.0	0.728,0.759,0.785,0.709,0.749,0.685	0.751,0.776,0.752,0.712,0.777,0.768	-0.02
8	125,187,155,153,185,214	82,122,88,88,113,101	161,147,135,217,209,73	73,71,80,92,133,47	255	216	1	1.0	0.564,0.565,0.599,0.596,0.581,0.642	0.651,0.637,0.588,0.666,0.571,0.568	-0.022
9	72,126,74,103,81,113	267,414,204,292,325,200	79,87,98,134,127,58	328,271,307,289,332,122	216	229	1	1.0	0.222,0.244,0.278,0.272,0.209,0.375	0.203,0.254,0.253,0.33,0.289,0.335	-0.011
10	19,23,20,17,35,19	17,34,33,23,36,30	35,10,19,22,21,8	21,15,16,23,32,15	197	196	1	1.0	0.527,0.402,0.376,0.424,0.492,0.387	0.624,0.399,0.542,0.488,0.395,0.347	-0.031
11	30,40,21,34,24,50	18,35,41,25,32,32	17,15,25,28,40,10	28,18,24,32,33,11	235	234	1	1.0	0.624,0.532,0.338,0.575,0.428,0.609	0.377,0.453,0.509,0.466,0.547,0.475	0.046
13	260,415,292,238,386,360	7,16,21,6,26,15	255,202,237,303,418,100	16,5,12,13,11,5	216	167	1	1.0	0.966,0.953,0.915,0.968,0.92,0.949	0.925,0.969,0.939,0.947,0.967,0.939	-0.002
14	146,240,201,152,270,218	110,215,146,159,207,147	169,152,164,268,233,95	133,96,109,171,221,62	224	197	1	1.0	0.539,0.495,0.548,0.457,0.534,0.566	0.528,0.582,0.57,0.58,0.481,0.574	-0.029
15	11,17,31,9,11,14	24,44,27,35,30,40	8,8,3,19,29,12	11,12,27,29,22,15	201	298	1	1.0	0.405,0.364,0.63,0.276,0.352,0.342	0.519,0.497,0.141,0.493,0.662,0.543	-0.081
16	102,161,136,142,199,176	68,71,96,71,102,103	118,85,108,136,176,49	73,36,65,109,110,28	259	206	1	1.0	0.544,0.643,0.53,0.614,0.608,0.576	0.562,0.653,0.569,0.498,0.56,0.582	0.015
17	4,16,4,5,12,7	13,29,25,17,25,19	4,0,4,0,5,0	5,9,13,8,11,9	266	259	0.602294457028	1.0	0.231,0.349,0.135,0.223,0.319,0.264	0.438,0.0,0.231,0.0,0.307,0.0	0.091
18	130,228,166,147,220,214	66,107,78,81,113,104	141,119,124,171,222,79	83,68,77,82,101,46	199	183	1	1.0	0.644,0.662,0.662,0.625,0.642,0.654	0.61,0.617,0.597,0.657,0.669,0.612	0.021
19	10,26,16,21,19,18	34,40,29,15,33,39	10,14,16,9,26,4	36,20,32,29,26,17	188	206	1	1.0	0.244,0.416,0.377,0.605,0.387,0.336	0.233,0.434,0.354,0.254,0.523,0.205	0.06
20	102,127,93,91,154,127	54,80,52,46,83,71	36,55,68,115,107,41	14,26,40,65,40,17	298	234	1	1.0	0.597,0.555,0.584,0.608,0.593,0.584	0.669,0.624,0.572,0.581,0.677,0.654	-0.043
21	80,123,61,57,93,83	86,71,34,28,75,47	70,93,93,138,132,47	70,68,72,86,108,39	298	298	1	1.0	0.482,0.634,0.642,0.671,0.554,0.638	0.5,0.578,0.564,0.616,0.55,0.547	0.044
22	26,37,29,30,46,56	28,71,37,27,48,37	52,32,32,45,55,21	63,20,49,49,83,28	197	218	1	1.0	0.507,0.366,0.464,0.551,0.515,0.626	0.477,0.639,0.42,0.504,0.423,0.454	0.019
23	17,26,17,16,36,16	46,61,53,38,66,44	17,28,30,29,26,4	63,54,56,59,75,26	169	202	1	1.0	0.306,0.338,0.277,0.335,0.395,0.303	0.244,0.383,0.39,0.37,0.293,0.155	0.02
24	251,367,276,276,409,340	498,643,572,581,814,704	319,235,276,289,411,130	616,393,532,755,772,225	203	227	1	1.0	0.36,0.39,0.35,0.347,0.36,0.351	0.367,0.401,0.367,0.3,0.373,0.392	-0.007
25	38,56,37,36,57,61	109,134,107,99,166,115	52,49,38,54,73,27	151,116,119,167,200,51	220	290	1	1.0	0.315,0.355,0.313,0.324,0.312,0.411	0.312,0.358,0.296,0.299,0.325,0.411	0.005
26	14,29,36,38,40,29	22,38,51,37,51,47	24,27,25,40,51,18	34,37,33,65,79,34	193	201	1	1.0	0.399,0.443,0.424,0.517,0.45,0.391	0.424,0.432,0.441,0.391,0.402,0.355	0.03
27	16,31,20,24,23,28	15,61,40,51,34,49	11,19,21,27,27,9	40,36,43,52,51,21	208	263	1	1.0	0.574,0.391,0.387,0.373,0.461,0.419	0.258,0.4,0.382,0.396,0.401,0.351	0.07
29	19,29,24,16,21,16	35,35,49,35,78,43	14,15,22,26,42,7	42,42,46,42,66,26	198	264	1	1.0	0.42,0.525,0.395,0.379,0.264,0.332	0.308,0.323,0.389,0.452,0.459,0.264	0.02
30	23,22,23,14,15,23	27,42,47,21,39,24	18,11,15,28,24,5	20,9,16,28,26,4	248	271	0.664680962048	1.0	0.482,0.364,0.348,0.421,0.296,0.512	0.496,0.572,0.506,0.522,0.502,0.577	-0.125
31	104,209,181,222,347,239	170,287,244,265,383,301	302,219,275,482,403,129	409,315,391,556,490,216	298	298	1	1.0	0.38,0.421,0.426,0.456,0.475,0.443	0.425,0.41,0.413,0.464,0.451,0.374	0.011
32	50,62,70,36,83,65	3,5,4,1,7,10	65,31,56,86,100,24	1,2,0,3,0,1	274	298	1	1.0	0.948,0.931,0.95,0.975,0.928,0.876	0.986,0.944,1.0,0.969,1.0,0.963	-0.042
33	492,900,584,476,756,514	356,566,425,360,536,387	634,333,546,529,570,159	385,272,316,452,462,131	195	206	1	1.0	0.593,0.627,0.592,0.583,0.598,0.584	0.635,0.564,0.646,0.553,0.566,0.562	0.008
34	38,44,51,23,57,46	34,55,46,41,57,44	39,29,34,48,50,19	45,44,38,73,48,22	273	298	1	1.0	0.55,0.466,0.548,0.38,0.522,0.533	0.486,0.418,0.494,0.418,0.532,0.485	0.028
35	11,17,13,26,24,21	25,48,50,33,49,35	12,10,19,10,24,3	45,28,29,44,47,13	193	266	1	1.0	0.377,0.328,0.264,0.521,0.403,0.453	0.269,0.33,0.475,0.239,0.413,0.241	0.063
36	30,70,50,36,53,71	229,313,284,196,327,323	51,35,41,40,59,21	245,123,212,266,358,126	220	230	1	1.0	0.12,0.19,0.155,0.161,0.145,0.187	0.179,0.229,0.168,0.136,0.147,0.148	-0.008
37	353,549,442,362,568,425	73,119,72,47,105,88	421,284,353,467,591,249	90,64,84,98,143,47	230	193	1	1.0	0.802,0.795,0.837,0.866,0.819,0.802	0.797,0.788,0.779,0.8,0.776,0.816	0.028
39	9,16,32,11,32,29	29,44,33,36,40,33	35,13,20,29,36,6	30,24,28,61,51,10	209	209	1	1.0	0.237,0.267,0.492,0.234,0.444,0.468	0.538,0.351,0.417,0.322,0.414,0.375	-0.046
41	9,16,32,10,32,29	27,30,30,37,55,33	34,12,19,29,36,6	21,18,28,44,50,18	209	209	1	1.0	0.25,0.348,0.516,0.213,0.368,0.468	0.618,0.4,0.404,0.397,0.419,0.25	-0.054
42	786,1141,870,801,1250,1154	729,1280,934,897,1354,1178	1004,618,691,670,1063,374	1128,757,849,634,1236,455	298	298	1	1.0	0.519,0.471,0.482,0.472,0.48,0.495	0.471,0.449,0.449,0.514,0.462,0.451	0.02
43	5,11,6,2,3,7	0,2,1,4,4,2	8,1,1,3,2,0	1,1,0,4,3,0	194	201	1	1.0	1.0,0.851,0.861,0.341,0.437,0.784	0.892,0.509,1.0,0.437,0.409,NA	0.063
44	6,9,6,6,5,4	0,2,1,4,4,2	4,0,1,4,4,0	1,1,0,4,3,0	298	201	1	1.0	1.0,0.752,0.802,0.503,0.457,0.574	0.73,0.0,1.0,0.403,0.473,NA	0.16
45	121,208,175,122,208,167	2,1,3,1,5,12	160,139,200,179,285,119	10,7,5,7,23,5	298	298	1	1.0	0.984,0.995,0.983,0.992,0.977,0.933	0.941,0.952,0.976,0.962,0.925,0.96	0.025
46	5,4,4,1,0,1	4,2,7,5,0,11	1,3,0,8,2,0	3,2,1,3,6,2	242	242	1	1.0	0.556,0.667,0.364,0.167,NA,0.083	0.25,0.6,0.0,0.727,0.25,0.0	0.063
47	82,87,64,83,111,65	97,130,87,112,120,113	105,73,73,88,118,30	101,83,78,100,129,54	211	260	1	1.0	0.51,0.452,0.475,0.477,0.533,0.415	0.562,0.52,0.536,0.52,0.53,0.406	-0.035
48	35,50,55,39,58,44	131,179,162,150,167,124	50,38,41,35,62,26	124,115,124,142,192,80	205	280	1	1.0	0.267,0.276,0.317,0.262,0.322,0.326	0.355,0.311,0.311,0.252,0.306,0.307	-0.012
49	21,19,23,18,21,23	31,57,34,29,47,52	13,12,13,20,16,0	37,18,31,36,37,17	217	238	1	1.0	0.426,0.268,0.426,0.405,0.329,0.327	0.278,0.422,0.315,0.379,0.322,0.0	0.078
51	5,10,7,10,14,15	11,8,14,6,7,10	6,3,5,6,4,1	2,3,8,7,1,1	215	210	1	1.0	0.307,0.55,0.328,0.619,0.661,0.594	0.746,0.494,0.379,0.456,0.796,0.494	-0.051
52	14,26,15,19,21,16	45,78,61,55,63,54	9,8,9,23,14,17	36,33,36,75,72,23	238	221	1	1.0	0.224,0.236,0.186,0.243,0.236,0.216	0.188,0.184,0.188,0.222,0.153,0.407	-0.0
53	5,0,6,10,8,2	761,1347,1043,1193,1881,1069	5,3,14,11,9,6	1750,1252,1316,1234,2028,757	223	298	1	1.0	0.009,0.0,0.008,0.011,0.006,0.002	0.004,0.003,0.014,0.012,0.006,0.01	-0.002
54	6,3,4,3,3,6	53,111,72,60,90,70	5,4,2,6,3,2	52,51,55,94,95,25	183	278	1	1.0	0.147,0.039,0.078,0.071,0.048,0.115	0.127,0.106,0.052,0.088,0.046,0.108	-0.005
55	26,22,23,24,21,24	55,111,72,60,89,70	19,23,28,23,16,10	52,51,56,94,95,25	183	278	1	1.0	0.418,0.231,0.327,0.378,0.264,0.342	0.357,0.407,0.432,0.271,0.204,0.378	-0.015
56	37,54,39,43,78,43	198,262,214,154,314,232	40,28,56,40,62,20	239,173,193,233,280,89	181	281	1	1.0	0.225,0.242,0.221,0.302,0.278,0.223	0.206,0.201,0.311,0.21,0.256,0.259	0.008
57	10,12,14,8,24,17	99,143,99,105,143,127	26,17,20,23,38,9	98,53,97,103,131,47	251	212	1	1.0	0.079,0.066,0.107,0.06,0.124,0.102	0.183,0.213,0.148,0.159,0.197,0.139	-0.084
58	8,25,14,20,21,14	154,218,153,144,244,219	31,28,34,37,44,17	179,129,167,188,271,83	183	212	1	1.0	0.057,0.117,0.096,0.139,0.091,0.069	0.167,0.201,0.191,0.186,0.158,0.192	-0.088
59	60,90,46,52,108,87	63,83,74,56,89,82	66,67,70,88,110,39	74,48,53,73,107,41	212	202	1	1.0	0.476,0.508,0.372,0.469,0.536,0.503	0.459,0.571,0.557,0.535,0.495,0.475	-0.038
60	40,50,58,40,59,49	102,154,95,75,145,105	21,20,24,48,48,16	54,41,53,97,96,35	252	247	1	1.0	0.278,0.241,0.374,0.343,0.285,0.314	0.276,0.323,0.307,0.327,0.329,0.309	-0.006
61	1,0,0,1,0,0	9,16,10,21,16,24	0,3,1,1,2,1	4,6,10,9,13,8	298	298	1	1.0	0.1,0.0,0.0,0.045,0.0,0.0	0.0,0.333,0.091,0.1,0.133,0.111	-0.104
62	0,1,2,2,5,4	369,629,510,450,825,657	5,0,0,1,2,0	439,386,321,460,596,215	187	298	1	1.0	0.0,0.003,0.006,0.007,0.01,0.01	0.018,0.0,0.0,0.003,0.005,0.0	0.002
63	1264,2049,1401,1331,1681,1631	1058,1602,1032,988,1315,1122	2196,1605,2050,2182,3029,1051	1704,1183,1520,1547,2381,821	259	240	1	1.0	0.525,0.542,0.557,0.555,0.542,0.574	0.544,0.557,0.556,0.567,0.541,0.543	-0.002
64	86,94,71,99,135,94	58,105,72,70,120,94	116,99,118,117,181,53	99,86,100,126,145,51	298	298	1	1.0	0.597,0.472,0.497,0.586,0.529,0.5	0.54,0.535,0.541,0.481,0.555,0.51	0.003
65	50,85,62,52,82,46	63,100,87,72,103,63	56,37,34,71,57,17	95,103,91,97,142,54	212	209	0.457317846425	1.0	0.439,0.456,0.413,0.416,0.44,0.419	0.368,0.262,0.269,0.419,0.284,0.237	0.124
66	31,38,36,49,56,36	19,28,33,40,45,35	34,20,42,57,50,22	24,30,21,58,52,13	267	208	1	1.0	0.56,0.514,0.459,0.488,0.492,0.445	0.525,0.342,0.609,0.434,0.428,0.569	0.008
