IncLevel1	IncLevel2	IncLevelDifference
0.476,0.434,0.509,0.56,0.434,0.362	0.469,0.739,0.43,0.654,0.62,0.654	-0.132
0.522,0.565,0.541,0.62,0.679,0.553	0.704,0.544,0.558,0.696,0.498,0.438	0.007
0.0,0.011,0.0,0.0,0.01,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.003
0.057,0.048,0.13,0.203,0.092,0.096	0.195,0.198,0.266,0.063,0.12,0.045	-0.044
0.077,0.149,0.077,0.0,0.149,0.156	0.195,0.139,0.184,0.104,0.133,0.143	-0.048
NA,0.531,0.0,0.531,0.0,1.0	NA,0.0,NA,0.0,0.362,0.0	0.322
0.728,0.759,0.785,0.709,0.749,0.685	0.751,0.776,0.752,0.712,0.777,0.768	-0.02
0.564,0.565,0.599,0.596,0.581,0.642	0.651,0.637,0.588,0.666,0.571,0.568	-0.022
0.222,0.244,0.278,0.272,0.209,0.375	0.203,0.254,0.253,0.33,0.289,0.335	-0.011
0.527,0.402,0.376,0.424,0.492,0.387	0.624,0.399,0.542,0.488,0.395,0.347	-0.031
0.624,0.532,0.338,0.575,0.428,0.609	0.377,0.453,0.509,0.466,0.547,0.475	0.046
0.966,0.953,0.915,0.968,0.92,0.949	0.925,0.969,0.939,0.947,0.967,0.939	-0.002
0.539,0.495,0.548,0.457,0.534,0.566	0.528,0.582,0.57,0.58,0.481,0.574	-0.029
0.405,0.364,0.63,0.276,0.352,0.342	0.519,0.497,0.141,0.493,0.662,0.543	-0.081
0.544,0.643,0.53,0.614,0.608,0.576	0.562,0.653,0.569,0.498,0.56,0.582	0.015
0.231,0.349,0.135,0.223,0.319,0.264	0.438,0.0,0.231,0.0,0.307,0.0	0.091
0.644,0.662,0.662,0.625,0.642,0.654	0.61,0.617,0.597,0.657,0.669,0.612	0.021
0.244,0.416,0.377,0.605,0.387,0.336	0.233,0.434,0.354,0.254,0.523,0.205	0.06
0.597,0.555,0.584,0.608,0.593,0.584	0.669,0.624,0.572,0.581,0.677,0.654	-0.043
0.482,0.634,0.642,0.671,0.554,0.638	0.5,0.578,0.564,0.616,0.55,0.547	0.044
0.507,0.366,0.464,0.551,0.515,0.626	0.477,0.639,0.42,0.504,0.423,0.454	0.019
0.306,0.338,0.277,0.335,0.395,0.303	0.244,0.383,0.39,0.37,0.293,0.155	0.02
0.36,0.39,0.35,0.347,0.36,0.351	0.367,0.401,0.367,0.3,0.373,0.392	-0.007
0.315,0.355,0.313,0.324,0.312,0.411	0.312,0.358,0.296,0.299,0.325,0.411	0.005
0.399,0.443,0.424,0.517,0.45,0.391	0.424,0.432,0.441,0.391,0.402,0.355	0.03
0.574,0.391,0.387,0.373,0.461,0.419	0.258,0.4,0.382,0.396,0.401,0.351	0.07
0.42,0.525,0.395,0.379,0.264,0.332	0.308,0.323,0.389,0.452,0.459,0.264	0.02
0.482,0.364,0.348,0.421,0.296,0.512	0.496,0.572,0.506,0.522,0.502,0.577	-0.125
0.38,0.421,0.426,0.456,0.475,0.443	0.425,0.41,0.413,0.464,0.451,0.374	0.011
0.948,0.931,0.95,0.975,0.928,0.876	0.986,0.944,1.0,0.969,1.0,0.963	-0.042
0.593,0.627,0.592,0.583,0.598,0.584	0.635,0.564,0.646,0.553,0.566,0.562	0.008
0.55,0.466,0.548,0.38,0.522,0.533	0.486,0.418,0.494,0.418,0.532,0.485	0.028
0.377,0.328,0.264,0.521,0.403,0.453	0.269,0.33,0.475,0.239,0.413,0.241	0.063
0.12,0.19,0.155,0.161,0.145,0.187	0.179,0.229,0.168,0.136,0.147,0.148	-0.008
0.802,0.795,0.837,0.866,0.819,0.802	0.797,0.788,0.779,0.8,0.776,0.816	0.028
0.237,0.267,0.492,0.234,0.444,0.468	0.538,0.351,0.417,0.322,0.414,0.375	-0.046
0.25,0.348,0.516,0.213,0.368,0.468	0.618,0.4,0.404,0.397,0.419,0.25	-0.054
0.519,0.471,0.482,0.472,0.48,0.495	0.471,0.449,0.449,0.514,0.462,0.451	0.02
1.0,0.851,0.861,0.341,0.437,0.784	0.892,0.509,1.0,0.437,0.409,NA	0.063
1.0,0.752,0.802,0.503,0.457,0.574	0.73,0.0,1.0,0.403,0.473,NA	0.16
0.984,0.995,0.983,0.992,0.977,0.933	0.941,0.952,0.976,0.962,0.925,0.96	0.025
0.556,0.667,0.364,0.167,NA,0.083	0.25,0.6,0.0,0.727,0.25,0.0	0.063
0.51,0.452,0.475,0.477,0.533,0.415	0.562,0.52,0.536,0.52,0.53,0.406	-0.035
0.267,0.276,0.317,0.262,0.322,0.326	0.355,0.311,0.311,0.252,0.306,0.307	-0.012
0.426,0.268,0.426,0.405,0.329,0.327	0.278,0.422,0.315,0.379,0.322,0.0	0.078
0.307,0.55,0.328,0.619,0.661,0.594	0.746,0.494,0.379,0.456,0.796,0.494	-0.051
0.224,0.236,0.186,0.243,0.236,0.216	0.188,0.184,0.188,0.222,0.153,0.407	-0.0
0.009,0.0,0.008,0.011,0.006,0.002	0.004,0.003,0.014,0.012,0.006,0.01	-0.002
0.147,0.039,0.078,0.071,0.048,0.115	0.127,0.106,0.052,0.088,0.046,0.108	-0.005
0.418,0.231,0.327,0.378,0.264,0.342	0.357,0.407,0.432,0.271,0.204,0.378	-0.015
0.225,0.242,0.221,0.302,0.278,0.223	0.206,0.201,0.311,0.21,0.256,0.259	0.008
0.079,0.066,0.107,0.06,0.124,0.102	0.183,0.213,0.148,0.159,0.197,0.139	-0.084
0.057,0.117,0.096,0.139,0.091,0.069	0.167,0.201,0.191,0.186,0.158,0.192	-0.088
0.476,0.508,0.372,0.469,0.536,0.503	0.459,0.571,0.557,0.535,0.495,0.475	-0.038
0.278,0.241,0.374,0.343,0.285,0.314	0.276,0.323,0.307,0.327,0.329,0.309	-0.006
0.1,0.0,0.0,0.045,0.0,0.0	0.0,0.333,0.091,0.1,0.133,0.111	-0.104
0.0,0.003,0.006,0.007,0.01,0.01	0.018,0.0,0.0,0.003,0.005,0.0	0.002
0.525,0.542,0.557,0.555,0.542,0.574	0.544,0.557,0.556,0.567,0.541,0.543	-0.002
0.597,0.472,0.497,0.586,0.529,0.5	0.54,0.535,0.541,0.481,0.555,0.51	0.003
0.439,0.456,0.413,0.416,0.44,0.419	0.368,0.262,0.269,0.419,0.284,0.237	0.124
0.56,0.514,0.459,0.488,0.492,0.445	0.525,0.342,0.609,0.434,0.428,0.569	0.008
0.6,0.706,0.667,0.6,0.477,0.633	0.489,0.649,0.548,0.456,0.625,0.677	0.04
0.366,0.366,0.384,0.412,0.408,0.427	0.383,0.42,0.381,0.414,0.412,0.423	-0.012
0.213,0.207,0.239,0.227,0.227,0.195	0.183,0.269,0.429,0.209,0.19,0.332	-0.051
0.725,0.729,0.431,0.798,0.578,0.581	0.449,0.301,0.513,0.659,0.54,0.537	0.141
0.774,0.711,0.586,0.787,0.646,0.538	0.605,0.365,0.787,0.729,0.702,0.725	0.021
