UniqueCount	AmbigCount
144	0
0	193
0	142
7	142
4	138
2	153
0	54
34	140
2	140
120	2085
5	2085
483	1103
1	1103
4	5051
0	4834
0	4749
243	4673
0	3861
0	3838
33	4801
0	4493
94	238
1	238
5	2683
5	2011
49	2426
7154	4
7	2361
503	3245
75	1570
1	2360
0	98
12	98
4326	4
22	0
0	3154
1	2737
0	3096
1	5
2	5
1	5
205	593
3	592
472	474
15	473
296	0
11	199
20	200
43	0
0	223
0	96
42	205
0	1063
0	1020
0	1055
0	1057
0	1022
3	1026
0	995
0	987
109	0
633	0
38	682
9	688
7	714
0	687
0	713
46	0
31	583
4	567
12	583
0	0
22	456
49	456
2474	4
0	0
0	0
0	20142
1	19669
0	20466
0	0
0	117
10	117
687	4
0	1
0	1
0	1
443	0
0	118
11	114
1	83
3	113
29	17
4	17
0	12
0	248
0	248
0	0
0	0
0	362
42	362
2894	4
657	0
0	0
0	0
0	0
0	0
863	3
5	14
0	14
289	3109
20	3112
40	2786
4	2775
529	1
1396	2
0	186
0	168
2	173
1	173
4	147
1	0
26	2952
540	2952
597	3316
123	3316
1	83
9	117
0	97
0	103
0	24
8	24
0	55
0	55
34	0
300	1
2217	3
2129	5269
0	5269
2223	2
12	23
1	23
78	780
2	665
2	665
0	783
0	47
17	47
11	94
1	94
0	70
115	1
0	165
9	162
7	160
15	0
0	52
0	42
0	36
0	46
0	37
1221	1
4	36
0	36
735	2
97	0
336	0
0	161
1	189
1	187
0	156
10	151
0	0
0	0
5	92
5	92
0	93
0	92
648	0
277	0
390	6973
49	6973
351	1164
0	1164
17	0
793	0
5	812
41	845
5	845
84	0
184	212
0	190
0	176
0	199
0	154
1	58
0	51
0	58
0	54
488	0
5	1124
1	1268
0	1035
9	1135
0	859
1	317
0	443
10	374
4	408
0	353
458	1
405	0
0	916
0	786
0	804
0	846
3150	2
996	1
0	0
847	0
407	0
0	412
0	331
8	389
1	386
0	380
0	300
6	696
6	557
3	644
9	0
0	0
195	0
214	1
8	166
8	166
0	0
12	0
8	3941
0	4100
14	4011
396	883
114	857
37	868
44	783
0	603
15	829
853	1
546	2609
34	2633
12	2551
1078	1
2536	2
0	517
0	309
37	547
0	533
3431	0
126	225
22	225
938	0
163	0
4	24
0	24
10	5490
0	6064
3	4810
39	5789
55	4730
0	0
144	0
14	0
0	0
10	274
10	274
114	803
2	803
190	1451
40	1451
343	0
321	0
2282	4
0	1
0	1
0	0
845	0
267	0
10	22
1	22
18	0
0	79
0	79
0	79
172	0
142	0
152	0
6	38
0	38
3	0
95	674
2	674
0	673
128	1
0	0
0	0
3	0
0	0
93	0
42	0
19	11
0	11
2091	5
2	0
2914	8620
228	8621
0	0
2	33
0	33
0	33
2	20
0	20
0	0
0	0
7022	14
0	0
0	0
1	0
0	0
0	0
0	102
2	75
0	47
6	0
5	11
0	11
522	1
4	31
0	31
262	0
0	31
0	55
0	54
0	41
0	57
0	56
0	34
248	0
55	474
0	474
2	0
121	0
0	0
111	340
6	340
2400	2
285	0
115	177
0	177
8	0
24193	31
0	0
247	0
23	0
0	0
340	0
323	0
0	0
242	1908
4	2061
35	1879
0	2104
77	1715
11	143
1	144
8	128
0	123
0	153
55	165
1	165
0	136
469	0
1	507
0	522
9	550
15	513
12	507
1	512
406	2811
0	2810
31	0
263	1110
15	1110
1061	2
389	3893
0	3893
0	36
4	43
0	43
0	41
0	150
1	102
0	147
0	56
1	150
5	315
10	344
9	327
25	345
4	362
2	326
0	0
137	0
0	0
0	0
0	813
0	857
0	856
0	883
4	818
0	859
999	1
1	31
0	31
0	31
7	0
149	424
15	424
9	1258
17	1042
19	1014
1	0
40	264
15	264
0	2554
0	2630
0	2572
0	2527
1	5
1	5
0	5
64	3267
8	3264
6	3261
2	884
44	884
94	0
0	0
0	0
307	0
5	8
0	8
66291	73
1363	0
426	2
0	2505
4	2207
17	2192
2	2342
6	0
40	0
0	87
2	75
1	69
0	76
0	73
1	73
36	303
0	303
80	2
85	236
12	236
1843	2
719	1
0	0
1	884
3	691
2	665
4	611
284	2
226	0
41	1190
4	1189
0	1189
21	830
0	860
6	838
3	834
4	768
3	732
260	1
95	2693
103	2693
6	0
0	0
679	0
55	0
1813	2
348	1
38	727
