ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	396,546	224,344	500,560	311,363	180	168	1	1.0
1	10,23	269,425	9,9	328,342	233	341	1	1.0
2	95,116	269,425	90,91	328,342	212	341	1	1.0
3	10,19	92,190	27,17	135,148	180	180	1	1.0
5	131,185	228,371	52,155	123,270	176	222	1	1.0
6	389,487	292,403	550,500	367,422	205	166	1	1.0
7	336,573	379,619	830,1110	826,1045	181	168	1	1.0
9	597,1026	52,87	722,964	68,91	166	117	1	1.0
10	106,160	392,660	110,145	499,639	178	602	1	1.0
11	550,954	462,660	858,861	548,725	174	147	1	1.0
12	23,39	84,74	37,52	109,72	151	253	1	1.0
14	50,67	49,99	67,76	102,83	138	156	1	1.0
15	42,68	171,211	74,73	266,294	151	221	1	1.0
16	478,726	292,398	559,712	268,394	201	165	1	1.0
17	77,92	113,192	122,150	190,238	147	168	1	1.0
18	28,44	101,138	36,60	128,189	119	152	1	1.0
19	185,272	230,280	246,254	309,280	197	175	1	1.0
20	128,173	298,482	234,241	482,631	170	240	1	1.0
22	67,91	118,196	115,142	190,181	148	214	1	1.0
23	1926,2759	1970,2790	1950,2499	2058,2649	173	159	1	1.0
24	91,153	246,374	125,154	264,284	133	209	1	1.0
25	34,46	62,101	58,59	85,96	198	221	1	1.0
26	1824,2672	2620,3630	4023,3482	5709,4952	525	525	1	1.0
27	36,69	121,138	26,70	123,122	143	216	1	1.0
28	879,1453	484,844	1076,1503	654,918	170	180	1	1.0
29	518,745	255,443	622,796	350,467	180	143	1	1.0
30	78,123	102,123	100,120	156,127	159	159	1	1.0
31	100,159	132,176	116,164	144,205	198	189	1	1.0
32	456,710	5,24	818,1044	17,49	304	249	1	1.0
33	0,11	1,1	0,6	1,2	159	152	0.19869091345	1.0
34	2,0	8,2	8,12	16,9	192	192	0.0233085577189	1.0
35	113,151	67,131	143,113	100,106	167	188	1	1.0
36	28,19	27,38	13,15	16,18	165	160	1	1.0
37	115,151	166,203	140,182	214,220	188	171	1	1.0
38	508,834	11377,17747	593,907	12394,19792	173	559	1	1.0
39	151,307	454,828	262,318	714,808	131	231	1	1.0
40	30,72	245,366	100,124	292,335	201	162	0.751899784152	1.0
41	32,33	374,531	71,79	441,618	133	162	1	1.0
42	124,210	210,410	160,161	255,272	202	197	1	1.0
43	30,36	341,443	18,55	485,509	654	825	1	1.0
44	653,868	319,469	789,1013	457,519	202	154	1	1.0
45	38,58	1877,3213	28,45	1948,2620	137	323	1	1.0
46	476,739	420,653	685,1042	619,797	354	345	1	1.0
47	222,320	69,116	327,310	80,83	184	143	1	1.0
48	176,312	91,148	232,374	83,100	143	162	1	1.0
49	147,240	267,504	196,173	412,569	162	159	1	1.0
50	227,316	68,124	282,279	108,105	346	261	1	1.0
51	48,70	135,285	44,57	196,223	165	241	1	1.0
52	1986,3234	3273,4924	1841,2515	2822,3957	159	192	1	1.0
53	5840,7685	8,20	5937,6462	12,15	1796	107	1	1.0
54	5851,7726	8,20	5947,6492	12,15	1799	107	1	1.0
55	5885,7778	8,20	6011,6528	12,15	1836	107	1	1.0
56	36,40	31,52	37,36	57,53	168	168	1	1.0
57	222,317	121,191	500,539	282,337	182	184	1	1.0
58	20,26	12,13	24,63	11,15	220	174	0.69586308603	1.0
59	292,573	496,809	357,485	678,725	152	192	1	1.0
60	311,399	178,238	253,340	177,167	151	138	1	1.0
61	80,129	2234,2934	61,80	1313,2065	108	344	1	1.0
63	183,360	347,645	260,341	476,630	167	241	1	1.0
64	1684,2561	701,941	1859,2416	967,1226	231	148	1	1.0
65	68,87	123,196	47,57	132,119	135	183	1	1.0
66	3,0	123,196	1,1	132,119	150	183	1	1.0
67	98,127	42,56	118,92	68,44	180	138	1	1.0
68	183,307	268,498	203,325	373,523	161	199	1	1.0
69	42,48	56,66	79,87	129,129	140	164	1	1.0
71	10,25	11,21	25,12	10,4	288	288	0.202495703936	1.0
72	14539,22804	14137,23326	12829,19795	13329,20936	561	558	1	1.0
73	378,482	129,233	464,499	176,199	152	128	1	1.0
74	1617,2265	2591,3822	1736,1925	3123,3556	187	229	1	1.0
75	1976,2815	3376,4799	2017,2424	3512,4219	183	252	1	1.0
76	3740,5242	1388,2043	3808,4504	1492,1709	252	186	1	1.0
77	43,52	57,102	53,97	104,127	171	177	1	1.0
78	80,145	74,152	55,95	54,89	224	213	1	1.0
80	667,905	67,136	716,1001	111,110	491	160	1	1.0
81	9,3	2,7	7,18	15,6	487	520	1	1.0
82	197,256	157,210	220,242	201,189	179	159	1	1.0
83	401,564	371,498	643,685	614,617	162	162	1	1.0
84	89,150	1758,3038	117,148	2527,2583	147	433	1	1.0
85	129,141	114,129	132,158	126,136	238	244	1	1.0
86	122,165	77,104	142,113	100,80	212	188	1	1.0
88	64,89	162,210	35,41	150,229	242	192	0.755381681606	1.0
89	7,14	1,0	2,17	0,0	164	152	1	1.0
90	292,481	104,170	325,414	136,188	250	165	1	1.0
91	228,394	105,172	325,381	137,188	212	165	1	1.0
92	66,70	62,62	46,69	46,45	255	178	1	1.0
93	1256,1999	1015,1506	1768,1927	1379,1485	168	144	1	1.0
94	935,1631	641,1156	1387,1568	1007,1092	147	147	1	1.0
95	721,1177	2,2	1056,1098	1,3	147	147	1	1.0
96	34,68	2,4	48,61	1,5	147	147	1	1.0
97	573,930	2,4	798,742	1,5	147	147	1	1.0
98	721,1177	949,1571	1056,1098	1430,1498	147	147	1	1.0
99	575,927	952,1577	798,741	1431,1504	147	147	1	1.0
100	569,921	930,1386	797,743	1175,1262	147	147	1	1.0
101	573,930	34,68	798,742	48,61	147	147	1	1.0
102	19,26	77,112	29,20	79,52	197	148	1	1.0
104	266,462	174,299	331,369	237,265	189	165	1	1.0
105	13,19	45,51	18,8	46,46	213	346	1	1.0
106	46,54	22,19	52,59	18,14	346	261	1	1.0
