IncLevel1	IncLevel2	IncLevelDifference
0.623,0.597	0.6,0.59	0.015
0.052,0.073	0.039,0.037	0.025
0.362,0.305	0.306,0.3	0.031
0.098,0.091	0.167,0.103	-0.041
0.42,0.386	0.348,0.42	0.019
0.519,0.495	0.548,0.49	-0.012
0.451,0.462	0.483,0.496	-0.033
0.89,0.893	0.882,0.882	0.009
0.478,0.451	0.427,0.434	0.034
0.501,0.55	0.569,0.501	-0.009
0.314,0.469	0.363,0.548	-0.064
0.536,0.433	0.426,0.509	0.017
0.264,0.321	0.289,0.267	0.014
0.573,0.6	0.631,0.597	-0.027
0.438,0.354	0.423,0.419	-0.025
0.262,0.289	0.264,0.289	-0.001
0.417,0.463	0.414,0.446	0.01
0.377,0.336	0.407,0.35	-0.022
0.451,0.402	0.467,0.531	-0.073
0.473,0.476	0.465,0.464	0.01
0.368,0.391	0.427,0.46	-0.064
0.38,0.337	0.432,0.407	-0.061
0.41,0.424	0.413,0.413	0.004
0.31,0.43	0.242,0.464	0.017
0.658,0.646	0.635,0.634	0.017
0.617,0.572	0.585,0.575	0.015
0.433,0.5	0.391,0.486	0.028
0.42,0.463	0.435,0.433	0.008
0.987,0.96	0.975,0.946	0.013
0.0,0.913	0.0,0.741	0.086
0.2,0.0	0.333,0.571	-0.352
0.655,0.565	0.617,0.545	0.029
0.501,0.327	0.441,0.447	-0.03
0.387,0.404	0.373,0.429	-0.006
0.126,0.132	0.134,0.129	-0.003
0.37,0.395	0.393,0.41	-0.019
0.09,0.137	0.216,0.23	-0.11
0.094,0.07	0.164,0.135	-0.068
0.365,0.333	0.38,0.366	-0.024
0.1,0.093	0.045,0.12	0.014
0.609,0.585	0.568,0.598	0.014
0.046,0.041	0.033,0.039	0.007
0.525,0.524	0.519,0.56	-0.015
0.714,0.682	0.761,0.744	-0.054
0.687,0.705	0.76,0.809	-0.089
0.351,0.319	0.318,0.23	0.061
0.716,0.658	0.663,0.667	0.022
0.342,0.264	0.247,0.272	0.044
0.423,0.442	0.441,0.434	-0.005
0.978,0.958	0.967,0.962	0.004
0.978,0.958	0.967,0.963	0.003
0.977,0.958	0.967,0.962	0.003
0.537,0.435	0.394,0.404	0.087
0.65,0.627	0.642,0.618	0.009
0.569,0.613	0.633,0.769	-0.11
0.426,0.472	0.399,0.458	0.02
0.615,0.605	0.566,0.65	0.002
0.102,0.123	0.129,0.11	-0.007
0.432,0.446	0.441,0.439	-0.001
0.606,0.636	0.552,0.558	0.066
0.428,0.376	0.326,0.394	0.042
0.029,0.0	0.009,0.01	0.005
0.641,0.635	0.571,0.616	0.045
0.458,0.432	0.402,0.434	0.027
0.468,0.46	0.418,0.441	0.035
0.476,0.543	0.714,0.75	-0.222
0.506,0.493	0.489,0.485	0.013
0.712,0.635	0.689,0.679	-0.01
0.433,0.421	0.405,0.399	0.025
0.446,0.447	0.442,0.442	0.005
0.665,0.654	0.653,0.66	0.003
0.438,0.345	0.345,0.442	-0.002
0.507,0.476	0.492,0.504	-0.007
0.764,0.684	0.678,0.748	0.011
0.828,0.314	0.333,0.762	0.023
0.527,0.52	0.493,0.532	0.011
0.519,0.531	0.512,0.526	0.006
0.13,0.127	0.12,0.144	-0.004
0.537,0.528	0.518,0.544	0.001
0.584,0.585	0.557,0.556	0.028
0.239,0.252	0.156,0.124	0.105
0.866,1.0	1.0,1.0	-0.067
0.65,0.651	0.612,0.592	0.049
0.628,0.641	0.649,0.612	0.004
0.426,0.441	0.411,0.517	-0.03
0.515,0.532	0.524,0.527	-0.002
0.593,0.585	0.579,0.589	0.005
0.997,0.998	0.999,0.997	-0.0
0.944,0.944	0.98,0.924	-0.008
0.997,0.996	0.999,0.993	0.0
0.432,0.428	0.425,0.423	0.006
0.377,0.37	0.358,0.33	0.03
0.38,0.399	0.404,0.371	0.002
0.944,0.932	0.943,0.924	0.004
0.156,0.149	0.216,0.224	-0.068
0.572,0.574	0.549,0.549	0.024
0.319,0.377	0.389,0.22	0.043
0.612,0.682	0.685,0.761	-0.076
0.219,0.183	0.068,0.085	0.124
0.066,0.077	0.019,0.017	0.054
0.045,0.074	0.0,0.0	0.059
