UniqueCount	AmbigCount
1338	0
7	702
3	473
20	486
4	473
22	514
5	174
28	157
0	157
482	5322
8	5322
1560	1581
0	1580
1	1556
0	1505
0	1326
47	1412
0	1168
0	1161
28	1496
0	1250
85	289
10	289
47	3910
4	3009
195	3003
17102	0
6	5812
2283	8730
41	4355
2	5824
0	148
15	148
3971	0
30	0
5	4695
0	4005
1	4146
0	11
0	11
0	11
457	818
4	818
1197	1288
31	1288
1035	0
7	92
10	92
161	0
17	542
0	452
23	329
0	2317
2	2307
0	2278
3	2292
8	2321
3	2335
1	2208
0	2174
192	0
2263	0
227	1152
1	1170
16	1221
2	1157
0	1211
44	0
170	1031
8	994
31	1031
0	0
63	566
127	566
7814	2
0	0
0	0
0	19118
1	18852
0	19941
0	0
6	592
126	592
1979	0
1	9
0	8
1	9
846	0
0	173
26	163
2	86
6	161
34	34
13	34
0	30
0	242
0	242
0	0
0	0
0	2011
307	2011
4024	0
1839	0
1	0
58	167
3	167
2	0
12934	0
25	155
0	155
654	5808
63	5816
121	5339
5	5313
3255	0
4169	2
0	20
0	17
0	17
1	18
0	8
0	0
72	6657
1442	6657
1752	13065
441	13065
0	22
0	32
0	30
0	24
0	67
19	67
0	8009
29	8009
6	0
1437	0
6766	1
10968	12877
0	12877
4863	0
77	179
3	179
347	2513
9	2319
6	2324
1	2533
0	121
54	121
1	70
0	70
0	47
9	0
2	296
33	289
16	281
3	0
0	43
0	37
0	34
0	29
0	35
1882	0
6	59
0	59
4829	0
389	0
1773	0
0	364
10	390
11	387
11	350
32	297
511	386
6	386
10	215
16	217
0	230
0	215
2093	7
1201	6
682	11158
38	11158
1108	3513
0	3513
24	0
4681	1
4	896
57	943
11	943
24	0
214	623
0	516
0	486
0	593
0	360
1	123
0	113
0	112
0	92
704	0
190	4883
4	5623
0	4675
45	4937
1	3284
3	587
0	886
19	750
4	782
10	748
1219	0
957	0
10	1919
0	1672
0	1714
2	1698
9893	3
2688	0
0	0
1819	0
1091	0
2	798
0	532
15	699
2	738
2	748
0	630
31	1200
8	1031
5	1025
69	0
21	0
438	7
707	7
76	166
32	166
0	0
26	0
28	10344
27	10689
58	10369
413	1564
133	1482
281	1532
364	2101
7	1999
148	2352
1625	1
971	6609
79	6620
1	6302
2495	0
5934	1
4	1097
0	558
136	1150
0	1062
9306	1
414	226
103	226
2559	0
93	0
0	16
0	16
4	3171
1	3474
0	2729
18	3182
22	2724
0	0
904	1
55	0
11	1
63	1444
50	1444
483	2276
2	2276
990	4456
145	4454
643	0
1649	0
6219	1
7	94
4	94
0	0
3022	0
871	0
90	406
7	406
33	0
3	2460
0	2462
0	2452
890	0
86	0
55	0
227	1170
13	1170
27	0
145	1193
31	1193
0	1181
434	0
3	13
0	13
4	0
0	0
8	0
339	0
33	28
0	28
2638	1
3	0
5145	28020
603	28020
0	0
46	3542
1	3542
2	3515
1	17
0	17
0	0
0	0
16157	4
113	0
15	0
12	36
0	36
0	0
16	1225
17	1008
7	460
270	0
0	0
0	0
4279	1
3	68
0	68
2943	0
0	94
0	138
0	139
0	86
0	131
0	132
0	109
587	0
102	794
0	794
16	0
38	0
0	0
149	362
11	362
2758	0
783	0
484	345
0	345
63	0
38674	3
0	0
12	0
1427	0
4	0
1098	0
382	0
0	0
1348	6024
56	6544
259	5858
0	6802
190	5904
307	3164
59	3268
116	3014
31	3038
0	3626
472	1676
3	1676
6	1204
1058	0
42	1047
0	1071
27	1130
41	974
93	1013
21	965
1584	10280
17	10280
3979	0
738	3680
61	3680
5355	5
1591	6611
0	6611
0	13
1	16
0	16
0	15
0	329
5	264
0	264
0	176
4	329
24	981
42	1048
5	947
32	1021
8	1007
20	1062
0	0
154	0
0	18
0	18
1	2029
0	2234
0	2298
0	2388
10	2200
1	2298
2289	0
19	67
0	67
0	67
21	0
198	784
39	784
75	2915
31	2373
33	2403
4	0
43	82
0	82
0	8513
0	8776
0	8575
3	8389
3	20
3	20
3	20
204	9754
9	9723
12	9752
154	15982
2375	15982
259	0
0	0
15	0
1038	1
5	4
0	4
31603	5
5106	0
1159	1
4	3970
4	3526
31	3485
0	3532
7	0
91	0
2	162
1	189
5	192
7	153
0	139
0	137
94	834
0	834
160	3
267	774
86	774
15988	1
3227	0
2	3
2	2364
20	1789
4	1640
73	1695
1008	0
156	0
144	3086
9	3087
5	3087
76	1887
6	1949
13	1908
7	1900
1	1581
1	1517
240	0
41	1677
53	1677
7	0
0	0
1375	0
205	0
3777	0
850	0
98	1395
6	1395
189	3456
101	3456
5108	1
0	0
0	0
253	996
21	996
523	102
0	102
268	654
39	654
456	0
4	24
0	24
33	737
68	678
0	597
10	610
64	605
33	635
1	631
11575	0
0	0
24	0
106	0
379	557
0	557
2829	0
186	0
119	526
1	357
0	420
0	327
0	304
0	257
0	197
1310	0
3231	5
21286	9
317	2308
42	2308
0	50
0	54
0	54
0	42
0	42
0	51
0	46
0	46
0	42
4	44
0	43
0	55
1	55
1335	4982
38	4982
141	0
15	33
14	33
3	0
14056	3
294	578
24	578
166	0
4	12
0	12
0	0
0	0
753	0
833	8093
62	8093
709	0
655	1
41	423
3	268
0	427
1	391
3	401
2	336
7	328
44	724
0	680
139	0
48	0
0	0
454	0
0	1103
173	1103
67	210
0	210
3	1108
640	1066
32	892
323	3887
19	3323
5	3478
11748	1
0	0
0	0
6933	0
197	795
