IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,2	4,0	0,0	4,7	225	149
10,13	92,102	9,26	116,81	252	149
13,14	119,137	19,24	100,138	251	149
25,20	20,9	28,27	11,8	227	149
6,14	52,43	3,4	47,35	273	149
2,4	36,30	3,4	38,46	246	149
13,19	2,0	7,20	0,0	296	149
14,19	0,0	24,12	0,5	241	149
140,119	50,53	183,174	37,117	238	149
35,24	178,174	38,48	252,277	228	149
81,77	1421,1500	113,149	1761,1798	212	149
12,8	24,6	10,14	8,6	255	149
74,42	241,241	73,50	420,399	225	149
6,1	35,74	0,8	24,53	246	149
6,2	39,47	3,8	37,29	247	149
48,18	6,2	46,51	11,7	272	149
16,26	31,41	19,41	65,59	232	149
4,6	19,39	0,2	28,34	335	149
0,14	26,14	0,0	35,37	225	149
2,22	71,55	5,30	92,107	457	149
0,2	33,20	0,2	11,31	244	149
4,0	15,16	2,2	26,13	215	149
12,2	4,12	34,25	0,6	287	149
2,4	91,60	0,10	111,62	231	149
12,13	915,820	16,23	1114,1232	224	149
25,22	837,840	18,34	1035,1099	240	149
0,4	118,90	2,2	139,149	237	149
21,4	20,24	16,19	10,22	319	149
6,6	96,115	2,2	94,99	230	149
2,13	36,36	2,2	31,49	277	149
10,4	117,93	0,6	153,132	221	149
0,6	0,0	2,2	2,0	238	149
6,8	130,111	28,16	124,183	220	149
32,28	8,0	38,44	0,0	227	149
0,1	5,12	0,2	2,4	246	149
6,2	2,7	0,0	2,0	222	149
0,2	0,4	0,0	8,2	227	149
1,2	0,2	0,4	0,4	239	149
0,2	6,2	0,0	27,8	416	149
0,2	4,2	2,0	2,5	562	149
0,0	6,8	2,0	16,14	253	149
64,29	302,331	61,79	389,400	251	149
88,75	0,4	52,93	0,0	240	149
8,8	11,2	5,6	0,0	483	149
0,1	2,10	0,0	0,2	253	149
26,4	10,14	8,12	32,22	247	149
13,10	121,133	10,19	166,194	277	149
10,10	92,102	58,42	160,226	247	149
62,95	23,11	126,136	24,54	1192	149
6,9	19,18	6,16	14,39	293	149
0,6	18,12	20,22	12,28	241	149
10,10	64,58	10,8	79,54	254	149
4,1	31,43	0,0	20,28	227	149
6,2	2,8	7,2	10,2	259	149
18,26	71,63	24,37	106,129	478	149
27,22	16,4	35,30	0,12	370	149
14,6	54,41	12,24	70,41	349	149
26,19	74,57	12,25	67,67	516	149
0,2	67,70	20,2	69,63	244	149
2,8	45,29	47,18	76,119	228	149
67,26	41,26	44,56	68,45	622	149
9,4	53,50	28,11	90,45	247	149
7,4	50,45	8,3	58,82	235	149
78,68	38,28	138,96	41,61	228	149
18,6	6,8	20,0	8,8	649	149
1,1	4,15	22,11	30,13	281	149
0,10	24,10	8,6	34,34	244	149
8,14	30,38	10,18	26,51	392	149
4,19	79,70	16,6	42,56	651	149
12,11	0,0	12,22	4,0	223	149
2,4	8,4	2,0	18,4	227	149
0,2	0,2	0,0	0,2	279	149
64,60	31,59	94,53	46,26	301	149
11,2	95,93	4,4	20,31	304	149
14,0	100,104	7,9	130,140	295	149
22,18	15,26	13,20	33,42	455	149
10,0	207,189	2,0	231,288	226	149
153,119	0,6	193,184	2,10	234	149
20,20	14,0	44,15	23,26	1757	149
9298,9058	11,9	12321,13013	18,18	202	149
432,435	161,100	693,692	228,224	239	149
4,2	46,47	11,20	70,32	474	149
4,2	0,0	11,20	6,2	435	149
0,1	8,10	2,0	4,8	229	149
19,16	0,3	29,18	4,13	238	149
30,39	37,21	40,38	62,43	258	149
0,1	2,5	4,0	6,0	253	149
6,6	18,18	8,8	21,17	228	149
16,24	16,14	20,21	22,18	1109	149
38,14	0,8	39,43	0,6	246	149
1,0	10,14	0,2	36,13	240	149
7,2	224,209	2,12	211,276	282	149
5,0	36,58	1,2	92,74	222	149
54,20	40,65	48,56	35,71	272	149
10,16	32,18	14,29	38,28	372	149
29,34	2,0	30,39	8,14	597	149
22,16	13,13	18,14	31,22	288	149
18,14	0,0	16,10	0,4	247	149
129,72	4,23	116,151	18,20	228	149
2,0	11,6	4,8	4,24	369	149
6,18	0,2	12,30	0,6	1013	149
0,2	4,6	0,0	1,5	231	149
31,24	19,15	36,6	55,30	305	149
6,2	122,121	16,32	144,127	271	149
23,12	0,2	13,21	0,0	498	149
12,12	59,51	30,18	93,34	244	149
3,8	14,18	24,20	15,12	301	149
3,8	8,9	20,20	12,50	298	149
53,88	104,135	76,123	130,119	275	149
10,12	1,0	12,4	2,10	834	149
23,12	0,2	27,28	0,0	503	149
33,20	0,0	28,46	2,0	597	149
16,0	6,0	4,14	22,9	233	149
1,0	2,16	6,13	8,4	302	149
10,6	6,2	18,12	4,4	252	149
6,18	6,8	2,0	6,2	1519	149
6,23	10,8	10,7	4,3	1667	149
4,7	22,4	8,9	7,0	227	149
4,5	12,19	14,9	20,11	218	149
0,6	4,8	10,8	18,34	283	149
3,2	49,29	2,6	11,37	267	149
3,0	0,1	0,6	1,1	439	149
