ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	0,2	4,0	0,0	4,7	225	149	1
1	10,13	92,102	9,26	116,81	252	149	1
2	13,14	119,137	19,24	100,138	251	149	1
3	25,20	20,9	28,27	11,8	227	149	0.555566863149
4	6,14	52,43	3,4	47,35	273	149	1
5	2,4	36,30	3,4	38,46	246	149	1
6	13,19	2,0	7,20	0,0	296	149	1
7	14,19	0,0	24,12	0,5	241	149	1
8	140,119	50,53	183,174	37,117	238	149	1
10	35,24	178,174	38,48	252,277	228	149	1
11	81,77	1421,1500	113,149	1761,1798	212	149	1
12	12,8	24,6	10,14	8,6	255	149	0.349786504614
13	74,42	241,241	73,50	420,399	225	149	1
15	6,1	35,74	0,8	24,53	246	149	1
16	6,2	39,47	3,8	37,29	247	149	1
17	48,18	6,2	46,51	11,7	272	149	1
19	16,26	31,41	19,41	65,59	232	149	1
20	4,6	19,39	0,2	28,34	335	149	1
21	0,14	26,14	0,0	35,37	225	149	0.824259964364
22	2,22	71,55	5,30	92,107	457	149	1
23	0,2	33,20	0,2	11,31	244	149	1
24	4,0	15,16	2,2	26,13	215	149	1
26	12,2	4,12	34,25	0,6	287	149	0.00629711475657
27	2,4	91,60	0,10	111,62	231	149	1
29	12,13	915,820	16,23	1114,1232	224	149	1
30	25,22	837,840	18,34	1035,1099	240	149	1
31	0,4	118,90	2,2	139,149	237	149	1
33	21,4	20,24	16,19	10,22	319	149	0.528593325369
34	6,6	96,115	2,2	94,99	230	149	1
35	2,13	36,36	2,2	31,49	277	149	1
36	10,4	117,93	0,6	153,132	221	149	1
38	0,6	0,0	2,2	2,0	238	149	1
39	6,8	130,111	28,16	124,183	220	149	1
40	32,28	8,0	38,44	0,0	227	149	0.948585394398
42	0,1	5,12	0,2	2,4	246	149	1
43	6,2	2,7	0,0	2,0	222	149	1
44	0,2	0,4	0,0	8,2	227	149	1
45	1,2	0,2	0,4	0,4	239	149	1
46	0,2	6,2	0,0	27,8	416	149	1
47	0,2	4,2	2,0	2,5	562	149	1
48	0,0	6,8	2,0	16,14	253	149	1
