ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	0,2	4,0	0,0	4,7	225	149	1	1.0	0.0,1.0	0.0,0.0	0.5
1	10,13	92,102	9,26	116,81	252	149	1	1.0	0.06,0.07	0.044,0.16	-0.037
2	13,14	119,137	19,24	100,138	251	149	1	1.0	0.061,0.057	0.101,0.094	-0.039
3	25,20	20,9	28,27	11,8	227	149	0.555566863149	1.0	0.451,0.593	0.626,0.689	-0.135
4	6,14	52,43	3,4	47,35	273	149	1	1.0	0.059,0.151	0.034,0.059	0.058
5	2,4	36,30	3,4	38,46	246	149	1	1.0	0.033,0.075	0.046,0.05	0.006
6	13,19	2,0	7,20	0,0	296	149	1	1.0	0.766,1.0	1.0,1.0	-0.117
7	14,19	0,0	24,12	0,5	241	149	1	1.0	1.0,1.0	1.0,0.597	0.202
8	140,119	50,53	183,174	37,117	238	149	1	1.0	0.637,0.584	0.756,0.482	-0.008
10	35,24	178,174	38,48	252,277	228	149	1	1.0	0.114,0.083	0.09,0.102	0.003
11	81,77	1421,1500	113,149	1761,1798	212	149	1	1.0	0.039,0.035	0.043,0.055	-0.012
12	12,8	24,6	10,14	8,6	255	149	0.349786504614	1.0	0.226,0.438	0.422,0.577	-0.167
13	74,42	241,241	73,50	420,399	225	149	1	1.0	0.169,0.103	0.103,0.077	0.046
15	6,1	35,74	0,8	24,53	246	149	1	1.0	0.094,0.008	0.0,0.084	0.009
16	6,2	39,47	3,8	37,29	247	149	1	1.0	0.085,0.025	0.047,0.143	-0.04
17	48,18	6,2	46,51	11,7	272	149	1	1.0	0.814,0.831	0.696,0.8	0.075
19	16,26	31,41	19,41	65,59	232	149	1	1.0	0.249,0.289	0.158,0.309	0.036
20	4,6	19,39	0,2	28,34	335	149	1	1.0	0.086,0.064	0.0,0.025	0.062
21	0,14	26,14	0,0	35,37	225	149	0.824259964364	1.0	0.0,0.398	0.0,0.0	0.199
22	2,22	71,55	5,30	92,107	457	149	1	1.0	0.009,0.115	0.017,0.084	0.011
23	0,2	33,20	0,2	11,31	244	149	1	1.0	0.0,0.058	0.0,0.038	0.01
24	4,0	15,16	2,2	26,13	215	149	1	1.0	0.156,0.0	0.051,0.096	0.005
26	12,2	4,12	34,25	0,6	287	149	0.00629711475657	0.22418752454487828	0.609,0.08	1.0,0.684	-0.498
27	2,4	91,60	0,10	111,62	231	149	1	1.0	0.014,0.041	0.0,0.094	-0.019
29	12,13	915,820	16,23	1114,1232	224	149	1	1.0	0.009,0.01	0.009,0.012	-0.001
30	25,22	837,840	18,34	1035,1099	240	149	1	1.0	0.018,0.016	0.011,0.019	0.002
31	0,4	118,90	2,2	139,149	237	149	1	1.0	0.0,0.027	0.009,0.008	0.005
33	21,4	20,24	16,19	10,22	319	149	0.528593325369	1.0	0.329,0.072	0.428,0.287	-0.157
34	6,6	96,115	2,2	94,99	230	149	1	1.0	0.039,0.033	0.014,0.013	0.023
35	2,13	36,36	2,2	31,49	277	149	1	1.0	0.029,0.163	0.034,0.021	0.069
36	10,4	117,93	0,6	153,132	221	149	1	1.0	0.054,0.028	0.0,0.03	0.026
38	0,6	0,0	2,2	2,0	238	149	1	1.0	NA,1.0	0.385,1.0	0.307
39	6,8	130,111	28,16	124,183	220	149	1	1.0	0.03,0.047	0.133,0.056	-0.056
40	32,28	8,0	38,44	0,0	227	149	0.948585394398	1.0	0.724,1.0	1.0,1.0	-0.138
42	0,1	5,12	0,2	2,4	246	149	1	1.0	0.0,0.048	0.0,0.232	-0.092
43	6,2	2,7	0,0	2,0	222	149	1	1.0	0.668,0.161	0.0,NA	0.415
44	0,2	0,4	0,0	8,2	227	149	1	1.0	NA,0.247	0.0,0.0	0.247
45	1,2	0,2	0,4	0,4	239	149	1	1.0	1.0,0.384	NA,0.384	0.308
46	0,2	6,2	0,0	27,8	416	149	1	1.0	0.0,0.264	0.0,0.0	0.132
47	0,2	4,2	2,0	2,5	562	149	1	1.0	0.0,0.21	0.21,0.0	0.0
48	0,0	6,8	2,0	16,14	253	149	1	1.0	0.0,0.0	0.069,0.0	-0.035
49	64,29	302,331	61,79	389,400	251	149	1	1.0	0.112,0.049	0.085,0.105	-0.014
50	88,75	0,4	52,93	0,0	240	149	1	1.0	1.0,0.921	1.0,1.0	-0.039
52	8,8	11,2	5,6	0,0	483	149	1.16300295749e-06	0.00035880842096246065	0.183,0.552	1.0,1.0	-0.632
53	0,1	2,10	0,0	0,2	253	149	1	1.0	0.0,0.056	NA,0.0	0.028
58	26,4	10,14	8,12	32,22	247	149	0.55520075755	1.0	0.611,0.147	0.131,0.248	0.19
59	13,10	121,133	10,19	166,194	277	149	1	1.0	0.055,0.039	0.031,0.05	0.006
60	10,10	92,102	58,42	160,226	247	149	1	1.0	0.062,0.056	0.179,0.101	-0.081
61	62,95	23,11	126,136	24,54	1192	149	1	1.0	0.252,0.519	0.396,0.239	0.068
63	6,9	19,18	6,16	14,39	293	149	1	1.0	0.138,0.203	0.179,0.173	-0.005
64	0,6	18,12	20,22	12,28	241	149	0.013297841845	0.3831003252582566	0.0,0.236	0.507,0.327	-0.299
65	10,10	64,58	10,8	79,54	254	149	1	1.0	0.084,0.092	0.069,0.08	0.013
67	4,1	31,43	0,0	20,28	227	149	1	1.0	0.078,0.015	0.0,0.0	0.046
68	6,2	2,8	7,2	10,2	259	149	1	1.0	0.633,0.126	0.287,0.365	0.054
69	18,26	71,63	24,37	106,129	478	149	1	1.0	0.073,0.114	0.066,0.082	0.019
73	27,22	16,4	35,30	0,12	370	149	0.288691707859	1.0	0.405,0.689	1.0,0.502	-0.204
74	14,6	54,41	12,24	70,41	349	149	1	1.0	0.1,0.059	0.068,0.2	-0.055
76	26,19	74,57	12,25	67,67	516	149	1	1.0	0.092,0.088	0.049,0.097	0.017
77	0,2	67,70	20,2	69,63	244	149	1	1.0	0.0,0.017	0.15,0.019	-0.076
78	2,8	45,29	47,18	76,119	228	149	0.92532293109	1.0	0.028,0.153	0.288,0.09	-0.099
80	67,26	41,26	44,56	68,45	622	149	1	1.0	0.281,0.193	0.134,0.23	0.055
81	9,4	53,50	28,11	90,45	247	149	1	1.0	0.093,0.046	0.158,0.129	-0.074
83	7,4	50,45	8,3	58,82	235	149	1	1.0	0.082,0.053	0.08,0.023	0.016
84	78,68	38,28	138,96	41,61	228	149	1	1.0	0.573,0.613	0.687,0.507	-0.004
85	18,6	6,8	20,0	8,8	649	149	0.866394347782	1.0	0.408,0.147	0.365,0.0	0.095
88	1,1	4,15	22,11	30,13	281	149	0.00327891282906	0.15274850296227382	0.117,0.034	0.28,0.31	-0.22
89	0,10	24,10	8,6	34,34	244	149	1	1.0	0.0,0.379	0.126,0.097	0.078
90	8,14	30,38	10,18	26,51	392	149	1	1.0	0.092,0.123	0.128,0.118	-0.015
