ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	2904,3247	4,3	2069,3250	4,7	238	149	1	1.0	0.998,0.999	0.997,0.997	0.001
1	2,0	0,0	0,0	1,0	241	149	1	1.0	1.0,NA	0.0,NA	1.0
3	260,389	2,3	286,381	0,2	346	149	1	1.0	0.982,0.982	1.0,0.988	-0.012
4	360,423	0,1	282,397	0,0	237	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
5	6133,7071	1,0	6011,9218	0,0	227	149	1	1.0	1.0,1.0	1.0,1.0	0.0
6	6920,9481	0,0	6518,10150	1,0	223	149	1	1.0	1.0,1.0	1.0,1.0	0.0
7	137,142	0,0	80,147	0,2	185	149	1	1.0	1.0,1.0	1.0,0.983	0.008
8	154,175	0,1	98,115	3,0	190	149	1	1.0	1.0,0.993	0.962,1.0	0.015
9	34,29	0,0	30,27	0,1	199	149	1	1.0	1.0,1.0	1.0,0.953	0.024
10	113,164	0,3	78,126	0,0	238	149	1	1.0	1.0,0.972	1.0,1.0	-0.014
11	959,1102	1,0	846,1352	0,0	285	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
12	664,748	1,0	550,869	0,0	210	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
13	729,851	0,1	579,941	0,0	229	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
14	653,826	0,1	569,823	0,0	230	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
15	5,13	45,49	0,0	26,28	170	149	0.511125338468	1.0	0.089,0.189	0.0,0.0	0.139
16	193,221	133,143	57,128	119,155	207	149	0.0232342532651	1.0	0.511,0.527	0.256,0.373	0.205
18	1016,1478	9,5	713,1010	4,8	269	149	1	1.0	0.984,0.994	0.99,0.986	0.001
19	697,1042	1,0	451,805	0,0	228	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
20	13,10	8,6	20,27	3,7	279	149	0.13985013169	1.0	0.465,0.471	0.781,0.673	-0.259
21	77,60	0,0	22,59	0,1	221	149	1	1.0	1.0,1.0	1.0,0.975	0.012
22	1908,2231	1,0	1254,2089	0,0	3005	149	1	1.0	0.99,1.0	1.0,1.0	-0.005
23	487,534	0,1	373,459	0,4	262	149	1	1.0	1.0,0.997	1.0,0.985	0.006
26	361,376	0,1	212,362	0,0	297	149	1	1.0	1.0,0.995	1.0,1.0	-0.002
27	4,0	5,17	0,1	8,12	279	149	1	1.0	0.299,0.0	0.0,0.043	0.128
