ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	2272,2417	1,4	1582,827	2,0	188	99	1	1.0
2	24,24	0,1	16,10	0,0	165	99	1	1.0
3	159,162	2,0	167,80	1,0	198	99	1	1.0
4	4316,4878	1,0	4212,2120	0,0	177	99	1	1.0
5	116,106	0,0	84,35	2,0	140	99	1	1.0
6	86,157	0,1	70,48	0,0	188	99	1	1.0
7	619,572	1,0	477,257	0,0	160	99	1	1.0
8	551,587	0,0	449,216	0,1	179	99	1	1.0
9	3,0	29,29	0,1	13,10	120	99	1	1.0
10	975,1288	0,1	596,282	0,0	163	99	1	1.0
11	134,158	74,64	38,22	55,39	157	99	0.000247955110928	0.159869057770828
13	675,672	8,0	469,204	4,0	198	99	1	1.0
14	9,5	5,0	17,2	3,9	198	99	0.337985616332	1.0
15	61,82	2,0	59,39	0,0	198	99	1	1.0
16	331,325	1,6	242,104	0,1	198	99	1	1.0
19	1,0	4,10	0,0	3,0	198	99	1	1.0
21	192,192	4,1	152,85	2,0	169	99	1	1.0
22	28,34	0,0	16,6	2,0	198	99	1	1.0
24	292,271	0,1	152,90	0,0	198	99	1	1.0
25	73,57	1,0	41,14	0,2	152	99	1	1.0
26	77,69	1,0	63,21	0,2	155	99	1	1.0
27	11,15	4,1	2,1	0,0	161	99	0.424533616533	1.0
29	2,3	0,0	0,0	1,1	198	99	9.68952851288e-09	2.4989294034717517e-05
30	7,4	0,0	4,2	1,1	147	99	0.527349638856	1.0
31	39,67	1,1	25,8	0,0	136	99	1	1.0
32	6832,7860	1,0	5143,2474	0,0	173	99	1	1.0
33	477,597	0,1	422,220	0,0	145	99	1	1.0
34	106,113	0,1	54,42	0,0	186	99	1	1.0
35	203,198	1,1	125,67	0,0	188	99	1	1.0
36	3413,3496	2,0	2223,1210	0,0	142	99	1	1.0
37	5,4	63,56	6,3	41,23	128	99	1	1.0
38	7,8	63,56	9,8	41,23	132	99	1	1.0
39	139,151	0,0	115,60	2,0	197	99	1	1.0
40	497,538	1,5	320,196	0,1	167	99	1	1.0
41	258,274	1,5	146,108	0,1	173	99	1	1.0
42	489,381	0,1	355,147	0,0	170	99	1	1.0
43	92,98	0,0	88,36	0,2	174	99	1	1.0
44	242,186	1,0	62,25	0,0	198	99	1	1.0
45	656,635	0,0	484,189	1,0	117	99	1	1.0
46	5429,7638	16,21	4456,2249	14,8	166	99	1	1.0
47	5,10	276,314	2,0	240,79	198	99	1	1.0
48	396,353	1,0	234,114	0,0	198	99	1	1.0
49	7,6	2451,2777	5,2	1422,735	164	99	1	1.0
50	644,645	0,0	358,171	1,0	198	99	1	1.0
51	774,779	0,1	818,387	1,0	198	99	1	1.0
52	74,106	54,44	46,33	36,14	198	99	1	1.0
53	53,53	144,127	36,27	84,42	157	99	1	1.0
54	53,54	144,127	50,20	84,42	160	99	1	1.0
55	998,891	0,1	917,408	0,0	174	99	1	1.0
56	202,200	0,1	161,71	0,0	172	99	1	1.0
57	14,11	6,4	3,1	4,1	198	99	0.205766007209	1.0
58	11,8	2,1	5,1	0,0	198	99	0.467299062153	1.0
59	51,55	0,0	32,18	1,0	198	99	1	1.0
61	2732,2945	0,1	2605,1408	0,0	198	99	1	1.0
62	12,24	0,1	9,5	0,0	198	99	1	1.0
63	59,78	0,1	46,18	0,0	198	99	1	1.0
64	79,76	1,6	61,23	4,1	198	99	1	1.0
65	12,12	1,6	6,5	4,1	169	99	0.935400467339	1.0
66	24,35	32,22	10,9	24,10	169	99	0.575159973677	1.0
