IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2449,3467,2888,2418,3278,3033	6,4,5,4,3,10	2304,1576,2058,3032,3287,1063	10,4,6,2,4,2	238	149
1223,1827,1524,1223,1736,1576	0,0,0,0,0,0	1182,821,982,1680,1729,503	2,0,0,0,0,0	279	149
0,0,1,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,0,1,0,0,0	241	149
43,55,28,42,32,36	0,0,0,0,0,1	37,14,17,62,47,11	1,0,0,1,0,0	215	149
171,274,202,212,314,230	1,0,2,3,4,1	275,173,223,285,274,111	3,2,1,1,5,0	298	149
290,428,354,273,442,315	0,0,0,1,0,0	339,259,283,519,413,123	0,0,0,0,0,0	237	149
5214,8531,6988,6437,9479,7324	0,0,0,0,0,0	9068,6334,6506,5868,10165,3904	0,0,1,0,0,0	223	149
34,47,73,36,76,67	0,0,0,0,0,0	55,36,48,67,83,28	1,0,0,0,0,0	217	149
96,128,143,80,136,156	0,0,0,2,0,0	89,78,90,130,145,49	0,0,0,0,2,0	185	149
106,197,167,108,178,122	4,1,0,0,1,0	128,88,96,169,137,44	2,1,3,1,0,0	190	149
29,36,37,18,27,28	0,0,0,0,0,0	23,16,24,27,28,12	0,0,1,0,0,0	199	149
121,161,122,98,162,150	0,1,0,0,2,0	83,73,73,106,141,43	1,2,0,0,0,0	238	149
95,148,117,83,151,141	0,0,0,0,0,0	83,87,78,132,160,47	2,0,0,0,0,0	210	149
811,1185,913,820,1118,1028	0,0,1,0,0,0	1003,799,857,1107,1293,399	0,0,0,0,1,0	285	149
555,781,661,492,796,679	0,0,1,0,0,0	631,409,533,743,914,289	0,0,0,0,0,0	210	149
573,801,718,632,826,706	0,1,2,0,1,0	632,515,592,808,864,279	2,2,0,5,1,2	229	149
669,914,787,688,980,860	1,0,0,0,0,0	789,597,679,891,1025,347	0,0,0,1,0,0	218	149
551,757,638,555,782,736	0,3,0,0,1,0	677,457,561,732,816,311	0,0,0,0,0,0	230	149
69,119,105,72,99,121	0,0,0,0,0,1	65,47,66,103,54,28	0,0,0,0,0,0	281	149
1,5,2,0,13,2	40,59,51,36,47,55	0,0,0,0,0,1	35,27,27,53,30,14	170	149
1229,1697,1223,974,1582,1600	0,0,0,2,0,2	880,562,773,937,1342,374	1,0,0,0,0,0	213	149
171,229,187,143,203,212	89,151,142,91,137,139	83,56,55,93,133,26	129,99,117,156,158,65	207	149
56,122,89,69,109,85	0,2,0,0,0,0	64,60,50,111,98,54	0,0,0,0,0,0	243	149
