IncLevel1	IncLevel2	IncLevelDifference
1.0,0.995	0.997,1.0	-0.001
1.0,1.0	0.998,1.0	0.001
1.0,0.908	0.966,1.0	-0.029
0.99,1.0	0.987,1.0	0.001
0.969,1.0	0.99,0.976	0.001
1.0,0.984	0.986,1.0	-0.001
1.0,1.0	0.987,1.0	0.006
0.989,1.0	1.0,1.0	-0.006
0.997,1.0	0.993,0.995	0.004
0.997,1.0	1.0,1.0	-0.002
1.0,1.0	1.0,0.996	0.002
0.02,0.033	0.0,0.042	0.006
1.0,0.998	1.0,1.0	-0.001
0.593,0.618	0.392,0.242	0.288
0.994,1.0	1.0,1.0	-0.003
0.991,1.0	0.982,0.981	0.014
0.419,1.0	0.405,0.265	0.374
1.0,1.0	0.966,1.0	0.017
0.978,1.0	1.0,0.976	0.001
0.981,0.978	0.996,0.99	-0.013
0.0,0.0	0.2,0.0	-0.1
1.0,1.0	1.0,0.973	0.014
0.088,0.0	0.0,NA	0.044
0.065,0.0	0.0,NA	0.033
0.925,0.994	0.993,1.0	-0.037
1.0,0.982	0.987,1.0	-0.003
1.0,1.0	1.0,0.887	0.056
1.0,1.0	1.0,0.918	0.041
0.787,0.885	1.0,1.0	-0.164
0.678,1.0	1.0,1.0	-0.161
0.389,1.0	1.0,0.353	0.018
0.669,1.0	1.0,0.669	0.0
1.0,0.975	1.0,1.0	-0.012
1.0,1.0	0.999,1.0	0.0
1.0,1.0	0.994,1.0	0.003
1.0,1.0	0.996,0.986	0.009
1.0,0.998	1.0,1.0	-0.001
1.0,1.0	0.996,0.991	0.006
0.994,0.996	1.0,1.0	-0.005
1.0,0.978	0.953,1.0	0.013
0.972,0.994	0.978,0.982	0.003
0.04,0.058	0.049,0.086	-0.019
0.098,0.107	0.129,0.185	-0.054
1.0,0.988	0.991,0.994	0.002
1.0,0.976	0.981,0.989	0.003
0.996,1.0	1.0,1.0	-0.002
0.979,1.0	1.0,1.0	-0.01
1.0,0.997	1.0,1.0	-0.002
1.0,1.0	1.0,0.939	0.03
0.993,1.0	1.0,1.0	-0.004
1.0,0.999	0.999,1.0	0.0
0.994,0.995	0.994,0.993	0.001
0.011,0.017	0.008,0.0	0.01
0.001,0.001	0.001,0.002	-0.001
1.0,0.997	1.0,1.0	-0.002
1.0,0.992	1.0,1.0	-0.004
1.0,0.998	0.996,1.0	0.001
1.0,1.0	0.997,1.0	0.002
0.98,1.0	1.0,1.0	-0.01
0.533,0.548	0.449,0.507	0.062
0.227,0.188	0.178,0.272	-0.017
0.209,0.196	0.253,0.236	-0.042
1.0,0.999	1.0,1.0	-0.0
1.0,1.0	0.932,1.0	0.034
1.0,0.981	1.0,1.0	-0.01
1.0,0.988	1.0,1.0	-0.006
0.575,0.674	0.614,0.848	-0.106
0.864,0.736	1.0,1.0	-0.2
1.0,1.0	0.944,1.0	0.028
0.934,0.964	0.963,1.0	-0.032
1.0,0.999	1.0,1.0	-0.0
1.0,0.954	1.0,1.0	-0.023
1.0,0.984	1.0,1.0	-0.008
0.941,0.88	0.911,0.947	-0.019
0.811,0.51	0.666,0.804	-0.075
0.465,0.405	0.3,0.334	0.118
0.98,1.0	1.0,1.0	-0.01
0.987,1.0	1.0,1.0	-0.006
0.998,1.0	1.0,1.0	-0.001
1.0,1.0	0.99,1.0	0.005
0.735,0.694	0.615,0.771	0.021
0.978,0.984	0.973,0.985	0.002
1.0,0.913	1.0,0.811	0.051
1.0,1.0	0.989,0.976	0.018
0.949,0.982	0.9,0.916	0.057
1.0,0.997	1.0,1.0	-0.002
1.0,1.0	0.979,0.982	0.02
0.747,0.604	0.822,0.548	-0.01
0.713,0.649	0.733,0.871	-0.121
0.465,0.457	0.468,0.805	-0.176
0.383,0.419	0.449,0.304	0.025
1.0,0.989	1.0,1.0	-0.006
0.992,0.994	1.0,1.0	-0.007
1.0,0.991	1.0,1.0	-0.004
0.997,1.0	1.0,1.0	-0.002
1.0,0.997	1.0,1.0	-0.002
0.0,0.016	0.0,0.0	0.008
0.96,0.937	0.961,0.949	-0.006
1.0,1.0	1.0,0.742	0.129
1.0,0.999	1.0,1.0	-0.0
0.986,1.0	1.0,1.0	-0.007
1.0,0.995	1.0,1.0	-0.002
0.956,0.944	0.983,0.99	-0.036
1.0,0.412	1.0,0.0	0.206
1.0,0.993	0.986,1.0	0.003
