IncLevel1	IncLevel2	IncLevelDifference
0.606,0.487,0.503,0.5,0.483,0.515	0.513,0.515,0.609,0.497,0.477,0.574	-0.015
0.43,0.38,0.429,0.346,0.435,0.418	0.36,0.413,0.367,0.423,0.381,0.385	0.018
0.506,0.481,0.605,0.492,0.511,0.525	0.512,0.43,0.524,0.564,0.615,0.451	0.004
0.0,0.01,0.0,0.0,0.017,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.005
0.484,0.41,0.423,0.445,0.405,0.537	0.422,0.452,0.402,0.439,0.362,0.354	0.045
0.06,0.215,0.117,0.135,0.113,0.163	0.064,0.147,0.229,0.159,0.154,0.154	-0.017
0.451,0.508,0.469,0.507,0.469,0.567	0.409,0.555,0.52,0.53,0.415,0.544	-0.0
0.401,0.377,0.408,0.356,0.36,0.393	0.373,0.418,0.394,0.384,0.361,0.408	-0.007
0.5,0.375,0.4,0.333,0.25,0.286	0.222,0.333,0.083,0.667,0.5,0.5	-0.027
0.652,0.661,0.657,0.658,0.657,0.644	0.654,0.697,0.645,0.676,0.672,0.603	-0.003
0.622,0.437,0.577,0.46,0.766,0.446	0.469,0.625,0.349,0.516,0.716,0.469	0.027
0.026,0.035,0.02,0.0,0.0,0.011	0.044,0.0,0.049,0.035,0.026,0.053	-0.019
0.354,0.412,0.438,0.4,0.375,0.48	0.419,0.394,0.405,0.359,0.466,0.429	-0.002
0.167,0.333,0.366,0.226,0.237,0.317	0.345,0.49,0.283,0.375,0.239,0.323	-0.068
0.416,0.413,0.379,0.427,0.422,0.433	0.435,0.371,0.409,0.389,0.37,0.386	0.022
0.442,0.427,0.411,0.412,0.435,0.418	0.465,0.432,0.445,0.414,0.407,0.407	-0.004
0.598,0.589,0.604,0.592,0.615,0.56	0.595,0.582,0.606,0.602,0.584,0.581	0.001
0.623,0.547,0.597,0.525,0.595,0.639	0.581,0.585,0.601,0.62,0.574,0.511	0.009
0.291,0.323,0.308,0.304,0.306,0.26	0.293,0.339,0.237,0.338,0.309,0.177	0.017
0.491,0.459,0.446,0.454,0.48,0.469	0.468,0.47,0.466,0.389,0.492,0.411	0.017
0.304,0.337,0.288,0.345,0.309,0.377	0.324,0.348,0.32,0.331,0.325,0.321	-0.002
0.497,0.524,0.522,0.437,0.454,0.509	0.445,0.469,0.461,0.421,0.454,0.394	0.05
0.538,0.48,0.6,0.618,0.533,0.477	0.376,0.468,0.658,0.594,0.561,0.5	0.015
0.574,0.523,0.511,0.461,0.453,0.521	0.308,0.53,0.407,0.44,0.559,0.526	0.045
