IncLevel1	IncLevel2	IncLevelDifference
0.581,0.522	0.568,0.521	0.007
0.767,0.852	0.945,0.909	-0.118
0.462,0.554	0.37,0.387	0.13
0.123,0.148	0.147,0.118	0.003
0.476,0.447	0.506,0.37	0.024
0.635,0.636	0.601,0.568	0.051
0.46,0.357	0.218,0.0	0.299
0.948,0.964	0.964,0.888	0.03
0.388,0.372	0.341,0.267	0.076
0.474,0.376	0.451,0.395	0.002
0.038,0.066	0.032,0.08	-0.004
0.389,0.426	0.346,0.56	-0.046
0.463,0.428	0.425,0.412	0.027
0.64,0.535	0.653,0.5	0.011
0.333,0.344	0.343,0.441	-0.053
0.489,0.501	0.524,0.505	-0.019
0.396,0.36	0.451,0.423	-0.059
0.389,0.603	0.55,0.459	-0.009
0.313,0.289	0.289,0.15	0.082
0.079,0.103	0.073,0.128	-0.01
0.429,0.542	0.466,0.525	-0.01
0.344,0.384	0.333,0.348	0.023
0.392,0.382	0.399,0.451	-0.038
0.444,0.355	0.34,0.218	0.12
0.586,0.542	0.493,0.601	0.017
0.393,0.446	0.402,0.384	0.026
0.507,0.499	0.38,0.447	0.09
0.337,0.441	0.307,0.371	0.05
0.2,0.177	0.208,0.145	0.012
0.823,0.828	0.795,0.817	0.019
0.777,0.718	0.823,0.747	-0.037
0.392,0.467	0.375,0.388	0.048
0.489,0.492	0.444,0.442	0.047
0.982,0.965	0.965,0.953	0.015
0.571,0.2	0.5,0.333	-0.031
0.377,0.314	0.373,0.186	0.066
0.533,0.574	0.564,0.43	0.056
0.079,0.073	0.101,0.041	0.005
0.305,0.335	0.395,0.252	-0.004
0.065,0.086	0.145,0.114	-0.054
0.111,0.082	0.175,0.257	-0.119
0.531,0.471	0.559,0.5	-0.029
0.264,0.36	0.35,0.276	-0.001
0.082,0.074	0.094,0.082	-0.01
0.507,0.478	0.511,0.486	-0.006
0.436,0.461	0.26,0.242	0.198
0.758,0.719	0.772,0.669	0.018
0.368,0.423	0.404,0.4	-0.007
0.944,0.923	0.901,0.919	0.023
0.944,0.923	0.902,0.919	0.023
0.944,0.923	0.901,0.918	0.024
0.239,0.275	0.187,0.216	0.055
0.406,0.434	0.49,0.372	-0.011
0.294,0.31	0.304,0.357	-0.029
0.458,0.478	0.589,0.378	-0.016
0.031,0.0	0.0,0.0	0.015
0.628,0.594	0.468,0.593	0.081
0.668,0.586	0.656,0.566	0.016
0.433,0.435	0.45,0.44	-0.011
0.385,0.45	0.514,0.572	-0.125
0.351,0.429	0.359,0.486	-0.032
0.543,0.574	0.39,0.496	0.115
0.808,0.5	0.875,1.0	-0.283
0.917,0.723	0.856,0.917	-0.067
0.452,0.415	0.458,0.417	-0.004
0.0,0.68	0.15,NA	0.19
0.816,0.836	0.796,0.8	0.028
0.534,0.574	0.542,0.577	-0.005
0.146,0.168	0.119,0.056	0.07
0.63,0.869	1.0,NA	-0.25
0.769,0.622	0.886,0.807	-0.151
0.511,0.469	0.486,0.504	-0.005
0.333,0.354	0.285,0.343	0.03
0.452,0.423	0.39,0.428	0.028
0.397,0.409	0.375,0.416	0.008
0.687,0.711	0.696,0.675	0.014
0.053,0.0	0.0,0.0	0.026
