UniqueCount	AmbigCount
932	0
4	635
4	384
3	507
12	506
82	605
1	169
53	142
0	142
313	3656
6	3656
1580	1480
0	1476
1	1431
0	1372
0	1225
30	1261
0	1061
0	1053
40	1402
0	1184
99	320
2	320
43	3102
7	2366
116	2419
19326	4
8	5591
1914	8410
62	4338
5	5606
0	325
45	325
3000	1
19	0
5	4290
4	3638
0	3815
0	0
0	0
0	0
495	1094
6	1094
1471	1354
48	1354
1057	0
1	22
8	22
100	0
12	356
0	284
25	239
0	2508
1	2458
0	2460
3	2458
0	2458
2	2493
1	2410
1	2369
58	0
1873	0
241	1585
9	1599
40	1701
2	1589
0	1696
14	0
191	1381
9	1347
34	1379
0	0
68	410
81	410
5146	2
0	0
2	0
1	23258
2	23108
0	24338
0	0
1	459
60	459
1382	0
0	6
0	4
2	6
596	0
0	96
13	93
0	64
0	93
29	27
13	27
0	24
0	100
2	100
0	0
0	0
0	521
37	521
8011	2
1772	0
3	0
42	108
0	108
1	0
2518	1
7	45
0	45
620	4336
68	4344
84	3871
3	3873
1459	2
3427	1
1	65
0	46
0	51
0	53
0	45
0	0
35	5791
1422	5793
1389	7689
142	7689
0	3
2	6
0	5
0	4
0	118
42	118
0	576
0	576
0	0
331	0
4085	1
11404	15826
0	15823
2734	0
65	200
0	200
256	1813
5	1620
19	1622
0	1821
0	136
60	136
30	117
0	117
0	82
2	0
3	276
15	274
19	264
17	0
0	36
0	24
0	21
0	28
0	17
1054	0
20	72
0	72
4832	1
311	0
1927	0
0	215
5	244
20	254
1	220
31	178
343	243
4	243
17	302
12	283
0	311
0	302
4388	8
1484	8
391	6222
41	6222
1184	3722
0	3722
24	1
4280	0
0	698
54	726
2	724
20	0
193	437
1	366
0	340
0	412
0	252
0	112
0	104
1	103
0	82
343	0
33	3166
2	3762
0	3081
48	3190
0	2308
10	877
0	1309
25	1136
4	1151
4	1113
1409	0
558	2
3	1302
0	1125
0	1154
4	1114
12016	7
1476	0
0	0
1864	0
858	0
3	548
0	374
14	482
0	489
1	500
0	414
32	1070
3	945
5	879
19	0
2	0
904	1
1360	1
37	117
14	117
0	0
19	0
45	11502
22	11944
76	11570
343	1138
79	1095
101	1087
206	2145
16	2119
110	2425
2333	1
1043	6724
109	6755
10	6506
2775	0
4859	1
0	1464
0	736
131	1522
0	1430
10951	2
339	184
79	182
2436	0
100	0
4	12
0	12
1	1782
0	1896
1	1458
31	1724
30	1579
0	0
818	0
135	0
16	0
80	836
19	836
171	928
0	928
1179	6116
169	6116
596	1
1581	0
8648	0
4	5
0	5
0	0
1999	0
351	0
93	412
5	412
24	0
0	994
0	994
1	994
570	0
145	0
21	0
90	272
5	272
5	0
83	749
32	749
0	747
313	0
3	14
0	14
7	0
0	0
2	0
49	0
13	22
0	22
2295	3
0	0
5078	27216
273	27214
4	0
56	2907
