ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	2903,3049	4,10	2068,1064	4,2	238	149	1	1.0	0.998,0.995	0.997,0.997	-0.001
1	2,0	0,0	0,0	1,0	241	149	1	1.0	1.0,NA	0.0,NA	1.0
3	203,250	2,1	230,116	0,0	298	149	1	1.0	0.981,0.992	1.0,1.0	-0.014
4	6132,6501	1,0	6011,2806	0,0	227	149	1	1.0	1.0,1.0	1.0,1.0	0.0
5	6919,7251	0,0	6517,3927	1,0	223	149	1	1.0	1.0,1.0	1.0,1.0	0.0
6	154,123	0,0	98,39	3,0	190	149	1	1.0	1.0,1.0	0.962,1.0	0.019
7	113,158	0,1	78,49	0,0	238	149	1	1.0	1.0,0.99	1.0,1.0	-0.005
8	956,1068	1,0	839,414	0,0	285	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
9	663,666	1,0	550,278	0,0	210	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
10	729,707	0,0	579,271	0,1	229	149	1	1.0	1.0,1.0	1.0,0.994	0.003
11	652,710	0,0	569,304	0,1	230	149	1	1.0	1.0,1.0	1.0,0.995	0.002
12	100,117	0,1	64,32	0,0	281	149	1	1.0	1.0,0.984	1.0,1.0	-0.008
13	5,4	45,57	0,0	26,17	170	149	1	1.0	0.089,0.058	0.0,0.0	0.073
14	1231,1596	0,2	759,382	0,0	213	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
15	193,233	133,138	57,34	119,64	207	149	3.24819222526e-05	0.024881152445491602	0.511,0.549	0.256,0.277	0.264
17	1014,1013	9,3	712,317	4,1	269	149	1	1.0	0.984,0.995	0.99,0.994	-0.002
18	697,787	1,1	450,253	0,0	228	149	1	1.0	0.998,0.998	1.0,1.0	-0.002
19	13,8	8,2	20,10	3,3	279	149	0.453458569166	1.0	0.465,0.681	0.781,0.64	-0.137
20	107,146	1,0	95,49	0,0	298	149	1	1.0	0.982,1.0	1.0,1.0	-0.009
21	486,510	0,2	373,175	0,1	262	149	1	1.0	1.0,0.993	1.0,0.99	0.001
24	358,338	0,1	212,117	0,2	297	149	1	1.0	1.0,0.994	1.0,0.967	0.013
25	246,201	0,0	150,97	0,1	288	149	1	1.0	1.0,1.0	1.0,0.98	0.01
26	4,0	5,6	0,0	8,0	279	149	1	1.0	0.299,0.0	0.0,NA	0.149
27	2,0	5,6	0,0	8,0	208	149	1	1.0	0.223,0.0	0.0,NA	0.112
28	272,288	3,2	245,94	0,1	219	149	1	1.0	0.984,0.99	1.0,0.985	-0.005
29	51,40	0,0	28,11	2,0	285	149	1	1.0	1.0,1.0	0.88,1.0	0.06
31	431,452	0,6	255,150	0,0	252	149	1	1.0	1.0,0.978	1.0,1.0	-0.011
32	75,88	0,1	56,21	0,2	202	149	1	1.0	1.0,0.985	1.0,0.886	0.049
33	77,100	0,1	76,33	0,2	205	149	1	1.0	1.0,0.986	1.0,0.923	0.031
34	17,17	2,3	0,2	0,0	211	149	1	1.0	0.857,0.8	NA,1.0	-0.171
35	16,13	2,0	0,1	0,0	191	149	1	1.0	0.862,1.0	NA,1.0	-0.069
36	0,5	0,0	0,1	1,1	298	149	1	1.0	NA,1.0	0.0,0.333	0.834
37	4,8	0,0	3,4	1,1	197	149	0.260402370893	1.0	1.0,1.0	0.694,0.752	0.277
38	5873,6960	0,0	6769,3384	1,0	239	149	1	1.0	1.0,1.0	1.0,1.0	0.0
39	8183,9557	1,0	6196,3007	0,0	223	149	1	1.0	1.0,1.0	1.0,1.0	0.0
40	439,470	6,0	354,193	0,0	294	149	1	1.0	0.974,1.0	1.0,1.0	-0.013
41	750,810	0,2	617,295	0,3	204	149	1	1.0	1.0,0.997	1.0,0.986	0.005
42	656,714	0,2	631,281	0,0	195	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
43	293,317	0,0	249,132	1,1	196	149	1	1.0	1.0,1.0	0.995,0.99	0.008
44	299,332	0,1	258,136	0,0	217	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
45	145,146	3,0	86,67	0,0	236	149	1	1.0	0.968,1.0	1.0,1.0	-0.016
46	221,244	0,0	143,80	0,1	238	149	1	1.0	1.0,1.0	1.0,0.98	0.01
47	6177,6018	4,0	4046,2114	0,0	192	149	1	1.0	0.999,1.0	1.0,1.0	-0.0
48	2,2	92,87	4,2	82,36	178	149	1	1.0	0.018,0.019	0.039,0.044	-0.023
49	10,9	92,87	7,8	82,36	182	149	1	1.0	0.082,0.078	0.065,0.154	-0.029
50	268,255	0,0	190,79	1,0	247	149	1	1.0	1.0,1.0	0.991,1.0	0.004
51	475,549	1,4	200,143	0,1	217	149	1	1.0	0.997,0.99	1.0,0.99	-0.001
52	295,341	1,4	121,94	0,1	223	149	1	1.0	0.995,0.983	1.0,0.984	-0.003
53	1097,1332	2,0	792,359	0,0	198	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
54	1182,1011	2,0	955,435	0,0	298	149	1	1.0	0.997,1.0	1.0,1.0	-0.002
55	391,388	0,0	282,115	1,0	298	149	1	1.0	1.0,1.0	0.993,1.0	0.004
56	598,528	0,1	434,175	0,0	220	149	1	1.0	1.0,0.997	1.0,1.0	-0.002
57	414,444	3,0	331,207	0,0	253	149	1	1.0	0.988,1.0	1.0,1.0	-0.006
58	122,120	0,0	92,38	0,1	224	149	1	1.0	1.0,1.0	1.0,0.962	0.019
59	348,266	1,0	92,53	0,0	266	149	1	1.0	0.995,1.0	1.0,1.0	-0.002
60	950,931	0,1	730,292	0,0	167	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
61	6979,9594	27,44	5533,2825	29,11	216	149	1	1.0	0.994,0.993	0.992,0.994	0.001
62	10,12	416,415	7,0	335,113	295	149	1	1.0	0.012,0.014	0.01,0.0	0.008
63	462,386	1,0	279,140	0,0	249	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
64	4,16	2644,3002	5,2	1600,835	214	149	1	1.0	0.001,0.004	0.002,0.002	0.001
65	1026,1197	0,0	585,267	1,0	298	149	1	1.0	1.0,1.0	0.997,1.0	0.002
66	591,549	0,1	519,208	0,0	247	149	1	1.0	1.0,0.997	1.0,1.0	-0.002
67	213,217	0,1	211,95	0,0	286	149	1	1.0	1.0,0.991	1.0,1.0	-0.004
68	265,215	1,0	276,124	0,0	293	149	1	1.0	0.993,1.0	1.0,1.0	-0.004
69	112,154	58,64	58,44	49,35	298	149	0.371918793048	1.0	0.491,0.546	0.372,0.386	0.139
70	47,56	230,186	45,33	120,66	207	149	1	1.0	0.128,0.178	0.213,0.265	-0.086
71	54,64	230,186	52,25	120,66	210	149	1	1.0	0.143,0.196	0.235,0.212	-0.054
72	1194,1108	0,1	1074,486	0,0	224	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
73	379,469	1,0	307,202	1,0	245	149	1	1.0	0.996,1.0	0.995,1.0	0.0
74	249,243	0,2	197,78	0,0	222	149	1	1.0	1.0,0.988	1.0,1.0	-0.006
75	14,14	7,12	9,3	6,2	298	149	1	1.0	0.5,0.368	0.429,0.429	0.005
76	12,8	3,1	11,1	1,0	298	149	0.359067102655	1.0	0.667,0.8	0.846,1.0	-0.19
78	60,75	0,1	43,37	0,0	219	149	1	1.0	1.0,0.981	1.0,1.0	-0.01
79	3881,4299	0,1	3584,2020	1,0	258	149	1	1.0	1.0,1.0	1.0,1.0	0.0
80	19,29	0,2	15,9	0,0	283	149	1	1.0	1.0,0.884	1.0,1.0	-0.058
81	50,51	0,2	44,15	0,0	262	149	1	1.0	1.0,0.935	1.0,1.0	-0.032
82	79,76	4,6	65,24	5,1	262	149	1	1.0	0.918,0.878	0.881,0.932	-0.009
83	14,11	4,6	5,2	5,1	219	149	0.578361583913	1.0	0.704,0.555	0.405,0.576	0.139
84	44,48	61,67	22,14	44,23	219	149	1	1.0	0.329,0.328	0.254,0.293	0.055
85	874,1088	0,0	672,325	1,0	200	149	1	1.0	1.0,1.0	0.998,1.0	0.001
86	1011,1145	0,0	718,358	2,0	227	149	1	1.0	1.0,1.0	0.996,1.0	0.002
87	371,403	0,0	291,148	1,0	268	149	1	1.0	1.0,1.0	0.994,1.0	0.003
88	189,172	0,0	145,65	1,0	271	149	1	1.0	1.0,1.0	0.988,1.0	0.006
89	45,26	4,7	32,13	8,8	197	149	0.506272414874	1.0	0.895,0.737	0.752,0.551	0.165
90	231,279	6,1	252,111	3,0	298	149	1	1.0	0.951,0.993	0.977,1.0	-0.016
91	115,133	1,2	133,56	0,0	298	149	1	1.0	0.983,0.971	1.0,1.0	-0.023
92	14,12	1,1	8,5	0,1	211	149	1	1.0	0.908,0.894	1.0,0.779	0.012
93	10,9	0,0	4,6	2,0	227	149	1	1.0	1.0,1.0	0.568,1.0	0.216
95	396,338	2,0	288,146	2,0	294	149	1	1.0	0.99,1.0	0.986,1.0	0.002
96	125,175	4,0	117,48	0,1	189	149	1	1.0	0.961,1.0	1.0,0.974	-0.007
97	6,13	1,0	8,1	0,0	235	149	1	1.0	0.792,1.0	1.0,1.0	-0.104
