ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	2903,3049	4,10	2068,1064	4,2	238	149	1
1	2,0	0,0	0,0	1,0	241	149	1
3	203,250	2,1	230,116	0,0	298	149	1
4	6132,6501	1,0	6011,2806	0,0	227	149	1
5	6919,7251	0,0	6517,3927	1,0	223	149	1
6	154,123	0,0	98,39	3,0	190	149	1
7	113,158	0,1	78,49	0,0	238	149	1
8	956,1068	1,0	839,414	0,0	285	149	1
9	663,666	1,0	550,278	0,0	210	149	1
10	729,707	0,0	579,271	0,1	229	149	1
11	652,710	0,0	569,304	0,1	230	149	1
12	100,117	0,1	64,32	0,0	281	149	1
13	5,4	45,57	0,0	26,17	170	149	1
14	1231,1596	0,2	759,382	0,0	213	149	1
15	193,233	133,138	57,34	119,64	207	149	3.24819222526e-05
17	1014,1013	9,3	712,317	4,1	269	149	1
18	697,787	1,1	450,253	0,0	228	149	1
19	13,8	8,2	20,10	3,3	279	149	0.453458569166
20	107,146	1,0	95,49	0,0	298	149	1
21	486,510	0,2	373,175	0,1	262	149	1
24	358,338	0,1	212,117	0,2	297	149	1
25	246,201	0,0	150,97	0,1	288	149	1
26	4,0	5,6	0,0	8,0	279	149	1
27	2,0	5,6	0,0	8,0	208	149	1
28	272,288	3,2	245,94	0,1	219	149	1
29	51,40	0,0	28,11	2,0	285	149	1
31	431,452	0,6	255,150	0,0	252	149	1
32	75,88	0,1	56,21	0,2	202	149	1
33	77,100	0,1	76,33	0,2	205	149	1
34	17,17	2,3	0,2	0,0	211	149	1
35	16,13	2,0	0,1	0,0	191	149	1
36	0,5	0,0	0,1	1,1	298	149	1
37	4,8	0,0	3,4	1,1	197	149	0.260402370893
38	5873,6960	0,0	6769,3384	1,0	239	149	1
39	8183,9557	1,0	6196,3007	0,0	223	149	1
40	439,470	6,0	354,193	0,0	294	149	1
41	750,810	0,2	617,295	0,3	204	149	1
42	656,714	0,2	631,281	0,0	195	149	1
43	293,317	0,0	249,132	1,1	196	149	1
44	299,332	0,1	258,136	0,0	217	149	1
45	145,146	3,0	86,67	0,0	236	149	1
46	221,244	0,0	143,80	0,1	238	149	1
47	6177,6018	4,0	4046,2114	0,0	192	149	1
48	2,2	92,87	4,2	82,36	178	149	1
49	10,9	92,87	7,8	82,36	182	149	1
50	268,255	0,0	190,79	1,0	247	149	1
51	475,549	1,4	200,143	0,1	217	149	1
52	295,341	1,4	121,94	0,1	223	149	1
53	1097,1332	2,0	792,359	0,0	198	149	1
54	1182,1011	2,0	955,435	0,0	298	149	1
55	391,388	0,0	282,115	1,0	298	149	1
56	598,528	0,1	434,175	0,0	220	149	1
57	414,444	3,0	331,207	0,0	253	149	1
58	122,120	0,0	92,38	0,1	224	149	1
59	348,266	1,0	92,53	0,0	266	149	1
60	950,931	0,1	730,292	0,0	167	149	1
61	6979,9594	27,44	5533,2825	29,11	216	149	1
62	10,12	416,415	7,0	335,113	295	149	1
63	462,386	1,0	279,140	0,0	249	149	1
64	4,16	2644,3002	5,2	1600,835	214	149	1
65	1026,1197	0,0	585,267	1,0	298	149	1
66	591,549	0,1	519,208	0,0	247	149	1
67	213,217	0,1	211,95	0,0	286	149	1
68	265,215	1,0	276,124	0,0	293	149	1
69	112,154	58,64	58,44	49,35	298	149	0.371918793048
70	47,56	230,186	45,33	120,66	207	149	1
71	54,64	230,186	52,25	120,66	210	149	1
72	1194,1108	0,1	1074,486	0,0	224	149	1
73	379,469	1,0	307,202	1,0	245	149	1
74	249,243	0,2	197,78	0,0	222	149	1
75	14,14	7,12	9,3	6,2	298	149	1
76	12,8	3,1	11,1	1,0	298	149	0.359067102655
78	60,75	0,1	43,37	0,0	219	149	1
79	3881,4299	0,1	3584,2020	1,0	258	149	1
80	19,29	0,2	15,9	0,0	283	149	1
81	50,51	0,2	44,15	0,0	262	149	1
82	79,76	4,6	65,24	5,1	262	149	1
83	14,11	4,6	5,2	5,1	219	149	0.578361583913
84	44,48	61,67	22,14	44,23	219	149	1
85	874,1088	0,0	672,325	1,0	200	149	1
86	1011,1145	0,0	718,358	2,0	227	149	1
87	371,403	0,0	291,148	1,0	268	149	1
88	189,172	0,0	145,65	1,0	271	149	1
89	45,26	4,7	32,13	8,8	197	149	0.506272414874
90	231,279	6,1	252,111	3,0	298	149	1
91	115,133	1,2	133,56	0,0	298	149	1
92	14,12	1,1	8,5	0,1	211	149	1
93	10,9	0,0	4,6	2,0	227	149	1
95	396,338	2,0	288,146	2,0	294	149	1
96	125,175	4,0	117,48	0,1	189	149	1
97	6,13	1,0	8,1	0,0	235	149	1
98	2,9	1,0	5,0	0,0	228	149	1
99	91,142	2,0	81,44	0,0	298	149	1
100	53,74	0,0	46,26	1,0	280	149	1
101	329,295	3,3	244,108	25,9	205	149	1
102	4775,4257	0,0	3416,1678	2,0	178	149	1
103	343,322	0,0	241,137	1,0	245	149	1
104	415,427	0,1	250,115	0,0	209	149	1
106	264,260	0,0	195,95	0,1	239	149	1
107	41,36	11,17	49,22	10,8	196	149	1
108	75,43	23,14	44,26	14,4	196	149	1
109	17,22	23,14	12,13	14,4	194	149	1
110	13,19	40,19	22,9	12,9	194	149	0.240991424349
111	225,227	0,2	162,75	0,0	298	149	1
112	243,220	0,1	156,93	0,0	298	149	1
113	375,366	0,2	261,134	0,0	298	149	1
116	1617,2096	0,3	1106,606	0,0	298	149	1
117	2,1	37,23	0,0	18,11	291	149	1
118	95,106	0,5	121,69	0,1	298	149	1
119	579,558	1,0	255,122	0,0	247	149	1
120	19,22	0,1	8,6	0,1	256	149	1
121	345,297	0,1	223,117	0,0	218	149	1
122	36,45	2,0	16,6	0,2	273	149	1
123	1397,1488	78,106	1837,1009	30,21	245	149	1
124	4,6	5,6	2,2	0,3	238	149	0.53849504574
125	209,257	0,1	119,70	0,0	298	149	1
126	142,153	0,1	70,35	0,0	256	149	1
127	76,107	23,28	74,57	12,6	210	149	0.587857318723
129	178,218	0,5	105,66	0,0	298	149	1
130	195,202	0,0	167,54	0,2	193	149	1
131	114,90	1,0	60,31	0,0	206	149	1
132	1,4	8,26	8,3	8,2	226	149	0.0274652691849
133	200,217	2,0	193,66	0,0	191	149	1
134	151,148	1,0	132,76	0,0	261	149	1
135	320,340	0,1	279,133	0,0	234	149	1
136	11049,13217	1,3	11746,6095	0,1	298	149	1
137	1007,800	0,1	767,376	0,0	298	149	1
138	100,98	0,0	79,38	3,0	190	149	1
139	11,12	88,47	5,4	36,21	230	149	1
140	14,12	1,0	12,4	0,0	230	149	1
141	131,69	1,0	51,30	0,0	230	149	1
142	54,29	11,10	18,12	12,3	230	149	0.748052329834
143	118,126	1,0	81,52	0,0	201	149	1
144	546,542	0,5	420,174	2,4	191	149	1
145	347,364	0,0	228,143	1,0	280	149	1
146	405,597	7,5	273,175	0,1	196	149	1
147	306,265	1,0	121,72	0,0	225	149	1
148	62,55	1,0	37,15	0,0	202	149	1
149	83,89	0,1	62,41	0,0	285	149	1
150	202,277	2,0	208,112	2,0	210	149	1
151	640,601	2,0	495,203	0,0	215	149	1
152	8,2	3,10	7,2	2,5	212	149	0.919371765515
153	164,196	0,1	104,67	0,0	203	149	1
154	23,17	0,3	19,6	0,0	205	149	1
155	9,20	5,4	16,8	1,0	214	149	0.0115430348187
156	333,323	0,2	192,122	0,0	229	149	1
157	356,359	42,41	259,109	32,22	190	149	1
158	98,116	0,0	73,43	0,1	298	149	1
159	130,133	0,3	68,41	0,0	232	149	1
160	158,125	1,0	90,42	0,0	201	149	1
161	127,112	3,0	86,37	0,0	222	149	1
162	3,4	1,0	7,2	0,0	298	149	1
163	5,6	0,1	0,4	2,0	298	149	0.337596516649
164	0,6	1,0	0,2	0,0	263	149	1
165	122,87	8,4	78,33	2,1	263	149	1
166	320,373	1,0	252,107	1,0	291	149	1
167	76919,89047	2,0	81204,40915	0,0	298	149	1
168	143446,166059	2,0	151752,77690	0,0	284	149	1
169	284,301	9,14	253,120	0,0	298	149	1
170	120,104	1,0	71,29	0,0	234	149	1
172	0,1	3713,4233	0,0	2688,1254	194	149	1
173	346,357	0,0	232,98	0,1	208	149	1
174	76,61	1,0	35,13	0,0	218	149	1
175	220,218	4,0	96,56	0,0	204	149	1
176	2,1	16,20	6,4	18,8	220	149	0.363431349705
177	0,2	26,13	2,2	16,11	220	149	1
178	31,36	16,20	29,18	18,8	192	149	1
179	12,10	26,13	11,5	16,11	192	149	1
180	386,394	1,0	221,97	0,0	295	149	1
181	175,185	0,3	166,43	0,0	190	149	1
182	212,238	0,2	116,70	0,0	252	149	1
183	1313,1391	1,0	1023,500	0,0	248	149	1
184	572,612	1,0	399,224	0,0	298	149	1
185	345,547	5,0	332,230	0,0	268	149	1
186	292,386	12,29	179,113	20,16	195	149	1
187	547,801	0,1	438,224	0,0	224	149	1
189	80,70	0,1	20,3	0,0	295	149	1
190	43,50	0,3	19,27	3,0	255	149	1
191	259,325	0,1	280,162	0,0	178	149	1
192	153,155	5,3	88,45	3,0	240	149	1
194	442,463	4,1	567,269	1,1	208	149	1
195	1991,2246	0,1	1607,886	0,0	298	149	1
196	1009,1120	0,1	808,476	0,0	298	149	1
198	5921,6900	0,0	4236,2320	0,1	272	149	1
199	316,293	0,2	270,148	0,0	298	149	1
200	4738,5544	2,3	3742,2238	0,0	206	149	1
201	18,13	3309,4049	3,16	2634,1561	222	149	1
202	6,18	227,258	4,5	196,112	243	149	1
203	219,128	0,0	105,58	3,0	216	149	1
204	3801,3703	3,1	3417,1737	0,0	233	149	1
205	51,36	0,0	8,19	1,0	232	149	1
206	369,362	0,2	161,69	0,0	249	149	1
208	127,91	5,0	90,34	0,0	208	149	1
209	5,2	2,1	0,0	2,0	290	149	1
210	168,155	66,74	202,76	49,31	298	149	1
211	237,217	2,0	279,119	0,0	298	149	1
212	109,111	2,0	104,60	0,0	209	149	1
213	0,0	1,0	0,1	0,0	230	149	1
215	1599,1951	1,4	1448,735	2,0	221	149	1
216	1754,1836	2,0	1604,745	0,0	217	149	1
217	49,54	0,1	42,12	0,0	298	149	1
219	121,146	1,1	97,67	0,0	298	149	1
220	170,177	2,0	148,85	0,1	211	149	1
221	177,234	19,14	164,83	6,6	263	149	1
222	96,112	1,0	33,28	0,0	298	149	1
223	741,998	1,0	511,316	0,0	298	149	1
224	235,297	1,0	250,142	0,0	298	149	1
225	6,0	236,297	3,2	252,142	198	149	1
226	453,450	0,0	361,159	0,3	280	149	1
228	20,51	33,46	23,7	53,30	173	149	0.170493339218
231	122,92	0,0	83,28	0,1	223	149	1
233	148,166	0,1	110,48	0,0	257	149	1
234	96,95	5,12	68,55	5,6	210	149	1
235	305,288	1,0	175,77	0,0	203	149	1
236	851,873	1,0	672,282	0,0	249	149	1
238	84,102	56,60	65,33	61,42	185	149	0.523157913622
240	1230,1173	27,10	669,334	15,4	244	149	1
241	420,530	0,1	356,189	0,0	229	149	1
243	100,160	0,1	101,60	2,1	178	149	1
244	18,21	91,84	11,5	55,40	231	149	1
245	236,288	3,0	194,98	0,0	298	149	1
246	480,591	3,0	380,221	0,0	298	149	1
247	523,581	1,0	353,163	0,0	277	149	1
248	137,100	19,18	100,32	12,1	237	149	1
249	519,486	1,0	357,175	0,0	246	149	1
250	341,300	1,0	218,141	0,0	232	149	1
252	1639,1609	3,2	1462,718	1,2	247	149	1
254	443,481	1,0	428,222	0,2	211	149	1
255	384,335	0,0	256,124	1,0	298	149	1
259	778,875	0,4	617,284	0,0	229	149	1
260	8,12	33,72	15,6	42,23	229	149	1
261	158,147	1,0	121,76	1,1	179	149	1
262	680,823	0,0	410,208	1,0	204	149	1
263	1010,889	0,0	678,306	0,1	201	149	1
265	30,44	5,2	30,14	2,0	268	149	1
266	759,789	0,0	455,244	0,1	229	149	1
267	8,21	1,1	17,4	1,0	289	149	1
268	32,27	1,0	39,41	0,0	190	149	1
269	122,124	0,3	89,40	0,0	184	149	1
270	1068,1216	0,3	840,467	0,0	229	149	1
272	12,9	0,0	3,2	1,0	221	149	1
273	235,280	0,2	108,46	0,0	272	149	1
274	1000,1184	9,9	521,302	1,0	242	149	1
275	478,642	9,9	312,170	1,0	235	149	1
276	1062,1319	0,0	831,517	1,0	298	149	1
277	255,214	0,1	134,82	0,0	184	149	1
278	220,219	0,1	155,75	0,0	223	149	1
279	104,132	277,311	45,19	257,90	155	149	0.324844121174
280	150,149	5,0	199,104	3,3	211	149	1
281	370,419	3,0	350,181	1,0	237	149	1
283	904,1109	0,0	1522,798	1,0	231	149	1
284	281,341	0,0	462,246	1,0	235	149	1
285	270,304	0,1	216,88	0,0	194	149	1
286	357,431	1,0	274,127	0,0	257	149	1
287	400,466	5,8	324,157	11,2	226	149	1
288	69,74	4,2	59,27	0,2	238	149	1
289	202,262	4,2	194,75	0,2	247	149	1
290	263,273	1,1	175,88	0,0	219	149	1
291	837,856	1,1	538,289	0,0	216	149	1
292	275,219	2,0	115,81	0,0	244	149	1
293	177,211	3,7	109,65	0,0	208	149	1
294	127,135	1,1	61,45	1,3	298	149	1
295	310,273	0,2	242,120	0,0	203	149	1
296	290,288	1,0	247,121	0,0	205	149	1
297	2,1	0,2	5,0	0,0	209	149	1
298	18,12	0,1	6,4	1,0	298	149	1
299	99,145	0,0	54,31	0,1	259	149	1
300	57,77	0,0	31,18	0,1	245	149	1
301	6,6	488,444	5,2	505,322	276	149	1
302	3043,3166	0,0	2507,1158	0,2	203	149	1
303	14,16	0,1	4,0	0,0	241	149	1
304	806,946	0,0	635,290	1,0	192	149	1
305	206,197	0,0	153,72	2,0	197	149	1
306	42,32	2,0	32,14	0,0	197	149	1
307	66,52	2,0	42,29	0,0	196	149	1
308	241,215	2,0	165,88	0,0	196	149	1
310	84,66	0,2	30,22	0,0	191	149	1
311	60,40	2,0	21,4	0,0	229	149	1
312	135,171	0,2	74,46	0,1	298	149	1
313	690,671	1,4	489,234	1,1	211	149	1
314	189,163	1,0	550,313	3,2	229	149	1
315	698,582	0,1	731,380	0,0	266	149	1
316	399,504	1,0	284,156	0,0	233	149	1
318	164,197	4,1	96,71	0,2	275	149	1
320	303,318	2,0	169,104	0,0	213	149	1
321	373,356	0,0	271,135	0,1	191	149	1
322	423,365	0,2	319,140	0,0	199	149	1
324	85,106	0,0	58,30	1,0	206	149	1
325	480,527	45,52	403,221	35,14	190	149	1
326	431,552	3,0	374,199	0,0	178	149	1
327	215,206	0,1	156,68	0,0	191	149	1
328	18,30	1,0	15,7	0,0	298	149	1
331	1203,1347	2,0	949,533	0,0	246	149	1
333	135,127	3,0	46,31	0,0	246	149	1
334	171,124	809,777	114,54	492,215	298	149	1
335	5,9	0,0	10,3	2,1	260	149	0.780160747032
336	42,51	0,5	26,21	0,0	298	149	1
337	0,1	211,189	0,0	8,2	221	149	1
338	263,252	3,0	10,2	0,0	191	149	1
339	37,20	0,2	15,3	0,0	213	149	1
340	503,502	3,4	267,154	1,0	172	149	1
