IncLevel1	IncLevel2	IncLevelDifference
0.581,0.522	0.568,0.521	0.007
0.764,0.852	0.944,0.909	-0.118
0.462,0.554	0.37,0.387	0.13
0.123,0.148	0.147,0.118	0.003
0.477,0.448	0.506,0.37	0.025
0.634,0.636	0.601,0.568	0.05
0.46,0.294	0.218,0.0	0.268
0.948,0.964	0.964,0.888	0.03
0.472,0.462	0.417,0.344	0.087
0.474,0.376	0.451,0.395	0.002
0.034,0.066	0.032,0.08	-0.006
0.389,0.426	0.346,0.56	-0.046
0.463,0.428	0.425,0.412	0.027
0.64,0.535	0.656,0.5	0.009
0.333,0.344	0.343,0.441	-0.053
0.489,0.501	0.524,0.506	-0.02
0.396,0.362	0.451,0.423	-0.058
0.389,0.603	0.55,0.459	-0.009
0.313,0.289	0.289,0.15	0.082
0.079,0.101	0.073,0.128	-0.011
0.429,0.544	0.466,0.53	-0.011
0.345,0.384	0.328,0.348	0.027
0.392,0.382	0.399,0.451	-0.038
0.444,0.355	0.34,0.218	0.12
0.586,0.542	0.493,0.601	0.017
0.415,0.457	0.414,0.403	0.028
0.506,0.51	0.392,0.474	0.075
0.337,0.441	0.307,0.371	0.05
0.199,0.176	0.208,0.145	0.011
0.823,0.828	0.795,0.817	0.019
0.777,0.718	0.823,0.747	-0.037
0.392,0.467	0.375,0.388	0.048
0.481,0.494	0.435,0.438	0.051
0.978,0.959	0.956,0.947	0.017
0.571,0.2	0.5,0.333	-0.031
0.377,0.314	0.373,0.186	0.066
0.533,0.574	0.564,0.43	0.056
0.08,0.073	0.101,0.043	0.004
0.306,0.335	0.395,0.263	-0.009
0.065,0.086	0.145,0.114	-0.054
0.111,0.082	0.175,0.257	-0.119
0.531,0.471	0.559,0.5	-0.029
0.261,0.36	0.346,0.276	-0.001
0.0,0.106	0.214,0.154	-0.131
0.517,0.456	0.54,0.481	-0.024
0.435,0.461	0.26,0.242	0.197
0.725,0.697	0.704,0.617	0.05
0.369,0.423	0.405,0.401	-0.007
0.646,0.618	0.345,0.578	0.171
0.63,0.612	0.487,0.635	0.06
0.684,0.628	0.531,0.673	0.054
0.24,0.275	0.187,0.216	0.056
0.412,0.442	0.493,0.386	-0.013
0.308,0.32	0.316,0.365	-0.027
0.458,0.478	0.589,0.378	-0.016
0.031,0.0	0.0,0.0	0.015
0.628,0.594	0.468,0.593	0.081
0.668,0.586	0.656,0.566	0.016
0.432,0.438	0.45,0.442	-0.011
0.385,0.45	0.514,0.572	-0.125
0.351,0.43	0.36,0.486	-0.033
0.543,0.574	0.39,0.496	0.115
0.9,0.722	1.0,1.0	-0.189
0.917,0.723	0.856,0.917	-0.067
0.462,0.425	0.468,0.428	-0.005
0.815,0.834	0.794,0.799	0.028
0.535,0.574	0.542,0.577	-0.005
0.146,0.168	0.119,0.056	0.07
0.63,0.869	1.0,NA	-0.25
0.687,0.548	0.846,0.793	-0.202
0.511,0.469	0.486,0.504	-0.005
0.333,0.353	0.285,0.344	0.028
0.469,0.44	0.412,0.442	0.028
0.397,0.41	0.375,0.416	0.008
0.61,0.653	0.629,0.606	0.014
0.053,0.0	0.0,0.0	0.026
