ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	112,98	73,81	77,41	53,34	217	196	1	1.0	0.581,0.522	0.568,0.521	0.007
1	62,76	16,11	40,24	2,2	262	219	0.422525325972	1.0	0.764,0.852	0.944,0.909	-0.118
2	41,63	49,52	16,16	28,26	189	194	0.56820533689	1.0	0.462,0.554	0.37,0.387	0.13
3	17,12	121,69	11,4	64,30	230	230	1	1.0	0.123,0.148	0.147,0.118	0.003
5	197,176	260,261	75,42	88,86	226	272	1	1.0	0.477,0.448	0.506,0.37	0.025
6	171,130	85,64	77,49	44,32	236	203	1	1.0	0.634,0.636	0.601,0.568	0.05
8	7,3	8,7	2,0	7,8	260	253	0.0222520994756	0.8455797800728	0.46,0.294	0.218,0.0	0.268
9	820,667	35,19	383,216	11,21	216	167	1	1.0	0.948,0.964	0.964,0.888	0.03
10	90,80	108,100	58,25	87,51	278	298	1	1.0	0.472,0.462	0.417,0.344	0.087
12	168,120	249,266	108,49	175,100	198	264	1	1.0	0.474,0.376	0.451,0.395	0.002
13	9,13	230,167	3,5	81,52	256	232	1	1.0	0.034,0.066	0.032,0.08	-0.006
14	137,116	230,167	40,62	81,52	217	232	1	1.0	0.389,0.426	0.346,0.56	-0.046
15	52,41	66,60	27,16	40,25	188	206	1	1.0	0.463,0.428	0.425,0.412	0.027
16	272,180	136,139	157,71	73,63	250	222	1	1.0	0.64,0.535	0.656,0.5	0.009
17	127,112	247,207	71,48	132,59	227	220	1	1.0	0.333,0.344	0.343,0.441	-0.053
18	1438,1304	1454,1253	848,464	744,438	210	203	1	1.0	0.489,0.501	0.524,0.506	-0.02
19	54,53	111,126	42,25	69,46	201	271	1	1.0	0.396,0.362	0.451,0.423	-0.058
20	77,92	134,67	74,43	67,56	197	218	1	1.0	0.389,0.603	0.55,0.459	-0.009
21	48,31	126,91	32,9	94,61	169	202	1	1.0	0.313,0.289	0.289,0.15	0.082
22	54,67	601,571	28,27	341,176	244	234	1	1.0	0.079,0.101	0.073,0.128	-0.011
23	207,174	251,133	89,68	93,55	247	225	1	1.0	0.429,0.544	0.466,0.53	-0.011
24	104,114	260,241	82,43	221,106	220	290	1	1.0	0.345,0.384	0.328,0.348	0.027
25	67,57	108,96	56,37	88,47	193	201	1	1.0	0.392,0.382	0.399,0.451	-0.038
26	72,41	114,94	35,11	86,50	208	263	0.782425521714	1.0	0.444,0.355	0.34,0.218	0.12
28	173,147	127,129	74,42	79,29	208	216	1	1.0	0.586,0.542	0.493,0.601	0.017
29	367,468	518,556	455,273	644,405	298	298	1	1.0	0.415,0.457	0.414,0.403	0.028
30	93,84	99,88	49,33	83,40	273	298	1	1.0	0.506,0.51	0.392,0.474	0.075
31	38,48	103,84	17,9	53,21	193	266	1	1.0	0.337,0.441	0.307,0.371	0.05
32	147,133	619,649	79,40	315,246	220	230	1	1.0	0.199,0.176	0.208,0.145	0.011
33	1127,876	204,153	588,430	127,81	230	193	1	1.0	0.823,0.828	0.795,0.817	0.019
34	291,206	63,61	142,90	23,23	243	183	1	1.0	0.777,0.718	0.823,0.747	-0.037
35	47,42	73,48	30,19	50,30	209	209	1	1.0	0.392,0.467	0.375,0.388	0.048
36	2406,2347	2600,2400	1175,731	1528,938	298	298	1	1.0	0.481,0.494	0.435,0.438	0.051
37	440,324	10,14	305,216	14,12	298	298	1	1.0	0.978,0.959	0.956,0.947	0.017
38	8,3	6,12	3,2	3,4	242	242	1	1.0	0.571,0.2	0.5,0.333	-0.031
39	54,48	98,115	19,5	35,24	217	238	1	1.0	0.377,0.314	0.373,0.186	0.066
40	58,58	46,39	30,15	21,18	273	247	1	1.0	0.533,0.574	0.564,0.43	0.056
41	11,7	193,136	8,2	108,67	183	278	1	1.0	0.08,0.073	0.101,0.043	0.004
42	56,45	193,136	46,16	107,68	183	278	1	1.0	0.306,0.335	0.395,0.263	-0.009
43	21,29	255,261	26,14	129,92	251	212	1	1.0	0.065,0.086	0.145,0.114	-0.054
44	48,32	445,417	45,48	246,161	183	212	0.60242888657	1.0	0.111,0.082	0.175,0.257	-0.119
45	184,156	155,167	113,66	85,63	212	202	1	1.0	0.531,0.471	0.559,0.5	-0.029
46	95,100	263,174	48,21	89,54	252	247	1	1.0	0.261,0.36	0.346,0.276	-0.001
47	0,5	35,42	3,2	11,11	298	298	0.548793552313	1.0	0.0,0.106	0.214,0.154	-0.131
48	203,172	190,205	208,100	177,108	298	298	1	1.0	0.517,0.456	0.54,0.481	-0.024
49	156,113	200,130	68,33	191,102	212	209	0.0115747304547	0.8455797800728	0.435,0.461	0.26,0.242	0.197
50	103,138	39,60	69,37	29,23	298	298	1	1.0	0.725,0.697	0.704,0.617	0.05
51	1766,1700	3503,2688	936,575	1594,996	209	242	1	1.0	0.369,0.423	0.405,0.401	-0.007
52	90,92	26,30	20,26	20,10	298	157	0.381076768305	1.0	0.646,0.618	0.345,0.578	0.171
53	84,90	26,30	36,33	20,10	298	157	1	1.0	0.63,0.612	0.487,0.635	0.06
54	107,96	26,30	43,39	20,10	298	157	1	1.0	0.684,0.628	0.531,0.673	0.054
55	92,66	392,234	34,17	198,83	178	239	1	1.0	0.24,0.275	0.187,0.216	0.056
