IncLevel1	IncLevel2	IncLevelDifference
0.09,0.134	0.062,0.0	0.081
0.204,0.202	0.106,0.165	0.068
0.067,0.049	0.065,0.1	-0.025
0.066,0.132	0.187,0.09	-0.04
0.122,0.121	0.103,0.082	0.029
0.067,0.045	0.039,0.115	-0.021
0.475,0.442	0.617,0.335	-0.017
0.92,0.619	0.928,0.736	-0.062
0.766,0.751	0.695,0.7	0.061
1.0,1.0	1.0,0.831	0.085
0.195,0.18	0.11,0.137	0.064
0.035,0.04	0.04,0.037	-0.001
0.272,0.218	0.289,0.223	-0.011
0.163,0.134	0.133,0.129	0.018
0.059,0.121	0.076,0.091	0.007
0.227,0.168	0.163,0.241	-0.005
0.03,0.074	0.081,0.079	-0.028
0.816,0.728	0.67,0.721	0.077
0.006,0.0	0.0,0.007	-0.001
0.242,0.242	0.245,0.26	-0.011
0.021,0.04	0.038,0.103	-0.04
0.013,0.041	0.045,0.023	-0.007
0.039,0.059	0.03,0.04	0.014
0.146,0.234	0.234,0.0	0.073
0.188,0.388	0.278,0.267	0.016
0.336,0.386	0.403,0.415	-0.048
0.007,0.001	0.022,0.013	-0.013
1.0,1.0	1.0,0.832	0.084
0.012,0.013	0.012,0.011	0.001
0.019,0.019	0.019,0.022	-0.001
0.021,0.038	0.014,0.046	-0.001
0.93,0.985	0.964,1.0	-0.024
0.992,1.0	1.0,1.0	-0.004
0.061,0.157	0.501,0.565	-0.424
0.077,0.074	0.094,0.109	-0.026
0.065,0.075	0.123,0.04	-0.011
0.039,0.042	0.012,0.013	0.028
0.061,0.089	0.045,0.059	0.023
0.894,0.85	0.923,0.88	-0.029
0.342,0.275	0.326,0.481	-0.095
0.331,0.349	0.251,0.326	0.051
0.512,0.33	0.0,1.0	-0.079
0.26,0.145	NA,0.555	-0.353
0.28,0.117	0.0,0.0	0.199
0.578,0.799	0.0,0.443	0.467
0.204,0.296	0.0,0.306	0.097
0.093,0.121	0.046,0.065	0.051
0.986,0.977	0.973,0.962	0.014
1.0,0.87	1.0,1.0	-0.065
0.465,0.307	0.419,0.326	0.014
0.841,0.57	0.371,0.424	0.308
0.991,1.0	1.0,1.0	-0.004
0.34,0.262	0.33,0.473	-0.1
0.068,0.092	0.144,0.114	-0.049
0.088,0.089	0.185,0.223	-0.116
0.263,0.196	0.242,0.299	-0.041
0.291,0.173	0.145,0.169	0.075
0.127,0.087	0.357,0.511	-0.327
0.083,0.099	0.222,0.119	-0.079
0.302,0.234	0.165,0.299	0.036
0.126,0.142	0.05,0.081	0.069
0.344,0.286	0.374,0.246	0.005
0.265,0.337	0.34,0.463	-0.1
0.588,1.0	1.0,1.0	-0.206
0.0,NA	NA,1.0	-1.0
0.486,0.617	0.434,0.394	0.137
0.076,0.068	0.129,0.107	-0.046
0.952,1.0	1.0,1.0	-0.024
0.031,0.048	0.035,0.04	0.002
0.052,0.116	0.192,0.122	-0.073
0.124,0.063	0.084,0.07	0.016
0.0,0.003	0.0,0.004	-0.001
0.313,0.258	0.264,0.19	0.058
0.158,0.092	0.105,0.172	-0.013
0.113,0.101	0.151,0.212	-0.074
0.639,0.571	0.555,0.583	0.036
0.051,0.056	0.135,0.047	-0.037
0.0,0.0	0.0,0.042	-0.021
0.1,0.092	0.071,0.139	-0.009
0.053,0.045	0.046,0.044	0.004
0.127,0.078	0.098,0.066	0.021
0.696,0.736	1.0,0.817	-0.193
0.042,0.025	0.067,0.056	-0.028
0.222,0.219	0.22,0.193	0.014
0.026,0.007	0.121,0.337	-0.213
0.015,0.036	0.045,0.006	0.0
0.223,0.26	0.91,0.293	-0.36
0.037,0.033	0.038,0.037	-0.002
0.943,0.926	0.974,0.975	-0.04
0.105,0.105	0.117,0.145	-0.026
0.998,0.994	0.996,0.994	0.001
0.829,0.81	0.811,0.83	-0.001
0.051,0.051	0.068,0.078	-0.022
0.458,0.551	0.399,0.6	0.005
0.028,0.0	0.044,0.042	-0.029
0.618,0.304	0.622,0.448	-0.074
0.451,0.321	0.205,0.313	0.127
0.116,0.038	0.164,0.089	-0.05
0.149,0.243	0.201,0.205	-0.007
0.076,0.05	0.075,0.174	-0.061
0.666,0.577	0.511,0.66	0.036
0.051,0.054	0.086,0.072	-0.026
0.019,0.013	0.023,0.013	-0.002
0.056,0.067	0.098,0.03	-0.003
0.24,0.324	0.335,0.412	-0.091
0.26,0.212	0.457,0.182	-0.084
0.752,0.709	0.743,0.609	0.054
0.274,0.235	0.317,0.187	0.003
0.882,0.758	1.0,0.962	-0.161
0.736,0.658	0.794,0.77	-0.085
0.055,0.022	0.063,0.078	-0.032
0.262,0.136	0.3,0.256	-0.079
0.125,0.0	0.0,0.0	0.062
0.314,0.338	0.301,0.253	0.049
0.111,0.135	0.231,0.267	-0.126
0.736,0.419	0.836,0.833	-0.257
0.115,0.088	0.119,0.124	-0.02
0.168,0.185	0.238,0.215	-0.05
0.208,0.273	0.214,0.223	0.022
0.092,0.062	0.104,0.129	-0.039
0.234,0.263	0.496,0.183	-0.091
0.772,0.609	1.0,0.842	-0.231
1.0,1.0	0.798,0.822	0.19
0.892,0.83	0.771,0.762	0.095
0.164,0.113	0.316,0.129	-0.084
0.569,0.512	0.428,0.361	0.146
0.118,0.081	0.083,0.182	-0.033
0.106,0.068	0.092,0.104	-0.011
0.319,0.201	0.414,0.273	-0.084
0.068,0.185	0.032,0.049	0.086
0.202,0.259	0.328,0.137	-0.002
0.017,0.124	0.226,0.416	-0.251
0.009,0.093	0.125,0.05	-0.036
0.051,0.025	0.043,0.03	0.002
0.143,0.054	0.0,0.097	0.05
0.233,0.07	0.0,0.087	0.108
0.405,0.443	0.2,0.316	0.166
0.164,0.179	0.181,0.178	-0.008
0.581,0.0	1.0,0.104	-0.262
0.045,0.04	0.032,0.061	-0.004
0.09,0.121	0.125,0.082	0.002
0.775,0.748	1.0,0.554	-0.015
0.822,0.733	1.0,0.779	-0.112
0.876,0.642	0.659,0.625	0.117
0.093,0.114	0.103,0.107	-0.001
0.964,0.903	0.899,0.877	0.045
0.163,0.177	0.336,0.293	-0.145
1.0,0.865	0.966,0.956	-0.028
0.138,0.176	0.307,0.191	-0.092
0.908,0.822	1.0,0.856	-0.063
0.976,0.978	0.972,0.979	0.001
0.98,0.97	0.985,0.955	0.005
0.128,0.099	0.125,0.112	-0.005
0.501,0.387	0.637,0.258	-0.004
0.166,0.099	0.053,0.144	0.034
0.141,0.126	0.264,0.246	-0.121
0.074,0.072	0.269,0.247	-0.185
0.006,0.006	0.02,0.021	-0.015
0.384,0.0	0.072,0.082	0.115
0.048,0.08	0.067,0.046	0.007
0.153,0.185	0.241,0.178	-0.041
0.48,0.468	0.502,0.394	0.026
0.107,0.092	0.058,0.064	0.039
0.021,0.064	0.084,0.094	-0.046
0.031,0.056	0.058,0.0	0.014
0.08,0.071	0.047,0.066	0.019
0.933,1.0	0.888,0.785	0.13
0.04,0.034	0.062,0.075	-0.032
0.195,0.172	0.378,0.332	-0.171
0.266,0.241	0.261,0.393	-0.074
0.071,0.081	0.042,0.0	0.055
0.099,0.175	0.13,0.123	0.011
0.838,0.695	0.555,0.581	0.198
0.06,0.028	0.017,0.071	0.0
0.989,0.927	0.777,0.929	0.105
NA,0.316	1.0,1.0	-0.684
0.0,0.293	1.0,0.0	-0.354
0.207,0.328	0.439,0.529	-0.216
0.333,0.437	0.0,0.313	0.229
0.043,0.007	0.0,0.006	0.022
0.024,0.053	0.029,0.047	0.001
0.046,0.029	0.098,0.057	-0.04
0.181,0.212	0.067,0.214	0.056
0.2,0.135	0.0,0.068	0.134
0.469,0.492	0.891,0.513	-0.221
0.491,0.664	0.533,0.587	0.017
0.044,0.031	0.023,0.033	0.009
0.029,0.018	0.023,0.033	-0.005
0.034,0.054	0.047,0.079	-0.019
0.733,0.758	0.703,0.692	0.048
1.0,1.0	0.987,0.992	0.01
0.02,0.016	0.026,0.026	-0.008
0.394,0.437	0.626,0.331	-0.063
0.042,0.043	0.026,0.042	0.008
0.005,0.003	0.002,0.005	0.001
0.927,0.842	0.842,0.587	0.17
0.253,0.279	0.255,0.32	-0.021
0.033,0.028	0.035,0.089	-0.032
0.067,0.031	0.017,0.029	0.026
0.177,0.097	0.086,0.007	0.091
0.084,0.052	0.08,0.101	-0.022
0.375,0.285	0.082,0.281	0.148
0.803,0.846	0.54,0.761	0.174
0.943,0.939	0.982,0.982	-0.041
0.754,0.748	0.781,0.852	-0.066
0.955,0.91	0.968,0.949	-0.026
0.043,0.038	0.05,0.038	-0.004
0.046,0.0	0.0,0.092	-0.023
0.47,0.206	0.613,1.0	-0.469
0.014,0.012	0.108,0.093	-0.088
0.144,0.133	0.057,0.135	0.043
0.155,0.19	0.485,0.417	-0.278
0.163,0.156	0.487,0.297	-0.233
0.031,0.068	0.076,0.057	-0.017
0.913,1.0	0.858,0.917	0.069
0.068,0.094	0.111,0.066	-0.007
0.017,0.033	0.0,0.042	0.004
0.945,1.0	0.905,0.956	0.042
0.126,0.173	0.03,0.086	0.091
0.0,0.0	0.0,0.083	-0.042
0.217,0.188	0.581,0.257	-0.216
0.039,0.186	0.249,0.188	-0.106
0.861,0.766	0.405,0.585	0.319
1.0,0.954	0.966,1.0	-0.006
0.128,0.148	0.154,0.185	-0.031
0.441,0.487	0.421,0.45	0.028
NA,1.0	NA,0.0	1.0
0.473,0.671	0.726,0.615	-0.098
0.081,0.074	0.099,0.198	-0.071
0.142,0.103	0.105,0.137	0.002
0.577,0.452	0.576,0.27	0.091
0.097,0.114	0.132,0.112	-0.016
0.368,0.431	0.307,0.295	0.098
