IncLevel1	IncLevel2	IncLevelDifference
0.075,0.134	0.042,0.0	0.084
0.182,0.163	0.12,0.13	0.047
0.099,0.06	0.115,0.071	-0.013
0.242,0.281	0.399,0.242	-0.059
0.127,0.132	0.09,0.067	0.051
0.063,0.067	0.083,0.129	-0.041
0.573,0.511	0.636,0.455	-0.003
0.627,0.745	0.889,0.675	-0.096
0.698,0.666	0.707,0.585	0.036
1.0,0.607	1.0,0.508	0.049
0.133,0.18	0.106,0.164	0.021
0.032,0.035	0.034,0.038	-0.003
0.231,0.174	0.188,0.312	-0.047
0.108,0.094	0.086,0.078	0.019
0.025,0.033	0.098,0.031	-0.036
0.164,0.177	0.191,0.248	-0.049
0.06,0.113	0.069,0.104	0.0
0.842,0.75	0.77,0.722	0.05
0.009,0.012	0.01,0.013	-0.001
0.189,0.158	0.225,0.262	-0.07
0.051,0.067	0.04,0.114	-0.018
0.03,0.0	0.0,0.102	-0.036
0.052,0.048	0.045,0.081	-0.013
0.026,0.0	0.234,0.234	-0.221
0.079,0.3	0.333,0.231	-0.093
0.365,0.291	0.316,0.342	-0.001
0.032,0.019	0.02,0.024	0.004
1.0,1.0	1.0,0.886	0.057
0.016,0.013	0.011,0.012	0.003
0.006,0.006	0.006,0.007	-0.001
0.016,0.051	0.03,0.044	-0.003
0.94,0.936	0.973,0.914	-0.006
1.0,1.0	0.991,1.0	0.004
0.12,0.188	0.741,0.829	-0.631
0.073,0.075	0.083,0.132	-0.034
0.112,0.107	0.082,0.019	0.059
0.049,0.014	0.006,0.014	0.021
1.0,NA	0.345,1.0	0.328
0.069,0.087	0.051,0.037	0.034
0.802,0.842	0.779,0.804	0.03
0.26,0.236	0.589,0.387	-0.24
0.24,0.399	0.606,0.446	-0.207
0.472,0.183	0.0,0.0	0.328
0.167,0.217	NA,0.0	0.192
0.0,0.1	NA,0.0	0.05
0.068,0.076	0.03,0.043	0.036
0.995,0.971	0.984,0.951	0.015
1.0,0.6	1.0,1.0	-0.2
0.282,0.111	0.179,0.231	-0.009
0.2,1.0	0.556,1.0	-0.178
0.981,0.99	1.0,1.0	-0.014
0.294,0.256	0.302,0.167	0.041
0.08,0.06	0.069,0.121	-0.025
0.093,0.093	0.167,0.171	-0.076
0.208,0.076	0.165,0.2	-0.041
0.259,0.216	0.167,0.412	-0.052
0.167,0.091	0.43,0.603	-0.387
0.062,0.113	0.103,0.15	-0.039
0.429,0.138	0.255,0.194	0.059
0.144,0.094	0.098,0.085	0.027
0.353,0.311	0.418,0.247	-0.001
0.254,0.276	0.342,0.355	-0.084
1.0,1.0	0.6,1.0	0.2
0.516,0.476	0.456,0.509	0.013
0.063,0.056	0.057,0.064	-0.001
0.032,0.025	0.033,0.054	-0.015
0.07,0.037	0.105,0.153	-0.075
0.068,0.126	0.112,0.098	-0.008
0.0,0.003	0.0,0.0	0.002
0.345,0.281	0.256,0.25	0.06
0.146,0.152	0.166,0.107	0.012
1.0,0.954	1.0,1.0	-0.023
0.123,0.093	0.138,0.173	-0.048
0.596,0.615	0.528,0.581	0.051
0.037,0.057	0.129,0.079	-0.057
0.022,0.2	0.0,0.0	0.111
0.104,0.094	0.115,0.145	-0.031
0.102,0.065	0.082,0.145	-0.03
0.079,0.153	0.126,0.123	-0.009
0.475,0.816	1.0,1.0	-0.355
0.06,0.027	0.047,0.046	-0.003
0.077,0.0	0.0,NA	0.038
1.0,1.0	NA,0.667	0.333
0.293,0.254	0.23,0.224	0.046
