ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	1,3	7,11	1,0	13,1	175	99	1
1	159,147	357,378	74,55	272,184	198	99	1
2	83,56	377,436	67,27	258,176	198	99	1
3	16,14	28,20	19,4	16,7	177	99	1
4	48,51	165,168	26,11	132,76	198	99	1
5	19,26	142,183	18,17	100,58	196	99	1
6	43,46	16,22	42,15	12,9	198	99	1
7	39,45	12,8	31,20	2,5	191	99	0.774393262779
8	762,614	174,162	486,201	106,75	188	99	1
9	22,3	0,1	10,4	0,2	192	99	1
10	195,286	710,725	119,120	556,339	178	99	1
11	236,287	4344,4792	237,161	4158,2524	162	99	1
12	66,57	110,135	32,30	69,33	198	99	1
13	117,100	545,546	78,33	467,222	175	99	1
14	2,5	43,80	7,1	35,17	182	99	1
15	31,37	80,87	21,15	45,23	196	99	1
16	14,19	111,75	9,6	61,26	197	99	1
17	170,174	16,29	94,52	14,10	198	99	1
18	2,3	106,127	1,1	50,37	198	99	1
19	69,54	161,156	46,28	86,43	182	99	1
20	12,12	112,83	6,10	72,39	198	99	1
21	2,0	37,31	0,3	21,15	175	99	1
22	27,22	248,219	14,14	147,79	198	99	1
23	1,0	19,15	3,3	5,5	194	99	0.393795649868
24	3,10	21,14	5,1	6,2	165	99	0.88700961582
26	109,97	95,118	86,52	93,50	198	99	1
27	23,16	382,444	12,7	325,154	181	99	1
28	16,22	0,0	35,15	0,1	191	99	1
29	83,78	2886,3295	43,25	2197,1189	174	99	1
30	36,41	2969,3448	25,15	2143,1185	190	99	1
31	7,21	230,205	13,8	219,92	187	99	1
32	126,147	4,5	145,106	2,5	198	99	1
33	230,198	0,0	226,141	1,0	198	99	1
34	12,12	44,26	80,68	14,7	198	99	1.11022302463e-16
35	76,96	529,655	81,69	494,250	180	99	1
36	20,18	79,75	10,1	56,26	198	99	1
37	10,3	113,123	1,1	89,40	171	99	1
39	1,0	0,0	1,2	1,0	188	99	1
40	45,54	351,332	24,9	261,138	170	99	1
41	195,314	27,33	221,88	35,12	177	99	1
43	16,11	23,18	17,10	6,8	196	99	0.171465690737
44	11,15	20,13	16,7	6,5	172	99	0.253449920187
45	8,2	5,5	0,0	2,2	177	99	0.0362056062305
47	4,5	10,9	0,0	0,1	198	99	1
49	0,2	16,9	0,0	0,1	198	99	1
50	84,109	579,665	27,19	438,212	198	99	1
51	377,381	1,6	344,149	3,4	190	99	1
52	11,9	0,3	13,5	0,0	198	99	1
53	11,3	14,12	7,3	16,5	198	99	1
54	2,3	4,0	5,4	2,0	198	99	0.409171401525
56	205,190	2,1	175,110	0,0	195	99	1
