ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	62,84,90	32,32,43	108,100,105	56,45,56	217	196
1	27,28,22	11,7,8	7,13,15	2,2,8	262	219
2	30,30,55	109,207,187	61,51,28	151,196,196	230	230
3	8,4,7	9,15,14	26,26,16	39,23,21	263	342
5	16,14,18	57,73,71	19,19,14	69,73,55	189	274
6	15,34,25	98,133,126	16,17,15	99,129,82	178	206
8	5,12,12	21,34,38	16,20,15	51,45,46	201	230
9	5,12,12	43,51,47	16,20,15	70,77,66	201	303
10	15,21,27	94,169,131	28,49,26	175,153,165	186	245
11	52,99,99	60,72,90	82,89,80	65,72,52	230	230
12	27,55,78	93,112,89	67,51,57	109,79,86	230	230
13	71,111,137	20,18,8	128,121,87	16,14,12	256	184
14	24963,34594,37343	2665,4187,4184	38038,37773,32507	4251,4494,3832	879	251
15	12,21,18	11,8,9	12,16,33	9,8,6	299	278
16	120,218,198	67,113,124	159,181,129	80,89,51	304	247
17	286,404,451	94,161,142	394,477,328	149,132,110	245	202
18	605,820,890	159,202,218	720,739,639	217,245,200	566	234
19	784,1076,1145	60,83,92	619,594,533	53,51,56	379	175
20	36,33,50	15,30,31	43,53,36	38,45,31	197	218
21	15,24,25	54,62,81	26,21,21	103,83,64	169	202
22	11,38,36	188,295,282	29,43,46	344,304,335	220	290
23	24,47,35	220,274,319	30,38,38	311,330,281	218	263
25	10762,17040,16740	5383,7013,8166	18044,19335,15909	8176,7764,5727	371	250
26	7,10,12	36,47,46	8,18,16	50,55,40	198	264
27	7,4,7	3,7,12	9,6,6	6,6,14	221	287
28	22,39,37	26,53,64	52,54,33	72,75,75	248	271
29	148,225,242	481,691,701	343,316,301	1079,830,827	206	206
30	6,5,12	92,142,153	14,14,4	103,74,46	203	305
31	25,32,40	54,74,53	29,25,38	54,27,25	575	575
32	1258,1835,2075	1410,2105,2092	1701,1572,1359	1618,1557,1368	239	257
33	106,188,171	106,131,106	201,223,166	175,128,147	251	197
34	4,3,1	7,20,31	1,0,0	15,20,8	193	266
35	120,204,227	62,85,104	161,171,111	89,92,63	230	193
36	101,122,125	136,181,228	162,156,129	210,213,195	226	220
37	11,20,11	6,7,17	7,6,6	29,24,27	258	206
38	39,35,55	743,1215,1320	36,39,32	1493,1476,1176	237	244
39	53,86,109	229,283,346	76,67,47	247,221,241	213	272
40	15,17,15	2,8,3	23,19,20	2,2,0	200	243
41	41,73,56	0,0,0	133,121,115	1,1,0	209	209
42	40,75,54	98,160,125	131,120,112	340,314,284	209	209
43	61,82,95	54,122,96	84,111,97	106,112,100	248	239
44	894,1249,1349	147,166,225	1405,1397,1259	228,193,208	197	179
45	761,1037,1225	39,55,55	1003,989,852	34,48,25	354	299
46	276,439,449	131,192,244	455,430,397	267,277,227	1818	253
47	918,1326,1443	129,236,232	1423,1355,1103	190,222,186	305	232
48	0,1,2	7,8,6	3,5,0	5,12,6	242	242
49	0,3,0	1,5,7	2,3,4	4,2,7	182	203
50	25,41,51	31,61,57	46,37,31	65,47,46	217	238
51	75,131,146	122,162,170	76,96,77	128,156,138	212	218
52	28,45,51	22,51,39	43,39,53	25,32,20	243	207
53	518,636,675	1333,1822,2113	661,722,580	2122,2190,2050	236	230
54	133,183,200	25,26,29	160,163,153	21,24,29	401	226
55	3,6,3	74,128,128	4,3,7	143,158,158	183	278
56	60,74,72	74,126,127	63,57,51	143,158,158	183	278
57	7,1,1	145,162,177	5,5,4	110,127,132	258	228
58	27,30,27	91,135,135	43,29,21	153,121,140	208	260
59	4,1,0	136,191,218	0,1,0	216,216,173	232	204
60	4,3,1	136,191,218	11,6,4	216,216,173	634	204
61	38,109,106	136,191,218	87,80,86	216,216,173	241	204
62	5,4,1	136,191,218	13,10,8	216,216,173	789	204
63	93,84,134	158,222,220	91,97,79	215,204,159	181	281
64	10,19,18	52,53,51	38,24,28	49,58,42	251	212
65	13,15,19	45,70,75	20,19,18	96,83,83	238	218
66	2,7,0	54,76,111	8,8,17	59,82,62	183	212
67	102,202,174	253,379,391	67,62,70	286,293,254	704	875
68	130,197,210	225,337,326	218,238,178	419,364,337	239	254
69	1,4,1	210,348,360	2,2,0	284,291,245	187	373
70	11,19,11	20,24,30	25,22,23	50,39,40	294	224
71	22,40,48	49,102,85	25,17,31	81,75,79	302	306
72	143,232,229	70,88,110	115,121,77	82,65,52	395	234
73	141,227,266	270,381,437	110,134,107	195,174,183	404	395
74	19,18,24	20,47,27	17,20,10	46,42,39	212	209
75	24,55,38	29,27,38	52,62,42	37,32,59	267	208
76	126,215,175	53,108,83	168,184,136	63,79,69	396	311
77	0,0,0	2,1,1	3,7,7	15,5,14	209	209
78	202,395,291	140,168,161	311,270,254	113,126,125	396	311
79	1953,2726,2907	4,10,18	2463,2348,2159	4,5,8	1846	157
80	1992,2755,2910	4,10,18	2504,2382,2178	4,5,8	1849	157
81	1993,2756,2941	4,10,18	2532,2406,2183	4,5,8	1886	157
82	220,301,351	468,677,699	405,331,370	672,703,624	227	305
83	14,43,38	1,1,2	48,34,31	11,3,6	266	206
84	95,179,168	65,108,106	105,116,120	76,58,51	245	205
85	51,88,66	18,37,45	18,21,13	10,12,13	270	224
86	35,72,66	131,242,270	71,80,52	199,237,205	178	239
87	12,25,38	645,1083,1037	26,16,26	982,981,845	158	394
88	3165,4696,4751	1564,2216,2393	2606,2633,2418	1196,1301,1083	222	242
90	758,1245,1471	2841,4738,5027	1052,994,790	3641,3570,3037	215	215
91	96,162,194	51,90,116	209,197,161	88,118,81	206	233
92	22,22,15	16,18,22	6,11,5	7,5,3	217	291
93	14,21,16	398,528,567	25,15,12	282,231,210	274	247
94	39,50,44	12,25,20	40,40,49	8,24,20	303	234
95	16,23,13	33,39,62	6,16,13	55,56,43	216	215
96	19,25,22	5,21,29	8,12,11	14,11,15	251	288
97	389,420,502	478,795,809	415,421,393	650,690,596	232	300
98	17,20,26	31,53,42	13,7,7	32,26,37	185	233
99	0,0,1	31,53,42	0,0,0	32,26,37	200	233
100	6,8,6	7,10,13	10,9,8	16,23,15	230	188
101	28,31,36	31,25,57	80,82,62	82,64,62	190	214
103	102,129,120	573,721,752	205,202,158	950,1093,924	367	706
104	356,593,619	204,356,399	417,356,360	211,248,205	260	233
105	18,34,34	7,7,4	45,46,30	25,12,5	338	338
106	15,32,35	38,54,49	36,32,21	52,60,58	230	220
107	3,0,4	22,48,37	3,2,1	62,43,41	199	187
108	0,0,0	12,30,31	6,0,3	31,27,22	183	239
109	3156,4569,4207	11555,15610,17064	4518,4917,4313	17510,17378,14946	210	371
110	44,48,42	25,56,62	43,51,47	49,46,37	202	210
111	67,124,131	24,38,28	214,201,189	52,49,54	263	195
113	44,58,52	6328,8594,9312	46,36,45	7497,7025,6395	267	213
114	338,414,532	9137,14108,15007	398,392,435	12606,12228,10361	213	299
115	15,42,45	12,12,24	50,64,56	25,43,19	236	206
116	8,0,1	2,6,2	11,7,4	13,16,4	537	570
117	18,35,47	57,85,79	62,50,41	97,108,85	249	393
118	41,33,40	18,16,25	39,36,33	25,29,20	212	215
119	82,131,131	291,430,421	124,124,110	341,269,301	230	246
120	6,16,10	137,202,215	7,14,11	187,226,172	223	282
121	13,13,13	339,534,603	13,14,9	529,497,422	197	483
122	43,40,69	56,80,89	30,31,31	34,26,34	226	203
123	17133,26321,25959	5104,7691,8367	24905,26569,22113	9243,8752,7452	255	308
124	282,432,528	131,192,171	664,679,535	317,278,252	378	243
125	30,36,50	50,112,92	30,39,19	131,119,116	196	348
126	30,36,50	40,86,69	30,39,19	77,88,90	196	212
128	44,51,62	108,157,191	35,37,54	186,205,187	292	242
129	24,7,16	0,2,0	24,41,36	3,0,4	214	202
130	32,75,70	69,99,101	53,61,48	124,95,96	262	215
131	36,88,107	10,28,30	163,133,120	38,37,36	386	241
132	31,32,37	48,91,97	40,39,15	97,118,83	194	248
133	114,105,113	165,265,265	93,80,67	164,139,123	201	264
135	98,125,154	8,25,19	109,105,92	9,23,12	239	215
136	87,179,166	264,436,457	107,104,85	269,237,203	263	396
137	94,191,173	269,423,432	109,107,88	269,261,226	263	396
138	353,576,576	248,403,338	357,366,312	237,253,195	396	311
139	297,384,488	68,173,148	357,359,304	153,138,119	270	208
140	135,243,170	49,89,57	192,155,183	59,50,69	297	258
141	0,0,1	65,78,52	0,0,0	66,73,102	208	260
142	147,252,276	28,39,55	268,294,260	49,52,42	585	262
