ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	42,32,45	0,1,0	65,72,48	1,2,0	202	149
2	361,527,527	0,0,0	504,472,391	2,1,0	235	149
3	0,0,1	70,86,109	0,1,0	114,111,98	230	149
4	15,16,15	4,4,4	23,11,14	2,7,2	208	149
7	1070,1730,1711	0,0,4	1779,1615,1606	0,0,0	298	149
8	0,1,0	18,20,20	0,0,0	16,29,18	200	149
10	3,2,0	54,99,104	7,6,3	110,104,62	298	149
11	0,0,1	1,0,2	2,2,3	0,3,0	220	149
13	5,5,3	2,3,3	18,21,20	4,3,6	298	149
14	2,5,7	2,2,0	4,1,9	7,3,5	242	149
15	0,1,1	4,3,3	1,0,0	4,4,11	298	149
17	0,1,0	4,3,3	1,0,0	4,4,11	184	149
18	26,45,34	2,0,1	32,42,33	1,0,0	155	149
19	7,7,13	116,162,172	11,9,2	192,249,211	298	149
20	47,70,52	3,4,6	35,19,13	11,6,5	170	149
21	8,8,4	3,4,6	8,5,5	11,6,5	236	149
22	3,3,2	41,65,50	4,4,1	31,18,9	215	149
23	61,87,97	1,2,0	99,93,91	0,0,0	298	149
24	19,23,25	1,6,1	14,13,16	1,4,1	153	149
25	339,448,423	0,1,0	708,691,575	0,1,0	152	149
26	1,1,11	66,72,92	10,2,4	140,150,113	293	149
28	112,193,247	0,2,1	126,93,114	1,0,0	298	149
29	196,316,310	8,0,2	336,349,314	1,0,1	161	149
30	8,4,13	27,40,43	3,5,4	58,49,45	179	149
31	0,12,5	88,121,128	0,1,0	104,125,87	298	149
32	5,8,9	65,97,108	15,15,15	65,95,61	188	149
33	2,13,10	111,114,121	8,8,10	95,105,97	298	149
34	3,6,7	107,193,196	8,0,2	177,178,142	298	149
35	3,5,2	40,58,35	2,7,5	58,55,65	161	149
36	76,101,120	13,11,18	72,88,80	3,8,5	298	149
37	16,16,25	125,261,257	34,20,21	265,278,214	188	149
38	44,70,75	2,8,16	111,92,78	6,3,2	268	149
