IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2386,3496,2894,2389,3323,3032	5,4,3,5,3,6	2335,1590,2043,2908,3191,1068	10,6,5,2,4,2	238	149
1190,1843,1516,1215,1798,1543	0,0,0,0,0,0	1172,817,996,1657,1703,501	2,0,0,0,0,0	279	149
0,0,2,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	241	149
52,55,29,38,34,35	0,0,0,0,0,1	33,14,16,61,48,13	1,0,0,3,0,0	215	149
176,277,228,185,327,227	1,0,2,3,6,2	277,159,214,267,272,104	6,2,1,1,5,0	298	149
283,464,345,265,442,309	0,0,0,1,1,0	338,253,296,507,398,137	0,0,0,0,0,0	237	149
5189,8314,6032,5395,7148,6561	0,0,1,0,0,0	6768,4805,5927,8786,9049,2869	0,0,0,0,0,0	227	149
5313,8421,6765,6399,9415,7335	0,0,0,0,0,0	9240,6234,6462,5654,10156,3800	0,0,1,0,0,0	223	149
48,58,60,40,79,63	0,0,0,0,0,0	51,30,44,77,77,26	1,0,0,0,0,0	217	149
99,130,121,76,132,160	0,0,0,4,0,0	89,77,74,141,142,53	0,0,0,0,2,0	185	149
97,193,150,107,179,123	4,1,0,0,2,0	133,77,105,151,131,40	2,1,2,0,0,0	190	149
127,178,100,87,157,162	0,1,0,1,3,2	103,57,79,100,153,55	0,1,0,0,0,0	238	149
732,1189,952,836,1117,1112	0,0,1,0,0,0	1041,788,817,1156,1315,417	0,0,0,0,1,0	285	149
552,745,666,493,731,644	0,0,1,0,0,0	636,438,533,774,856,283	0,0,0,0,0,0	210	149
568,825,716,637,844,725	1,2,2,1,1,0	621,512,572,822,895,278	1,1,0,5,2,2	229	149
688,967,811,721,1011,818	1,0,0,0,0,0	756,568,635,888,971,337	0,0,0,0,0,0	218	149
572,814,672,573,812,689	0,3,0,0,0,0	649,432,539,726,784,307	0,0,0,0,0,0	230	149
81,112,103,92,101,99	0,0,0,0,0,1	67,43,57,101,57,20	0,0,0,0,0,0	281	149
2,3,4,4,8,2	49,57,45,48,49,49	0,0,0,0,0,1	36,23,24,63,32,11	170	149
1166,1708,1233,942,1539,1646	0,0,0,2,0,1	944,584,765,913,1338,358	1,0,0,0,0,0	213	149
157,232,181,161,211,203	75,146,130,86,125,133	85,65,50,81,131,29	116,100,111,165,150,62	207	149
71,122,89,69,109,80	0,4,0,0,0,0	67,65,54,128,106,39	0,0,0,0,0,0	243	149
96,143,118,123,167,136	0,0,0,0,0,0	100,79,92,159,166,65	0,0,0,2,0,0	286	149
890,1423,941,934,1470,1056	5,8,8,4,5,3	928,645,711,870,1061,313	6,5,4,8,10,0	269	149
605,913,724,619,1003,779	0,0,1,0,0,1	561,404,488,642,803,283	0,0,0,0,0,0	228	149
4,30,12,8,11,9	4,4,9,4,8,2	16,14,20,24,30,6	10,8,2,7,11,8	279	149
2915,4798,3876,3322,5067,3978	0,0,0,0,0,0	3555,2652,2989,3792,4902,1632	0,2,0,0,0,0	210	149
40,65,74,37,69,54	0,0,0,0,0,0	36,31,27,66,68,22	2,0,0,0,1,0	221	149
232,292,323,217,288,272	0,1,0,0,0,0	232,138,149,276,259,83	0,0,0,0,0,0	298	149
83,123,106,94,107,147	2,0,2,0,0,0	82,89,96,127,115,60	0,0,0,1,0,0	298	149
348,585,487,378,567,485	4,4,1,4,2,6	414,259,346,434,459,163	2,3,0,0,7,1	262	149
326,450,393,355,501,507	0,0,0,0,0,0	348,259,299,438,496,172	0,0,0,0,1,0	225	149
156,209,168,154,155,148	0,0,0,0,0,0	103,80,90,217,130,24	0,1,0,0,0,0	183	149
240,392,383,264,366,344	0,0,0,0,0,1	274,147,243,323,352,132	0,0,0,0,0,0	297	149
150,257,247,188,245,201	0,0,0,0,0,0	276,196,180,225,322,89	0,1,0,0,0,1	288	149
2,0,2,0,0,0	6,4,4,7,23,10	0,2,0,0,1,0	11,1,8,2,12,0	279	149
0,0,1,0,0,0	6,4,4,7,23,10	0,0,0,0,0,0	11,1,8,2,12,0	208	149
170,289,252,187,341,280	12,7,6,3,9,2	240,156,226,385,310,99	1,1,2,0,0,1	219	149
49,67,43,31,45,42	0,0,0,0,0,0	33,19,22,41,69,7	0,0,2,0,0,0	285	149
316,561,442,374,552,443	0,0,0,0,0,2	321,225,244,389,486,133	2,0,0,1,0,0	252	149
53,128,80,71,93,84	0,8,1,0,5,1	66,33,54,43,105,21	0,0,0,1,3,2	202	149
68,125,86,60,103,89	0,8,1,0,5,1	80,34,70,49,104,30	0,0,0,1,3,2	205	149
10,25,10,5,12,7	0,0,0,0,4,0	1,6,2,0,1,0	0,0,0,0,0,0	231	149
17,44,14,8,21,18	2,7,4,0,3,1	2,0,2,0,1,1	0,3,0,0,0,0	211	149
9,35,12,6,27,9	4,3,1,0,1,0	0,3,0,2,6,1	0,0,0,0,0,0	191	149
0,1,0,1,2,5	4,1,0,2,0,0	0,0,0,0,3,1	0,0,1,0,0,1	298	149
7,10,7,11,8,8	4,1,0,2,0,0	8,3,3,17,16,4	0,0,1,0,0,1	197	149
202,357,278,230,354,343	0,0,0,1,0,0	180,135,172,251,285,107	0,0,0,0,0,0	211	149
268,405,328,292,379,368	0,1,0,0,0,0	335,241,238,309,435,118	0,0,0,0,0,0	190	149
596,728,594,597,764,737	0,0,0,0,0,0	512,347,449,606,719,226	0,0,0,1,0,0	215	149
4868,8045,5859,5832,8734,7001	0,0,0,0,0,0	7492,5895,6680,9295,10715,3371	0,0,1,1,0,0	239	149
64,99,56,42,85,92	0,0,1,1,3,1	59,24,38,38,70,15	0,0,0,0,0,0	186	149
325,469,534,424,580,552	0,1,0,0,0,0	445,292,405,684,551,144	0,0,0,0,0,0	221	149
6985,10303,8165,7376,11225,9448	0,0,1,0,0,1	7054,4639,6229,7257,9472,2968	1,0,0,0,0,0	223	149
336,515,376,407,592,450	0,5,8,0,0,0	348,231,345,424,585,178	0,0,0,0,0,4	294	149
229,313,256,237,427,284	0,0,0,0,0,0	260,208,229,266,332,103	1,0,0,0,0,0	217	149
875,1244,1139,971,1478,1263	0,1,0,0,0,0	963,608,783,1124,1276,459	0,0,0,0,0,0	283	149
642,924,755,628,1007,869	0,0,0,0,0,3	680,496,592,845,912,293	2,0,0,0,2,1	204	149
587,850,619,573,940,761	0,5,0,2,1,4	650,508,590,720,944,286	1,0,0,0,0,0	195	149
218,339,279,235,314,332	0,0,0,0,2,0	297,215,243,323,394,137	0,1,0,6,1,0	196	149
82,117,90,79,108,106	0,0,0,0,0,0	105,85,91,120,105,43	0,0,0,2,0,0	217	149
106,172,149,148,159,143	0,0,3,5,4,1	83,74,81,160,150,62	1,1,0,3,1,0	236	149
167,206,222,192,274,230	3,2,1,4,1,0	120,115,146,231,188,82	0,1,0,2,4,0	238	149
4987,7580,6106,4743,6492,5988	0,1,4,0,2,0	5159,3326,3872,5813,6892,2067	0,1,0,0,0,0	192	149
2,1,4,3,7,3	64,125,96,93,120,76	9,1,6,11,6,3	78,49,69,81,132,33	178	149
5,16,7,4,16,8	64,125,96,93,120,76	14,13,10,10,22,10	78,49,69,81,132,33	182	149
168,280,236,189,277,225	0,0,0,0,0,0	185,179,176,203,278,89	0,0,2,0,0,0	247	149
372,531,463,533,574,494	0,9,1,0,2,5	263,220,210,251,402,137	1,0,0,0,0,1	217	149
239,272,266,298,326,297	0,9,1,0,2,5	149,113,125,155,224,92	1,0,0,0,0,1	223	149
931,1384,1076,963,1397,1256	0,1,0,0,0,0	983,586,830,946,1196,353	0,0,0,0,0,0	198	149
977,1564,1214,994,1360,1044	0,3,2,0,1,0	1040,757,957,1236,1373,443	0,0,0,0,0,0	298	149
310,485,405,331,476,399	0,0,0,0,0,0	299,247,267,373,402,121	0,0,2,0,0,0	298	149
87,137,76,70,86,90	1,0,0,0,0,0	69,68,105,98,125,50	0,0,0,0,0,0	231	149
1053,1581,1416,1252,1697,1315	0,2,0,0,0,0	1570,1096,1156,1785,1850,639	0,0,0,0,0,0	219	149
484,677,631,507,606,537	0,0,0,0,1,1	508,351,452,684,624,189	1,0,0,0,1,0	220	149
335,531,436,401,450,474	0,0,3,0,2,0	400,244,317,518,540,208	0,0,0,0,0,0	253	149
115,198,109,106,149,124	0,0,0,0,0,0	128,84,102,144,139,42	0,0,0,0,0,1	224	149
