IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
6,1	150,234	0,0	114,66	180	99
1,6	4,2	7,3	0,2	158	99
0,0	7,16	1,0	2,1	120	99
1,0	12,17	1,0	10,0	109	99
0,0	16,24	1,0	18,20	150	99
82,81	7,10	126,63	16,7	134	99
2,0	221,424	2,4	274,117	198	99
241,360	0,0	259,91	0,2	198	99
15,12	3,0	1,1	0,0	198	99
7,8	7,12	3,2	8,1	192	99
0,4	15,12	1,0	11,5	198	99
0,5	3,0	1,0	0,0	198	99
3,0	15,12	0,0	11,5	134	99
25,47	0,0	53,12	2,0	105	99
6,1	61,92	9,0	66,33	198	99
222,351	27,38	271,112	42,14	120	99
35,44	27,38	39,20	42,14	186	99
9,7	196,314	8,3	240,95	165	99
68,116	0,2	47,41	2,0	198	99
5,10	0,3	13,7	1,1	103	99
67,73	3,0	45,26	0,0	102	99
5,4	62,82	2,2	48,12	198	99
159,155	1,0	86,37	0,0	198	99
665,831	3,10	706,303	3,0	111	99
16,22	34,50	6,8	32,17	129	99
4,3	208,301	1,5	254,104	198	99
19,17	140,187	27,6	127,64	138	99
1,6	66,98	1,4	64,37	198	99
4,2	112,207	6,4	101,90	198	99
0,3	18,16	1,0	16,6	111	99
116,136	7,7	99,70	16,7	198	99
2,1	322,326	2,1	330,128	138	99
31,44	9,13	34,16	2,1	198	99
156,276	16,10	176,92	2,1	111	99
16,21	223,253	25,17	289,153	198	99
7,13	203,281	18,9	193,83	127	99
42,62	129,193	47,36	146,64	198	99
5,3	183,270	2,1	223,117	107	99
3,3	1,3	6,3	0,0	198	99
122,135	1,0	117,55	0,0	198	99
67,120	0,2	48,58	0,0	117	99
59,119	0,1	108,45	4,0	120	99
80,132	0,0	92,59	1,1	198	99
19,25	81,93	30,10	64,37	198	99
184,234	9,4	284,122	25,8	198	99
1,6	246,330	2,0	115,89	198	99
203,309	0,0	304,110	3,0	107	99
12,4	160,307	3,6	260,135	101	99
12,23	51,56	8,8	81,27	154	99
12,16	11,20	9,7	10,14	154	99
2,0	293,324	1,0	361,184	198	99
25,19	1,0	6,6	5,1	119	99
11,9	0,0	21,9	1,0	103	99
2,15	1,0	9,1	0,0	103	99
14,19	13,13	6,6	34,12	111	99
28,20	6,1	38,16	0,2	140	99
65,84	156,198	21,12	192,116	117	99
4,3	306,433	5,2	309,128	107	99
15,19	69,95	10,6	45,34	198	99
14,19	18,27	4,4	24,4	183	99
4,8	4,10	7,7	1,2	198	99
127,178	0,1	113,47	0,0	198	99
106,144	1,0	87,48	0,0	198	99
13,35	0,4	16,17	2,1	198	99
33,61	0,4	32,36	2,1	198	99
24,54	4,3	41,12	5,3	198	99
17,20	660,1048	34,11	690,329	103	99
5,6	32,25	3,2	31,19	127	99
33,29	32,31	34,21	27,10	198	99
2,8	6,13	0,0	27,2	127	99
5,4	4,1	1,1	0,1	131	99
4,18	1402,2243	6,0	2095,819	103	99
334,566	3,4	507,286	0,0	198	99
26,43	823,1217	53,27	978,451	102	99
3,2	1,1	6,1	0,0	111	99
12,23	166,249	10,6	177,112	198	99
2,5	3,3	4,1	0,1	117	99
10,10	3,3	35,13	0,1	159	99
8,6	0,1	31,12	0,0	141	99
141,163	0,0	231,75	2,0	139	99
144,189	0,1	181,103	0,0	198	99
0,2	27,23	0,0	15,3	156	99
0,0	20,24	0,1	15,16	104	99
2,12	0,1	3,0	1,0	198	99
8,4	18,57	0,0	46,18	105	99
0,2	12,22	1,1	17,11	125	99
19,12	103,119	20,12	148,64	156	99
1,0	82,113	1,2	73,37	192	99
100,151	1,3	100,47	2,2	141	99
121,147	0,1	117,48	0,1	198	99
142,162	6,9	155,88	4,2	198	99
24,21	569,802	17,21	555,311	198	99
187,280	9,17	163,89	13,3	198	99
3,22	47,51	5,4	88,41	119	99
1136,1488	6,6	1485,619	7,0	126	99
2,1	7,3	3,4	15,3	121	99
2,3	26,44	5,4	60,30	198	99
3,17	79,172	5,0	106,46	104	99
133,113	0,0	152,75	1,1	198	99
18,21	876,1014	12,4	785,256	198	99
10,27	1,0	14,7	0,0	198	99
3,0	18,22	2,1	30,6	115	99
2,4	15,12	14,5	3,7	115	99
0,3	17,28	0,0	19,4	181	99
2,4	339,519	3,0	417,188	132	99
7,0	331,441	5,0	455,184	198	99
113,116	1,0	305,66	8,4	198	99
106,126	1,3	47,16	3,8	198	99
979,1418	4,2	1279,622	10,3	105	99
104,165	0,0	188,71	0,1	149	99
63,80	0,0	27,12	1,1	113	99
9,19	1,0	1,3	0,0	113	99
6,1	27,39	1,0	17,8	110	99
22,20	6,8	27,10	1,0	102	99
10,36	22,29	23,27	32,9	198	99
1,1	261,312	4,0	345,154	198	99
9,24	79,117	3,5	57,41	198	99
143,181	1,8	155,95	3,2	103	99
0,3	11,17	0,0	12,4	195	99
1,0	67,112	2,1	110,51	198	99
91,123	23,38	54,21	71,22	164	99
8,3	46,68	7,2	20,17	198	99
7,14	61,81	18,9	55,17	198	99
18,54	119,139	17,11	195,101	108	99
0,1	8,25	1,0	6,3	198	99
24,44	13,24	51,21	18,19	198	99
12,13	429,588	3,1	352,155	198	99
2,7	469,617	1,2	577,223	130	99
0,6	76,109	0,2	65,41	198	99
24,40	128,113	1,4	108,35	198	99
1,3	7,6	1,2	1,1	198	99
2,20	3,3	12,6	0,0	135	99
161,260	65,100	37,24	37,17	123	99
2,2	1466,1970	4,5	2195,797	198	99
1004,1197	4,6	1060,508	0,1	198	99
19,11	11,15	29,24	4,2	180	99
12,11	0,0	22,8	2,0	198	99
163,221	37,73	259,106	58,22	198	99
2,14	0,1	6,1	3,2	193	99
0,10	461,804	2,1	551,292	198	99
0,10	461,804	4,3	551,292	198	99
6,6	7,8	7,2	7,5	198	99
123,153	11,25	84,66	21,10	109	99
125,106	58,53	168,120	110,65	125	99
178,267	1,0	151,112	2,2	198	99
61,59	9,18	71,22	7,1	111	99
72,77	5,3	72,27	14,4	119	99
332,432	0,4	594,449	1,3	198	99
1033,1357	0,0	1456,728	0,5	198	99
1,3	2,2	10,6	1,0	198	99
4,5	20,23	5,7	6,10	111	99
13,14	2,7	6,2	1,1	122	99
4,6	2,2	3,2	2,1	104	99
27,41	15,28	34,22	23,18	198	99
29,43	15,28	36,22	23,18	198	99
0,2	173,235	3,1	177,80	144	99
28,23	2,0	13,8	0,0	138	99
85,127	15,25	104,52	8,2	121	99
6951,6862	168,194	6439,3081	121,65	198	99
13,19	248,381	23,13	205,86	118	99
100,125	122,124	66,42	116,49	175	99
335,487	122,124	248,115	116,49	156	99
9,7	33,30	26,11	4,1	113	99
17,17	57,79	8,1	62,35	137	99
15,26	304,450	25,14	433,185	198	99
13,14	338,500	5,4	415,301	102	99
92,117	3,3	115,78	7,3	198	99
95,123	2192,3547	117,81	2413,1289	198	99
61,91	13,14	84,37	11,6	156	99
89,153	13,14	110,53	11,6	198	99
73,98	26,12	68,33	26,12	153	99
18,30	1,0	26,16	0,0	198	99
40,64	33,48	35,22	58,21	120	99
187,289	23,18	185,114	24,10	198	99
217,324	23,18	234,124	24,10	198	99
55,78	4,7	82,43	1,0	116	99
6,17	11,30	11,6	6,7	114	99
7,5	1,10	4,3	0,0	198	99
127,147	68,85	131,59	92,56	198	99
190,304	281,443	85,39	488,222	132	99
0,5	0,0	2,1	2,1	167	99
5,2	31,54	1,1	26,22	104	99
15,13	49,78	26,10	67,27	129	99
9,13	91,86	6,5	75,26	127	99
51,69	155,221	6,3	198,70	144	99
54,68	292,376	3,7	275,108	144	99
251,277	18,24	301,134	41,7	112	99
11,4	197,272	4,2	312,121	103	99
5,4	3,1	4,1	1,0	103	99
0,0	4,0	1,0	0,2	103	99
156,251	0,2	265,134	0,0	198	99
83,110	1,0	88,33	0,0	101	99
2,2	10,11	8,3	5,1	198	99
66,54	0,1	39,19	0,0	198	99
40,60	128,185	116,52	93,33	107	99
92,145	13,11	96,63	12,9	198	99
436,637	1,1	570,253	0,1	129	99
309,399	0,1	369,144	0,0	129	99
6,17	19,24	10,5	12,10	114	99
4,4	20,24	1,2	19,10	198	99
26,35	6,14	18,10	5,1	104	99
10,25	164,281	60,36	167,66	110	99
0,0	1,0	1,0	1,2	198	99
1,3	33,22	10,2	136,57	113	99
17,11	118,198	15,5	146,81	198	99
3,1	57,85	0,6	74,24	198	99
45,56	0,1	59,35	0,0	124	99
25,20	164,249	4,9	125,68	198	99
4,14	229,347	4,0	200,111	198	99
3,3	229,347	5,0	200,111	198	99
6,8	4,12	8,1	2,0	175	99
218,290	1,3	233,129	1,1	198	99
0,1	824,1375	0,0	1063,466	103	99
11,13	215,310	6,4	204,144	126	99
19,30	0,0	25,5	1,2	154	99
0,0	2,1	2,0	1,1	105	99
15,16	56,83	35,24	44,30	198	99
0,4	8,6	0,0	2,0	198	99
2,1	0,1	6,6	0,0	104	99
6,1	117,112	2,1	102,26	198	99
59,100	74,82	40,21	127,51	198	99
25,38	219,203	17,12	318,101	123	99
9,13	2,0	11,1	3,0	198	99
9,27	92,115	10,1	52,37	198	99
8,17	139,207	8,0	148,71	116	99
221,383	1,0	306,131	0,0	159	99
4,2	20,27	3,0	22,14	198	99
229,361	741,796	291,157	645,193	198	99
1,3	1,0	7,0	0,0	105	99
85,103	3,4	89,59	14,10	149	99
57,76	235,315	63,36	212,132	198	99
2,2	38,83	5,0	91,27	114	99
49,52	1,0	34,14	6,1	157	99
0,3	33,37	1,0	24,16	198	99
12,7	2,6	2,2	3,1	198	99
51,60	7,8	59,26	5,4	198	99
18,9	7,8	7,8	5,4	198	99
11,29	39,52	18,13	57,24	198	99
13,12	7,8	2,5	5,4	198	99
2,16	39,52	8,8	57,24	156	99
12,23	1,4	11,9	0,3	198	99
7,7	45,49	0,2	33,20	162	99
10,4	167,211	10,1	123,39	198	99
198,250	2,4	268,117	1,2	198	99
17,13	0,3	12,11	1,1	122	99
0,1	2,1	0,0	2,2	103	99
1,0	47,51	0,0	23,18	147	99
6,15	25,24	8,2	18,5	198	99
6,18	1,1	7,9	0,0	151	99
7,15	29,50	9,3	23,14	198	99
7,16	29,50	6,2	23,14	198	99
1,8	29,50	2,2	23,14	178	99
3,4	1,2	5,1	0,3	181	99
12,21	938,1305	14,9	1102,505	198	99
360,669	0,0	411,224	1,0	165	99
535,612	12,5	403,213	0,0	198	99
16,20	191,280	10,5	177,61	198	99
115,192	449,815	85,48	460,223	125	99
1,3	38,55	9,1	40,21	198	99
4,7	93,105	9,1	96,34	130	99
3,0	204,275	5,2	228,82	114	99
461,596	10,9	521,228	10,6	103	99
3,5	50,59	21,5	66,18	198	99
189,269	9,14	205,101	13,14	198	99
10,21	13,36	16,2	23,3	103	99
259,345	36,73	297,113	34,8	198	99
7,2	56,86	6,2	51,27	198	99
0,2	11,9	2,0	3,4	114	99
267,328	11,30	236,98	36,18	121	99
2,9	1996,2756	1,1	2255,941	198	99
