IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2,6,2,1,10,4	15,23,14,19,27,17	0,1,1,0,0,0	27,8,14,8,10,6	225	149
95,140,130,76,131,121	241,360,306,219,329,333	65,58,53,148,119,38	300,270,223,409,407,165	252	149
23,54,68,56,54,40	297,487,402,284,486,483	62,44,52,66,96,18	349,308,266,438,501,210	251	149
8,9,12,8,2,13	43,52,22,37,29,25	11,11,11,16,5,3	22,15,9,60,37,12	227	149
32,60,43,30,51,44	181,193,155,163,208,159	29,33,30,58,38,13	148,111,125,170,209,81	273	149
21,27,22,11,11,20	116,221,139,133,173,172	10,10,17,22,22,14	107,112,110,141,145,46	246	149
9,24,36,27,24,41	10,7,11,11,10,17	31,19,42,45,24,17	16,6,8,22,19,4	296	149
34,30,28,39,23,36	6,5,10,1,7,3	30,23,22,33,34,19	3,1,1,7,5,4	241	149
483,683,525,473,721,445	103,125,133,97,119,117	447,326,351,455,480,148	92,94,80,107,138,54	238	149
6,13,14,8,10,0	0,0,0,0,0,1	9,12,4,17,17,2	0,2,0,2,1,2	242	149
156,208,143,147,253,228	466,662,619,499,753,647	155,89,109,169,190,101	575,458,501,636,743,290	228	149
205,296,204,221,384,242	3256,5293,4240,3950,5952,4636	339,253,198,245,339,186	5582,3991,4049,3704,6456,2522	212	149
50,65,53,35,57,42	80,99,106,58,107,132	41,39,28,72,54,32	56,64,76,102,108,28	255	149
87,151,106,91,126,88	323,517,415,352,510,410	103,71,71,124,130,42	422,333,360,460,579,189	225	149
1,12,1,4,9,5	56,71,50,38,51,64	6,7,5,5,9,1	46,38,25,67,64,18	232	149
30,33,26,13,31,26	74,78,82,69,73,91	16,13,16,35,40,14	36,33,39,70,74,21	246	149
17,4,16,11,13,12	58,102,97,66,69,82	4,6,4,13,10,5	57,53,51,74,97,24	247	149
135,244,193,173,250,202	41,29,48,40,41,39	134,103,132,205,194,60	27,33,25,59,39,13	272	149
0,1,1,0,0,0	64,92,105,74,96,107	0,0,1,8,1,0	66,57,55,87,92,40	251	149
38,64,62,56,81,49	95,146,173,142,168,162	41,33,38,80,79,25	86,69,107,121,155,36	232	149
14,5,8,4,10,16	54,85,86,65,91,79	15,3,3,10,33,8	87,61,56,84,105,35	335	149
3,1,1,2,3,1	32,44,37,28,34,36	1,1,0,2,4,1	33,17,17,32,20,22	225	149
33,45,37,28,29,44	180,321,257,185,249,230	35,17,28,37,42,15	195,144,162,171,263,83	457	149
6,8,2,2,11,0	4,23,21,6,16,13	2,1,2,4,1,3	6,8,2,11,8,5	244	149
6,5,3,12,15,6	13,19,28,16,13,13	2,6,3,12,13,1	17,10,6,36,20,3	215	149
90,139,94,102,141,89	89,117,88,75,115,96	94,65,65,103,149,54	77,62,80,114,101,34	287	149
6,4,12,5,0,9	356,587,551,428,560,552	8,11,6,12,21,5	476,368,416,605,624,199	231	149
12,11,13,16,19,17	0,0,0,0,0,0	32,28,30,35,36,9	6,0,0,0,4,1	241	149
57,64,65,37,95,62	2366,4003,3250,2793,4305,3772	33,45,27,41,73,29	2934,1997,2335,3225,4173,1304	224	149
66,92,83,70,117,97	1977,3194,2643,2289,3642,3062	69,43,53,65,129,27	2282,1618,1880,2620,3271,1042	240	149
10,6,12,13,16,17	178,241,213,186,295,203	14,7,11,10,22,9	183,155,187,243,241,89	237	149
90,181,129,88,201,133	0,6,4,0,2,3	126,90,127,169,190,101	5,2,2,9,0,5	259	149
146,254,189,120,284,179	0,1,1,0,0,0	175,144,191,251,266,136	0,0,1,0,0,1	294	149
8,6,11,12,14,13	31,41,41,24,51,27	61,48,73,108,84,58	13,18,20,20,33,7	319	149
55,82,51,77,85,78	435,627,470,418,702,562	84,58,70,119,130,64	492,356,461,536,651,217	230	149
14,19,18,8,17,17	95,89,100,66,74,75	5,10,6,12,6,0	65,39,62,88,95,27	277	149
7,11,7,6,9,5	74,120,96,81,145,114	2,1,2,6,2,2	102,45,96,117,103,39	221	149
0,0,1,0,0,0	0,0,0,0,0,0	0,0,0,0,0,1	2,0,2,0,0,0	238	149
23,26,34,22,38,54	214,364,323,227,359,334	24,15,20,38,30,11	260,227,229,297,336,123	220	149
173,257,153,140,233,247	13,20,28,8,34,29	169,92,179,155,267,61	17,12,34,16,28,11	227	149
8,16,13,11,10,9	7,15,22,11,13,10	9,10,14,9,23,3	10,11,7,19,26,6	246	149
