UniqueCount	AmbigCount
1239	0
6	625
10	420
22	416
5	409
34	466
3	105
26	109
0	109
265	3362
10	3362
1655	1684
0	1684
3	663
0	638
0	574
29	603
0	478
0	472
11	644
0	554
86	318
6	318
23	2669
2	2079
84	2110
17671	3
9	3801
1289	6186
25	3573
3	3809
0	305
32	305
4086	0
8	0
1	3614
1	3095
0	3261
0	1
0	1
1	1
555	1166
9	1166
1599	1467
54	1467
1815	1
0	32
10	32
65	0
16	357
0	277
34	213
0	1447
4	1369
0	1422
2	1412
0	1360
1	1384
4	1412
1	1386
111	0
1995	2
229	1634
18	1654
50	1737
5	1633
0	1726
28	0
100	1139
14	1102
34	1139
0	0
66	487
81	487
3729	0
0	0
0	0
0	17837
1	17840
0	18631
0	0
2	682
99	682
1589	1
0	1
2	1
0	1
811	0
0	106
11	102
0	82
4	100
24	14
4	14
1	9
0	91
0	91
0	0
0	0
0	452
21	452
7984	3
1838	0
1	0
112	257
3	257
0	0
2604	0
32	129
0	129
708	6278
96	6283
142	5471
2	5434
1545	0
3414	0
0	15
0	17
0	14
0	17
0	11
0	0
44	5588
1243	5588
1624	9184
118	9184
0	13
4	24
0	18
0	19
0	120
42	120
0	4907
9	4907
0	0
709	0
5107	0
16088	22536
1	22534
3796	0
130	326
9	326
302	2022
9	1839
6	1848
3	2034
0	167
69	167
3	71
0	71
0	53
4	0
1	188
12	183
18	176
6	0
0	21
0	17
0	17
0	20
0	17
2398	1
12	86
0	86
4893	0
398	0
1974	0
0	262
17	283
12	271
0	245
26	230
536	400
4	400
6	253
24	257
0	277
0	253
3470	17
1551	16
282	4525
10	4525
1134	3569
1	3569
16	0
5185	3
2	786
93	819
7	819
22	0
184	384
1	319
0	305
0	370
1	238
4	103
0	93
0	99
0	81
252	0
24	3122
0	3696
0	3011
33	3148
2	2300
3	683
0	1034
27	915
3	869
5	874
1372	1
518	0
2	1590
0	1350
0	1386
1	1451
10787	1
1334	0
0	0
1968	0
910	0
0	575
0	417
8	520
2	528
3	525
0	459
19	1059
4	954
15	867
32	0
7	0
840	4
1154	4
67	220
18	220
0	0
43	0
22	11379
20	11942
77	11589
303	1182
113	1155
88	1136
353	2556
16	2465
136	2894
2221	0
952	6349
142	6378
4	6073
2553	0
5173	1
0	1148
0	561
121	1221
0	1158
7978	3
367	216
49	216
2890	0
98	0
0	7
0	7
0	1947
0	2119
0	1672
7	1897
12	1675
0	0
1076	1
268	0
5	0
71	1467
55	1467
197	957
1	957
953	4777
161	4777
706	0
1239	1
11344	1
4	40
0	40
0	0
1746	1
813	2
157	469
4	469
14	0
3	2668
0	2668
0	2657
493	1
160	0
35	0
129	538
4	538
11	0
90	833
25	833
0	833
270	0
2	7
0	7
2	0
0	0
0	0
41	0
11	30
0	30
1733	0
5	0
5644	29750
404	29750
0	0
58	2260
1	2257
0	2252
0	21
1	21
0	0
0	0
11745	3
211	0
16	0
18	35
0	35
0	0
28	1595
41	1329
6	625
405	0
0	7
0	7
11202	8
9	176
0	176
5939	3
0	97
0	130
0	141
0	87
0	131
0	142
0	107
695	0
97	660
0	660
44	0
46	0
0	0
155	405
8	405
1516	0
565	0
612	383
0	383
68	0
24424	9
0	0
11	0
899	0
7	0
2178	0
123	0
0	0
1260	5899
88	7037
466	5986
0	7465
181	6279
550	6000
152	6310
275	5827
39	5954
2	7180
446	1701
1	1701
4	1222
811	2
8	770
0	903
33	985
53	809
33	749
14	768
1387	9850
0	9850
3827	0
478	1856
20	1856
4283	5
589	2898
0	2898
0	6
0	7
0	7
0	6
0	337
4	237
0	288
0	158
0	337
30	1198
71	1267
9	1199
37	1242
26	1274
1	1235
0	0
115	0
2	33
0	33
2	1528
0	1647
0	1662
0	1716
12	1612
0	1665
2086	1
12	158
3	158
0	158
10	0
197	834
42	834
38	2267
16	1757
27	1942
1	0
4	10
1	10
0	8604
0	8878
0	8670
0	8468
8	28
7	28
3	28
208	11172
79	11156
32	11170
80	45141
6671	45141
136	0
0	0
77	0
467	0
7	8
0	8
20214	9
6101	4
986	3
0	2939
3	2583
15	2542
1	2594
6	0
56	0
4	90
0	81
2	76
0	79
0	84
4	74
53	707
0	707
289	3
432	1111
112	1111
31121	3
3470	1
1	0
2	1142
2	863
4	747
3	857
798	0
134	0
144	2739
25	2742
1	2742
166	2935
0	3060
22	2981
13	2967
5	2465
13	2366
397	1
33	1026
38	1026
11	0
0	0
1174	1
81	0
3210	4
433	0
110	1626
10	1626
238	3284
62	3284
7698	0
0	0
0	0
257	1099
34	1099
479	271
0	271
196	555
23	555
544	0
0	8
0	8
104	1452
101	1378
5	1202
16	1023
51	1020
36	1060
0	1053
8740	3
0	0
17	0
95	0
391	691
10	691
1189	0
125	0
227	879
1	573
0	671
2	589
0	519
0	447
0	347
1042	1
4085	1
16562	4
650	4281
37	4281
0	108
0	86
0	86
2	83
0	85
0	96
0	94
2	95
1	90
2	96
0	102
0	84
2	84
342	1428
9	1428
231	0
14	62
14	62
1	0
8544	1
175	461
6	461
85	0
1	3
0	3
0	0
0	0
420	0
598	5686
28	5686
757	0
929	0
47	631
0	454
0	635
1	567
3	566
0	500
6	209
15	467
0	444
262	0
59	0
0	0
194	1
0	772
138	772
38	136
0	136
5	2774
1398	2722
80	2338
275	3525
12	3022
1	3117
18023	1
1	0
0	0
7629	4
50	249
1	305
14	289
5	276
715	4150
0	4150
9	322
21	305
1	334
2044	0
1	0
1005	2
0	677
53	635
4	640
1	635
10	571
0	595
1	450
1537	1
0	8
1	8
0	11
0	7
0	0
14	0
488	0
593	0
21	254
0	254
78	301
0	301
7371	4
4	211
12	211
0	200
192	0
0	6514
137	4589
184	6031
0	6032
6	4584
49	0
341	0
0	0
243	0
2	6928
0	6384
1	6452
104	157
0	157
826	8580
153	8580
9	0
73	826
2	826
428	4758
2	4758
152	0
1397	0
174	1477
