UniqueCount	AmbigCount
287	0
0	157
0	146
0	138
0	136
0	154
0	123
13	108
0	108
35	1060
0	1060
338	958
0	958
0	40
0	40
0	38
0	39
0	39
0	39
0	40
0	38
26	175
0	175
0	2521
0	2249
33	2209
4262	0
30	14154
11	15866
37	8837
14	14139
0	192
5	192
1457	0
30	0
0	1405
0	1312
0	1312
0	2
0	2
1	2
98	1008
2	1008
153	984
9	984
472	0
16	194
6	194
106	0
0	294
0	233
20	254
0	1458
0	1460
0	1444
0	1446
0	1462
0	1474
0	1413
0	1399
107	0
489	0
4	263
2	265
4	272
0	261
0	268
110	0
7	448
0	435
3	448
0	0
19	212
19	212
2326	0
0	0
13	0
0	14758
2	14684
0	14988
0	0
0	163
15	163
554	11
0	0
0	0
0	0
270	0
0	125
9	120
1	106
0	120
19	25
1	25
0	23
0	238
4	238
0	0
2	0
0	383
3	383
1067	0
518	0
91	0
1	6
0	6
8	0
1817	0
4	26
0	26
19	2526
1	2526
7	2467
0	2465
676	0
1277	0
0	7
0	8
0	7
0	8
0	7
0	0
8	2413
97	2413
74	2093
6	2093
0	21
3	32
0	26
0	27
0	69
4	69
0	159
2	159
8	0
371	0
1329	0
1474	11044
2	11044
1324	0
12	95
1	95
19	714
0	671
1	671
0	714
0	33
8	33
0	63
0	63
0	54
9	0
0	211
8	205
0	202
5	0
0	52
0	49
1	40
0	49
0	40
607	0
7	36
0	36
2161	0
86	0
490	0
0	109
0	115
0	111
0	105
7	102
51	132
5	132
3	106
5	99
0	107
0	106
587	0
359	0
93	4751
24	4751
168	1476
2	1476
19	0
1535	0
0	763
26	770
1	770
88	42
95	241
0	188
0	177
0	189
0	134
0	114
0	108
0	110
0	94
626	0
3	1246
0	1439
0	1308
13	1267
3	1163
1	448
0	511
6	481
2	501
3	416
485	0
549	0
0	786
0	750
0	759
0	738
2242	0
1362	0
2	0
504	0
386	0
0	277
0	236
0	273
0	271
0	266
0	242
0	346
0	313
4	322
34	0
0	0
226	0
167	0
6	76
1	76
0	7
4	0
5	2288
0	2327
3	2310
210	1079
70	1029
47	1079
60	662
0	646
0	723
1198	0
181	2768
12	2776
6	2679
928	0
3343	0
0	579
0	427
8	602
0	576
5192	0
122	269
8	269
808	0
133	0
3	37
0	37
0	1269
0	1320
3	1156
7	1287
15	1220
0	0
113	0
30	0
0	0
2	525
2	525
38	470
0	470
119	2272
7	2272
260	0
294	1
2093	1
0	19
2	19
0	0
942	0
456	0
14	102
0	102
17	0
0	402
0	402
0	402
329	0
82	0
47	0
12	165
0	165
7	0
34	375
5	375
0	372
122	1
14	12
0	9
2	3
2	2
92	0
59	0
10	12
0	12
791	0
4	0
411	9689
35	9689
0	0
4	332
0	332
0	332
0	18
0	18
1	0
0	0
7328	0
14	0
2	0
0	3
0	3
0	0
0	23
0	21
0	17
16	0
0	13
0	13
582	0
3	30
0	30
165	0
0	40
