IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
16,15,19,7,23,18	15,20,17,12,31,24	11,11,10,20,16,3	16,12,14,27,23,5	232	149
24,15,16,10,10,17	0,0,0,0,0,1	16,5,13,37,16,4	0,0,0,0,0,0	293	149
2,4,8,8,6,9	54,84,63,63,83,75	3,5,2,5,9,2	61,48,45,93,85,25	178	149
209,302,234,195,310,224	18,27,16,24,36,17	222,161,209,238,263,81	17,15,11,14,23,3	158	149
196,372,289,260,373,261	10,16,5,13,12,20	254,153,187,283,309,115	15,14,16,13,14,4	155	149
82,130,133,88,149,115	0,0,0,0,0,6	82,67,75,110,124,31	0,0,0,0,0,0	155	149
42,62,48,56,48,50	0,0,0,0,1,0	31,24,23,69,37,16	1,0,0,0,0,0	152	149
62,93,97,62,90,117	1,3,0,0,0,0	65,34,64,115,82,25	0,1,1,2,0,0	159	149
12,18,16,8,24,13	17,30,13,8,14,17	9,7,16,9,20,9	2,3,3,1,10,3	298	149
460,729,526,376,652,657	2,0,1,0,1,0	328,216,285,377,536,166	0,0,1,2,3,1	153	149
14,23,25,14,28,24	2,5,1,4,4,4	11,10,9,7,18,3	3,2,0,5,6,0	182	149
25,35,29,28,36,47	0,2,0,0,0,0	12,13,15,30,31,15	0,0,0,0,0,0	200	149
6,15,12,5,13,9	80,131,108,90,116,133	10,7,7,16,19,5	109,72,100,108,143,35	160	149
3,3,4,2,10,1	62,129,111,103,135,141	3,0,3,8,5,3	94,52,66,118,98,50	298	149
170,272,235,212,242,231	0,4,3,1,0,1	183,165,208,237,282,92	0,1,1,1,1,0	154	149
289,487,360,260,518,391	3,2,5,0,6,5	419,316,351,392,518,199	4,0,2,2,7,0	156	149
4,15,3,6,12,4	35,31,44,37,46,35	7,2,2,3,1,0	21,17,22,52,53,14	152	149
43,38,61,47,46,54	8,14,8,9,12,10	30,13,27,41,29,9	12,7,6,6,10,7	157	149
122,172,155,151,164,157	6,0,5,2,5,4	119,73,98,162,141,67	4,2,7,0,1,2	167	149
76,108,92,79,119,106	0,0,0,0,2,0	93,74,78,103,118,37	2,1,1,0,0,0	152	149
3,1,3,3,2,0	3,3,2,1,5,0	1,1,0,0,0,1	1,0,0,0,1,0	161	149
3,21,7,4,11,6	3,4,1,0,1,0	0,0,0,0,2,0	0,1,0,0,0,0	295	149
1383,2230,1626,1609,2554,1993	249,298,265,232,328,310	1927,1615,1777,2554,2926,939	479,303,420,565,577,228	155	149
9,5,7,3,5,1	10,8,6,3,12,12	1,5,3,5,9,1	3,7,1,6,6,2	158	149
6,6,10,12,16,7	26,47,50,41,38,31	3,4,2,10,4,1	38,36,27,42,46,17	161	149
8,11,2,4,14,5	50,56,44,52,64,55	23,3,10,8,22,10	43,23,44,57,56,26	170	149
