ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	54,79	83,107	38,20	51,26	160	188
1	404,532	228,281	461,215	266,122	180	168
2	114,135	98,117	134,65	131,41	167	146
3	1,0	122,143	0,0	120,51	198	198
4	95,134	22,16	108,34	17,7	198	169
5	67,91	119,134	63,20	115,50	198	198
6	67,91	122,143	63,20	120,51	198	198
7	5,19	74,92	17,10	92,36	180	180
8	58,54	79,95	37,20	78,30	160	153
11	5,6	4,11	3,3	9,7	198	198
12	635,817	68,59	682,265	58,31	166	117
13	28,48	43,74	18,22	35,35	151	198
15	146,181	174,217	95,42	113,50	181	163
16	244,291	113,215	316,132	177,85	198	172
17	200,244	159,253	71,78	52,47	198	184
18	40,63	76,98	36,32	88,43	151	198
19	194,245	40,68	227,80	39,24	169	127
20	2290,2222	2536,2333	3146,1516	3445,1895	126	123
21	78,107	136,171	154,62	192,103	147	168
22	28,26	83,88	19,8	137,78	119	152
23	191,273	216,224	176,107	245,86	197	175
24	135,188	248,272	125,84	270,125	170	198
25	48,45	79,108	57,16	118,47	158	198
27	82,86	104,118	60,28	131,71	148	198
28	219,449	344,585	486,246	899,413	198	198
29	37,57	76,116	38,15	103,33	143	198
30	551,650	293,414	610,336	337,198	180	143
31	93,146	129,200	158,69	150,85	176	170
32	382,559	356,620	651,321	652,308	198	198
33	56,69	67,107	85,36	85,56	159	159
34	1893,2703	1841,2902	2296,881	2688,1096	198	198
35	220,300	9,19	248,176	19,9	198	198
36	9,5	7,12	6,6	3,6	192	192
37	48,80	39,53	54,26	40,26	198	197
38	178,287	417,542	292,116	464,207	131	198
39	319,433	140,231	372,172	195,101	198	150
40	27,35	229,295	58,29	229,120	198	162
41	24,22	350,488	64,37	400,198	133	162
42	156,218	163,206	154,113	193,105	162	152
43	151,131	278,290	79,47	178,91	198	197
44	0,3	19,36	0,2	11,10	198	198
45	20,40	795,1415	35,5	849,462	137	198
46	134,199	123,186	186,107	198,109	198	184
47	169,196	125,172	247,113	164,87	198	198
48	162,183	279,367	191,59	375,181	162	159
49	76,97	75,102	72,44	78,42	198	158
50	55,68	120,135	48,35	101,57	165	198
51	1692,2460	2805,3475	1964,814	3257,1324	159	192
52	46,64	11,31	15,18	12,4	198	107
53	57,56	11,31	39,27	12,4	198	107
54	68,75	11,31	46,28	12,4	198	107
55	20,17	13,20	10,6	7,4	198	174
56	460,661	803,1044	365,143	826,326	160	198
57	443,682	880,1367	407,191	831,448	121	156
59	375,417	680,940	441,174	912,380	156	183
60	198,280	214,309	273,87	296,141	167	198
61	13,17	341,423	11,4	221,67	198	197
62	17,24	48,30	13,7	31,20	198	181
63	54,53	115,100	47,14	77,54	135	183
64	4,1	115,100	0,2	77,54	150	183
65	60,120	70,72	72,33	35,15	180	138
66	50,56	75,64	85,26	85,38	140	164
68	3,16	1,4	5,3	0,0	198	198
69	1655,2359	1830,2789	1747,747	1819,903	183	198
70	794,1189	1418,2238	1374,624	2514,1245	137	198
72	0,1	0,4	0,0	4,0	198	198
73	60,59	63,68	21,22	29,26	178	198
74	91,118	188,197	99,55	222,52	141	161
75	71,92	75,95	51,18	30,15	198	198
77	20,28	139,200	12,6	185,69	198	192
78	13,22	1,6	5,1	3,0	164	152
79	853,1327	790,1390	1257,456	1212,521	147	147
80	451,790	848,1279	560,294	1214,446	147	147
81	971,1694	838,1444	1332,536	1217,517	165	162
82	451,786	515,958	559,294	815,332	147	147
83	694,1190	844,1364	979,419	1098,473	165	165
85	1,4	127,193	8,4	160,78	107	198
86	54,98	10,14	50,18	22,5	133	107
87	28,41	95,121	25,12	91,57	160	162
88	3,11	95,121	2,2	91,57	198	162
89	91,128	91,191	85,75	130,72	198	198
90	1,5	21,66	0,0	41,21	158	198
91	1306,2151	1278,2020	1594,773	1547,766	183	157
