IncLevel1	IncLevel2	IncLevelDifference
0.075,0.066	0.049,NA	0.022
0.191,0.168	0.125,0.087	0.073
0.103,0.059	0.102,0.063	-0.002
0.306,0.291	0.456,0.309	-0.084
0.112,0.127	0.094,0.066	0.039
0.063,0.092	0.089,0.087	-0.01
0.523,0.474	0.61,0.511	-0.062
0.64,0.774	1.0,0.708	-0.147
0.703,0.672	0.702,0.541	0.066
1.0,0.34	1.0,0.508	-0.084
0.133,0.181	0.099,0.159	0.028
0.03,0.033	0.036,0.037	-0.005
0.258,0.187	0.173,0.29	-0.009
0.116,0.088	0.089,0.087	0.014
0.042,0.009	0.059,0.037	-0.022
0.18,0.19	0.23,0.236	-0.048
0.072,0.098	0.081,0.126	-0.019
0.85,0.737	0.843,0.728	0.008
0.013,0.012	0.013,0.017	-0.002
0.2,0.148	0.242,0.24	-0.067
0.032,0.041	0.026,0.117	-0.035
0.0,0.0	0.0,0.159	-0.08
0.052,0.051	0.069,0.064	-0.015
0.0,0.0	0.234,0.338	-0.286
0.122,0.34	0.5,NA	-0.269
0.331,0.286	0.327,0.34	-0.025
0.033,0.011	0.02,0.031	-0.004
1.0,1.0	1.0,0.838	0.081
0.016,0.014	0.009,0.01	0.005
0.005,0.007	0.007,0.005	0.0
0.013,0.06	0.035,0.042	-0.002
0.954,0.961	0.977,0.935	0.002
0.134,0.155	0.73,0.83	-0.635
0.068,0.084	0.087,0.123	-0.029
0.129,0.114	0.078,0.027	0.069
0.049,0.008	0.01,0.0	0.024
1.0,NA	0.345,1.0	0.328
0.077,0.08	0.069,0.039	0.024
0.809,0.864	0.776,0.817	0.04
0.217,0.178	0.627,0.431	-0.332
0.32,0.309	0.657,0.463	-0.246
0.411,0.123	0.0,0.0	0.267
0.169,0.289	NA,0.52	-0.291
0.0,0.196	NA,0.0	0.098
0.068,0.073	0.027,0.05	0.032
0.992,0.978	0.976,0.962	0.016
1.0,0.516	1.0,1.0	-0.242
0.289,0.172	0.158,0.314	-0.006
0.0,1.0	1.0,NA	-0.5
0.985,1.0	1.0,1.0	-0.008
0.323,0.291	0.321,0.155	0.069
0.085,0.056	0.073,0.112	-0.022
0.097,0.074	0.164,0.169	-0.081
0.275,0.144	0.193,0.645	-0.21
0.251,0.261	0.115,0.39	0.004
0.146,0.107	0.336,0.594	-0.338
0.061,0.112	0.105,0.212	-0.072
0.462,0.153	0.194,0.13	0.145
0.131,0.091	0.113,0.071	0.019
0.321,0.292	0.412,0.268	-0.033
0.254,0.255	0.369,0.389	-0.124
1.0,1.0	0.35,NA	0.65
0.495,0.448	0.486,0.382	0.038
0.055,0.058	0.075,0.045	-0.003
0.033,0.025	0.024,0.026	0.004
0.077,0.039	0.123,0.113	-0.06
0.052,0.156	0.116,0.11	-0.009
0.0,0.004	0.0,0.0	0.002
0.389,0.244	0.225,0.224	0.092
0.131,0.172	0.19,0.159	-0.023
1.0,0.954	1.0,1.0	-0.023
0.137,0.094	0.157,0.163	-0.044
0.591,0.588	0.523,0.572	0.042
0.028,0.031	0.054,0.155	-0.075
0.034,0.155	0.0,0.0	0.095
0.091,0.078	0.127,0.117	-0.038
0.083,0.053	0.079,0.097	-0.02
0.081,0.136	0.089,0.08	0.024
0.462,0.837	1.0,NA	-0.351
0.065,0.03	0.046,0.04	0.005
0.098,0.0	0.0,NA	0.049
0.247,0.214	0.242,0.194	0.012
0.059,0.033	0.029,0.0	0.032
