IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
11,13,15,10,26,15	0,2,1,0,0,0	15,7,10,10,16,6	0,0,0,0,0,0	202	149
63,80,78,65,80,81	0,0,0,2,0,0	48,52,54,80,78,25	0,0,0,0,0,0	291	149
4,2,0,0,3,0	73,135,86,87,127,88	0,2,2,2,1,1	40,58,66,94,77,18	230	149
0,6,0,1,1,3	3,1,1,1,4,0	2,3,2,2,9,1	0,0,2,3,4,0	208	149
0,0,1,1,0,0	2,8,9,4,9,11	0,0,0,0,0,0	3,4,1,6,7,1	170	149
0,0,3,0,2,0	7,21,13,16,15,13	0,0,0,0,0,0	8,10,2,18,15,8	200	149
35,55,40,25,54,30	6,7,7,7,6,11	37,31,39,48,58,16	8,1,7,5,8,3	184	149
33,37,39,20,38,25	0,1,0,0,0,0	34,26,33,45,46,13	0,0,0,0,0,1	184	149
0,3,4,2,3,3	75,112,115,94,134,163	4,4,8,16,11,3	91,55,67,111,84,44	359	149
1,2,1,2,5,1	286,467,358,315,495,371	1,0,0,0,1,0	426,281,331,375,505,163	156	149
0,0,0,0,0,0	0,0,0,1,0,0	0,0,2,0,0,0	0,0,0,0,0,0	154	149
121,210,119,96,189,151	0,4,0,0,3,1	123,67,110,108,197,40	0,0,0,0,4,0	283	149
9,24,3,2,16,7	0,4,0,0,0,0	0,4,0,1,4,1	0,0,0,0,0,0	458	149
3,1,1,4,2,1	3,7,2,5,2,5	0,3,0,2,5,0	2,3,5,2,2,2	242	149
1,7,4,5,3,4	8,9,3,11,3,7	0,7,6,2,14,2	7,5,5,5,10,5	365	149
1,7,4,3,2,4	2,0,0,0,0,0	0,5,5,0,8,2	0,0,0,0,0,0	330	149
2,0,0,2,1,0	8,9,3,11,3,7	0,2,1,2,6,0	7,5,5,5,10,5	184	149
10,37,21,18,21,19	0,0,0,0,0,0	20,13,10,17,30,5	1,0,0,0,1,0	155	149
4,7,0,7,2,4	22,34,44,23,39,47	7,2,10,3,2,11	21,22,27,45,48,9	734	149
97,111,112,96,138,123	12,14,15,12,10,14	109,69,84,161,126,40	17,24,16,35,29,9	170	149
12,20,12,16,17,10	12,14,15,12,10,14	11,14,9,22,21,6	17,24,16,35,29,9	236	149
5,2,4,4,0,3	90,93,104,84,121,116	0,2,3,2,6,2	98,57,78,141,111,36	215	149
30,69,28,51,49,51	1,0,2,6,0,2	26,21,30,66,57,34	1,1,0,1,2,0	736	149
2,5,7,1,6,8	0,0,2,0,2,0	3,8,3,3,3,2	4,0,0,1,0,0	153	149
2,0,0,2,0,0	35,57,55,46,41,64	0,0,0,0,0,0	30,15,33,46,33,8	293	149
333,521,434,380,467,399	3,5,2,2,4,9	330,250,294,438,457,165	1,0,0,0,0,0	161	149
2,18,2,10,9,8	13,19,14,10,15,19	3,2,3,6,3,3	10,8,12,18,25,10	179	149
1,5,4,3,10,0	106,153,119,105,202,156	2,2,1,0,1,0	97,104,91,154,147,52	359	149
12,14,9,7,19,1	112,157,133,115,204,147	20,17,12,34,15,2	107,100,82,125,169,48	188	149
0,2,3,1,2,5	22,47,32,19,42,32	0,5,1,4,0,3	19,14,13,35,33,21	308	149
6,4,0,0,1,0	56,115,103,58,107,120	0,2,0,4,6,2	61,47,97,104,118,41	395	149
0,4,1,0,0,0	9,11,21,10,6,7	0,0,0,2,0,0	5,3,4,9,9,2	161	149
66,103,90,61,116,68	5,8,4,8,5,4	46,20,48,73,96,40	7,7,2,9,15,4	374	149
1,2,2,1,2,1	169,227,198,164,252,166	1,0,2,6,2,1	163,127,157,206,237,59	188	149
15,35,37,20,32,22	2,2,3,1,0,7	14,9,8,15,12,4	0,0,0,0,2,0	268	149
53,100,83,79,65,120	13,9,3,3,2,5	80,54,87,102,84,25	3,0,2,2,4,0	161	149
14,20,21,16,16,19	0,0,0,0,1,0	11,12,17,16,26,6	0,0,0,0,0,0	155	149
78,143,143,101,156,120	0,0,0,0,0,0	144,157,121,212,205,53	0,0,0,1,0,0	411	149
11,26,16,12,21,23	101,173,132,118,192,114	14,13,8,23,19,4	119,109,124,194,197,70	316	149
2,7,5,2,3,6	94,134,127,93,134,124	9,2,6,11,4,3	75,71,76,131,116,47	177	149
15,34,30,22,52,30	61,112,109,73,93,85	33,22,25,42,42,36	73,35,52,109,96,40	359	149
4,2,0,2,3,0	80,139,105,100,182,158	1,6,0,4,5,0	108,108,116,158,180,52	157	149
21,15,14,12,12,17	0,1,1,0,0,3	9,9,9,24,20,17	0,0,0,0,0,0	984	149
103,191,110,89,215,127	0,0,0,0,0,0	107,94,99,159,170,51	1,0,0,0,0,0	1909	149
38,55,49,43,67,63	0,0,1,0,2,0	17,32,45,69,58,19	0,0,0,0,0,0	167	149
0,0,0,0,0,0	0,0,0,1,0,0	0,0,0,0,0,1	0,0,0,0,0,0	221	149
23,61,57,51,48,60	0,0,0,0,0,0	56,55,37,72,43,22	1,0,2,0,1,0	170	149
68,82,69,65,77,73	0,1,0,0,0,0	59,46,67,108,121,35	0,0,0,0,0,0	361	149
50,60,52,57,103,87	0,0,0,0,2,1	49,49,49,119,77,30	0,0,0,0,1,1	339	149
6,22,18,14,10,10	43,63,56,73,39,34	13,12,6,11,31,5	53,40,44,71,65,20	268	149
129,233,187,137,204,166	3,2,2,3,3,0	191,182,175,315,316,79	14,18,4,7,9,3	715	149
5,2,4,2,8,2	107,126,107,134,135,170	2,1,1,4,1,0	49,83,66,154,105,56	311	149
94,155,164,128,204,146	0,0,0,0,1,0	172,129,128,190,193,66	0,0,0,0,2,0	157	149
3,3,1,0,0,2	77,120,139,107,165,133	1,7,1,3,2,4	110,97,95,171,164,56	151	149
3,16,8,6,8,5	21,43,39,23,24,27	3,6,1,5,7,3	37,21,34,53,46,9	204	149
4,8,2,2,5,2	4,5,5,2,11,10	2,5,0,5,5,2	5,5,0,8,6,4	204	149
1,0,0,1,0,3	121,157,155,125,154,161	1,0,0,3,0,0	172,105,104,166,175,75	373	149
8,14,9,14,13,13	0,0,2,0,3,0	5,4,8,7,4,3	3,1,1,3,4,1	169	149
2,6,9,7,16,4	0,2,2,2,0,1	8,1,6,9,7,0	1,0,0,0,0,0	153	149
4,10,10,6,14,5	4,10,9,5,8,7	0,3,0,4,4,2	22,8,8,19,9,3	161	149
9,15,7,13,31,5	1,2,0,4,0,0	18,18,13,17,9,8	0,0,0,0,0,2	190	149
26,32,22,20,35,31	101,132,111,90,171,125	8,4,2,8,8,4	114,85,96,154,171,62	167	149
2,3,3,2,11,4	140,178,148,131,250,194	2,2,2,3,2,1	155,97,111,156,196,60	157	149
11,15,13,11,10,15	47,50,47,46,74,51	5,13,7,5,8,3	29,20,35,41,39,20	525	149
7,0,1,5,15,8	12,14,11,10,12,12	1,1,2,0,1,0	11,1,3,4,6,0	233	149
6,12,9,10,7,3	2,10,3,4,5,4	5,10,7,4,5,4	0,3,3,1,0,5	343	149
176,246,233,216,275,248	0,3,1,0,3,1	175,169,193,311,247,99	2,2,0,1,1,0	847	149
193,280,256,245,308,276	0,3,1,0,3,1	195,187,220,343,278,120	2,2,0,1,1,0	875	149
30,47,43,31,72,48	1,5,3,5,5,0	47,29,26,46,42,12	6,6,3,6,11,3	542	149
8,9,17,14,9,11	352,532,486,402,553,566	8,9,12,21,18,6	361,248,303,426,504,209	153	149
2,0,1,2,3,1	28,17,12,4,36,21	1,0,0,2,3,0	17,16,22,23,23,11	177	149
28,20,15,4,36,21	16,18,10,19,23,13	18,17,22,23,25,11	10,11,12,7,11,3	278	149
0,0,0,0,2,1	5,16,7,7,13,5	0,0,0,4,1,0	12,3,8,7,8,3	177	149
233,397,315,252,369,370	0,0,1,0,0,0	267,177,177,297,364,91	0,0,0,0,0,0	389	149
4,2,2,1,0,2	3,1,0,0,0,0	0,1,0,2,1,0	4,2,2,1,4,1	181	149
3,14,5,3,8,14	658,1036,828,803,1095,1014	14,12,8,15,11,3	967,721,842,1150,1259,357	153	149
228,364,338,280,366,386	0,7,3,4,5,2	329,269,290,462,478,188	0,0,1,0,0,0	406	149
9,4,8,6,13,17	410,613,529,468,703,557	20,14,7,19,25,12	498,396,402,551,687,208	152	149
16,18,12,5,26,14	102,152,118,86,167,119	4,7,8,17,20,4	117,88,98,124,115,44	343	149
1,0,3,4,1,1	0,5,3,3,3,2	1,0,1,2,0,0	0,1,2,1,0,0	167	149
5,5,10,8,4,5	0,5,3,3,3,2	19,5,6,18,8,2	0,1,2,1,0,0	209	149
4,5,7,5,3,4	0,0,0,1,0,0	18,5,5,16,8,2	0,0,0,0,0,0	191	149
61,149,72,84,91,77	0,0,0,0,2,0	109,62,89,114,160,47	1,0,0,0,0,0	189	149
78,164,102,133,190,131	3,3,0,1,1,2	131,116,110,173,195,58	0,2,0,0,2,0	408	149
1,0,0,0,0,2	14,13,14,20,27,12	0,0,0,0,0,0	10,9,8,19,13,0	206	149
0,0,0,0,0,0	9,14,14,18,20,5	0,0,0,0,1,0	12,15,6,23,13,5	154	149
13,21,42,26,35,41	0,0,2,0,0,1	12,8,16,65,22,6	0,1,0,3,0,0	1832	149
4,4,3,5,7,3	9,23,28,28,36,43	0,0,0,0,0,0	31,18,18,37,26,15	155	149
0,0,0,0,5,0	1,11,5,10,6,8	2,0,0,0,1,0	5,5,11,17,12,10	175	149
144,200,204,137,225,161	0,1,1,0,0,0	159,143,159,246,235,86	0,0,0,0,0,0	783	149
8,7,5,4,11,6	53,67,47,45,74,59	8,4,11,4,10,2	76,71,32,72,125,40	206	149
0,0,1,0,0,0	39,69,36,42,53,68	0,0,0,0,1,0	39,35,30,37,58,29	242	149
39,71,48,41,69,68	0,0,1,0,2,1	46,20,40,32,41,22	3,0,0,0,3,2	191	149
60,87,51,63,75,61	0,0,0,0,0,1	45,52,42,56,92,23	0,0,0,0,0,0	271	149
70,121,85,84,90,83	7,4,4,6,3,3	73,103,72,109,120,43	1,0,0,1,0,3	272	149
4,14,5,8,18,9	229,390,274,247,382,315	6,7,9,15,11,15	227,215,230,437,341,112	412	149
101,122,133,135,190,163	4,8,10,4,4,10	71,94,119,152,110,49	6,2,5,8,3,0	346	149
0,5,4,4,4,10	20,25,19,12,23,20	2,0,1,0,3,0	23,17,34,26,28,13	169	149
459,652,550,498,747,626	3,3,4,5,2,2	541,421,503,633,714,241	3,0,0,0,3,0	176	149
0,4,0,2,0,4	2,1,2,0,2,2	1,0,1,1,1,1	8,1,5,16,8,2	171	149
300,454,325,347,559,356	0,0,0,1,0,0	331,233,288,501,560,194	0,0,0,0,0,0	3363	149
0,2,6,2,2,11	52,101,61,78,102,113	4,6,3,11,13,3	60,49,49,78,102,33	154	149
81,154,62,70,174,73	0,0,1,0,0,0	95,83,61,52,152,44	2,0,2,0,3,0	251	149
27,37,18,29,30,18	436,650,511,433,618,477	18,9,12,14,22,6	359,204,329,417,457,131	685	149
21,40,15,12,30,32	0,2,0,0,1,0	11,7,18,15,23,5	0,0,0,0,0,0	484	149
