IncLevel1	IncLevel2	IncLevelDifference
0.005,0.009	0.0,0.0	0.007
0.288,0.315	0.312,0.317	-0.013
0.381,0.437	0.389,0.379	0.025
0.166,0.091	0.12,0.103	0.017
0.399,0.407	0.385,0.438	-0.008
0.525,0.491	0.529,0.487	0.0
0.86,0.892	0.892,0.882	-0.011
0.42,0.433	0.531,0.509	-0.094
0.367,0.414	0.334,0.349	0.049
0.512,0.556	0.553,0.512	0.002
0.592,0.598	0.561,0.59	0.019
0.381,0.354	0.448,0.417	-0.065
0.284,0.289	0.188,0.289	0.048
0.154,0.15	0.158,0.203	-0.028
0.348,0.336	0.355,0.361	-0.016
0.4,0.375	0.369,0.371	0.018
0.377,0.398	0.388,0.405	-0.009
0.612,0.58	0.548,0.587	0.028
0.348,0.422	0.35,0.473	-0.026
0.648,0.646	0.643,0.634	0.008
0.611,0.572	0.616,0.575	-0.004
0.687,0.697	0.639,0.594	0.075
0.494,0.463	0.492,0.471	-0.003
0.478,0.498	0.486,0.484	0.003
0.484,0.486	0.444,0.484	0.021
0.677,0.817	0.88,0.743	-0.065
0.572,0.837	0.792,0.677	-0.03
0.985,0.966	0.937,0.926	0.044
0.389,0.0	0.875,0.632	-0.559
0.62,0.565	0.608,0.545	0.016
0.447,0.327	0.253,0.447	0.037
0.028,0.061	0.067,0.05	-0.014
0.439,0.422	0.373,0.422	0.033
0.091,0.123	0.216,0.215	-0.108
0.115,0.07	0.185,0.135	-0.068
0.315,0.319	0.313,0.35	-0.015
0.029,0.077	0.143,0.176	-0.106
0.582,0.58	0.542,0.594	0.013
0.047,0.049	0.041,0.048	0.004
0.582,0.59	0.613,0.592	-0.017
0.723,0.682	0.764,0.744	-0.051
0.649,0.706	0.761,0.809	-0.108
0.359,0.318	0.248,0.23	0.1
0.772,0.634	0.608,0.615	0.092
0.269,0.315	0.39,0.298	-0.052
0.4,0.443	0.435,0.435	-0.014
0.589,0.606	0.233,0.558	0.202
0.651,0.684	0.391,0.634	0.155
0.622,0.706	0.468,0.687	0.086
0.183,0.219	0.172,0.211	0.01
0.516,0.517	0.537,0.517	-0.011
0.55,0.571	0.483,0.49	0.074
0.443,0.37	0.408,0.455	-0.025
0.472,0.448	0.489,0.451	-0.01
0.376,0.376	0.488,0.394	-0.065
0.033,0.0	0.0,0.01	0.011
0.697,0.582	0.52,0.657	0.051
0.529,0.635	0.567,0.616	-0.009
0.437,0.448	0.417,0.447	0.011
0.531,0.46	0.375,0.441	0.088
0.897,0.808	1.0,0.875	-0.085
0.728,0.806	0.756,0.904	-0.063
0.362,0.572	0.582,0.321	0.015
0.0,1.0	NA,1.0	-0.5
0.359,0.432	0.403,0.289	0.049
0.422,0.436	0.423,0.41	0.013
0.494,0.532	0.512,0.527	-0.007
0.153,0.185	0.203,0.203	-0.034
0.448,0.553	0.552,0.548	-0.049
0.546,0.558	0.62,0.55	-0.033
0.15,0.156	0.092,0.052	0.081
0.764,1.0	0.893,1.0	-0.065
0.688,0.723	0.741,0.682	-0.006
0.626,0.627	0.576,0.494	0.092
0.222,0.25	0.103,0.342	0.013
0.523,0.53	0.468,0.498	0.043
0.51,0.537	0.494,0.484	0.035
0.582,0.585	0.583,0.589	-0.003
0.511,0.505	0.495,0.502	0.01
0.4,0.0	NA,0.0	0.2
0.995,0.998	1.0,0.996	-0.002
0.348,0.371	0.359,0.33	0.015
0.396,0.4	0.374,0.371	0.026
0.997,1.0	1.0,1.0	-0.002
0.161,0.149	0.145,0.224	-0.029
0.608,0.573	0.503,0.549	0.065
0.563,0.568	0.546,0.587	-0.001
0.236,0.183	0.255,0.085	0.039
0.108,0.071	0.057,0.017	0.052
0.022,0.083	0.041,0.0	0.032
