ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	1,2	183,217	0,0	106,183	198	198	1	1.0	0.005,0.009	0.0,0.0	0.007
1	74,100	183,217	48,85	106,183	198	198	1	1.0	0.288,0.315	0.312,0.317	-0.013
2	50,60	84,80	27,60	44,102	139	144	1	1.0	0.381,0.437	0.389,0.379	0.025
3	30,19	151,190	10,17	73,148	180	180	1	1.0	0.166,0.091	0.12,0.103	0.017
5	180,184	305,302	60,154	108,222	176	198	1	1.0	0.399,0.407	0.385,0.438	-0.008
6	528,464	400,403	352,477	263,422	198	166	1	1.0	0.525,0.491	0.529,0.487	0.0
8	1035,1024	119,87	479,964	41,91	166	117	1	1.0	0.86,0.892	0.892,0.882	-0.011
10	66,67	103,99	44,76	44,83	138	156	1	1.0	0.42,0.433	0.531,0.509	-0.094
11	219,240	363,326	97,179	186,321	177	170	1	1.0	0.367,0.414	0.334,0.349	0.049
12	2071,2099	1885,1603	1241,1991	961,1815	160	153	1	1.0	0.512,0.556	0.553,0.512	0.002
13	682,709	392,397	474,680	309,394	198	165	1	1.0	0.592,0.598	0.561,0.59	0.019
14	109,92	202,192	100,149	141,238	147	168	1	1.0	0.381,0.354	0.448,0.417	-0.065
15	45,44	145,138	22,60	121,189	119	152	1	1.0	0.284,0.289	0.188,0.289	0.048
16	137,132	715,708	82,189	413,705	194	184	1	1.0	0.154,0.15	0.158,0.203	-0.028
17	153,172	334,396	111,241	235,496	170	198	1	1.0	0.348,0.336	0.355,0.361	-0.016
18	89,58	167,121	48,57	103,121	158	198	1	1.0	0.4,0.375	0.369,0.371	0.018
20	348,555	575,841	425,691	671,1014	198	198	1	1.0	0.377,0.398	0.388,0.405	-0.009
21	147,156	93,113	86,165	71,116	198	198	1	1.0	0.612,0.58	0.548,0.587	0.028
22	52,69	135,131	26,70	67,108	143	198	1	1.0	0.348,0.422	0.35,0.473	-0.026
23	1401,1452	806,844	758,1503	446,917	170	180	1	1.0	0.648,0.646	0.643,0.634	0.008
24	876,745	444,443	445,795	220,467	180	143	1	1.0	0.611,0.572	0.616,0.575	-0.004
25	437,368	137,110	208,335	81,158	193	133	1	1.0	0.687,0.697	0.639,0.594	0.075
26	887,857	1451,1588	499,757	823,1356	124	198	1	1.0	0.494,0.463	0.492,0.471	-0.003
28	87,122	95,123	67,119	71,127	159	159	1	1.0	0.478,0.498	0.486,0.484	0.003
29	2799,3007	2987,3176	1392,2651	1740,2829	198	198	1	1.0	0.484,0.486	0.444,0.484	0.021
30	16,17	8,4	7,11	1,4	144	151	1	1.0	0.677,0.817	0.88,0.743	-0.065
31	14,27	8,4	5,11	1,4	198	151	1	1.0	0.572,0.837	0.792,0.677	-0.03
32	400,338	6,12	253,476	17,38	198	198	1	1.0	0.985,0.966	0.937,0.926	0.044
33	7,0	11,2	7,12	1,7	192	192	0.0534678612515	1.0	0.389,0.0	0.875,0.632	-0.559
34	162,151	112,131	69,113	50,106	167	188	1	1.0	0.62,0.565	0.608,0.545	0.016
35	20,19	24,38	7,15	20,18	165	160	1	1.0	0.447,0.327	0.253,0.447	0.037
36	4,9	207,208	6,8	124,226	133	198	1	1.0	0.028,0.061	0.067,0.05	-0.014
37	281,307	542,635	148,318	376,659	131	198	1	1.0	0.439,0.422	0.373,0.422	0.033
38	40,63	327,366	53,112	157,335	198	162	0.743067661898	1.0	0.091,0.123	0.216,0.215	-0.108
39	51,33	476,530	50,79	268,618	133	162	1	1.0	0.115,0.07	0.185,0.135	-0.068
40	183,193	396,410	67,147	146,272	198	197	1	1.0	0.315,0.319	0.313,0.35	-0.015
41	1,2	33,24	2,6	12,28	198	198	0.935091423777	1.0	0.029,0.077	0.143,0.176	-0.106
42	755,834	421,469	503,971	331,517	198	154	1	1.0	0.582,0.58	0.542,0.594	0.013
43	46,58	1357,1631	22,44	752,1271	137	198	1	1.0	0.047,0.049	0.041,0.048	0.004
44	224,286	161,199	204,391	129,270	198	198	1	1.0	0.582,0.59	0.613,0.592	-0.017
45	325,320	97,116	237,310	57,83	184	143	1	1.0	0.723,0.682	0.764,0.744	-0.051
46	253,312	155,147	214,374	76,100	143	162	0.706771477353	1.0	0.649,0.706	0.761,0.809	-0.108
47	252,239	441,504	119,173	354,569	162	159	0.983574883562	1.0	0.359,0.318	0.248,0.23	0.1
48	88,104	26,60	45,72	29,45	198	198	1	1.0	0.772,0.634	0.608,0.615	0.092
49	63,70	205,183	33,57	62,161	165	198	1	1.0	0.269,0.315	0.39,0.298	-0.052
