IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
45,37	26,37	11,31	22,30	182	99
8,11	131,114	3,14	91,128	128	99
420,402	31,33	216,368	18,27	108	99
607,646	24,40	291,567	20,29	105	99
135,119	2,0	60,120	1,0	109	99
45,61	1,0	27,44	0,0	108	99
97,124	38,23	65,105	3,9	524	99
972,903	0,1	338,732	1,5	103	99
62,47	7,6	18,42	5,11	132	99
55,68	2,0	24,55	0,0	150	99
17,17	173,184	11,23	89,194	110	99
3,13	263,265	12,15	98,186	260	99
357,341	2,3	244,395	0,1	104	99
744,784	5,14	439,779	1,9	106	99
16,16	56,64	2,7	29,57	102	99
40,47	12,8	27,30	9,9	107	99
246,241	3,7	105,223	3,6	117	99
140,185	5,3	103,144	2,3	102	99
3,2	6,7	1,0	0,3	111	99
21,14	3,1	2,4	0,0	245	99
2827,3084	439,411	1994,3563	421,729	105	99
15,8	9,18	4,5	7,15	108	99
15,22	59,48	8,15	38,54	111	99
21,24	105,95	13,35	44,104	120	99
68,77	8,18	40,66	18,43	297	99
72,79	117,108	44,70	46,117	309	99
12,20	117,108	22,47	46,117	111	99
9,10	129,110	5,6	76,138	282	99
52,57	39,55	12,23	19,37	106	99
326,346	1,0	202,282	0,0	282	99
137,141	10,7	64,117	4,16	102	99
16,16	83,88	12,36	82,106	136	99
148,158	5,7	57,138	2,3	102	99
28,25	20,16	10,18	4,10	119	99
79,69	312,296	39,90	139,284	186	99
144,192	14,8	46,84	7,8	130	99
1,2	5,8	0,2	6,5	109	99
7,9	30,33	4,15	14,25	114	99
1,1	35,46	1,1	20,35	116	99
10,15	25,17	6,15	12,28	117	99
192,207	6,11	84,149	8,13	408	99
129,137	6,11	56,72	8,13	449	99
15,13	73,80	6,7	34,83	140	99
61,86	1,0	28,60	0,0	102	99
37,26	45,37	17,30	11,31	102	99
82,46	0,0	30,93	0,1	697	99
17,15	0,3	2,19	4,4	193	99
31,20	2,0	13,19	0,0	177	99
3,5	23,30	6,12	6,15	102	99
0,0	41,44	1,0	31,45	147	99
29,48	44,33	26,34	14,19	102	99
1156,1165	0,0	850,1297	1,0	104	99
27,28	16,31	21,26	16,36	247	99
118,110	2,2	69,151	2,0	114	99
205,270	34,34	136,238	17,36	102	99
29,34	2,5	15,25	1,0	160	99
1,1	7,4	4,0	1,4	108	99
3,1	4,1	0,0	0,3	108	99
17,13	2,5	9,14	4,1	102	99
8,15	2,4	5,22	0,2	161	99
