ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
3	102,151	2,0	188,132	0,0	241	99	1	1.0
4	0,4	187,249	1,0	214,188	180	99	1	1.0
5	5,6	2,9	9,13	8,8	158	99	1	1.0
7	3,0	21,17	0,0	46,15	109	99	1	1.0
8	0,1	27,26	1,0	37,23	150	99	1	1.0
9	85,188	13,17	164,170	20,18	134	99	1	1.0
10	6,13	302,372	57,35	327,277	309	99	1	1.0
13	249,409	0,4	287,428	1,2	233	99	1	1.0
14	11,33	0,1	3,6	0,0	408	99	1	1.0
15	15,8	8,9	14,13	14,12	192	99	1	1.0
16	11,20	15,15	11,25	26,21	315	99	1	1.0
18	1,2	15,15	5,1	26,21	134	99	1	1.0
19	45,54	0,0	34,57	1,1	105	99	1	1.0
20	11,21	63,92	14,23	114,116	684	99	1	1.0
21	275,335	30,24	399,285	88,71	120	99	0.297864283059	1.0
22	64,63	30,24	77,69	88,71	186	99	0.0144883760955	0.2071061618651384
23	11,7	222,279	14,17	336,233	165	99	1	1.0
24	141,123	3,3	158,119	2,1	686	99	1	1.0
25	4,12	1,4	11,16	8,1	103	99	1	1.0
27	3,3	48,67	0,0	91,59	243	99	1	1.0
28	0,1	0,6	0,0	9,5	114	99	1	1.0
29	176,252	1,1	114,124	0,0	371	99	1	1.0
30	745,941	2,6	880,980	0,0	111	99	1	1.0
31	18,16	33,55	15,12	41,66	129	99	1	1.0
32	6,23	224,381	6,7	278,297	309	99	1	1.0
33	8,25	122,260	31,24	172,204	138	99	1	1.0
34	7,7	55,110	17,9	99,78	258	99	1	1.0
35	2,13	150,226	12,20	174,185	345	99	1	1.0
36	0,1	24,20	9,2	28,17	111	99	0.364173192625	1.0
37	152,231	12,19	153,209	12,17	324	99	1	1.0
38	6,3	333,491	7,5	419,498	138	99	1	1.0
39	48,85	6,0	51,53	3,6	218	99	1	1.0
40	179,194	4,8	227,195	15,8	111	99	1	1.0
41	47,45	0,2	44,56	0,0	105	99	1	1.0
42	54,75	278,425	128,71	368,399	266	99	1	1.0
43	21,14	186,302	23,26	281,265	127	99	1	1.0
44	53,81	168,204	86,83	200,169	309	99	1	1.0
45	2,4	194,299	5,13	316,358	107	99	1	1.0
46	38,45	0,0	96,60	1,1	934	99	1	1.0
48	317,508	0,2	466,472	0,0	1859	99	1	1.0
49	97,125	0,1	162,156	0,0	117	99	1	1.0
52	105,110	1,0	130,92	0,0	120	99	1	1.0
53	92,187	0,5	178,189	0,1	289	99	1	1.0
54	27,31	96,97	50,67	108,111	218	99	1	1.0
55	319,453	7,7	867,838	22,22	665	99	1	1.0
56	7,16	256,324	9,1	269,229	261	99	1	1.0
57	229,357	0,2	348,327	0,1	107	99	1	1.0
58	7,3	236,315	6,6	344,326	101	99	1	1.0
59	13,19	64,60	12,18	89,109	154	99	1	1.0
60	10,10	9,19	13,9	38,20	154	99	0.81384277259	1.0
61	1,2	295,354	11,2	378,457	323	99	1	1.0
62	24,26	0,3	10,9	13,9	119	99	1.40504624535e-06	6.248552885570417e-05
63	21,44	2,4	24,23	1,1	103	99	1	1.0
64	17,47	16,22	7,15	28,41	111	99	0.000893852629268	0.019080774126107574
65	37,49	4,3	29,30	0,0	140	99	1	1.0
66	51,140	165,285	30,28	237,279	117	99	0.00849379325825	0.1334791924659804
67	6,7	307,512	3,4	321,406	107	99	1	1.0
68	25,49	48,131	24,26	52,72	475	99	1	1.0
69	12,23	25,37	2,12	13,15	183	99	1	1.0
71	37,21	4,11	15,15	3,2	293	99	1	1.0
72	665,800	2,3	1059,771	2,3	797	99	1	1.0
73	724,869	2,3	1133,829	2,3	825	99	1	1.0
75	4,2	0,1	0,2	0,0	103	99	1	1.0
76	85,191	4,10	131,137	9,15	492	99	0.909919886144	1.0
77	24,23	758,1048	39,40	823,968	103	99	1	1.0
78	6,4	20,58	1,12	38,24	127	99	1	1.0
79	24,63	35,56	40,35	20,45	228	99	1	1.0
80	0,3	9,22	1,2	13,10	127	99	1	1.0
81	2,2	2,0	1,2	5,11	131	99	0.0293787601415	0.3793177015043669
83	236,433	0,1	152,359	0,0	250	99	1	1.0
84	6,12	1658,2389	2,13	2474,2832	103	99	1	1.0
85	772,1081	5,4	1225,1306	0,0	356	99	1	1.0
86	18,47	946,1375	38,62	1159,1337	102	99	1	1.0
88	24,59	162,277	49,41	232,229	293	99	1	1.0
89	8,0	7,8	1,3	1,0	117	99	0.00146469225174	0.029312153687946752
90	26,5	7,8	39,19	1,0	159	99	0.000333028425166	0.008078462252890394
92	146,210	0,2	244,344	1,1	139	99	1	1.0
93	302,490	0,0	474,502	0,6	358	99	1	1.0
95	1,1	19,25	4,0	34,33	104	99	1	1.0
96	86,75	2,2	182,45	6,3	1782	99	0.836403614131	1.0
97	7,14	41,66	0,0	68,40	105	99	0.237817973372	1.0
98	0,5	15,9	5,3	33,35	125	99	1	1.0
99	7,22	93,138	13,26	115,263	156	99	1	1.0
100	0,1	87,101	1,0	95,121	192	99	1	1.0
101	89,131	2,4	79,86	3,2	141	99	1	1.0
103	186,263	7,8	293,301	4,2	222	99	1	1.0
104	25,35	591,848	55,41	923,833	362	99	1	1.0
105	296,502	12,7	400,324	26,11	296	99	1	1.0
106	11,11	35,58	3,7	75,82	119	99	0.695689342227	1.0
108	1272,1916	5,13	1668,1754	0,5	126	99	1	1.0
109	1,2	4,7	3,7	23,26	121	99	1	1.0
110	1052,1612	2,0	1462,1739	0,0	3313	99	1	1.0
111	3,6	114,140	10,13	106,160	104	99	1	1.0
112	123,318	0,0	82,219	0,5	201	99	1	1.0
113	60,59	810,1215	80,61	807,965	635	99	1	1.0
114	28,79	0,3	54,33	0,0	434	99	1	1.0
115	1,5	15,21	0,2	14,19	115	99	1	1.0
117	12,10	23,21	13,7	12,11	115	99	0.801144077909	1.0
118	6,1	31,35	6,1	23,28	181	99	1	1.0
119	3,2	362,573	1,4	438,490	132	99	1	1.0
120	14,13	422,539	19,18	541,520	318	99	1	1.0
121	70,137	0,6	176,266	1,7	247	99	1	1.0
122	0,3	519,738	6,14	1154,1367	103	99	1	1.0
123	77,94	4,5	76,46	1,5	687	99	1	1.0
124	69,90	19,48	57,91	12,11	124	99	0.181317161797	1.0
125	1182,1801	3,6	1735,1655	11,10	105	99	1	1.0
126	113,171	0,0	193,290	2,2	149	99	1	1.0
127	44,67	3,1	76,60	6,0	113	99	1	1.0
128	6,9	19,30	3,3	27,22	110	99	0.703574160435	1.0
129	22,34	7,11	45,30	8,3	102	99	0.767829672394	1.0
130	66,77	14,22	117,109	59,55	633	99	0.388306118486	1.0
132	6,5	328,390	2,0	419,412	286	99	1	1.0
133	15,29	99,126	13,9	125,90	235	99	1	1.0
134	135,201	3,1	184,184	9,9	103	99	1	1.0
137	0,0	6,17	0,2	25,26	195	99	1	1.0
139	0,10	62,106	20,32	140,142	797	99	1	1.0
140	75,132	24,32	45,68	78,99	164	99	1.00515595847e-10	9.466204055943941e-09
141	7,11	44,61	14,12	64,40	346	99	1	1.0
143	20,14	100,78	27,22	88,71	199	99	1	1.0
144	40,53	137,224	26,21	271,301	108	99	0.34896383351	1.0
145	0,2	260,406	0,0	262,354	101	99	1	1.0
146	0,8	10,23	20,5	22,17	457	99	1	1.0
147	63,111	17,40	144,144	37,33	351	99	1	1.0
148	194,299	0,0	437,439	1,0	643	99	1	1.0
149	13,22	512,630	23,21	578,474	253	99	1	1.0
150	4,9	509,766	6,3	724,770	130	99	1	1.0
151	1,8	58,132	7,4	126,104	295	99	1	1.0
152	55,54	128,116	14,8	116,127	343	99	1	1.0
153	17,19	8,5	11,16	2,13	363	99	1	1.0
154	8,7	3,1	10,8	0,0	135	99	0.475138891128	1.0
155	120,240	46,97	34,68	40,88	123	99	0.000107300263032	0.0029618572605902066
156	4,6	1679,2194	14,21	2480,2601	319	99	1	1.0
158	971,1664	0,9	1126,1610	0,0	208	99	1	1.0
159	24,17	8,9	62,50	14,21	180	99	1	1.0
160	3,8	0,2	2,4	0,0	127	99	1	1.0
161	21,99	0,0	64,40	1,0	491	99	1	1.0
163	442,518	72,85	589,629	96,64	469	99	1	1.0
165	2,6	0,0	11,9	2,2	193	99	0.469018810232	1.0
166	5,17	525,738	20,15	660,637	370	99	1	1.0
167	3,11	525,738	11,8	660,637	276	99	1	1.0
168	18,19	7,9	24,17	12,6	271	99	1	1.0
169	4,1	1,0	5,1	1,0	141	99	1	1.0
170	116,161	20,37	140,131	27,34	109	99	1	1.0
172	115,193	38,73	175,238	91,120	125	99	1	1.0
173	469,764	0,1	625,735	0,3	802	99	1	1.0
175	60,90	10,27	63,100	6,5	111	99	0.251274413472	1.0
176	79,117	3,13	73,98	9,6	119	99	1	1.0
177	557,868	2,1	1494,1835	1,2	366	99	1	1.0
179	2,0	1,2	11,15	0,1	203	99	1	1.0
180	5,12	23,27	4,4	13,9	111	99	1	1.0
181	20,12	1,2	8,4	2,0	122	99	1	1.0
182	8,14	1,10	16,10	4,3	104	99	1	1.0
183	133,199	21,37	188,192	40,29	341	99	1	1.0
184	126,195	21,37	176,185	40,29	336	99	1	1.0
185	0,1	181,269	6,5	265,222	144	99	1	1.0
186	25,8	0,1	34,28	0,0	138	99	1	1.0
188	74,105	51,27	145,133	2,8	121	99	7.4624815989e-05	0.0021722605526979816
190	8050,7906	174,181	7491,8877	182,214	201	99	1	1.0
192	16,12	254,417	25,47	254,270	118	99	1	1.0
193	87,120	124,125	101,119	175,176	175	99	1	1.0
194	325,525	124,125	330,342	175,176	156	99	0.415872127438	1.0
195	15,23	34,38	13,30	8,1	113	99	0.000874149357138	0.018912339469972138
197	6,9	63,94	25,7	91,96	137	99	1	1.0
